loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.85734280035831,0.0008529000915586948,0.1261297999881208,11.452697940007784,11.752981800120324,12.052692540059798,12.652678839932197,12.986017700051889,0.011317499913275242,0.1095026999246329,27.985939499922097,15.026281400118023,28.086094100028276,0.009456699946895242,0.10943029983900487,28.552773999981582,space,4.077919899951667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32.66956770000979,0.0015603001229465008,0.09821379999630153,38.68610109994188,6.01478790002875,38.95263720001094,38.95263720001094,0.13791399984620512,0.28155499999411404,6.014798799995333,44.969568100059405,44.969568100059405,44.969568100059405,0.07143609994091094,0.19849289976991713,50.66966270003468,50.869448099983856,6.031539499759674,6.1315088998526335,56.8692968999967,12.031310099875554,56.952416599961,56.952416599961,56.96923179994337,56.96923179994337,0.014507599640637636,0.09791309968568385,up,1.292898700106889,58.30268909991719,2.369983121752739e-05,0.09885259997099638,64.3192207000684,64.3192207000684,64.3192207000684,0.00717219989746809,0.11540919984690845,5.0,4.959598300047219,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.31946750008501,69.31946750008501,0.009541000006720424,0.11425530002452433,5.0,1.2388934998307377,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.60286680003628,70.60286680003628,0.010264899814501405,0.11436339979991317,5.0,0.5387815998401493,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.16930439998396,71.16930439998396,0.008735500043258071,0.09894579998217523,5.0,0.4578883999492973,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.686377099948,71.686377099948,0.01112839998677373,0.1139487000182271,5.0,0.37048639985732734,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.10317429993302,72.10317429993302,0.011398500064387918,0.1144981998950243,5.0,0.27098349994048476,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41963979997672,72.41963979997672,0.009986799908801913,0.1157698999159038,5.0,0.30711840000003576,,,,,666,Moral,2025-01-30_14h05.12.750,MoralCondition_v2,2022.2.5,30.001254054983264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75308940000832,72.75308940000832,0.0011029001325368881,0.09834880009293556,,,,,,,
