loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,p_port_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,,,,,,,,183.66838950000238,0.0005193999968469143,0.09754160000011325,189.66811660001986,6.030876899953,189.8182564000599,0.042741999961435795,0.14755340002011508,6.014195800060406,195.8180767999729,195.8846892999718,0.017068600049242377,0.11412959999870509,3.0,0.6313733001006767,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
12,0,12,0,,,,,,,,,,,,,,,,,196.55184269999154,0.00046579993795603514,0.09710639994591475,202.55142140004318,6.030402999953367,202.70138210000005,0.03781160002108663,0.14697479992173612,6.013616299955174,208.70141970005352,208.76800699997693,0.016636200016364455,0.11375370004680008,3.0,0.7312542999861762,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
13,0,13,0,,,,,,,,,,,,,,,,,209.53478099999484,0.0006559999892488122,0.09690250002313405,215.55129500001203,6.013533000019379,215.6679783000145,0.027850700076669455,0.13025350007228553,6.030233300058171,221.6680346999783,221.7512442000443,0.016055600019171834,0.11355760006699711,0.0,0.865404500043951,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
14,0,14,0,,,,,,,,,,,,,,,,,222.65143440000247,0.0005683000199496746,0.09726599999703467,228.66812130005565,6.013881699997,229.21789950004313,0.311321199988015,0.5637022000737488,6.01044440001715,,234.84769860003144,0.012790200067684054,0.11404380004387349,3.0,2.1687353999586776,6.093780099996366,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
15,0,15,0,,,,,,,,,,,,,,,,,237.06820510001853,0.000497999950312078,0.09722769993823022,243.08458140003495,6.013997699948959,243.20127750001848,0.028468400007113814,0.13052310002967715,6.030471900012344,249.20129880006425,249.28454659995623,0.016226300038397312,0.11379650002345443,3.0,0.6985583999194205,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
16,0,16,0,,,,,,,,,,,,,,,,,250.01814199995715,0.0005158999701961875,0.0971239999635145,256.03455950005446,6.013817699975334,256.1678894000361,0.047832900076173246,0.1472711000824347,6.013699000002816,262.16810959996656,262.23447629995644,0.01609050005208701,0.11370130011346191,4.0,0.6318809000076726,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
17,0,17,0,,,,,,,,,,,,,,,,,262.9012035999913,0.00024229998234659433,0.09922999993432313,268.91787550004665,6.015749100013636,269.0345902000554,0.034741400042548776,0.13263530004769564,5.999021499999799,275.03445419995114,275.10101310000755,0.002378700068220496,0.09899830003269017,4.0,0.5310422999318689,6.099050999968313,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
18,0,18,0,,,,,,,,,,,,,,,,,275.66816790006123,0.00023260002490133047,0.09920029994100332,281.68445880000945,6.015669099986553,281.8010397000471,0.03294760000426322,0.13248939998447895,5.999062299961224,287.80117460002657,287.8676446999889,0.0021553999977186322,0.0990241999970749,0.0,0.8979139000875875,6.09898070001509,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
19,0,19,0,,,,,,,,,,,,,,,,,288.80112570000347,0.0006076999707147479,0.09722309990320355,294.78433669998776,6.013607299886644,295.03477859997656,0.10226289997808635,0.23033579997718334,6.030375399976037,,301.0343733000336,0.03277459996752441,0.13048099994193763,2.0,0.798253700020723,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
20,0,20,0,,,,,,,,,,,,,,,,,301.8678944000276,0.0005549000343307853,0.09713560005184263,307.8843591000186,6.013797599938698,308.10114319995046,0.08559939998667687,0.23064219998195767,6.030499999993481,,314.10085779998917,0.033055300009436905,0.13025980000384152,2.0,0.7984356000088155,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
21,0,21,0,,,,,,,,,,,,,,,,,314.9342679999536,0.000637599965557456,0.09700980002526194,320.91747970005963,6.013482399983332,321.0508540000301,0.014373600017279387,0.11366310005541891,6.0135794000234455,327.050930300029,327.1508635999635,0.016551700071431696,0.11329380003735423,0.0,0.7978213999886066,,6.0968107000226155,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
22,0,22,0,,,,,,,,,,,,,,,,,327.9842252000235,0.0007239000406116247,0.09740920003969222,334.0009610999841,6.013715700013563,334.1512062000111,0.05834300012793392,0.1639580000191927,6.030416800058447,340.150947200018,340.21734780003317,0.03276860015466809,0.1302280001109466,0.0,0.6319612000370398,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
23,0,23,0,,,,,,,,,,,,,,,,,340.8843780000461,0.0002359999343752861,0.09901939996052533,346.90083499997854,6.015663299942389,347.01745659997687,0.032599200028926134,0.1324831999372691,6.032213700003922,353.01745659997687,353.1175016000634,0.03509470005519688,0.13220870005898178,2.0,0.5982710999669507,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
24,0,24,0,,,,,,,,,,,,,,,,,353.75082880002446,0.0007004999788478017,0.09689709998201579,359.7674322000239,6.0134018999524415,359.90068550000433,0.05287399992812425,0.14674130000639707,6.013511599972844,365.9007142999908,365.9673060000641,0.016190099995583296,0.11315969994757324,4.0,0.7648406000807881,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
25,0,25,0,,,,,,,,,,,,,,,,,366.76738580001984,0.0007389000384137034,0.0966352999676019,372.78408610005863,6.01324839994777,372.9005162999965,0.03961550001986325,0.1299074999988079,6.029895800049417,378.90066220005974,378.984060900053,0.015616700053215027,0.11314859997946769,0.0,0.6655094999587163,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
26,0,26,0,,,,,,,,,,,,,,,,,379.68398720002733,0.00024150009267032146,0.09910900006070733,385.6672113999957,5.999041700037196,385.8172641999554,0.030458300025202334,0.1323791000759229,6.032415800029412,391.81742600002326,391.917295500054,0.03502670011948794,0.13264530012384057,4.0,0.7982635000953451,,6.082266499986872,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
27,0,27,0,,,,,,,,,,,,,,,,,392.75085289997514,0.00047690002247691154,0.09712220006622374,398.76735970005393,6.013907200074755,398.9171238000272,0.07337250001728535,0.1638649000087753,6.030645200051367,404.9171861000359,404.9841010000091,0.033471900038421154,0.13072510005440563,0.0,0.6327953999862075,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
28,0,28,0,,,,,,,,,,,,,,,,,405.65056410001125,0.00034060003235936165,0.09811040002387017,411.65055580006447,6.031520299962722,411.8005713999737,0.048326399992220104,0.1480227999854833,6.014674000092782,417.80049599998165,417.86702750006225,0.017533200094476342,0.11454110010527074,0.0,0.8980712000047788,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
29,0,29,0,,,,,,,,,,,,,,,,,418.80078339995816,0.0005574999377131462,0.0974524999037385,424.8005242999643,6.030719399917871,424.95043570001144,0.04434679995756596,0.1473015999654308,6.013955399976112,430.9504936999874,431.0169616000494,0.016485200030729175,0.11388940003234893,0.0,0.6318658000091091,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
30,0,30,0,,,,,,,,,,,,,,,,,431.6840157000115,0.0005062000127509236,0.09705149999354035,437.6837835999904,6.030433200066909,437.8335839000065,0.05377960007172078,0.1470139001030475,6.013709900085814,443.8168972999556,443.9003727999516,0.01564330013934523,0.11368880013469607,0.0,0.49904149991925806,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
31,0,31,0,,,,,,,,,,,,,,,,,444.43398069997784,0.0004925999091938138,0.09901919995900244,450.4336581999669,5.999014899949543,450.55018679995555,0.026653200038708746,0.1156547999707982,6.015803199959919,456.5502966999775,456.65027250000276,0.01806230004876852,0.11577569996006787,4.0,0.7318386000115424,,6.098981499904767,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
32,0,32,0,,,,,,,,,,,,,,,,,457.41699609998614,0.0005136000690981746,0.09725510003045201,463.43362569995224,6.01381150004454,463.55026499996893,0.0325107000535354,0.13066840008832514,6.030231200042181,469.5336023999844,469.63346949999686,0.01814670010935515,0.11357090005185455,4.0,0.6294978000223637,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
33,0,33,0,,,,,,,,,,,,,,,,,470.31668920000084,0.00014889996964484453,0.09896339999977499,476.31702660000883,5.999270000029355,476.43348320003133,0.011993300053291023,0.11585559998638928,6.016241600038484,482.4167908000527,482.5168247000547,0.0020118000684306026,0.09916580002754927,4.0,0.6315464000217617,6.099093000055291,6.0990169999422505,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
34,0,34,0,,,,,,,,,,,,,,,,,483.1837207999779,0.0002607000060379505,0.09916420001536608,489.2001478000311,6.015657100011595,489.31686430005357,0.030487800016999245,0.13231769995763898,6.032384900026955,495.316753000021,495.4000087999739,0.018033700063824654,0.11564430000726134,0.0,0.7651952001033351,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
35,0,35,0,,,,,,,,,,,,,,,,,496.200377900037,0.0005225000204518437,0.09680719999596477,502.2168774000602,6.013485900009982,502.3333517999854,0.030530999996699393,0.1301085000159219,6.030269899987616,508.3165234000189,508.4166536000557,0.015316400094889104,0.113403300056234,0.0,0.6324736999813467,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
36,0,36,0,,,,,,,,,,,,,,,,,509.0837220000103,0.0005056000081822276,0.09713149990420789,515.0834249999607,6.030423399992287,515.2500922000036,0.0632935999892652,0.16391849995125085,6.030299299978651,521.2500470000086,521.3165713000344,0.03302990004885942,0.13019100006204098,2.0,0.6315352000528947,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
37,0,37,0,,,,,,,,,,,,,,,,,521.9836519999662,0.0006113999988883734,0.09715489996597171,527.9666273000184,6.013828999944963,528.1165260999696,0.02818909997586161,0.1304666999494657,6.030425200005993,534.1166189999785,534.2165494000074,0.0331693000625819,0.1304199000587687,4.0,0.7981606000103056,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
38,0,38,0,,,,,,,,,,,,,,,,,535.050103400019,0.00044079998042434454,0.09785729995928705,541.0665430000518,6.014416499994695,541.1832219000207,0.03320830001030117,0.1310994999948889,6.030970999971032,547.1832604999654,547.2830917000538,0.03374390001408756,0.1310460000531748,3.0,0.7984805000014603,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
39,0,39,0,,,,,,,,,,,,,,,,,548.1168057000032,0.0005262999329715967,0.09759799996390939,554.1332413000055,6.0142663000151515,554.2497621000512,0.03687429998535663,0.13079690001904964,6.0308094000210986,560.2498303999892,560.3330421999563,0.0165436000097543,0.11419910006225109,4.0,0.898603199981153,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
40,0,40,0,,,,,,,,,,,,,,,,,561.2668722999515,0.0006166999228298664,0.09694499999750406,567.2664854000323,6.0303501999005675,567.4163469000487,0.051227099960669875,0.14702789997681975,6.01373759994749,573.4164534000447,573.4829636999639,0.016016599955037236,0.113676100037992,0.0,0.8984186999732628,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
41,0,41,0,,,,,,,,,,,,,,,,,574.4168078999501,0.00022519996855407953,0.09914839989505708,580.4332086000359,6.0158422999084,580.5497301999712,0.035923799965530634,0.13251949998084456,5.999209699919447,586.5497232000344,586.6162850999972,0.002648400026373565,0.09887390001676977,4.0,0.8974106999812648,6.099127599969506,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
42,0,42,0,,,,,,,,,,,,,,,,,587.5501031000167,0.0006873999955132604,0.09705630003008991,593.5663651999785,6.013610600028187,594.0831768000498,0.2866842000512406,0.5304051999701187,6.009894500020891,,599.7494160999777,0.011839400045573711,0.09684860007837415,1.0,1.052577399997972,6.093102099956013,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
43,0,43,0,,,,,,,,,,,,,,,,,600.8496688000159,0.0002471000188961625,0.09909449995029718,606.8496174999746,5.999031999963336,606.9661874000449,0.01447219995316118,0.11591339996084571,6.015700799995102,612.9662659000605,613.0661501999712,0.018552200053818524,0.1156310000224039,2.0,0.5981279000407085,,6.099051599972881,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
44,0,44,0,,,,,,,,,,,,,,,,,613.6997123999754,0.0004854999715462327,0.09728500002529472,619.699570100056,6.030611200025305,619.8328201000113,0.026588200009427965,0.13055690005421638,6.0305337000172585,625.833088299958,625.9329206000548,0.03341170004568994,0.13040660007391125,4.0,0.6982196000171825,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
45,0,45,0,,,,,,,,,,,,,,,,,626.6661840999732,0.0005288999527692795,0.09741829999256879,632.6661945000524,6.030821199994534,632.8161663999781,0.05252619995735586,0.14758380001876503,6.014000899973325,638.8164505000459,638.8828177000396,0.015757100074552,0.11401510005816817,0.0,0.6993771999841556,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
46,0,46,0,,,,,,,,,,,,,,,,,639.6162742000306,0.0008340999484062195,0.1134267000015825,645.6161291999742,6.030133899999782,645.7494339999976,0.02638599998317659,0.13006070000119507,6.029957000049762,651.7492861000355,651.849421299994,0.0329201000276953,0.12994700006674975,0.0,1.2979837999446318,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
47,0,47,0,,,,,,,,,,,,,,,,,653.1829748000018,0.0006913000252097845,0.09693030000198632,659.1659419999924,6.013497999985702,659.2992275999859,0.02009220002219081,0.11334260005969554,6.0135633000172675,665.2993415000383,665.3993174000643,0.016301900031976402,0.11400290008168668,3.0,0.9649410999845713,,6.096580200013705,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
48,0,48,0,,,,,,,,,,,,,,,,,666.3993444000371,0.0005747999530285597,0.09737619990482926,672.3824780000141,6.013684000005014,672.5287461000262,0.03295269992668182,0.13027999992482364,6.030351600027643,678.5157581999665,678.6160058999667,0.014464100007899106,0.11367250001057982,2.0,0.9671184999169782,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
49,0,49,0,,,,,,,,,,,,,,,,,679.6159216000233,0.00017279991880059242,0.09912439994513988,685.5990038999589,5.999146499903873,685.7324053000193,0.01972310000564903,0.11571939999703318,6.015712699969299,691.7157625999535,691.8157898000209,0.00017500005196779966,0.09898520004935563,0.0,0.6667023000773042,6.098909599939361,6.082278999965638,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
50,0,50,0,,,,,,,,,,,,,,,,,692.5158534999937,0.00025479996111243963,0.09875340003054589,698.5119489999488,6.011649399995804,698.6157046000008,0.007356400019489229,0.09869979997165501,6.015267199953087,704.5989520000294,704.7156674000435,0.00010750000365078449,0.09858940006233752,2.0,0.6660556000424549,6.098558000056073,6.094981199945323,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
51,0,51,0,,,,,,,,,,,,,,,,,705.415695499978,0.00021650001872330904,0.09904070000629872,711.415676799952,6.015809100004844,711.5489506999729,0.030158500070683658,0.13238329999148846,5.9990471000783145,717.532202100032,717.6157775999745,0.000108000123873353,0.09909950010478497,2.0,0.633165399893187,6.098949700011872,6.099086100002751,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
52,0,52,0,,,,,,,,,,,,,,,,,718.2822921000188,0.00046330003533512354,0.09743970003910363,724.2785111999838,6.010497799958102,724.4156000999501,0.032030200003646314,0.13082680001389235,6.030879200086929,730.3987926000264,730.4989552999614,0.014702700078487396,0.11406500008888543,3.0,0.7671030000783503,,6.093791899969801,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
53,0,53,0,,,,,,,,,,,,,,,,,731.2990439999849,0.0001716000260785222,0.09880969999358058,737.2821626999648,6.015529900090769,737.4654934999999,0.04832000005990267,0.16553290002048016,6.03233860002365,743.4487740000477,743.5155992000364,0.01648190012201667,0.11555140011478215,4.0,0.8668926999671385,,6.0987642999971285,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
54,0,54,0,,,,,,,,,,,,,,,,,744.4156775999581,0.00016830000095069408,0.09916680003516376,750.3987368999515,6.0156693999888375,750.5789418000495,0.04705890000332147,0.16584720008540899,6.032359200064093,756.5653607000131,756.6321304000448,0.016367800068110228,0.11590550001710653,0.0,0.6338194999843836,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
55,0,55,0,,,,,,,,,,,,,,,,,757.2988954000175,0.00027790002059191465,0.09856930002570152,763.2819312000647,6.015097399940714,763.4284820000175,0.04151310003362596,0.13198039995040745,6.031794699956663,769.4153507000301,769.5153361000121,0.016010000021196902,0.11523850006051362,3.0,0.9001601999625564,,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
56,0,56,0,,,,,,,,,,,,,,,,,770.4486057000468,0.00015430001076310873,0.09924100001808256,776.4319261000492,5.999063899973407,776.5451227000449,0.029041900066658854,0.1121424000011757,6.015747700002976,782.5486075000372,782.6487846999662,0.00012710003647953272,0.09909900010097772,3.0,0.5336688000243157,6.099080000072718,6.0825313000241295,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
57,0,57,0,,,,,,,,,,,,,,,,,783.2153918000404,0.0001574999187141657,0.09908770001493394,789.2116885000141,6.012151999981143,789.3154151999624,0.006909099989570677,0.09922680002637208,5.999127899995074,795.2984831000213,795.3985726999817,0.01577329996507615,0.11574969999492168,0.0,0.7331135000567883,6.082490299944766,6.0953582000220194,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
58,0,58,0,,,,,,,,,,,,,,,,,796.1654256000184,0.0002818000502884388,0.09841170010622591,802.1447905000532,6.01127770007588,802.2950599000324,0.015557400067336857,0.1317831000778824,6.0316206000279635,808.2819181999657,808.3819532999769,0.015710000065155327,0.11508300015702844,4.0,0.6673222000245005,,6.0946449000621215,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
59,0,59,0,,,,,,,,,,,,,,,,,809.0818980999757,0.00020260002929717302,0.09873359999619424,815.0780646000057,6.011743500013836,815.198434400023,0.012736600008793175,0.1154124999884516,6.01541630004067,821.1816960000433,821.2818172000116,5.980010610073805e-05,0.09872190002351999,3.0,0.5667963000014424,6.0988137000240386,6.0986976000713184,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
60,0,60,0,,,,,,,,,,,,,,,,,821.8818855000427,0.00017330003902316093,0.09903279994614422,827.8650115999626,6.0156886000186205,827.9947125000181,0.022936500026844442,0.11212609999347478,6.015886800014414,833.9816210999852,834.0819139999803,0.0002592999953776598,0.09905230009462684,3.0,1.5332058999920264,6.0989854000508785,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
61,0,61,0,,,,,,,,,,,,,,,,,835.648437099997,0.000170599902048707,0.09842459997162223,841.6316239000298,6.015073799993843,841.7482870999957,0.0024338000221177936,0.09854919998906553,6.015113199944608,847.7483081000391,847.8482388999546,-0.0005289999535307288,0.09843879996333271,3.0,0.700065299984999,6.098397699999623,6.098356199916452,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
62,0,62,0,,,,,,,,,,,,,,,,,848.5817907999735,0.00015879992861300707,0.09897409996483475,854.5648513999768,6.015539599931799,854.7483060000231,0.07217589998617768,0.16557179996743798,5.999093599966727,860.7317486000247,860.7816866999492,-8.370005525648594e-05,0.09887510002590716,0.0,0.8002962999744341,6.098826800007373,,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
63,0,63,0,,,,,,,,,,,,,,,,,861.6150306999916,0.00016490009147673845,0.09921670006588101,867.5981098000193,5.9990037000970915,867.7148898000596,0.032538500032387674,0.13248760008718818,5.999097700114362,873.698099900037,873.7981894999975,0.015809400123544037,0.11577010015025735,3.0,2.2333904000697657,6.08235580008477,6.082529500010423,2635,Visual,2025-03-07_17h35.16.239,Visual_Condition_v2,2022.2.5,30.045675430308986,
