loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5137753998861,411.5137753998861,0.00701160030439496,0.0991559000685811,2.0,1.9935060003772378,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.54706889996305,413.54706889996305,0.0006812000647187233,0.09941920032724738,6.0,2.066352800000459,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,415.6476648999378,0.00015070009976625443,0.09926150040701032,421.66380879981443,6.015801600180566,421.8303369996138,421.8303369996138,0.07305940007790923,0.18267530016601086,6.015770100057125,427.93060499988496,427.93060499988496,427.93060499988496,0.06977970013394952,0.18250230001285672,433.6304334998131,433.8304413999431,6.015845399815589,6.115714800078422,439.83039359981194,12.01584570016712,439.9304208997637,439.9304208997637,439.96377159981057,439.96377159981057,0.015964800026267767,0.11558749992400408,up,1.5433664000593126,441.5472774999216,4.119984805583954e-05,0.09727409994229674,447.58040179964155,447.58040179964155,0.026596599724143744,0.13051249971613288,5.0,3.105049700010568,,,,,,,427.83046009996906,427.83046009996906,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7136548999697,450.7136548999697,0.007320200093090534,0.0976685001514852,2.0,3.0581775000318885,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.81361029995605,453.81361029995605,0.008641399908810854,0.0992417000234127,6.0,3.4252925999462605,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.2803240995854,457.2803240995854,0.006485799793154001,0.09943189984187484,4.0,1.8605638002045453,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.19710879959166,459.19710879959166,0.007785700261592865,0.11433200025931001,4.0,1.2074373001232743,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.43018459994346,460.43018459994346,0.006696399766951799,0.0993474000133574,2.0,2.76074910024181,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.23043909994885,463.23043909994885,0.00764299975708127,0.09819329995661974,5.0,5.957904899958521,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.23031829996035,469.23031829996035,0.0007262001745402813,0.09913300024345517,3.0,3.999852600041777,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,473.2640575999394,0.0001408001407980919,0.09884380036965013,479.24696129979566,6.015648799948394,479.48022949974984,479.48022949974984,0.10422029998153448,0.2156797000207007,6.015680199954659,485.5470513999462,485.5470513999462,485.5470513999462,0.07808020012453198,0.18229269981384277,491.2470031999983,491.44699979992583,6.015693599823862,6.116006599739194,497.4469741997309,12.015661700163037,497.546934499871,497.546934499871,497.58028179965913,497.58028179965913,0.015948799904435873,0.11558050010353327,up,2.67889320012182,500.3135371999815,1.2599863111972809e-05,0.09942690003663301,506.34733959985897,506.34733959985897,0.027397899888455868,0.13290640013292432,5.0,3.473122699651867,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.86368469987065,509.86368469987065,0.009200700093060732,0.11431889981031418,5.0,1.5726564000360668,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.4638127000071,511.4638127000071,0.006553300190716982,0.09917510021477938,4.0,2.294076600112021,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7969380998984,513.7969380998984,0.00637929979711771,0.0993173997849226,2.0,1.9939128998667002,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8470916999504,515.8470916999504,0.006619499996304512,0.11307029984891415,2.0,0.8076716000214219,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6803327999078,516.6803327999078,0.006473000161349773,0.09902130020782351,2.0,1.7268142998218536,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.4470278997906,518.4470278997906,0.007301999721676111,0.0975702996365726,2.0,0.7914395001716912,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2805180000141,519.2805180000141,0.0012429999187588692,0.09844379965215921,6.0,2.298191100358963,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,521.6139150997624,0.0003240997903048992,0.09751270012930036,527.5967335999012,6.014113300014287,527.7635785997845,527.7635785997845,0.04839080013334751,0.1478248001076281,6.014210499823093,533.8802753998898,533.8802753998898,533.8802753998898,0.06905919965356588,0.16462429985404015,539.5802106996998,539.8135506999679,6.031039800029248,6.131012499798089,545.8135279999115,12.030927799642086,545.8801523000002,545.8801523000002,545.946829199791,545.946829199791,0.031010099686682224,0.1308485995978117,up,1.8004478001967072,547.8135347999632,4.5600347220897675e-05,0.09786610025912523,553.8134016999975,553.8134016999975,0.006758099887520075,0.097917300183326,5.0,5.558716199826449,,,,,,,533.7635426996276,533.7635426996276,553.8134016999975,6.097349899820983,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.413507799618,559.413507799618,0.007163700181990862,0.09933520015329123,5.0,1.1265395004302263,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.580152799841,560.580152799841,0.007708299905061722,0.0983361997641623,2.0,2.292063099797815,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.9134847996756,562.9134847996756,0.006697699893265963,0.09927119966596365,6.0,2.2602661000564694,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.2134968996979,565.2134968996979,0.00677089998498559,0.09926050016656518,4.0,1.8601909996941686,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1300424998626,567.1300424998626,0.009309099987149239,0.11396099999547005,3.0,2.205786499660462,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.363476799801,569.363476799801,0.0075910999439656734,0.09742080001160502,6.0,2.1240733000449836,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.530241499655,571.530241499655,0.0012471000663936138,0.09773680008947849,2.0,3.731004699598998,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,575.2971317996271,0.0001384001225233078,0.09908309997990727,581.3135206997395,6.015728400088847,581.5636946996674,581.5636946996674,0.15264909993857145,0.265994600020349,5.999031099956483,587.5965327997692,587.5965327997692,587.5965327997692,0.08691509999334812,0.19901390001177788,593.2966986997053,593.4968536999077,5.999066699761897,6.0989979999139905,599.4967743996531,11.999087899923325,599.5966990999877,599.5966990999877,599.5966990999877,599.5966990999877,5.997717380523682e-07,0.09903049981221557,up,1.8619892001152039,601.4970828997903,6.899982690811157e-05,0.09777869982644916,607.5301831997931,607.5301831997931,0.02515790006145835,0.13087249966338277,6.0,5.390934100374579,,,,,,,,,,,6.099033200182021,12.099088700022548,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9463419998065,612.9463419998065,0.006552000064402819,0.0989496000111103,4.0,2.093211700208485,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0796784996055,615.0796784996055,0.007463200017809868,0.09817390004172921,5.0,1.6585312997922301,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.796531799715,616.796531799715,0.007982799783349037,0.11422869982197881,3.0,2.5404127002693713,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.3632199997082,619.3632199997082,0.007521499879658222,0.09856039984151721,6.0,1.7919228002429008,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.196543299593,621.196543299593,0.006233599968254566,0.09713399969041348,4.0,6.0586110996082425,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2965893000364,627.2965893000364,0.007767399773001671,0.09768520016223192,6.0,1.6575452997349203,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9966601999477,628.9966601999477,0.0010063000954687595,0.0986536000855267,2.0,1.9991643000394106,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,631.0301656997763,0.0002585998736321926,0.09804080007597804,637.0465516997501,6.0148013001307845,637.2133811996318,637.2133811996318,0.0696662999689579,0.18140590004622936,6.0146869998425245,643.3134532999247,643.3134532999247,643.3134532999247,0.06970039987936616,0.1813772995956242,649.0132839996368,649.2133457995951,6.014837799593806,6.114644799847156,655.2131939996034,12.014690699987113,655.3132038996555,655.3132038996555,655.346560199745,655.346560199745,0.014871199615299702,0.11463839979842305,up,1.9849505997262895,657.37984639965,5.030026659369469e-05,0.09785080002620816,663.379844899755,663.379844899755,0.008317300118505955,0.0980082000605762,6.0,3.8238833998329937,,,,,,,643.2132184999064,643.2132184999064,663.379844899755,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.2465177997947,667.2465177997947,0.007395499851554632,0.09696340002119541,3.0,2.257286499720067,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.5465148999356,669.5465148999356,0.008329299744218588,0.0973978997208178,3.0,2.0900647998787463,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.6966903996654,671.6966903996654,0.00915060006082058,0.11384660005569458,4.0,3.772368799895048,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.513535999693,675.513535999693,0.00822839979082346,0.1146026998758316,6.0,1.9407144002616405,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.4966114000417,677.4966114000417,0.008254500105977058,0.11404910031706095,3.0,1.90670259995386,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4297762997448,679.4297762997448,0.007620500400662422,0.09740200033411384,5.0,1.524380899965763,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9964375998825,680.9964375998825,0.0006560999900102615,0.09935350017622113,2.0,1.6328848996199667,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,682.6632711999118,0.0002668001689016819,0.0979516003280878,688.6797512997873,6.0145184001885355,688.8464498999529,688.8464498999529,0.06744130002334714,0.18145069992169738,6.014505300205201,694.9462544997223,694.9462544997223,694.9462544997223,0.06792949978262186,0.18121870001778007,700.646388199646,700.8463180996478,6.014416600111872,6.11447439994663,706.8463502000086,12.014517199713737,706.9465932999738,706.9465932999738,706.9797535999678,706.9797535999678,0.014853099826723337,0.11445979960262775,up,1.966930199880153,708.9963718997315,4.820013418793678e-05,0.09779620030894876,714.9962629997171,714.9962629997171,0.0064615001901984215,0.0978331002406776,2.0,4.225768900010735,,,,,,,694.8463194998913,694.8463194998913,714.9962629997171,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2631703997031,719.2631703997031,0.006638799794018269,0.09901829995214939,2.0,1.2938996003940701,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.5961813996546,720.5961813996546,0.00665090000256896,0.09922669967636466,2.0,1.0267381998710334,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.6629687999375,721.6629687999375,0.007158899679780006,0.09840409969910979,4.0,2.5256427000276744,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.246259199921,724.246259199921,0.008638300001621246,0.1141916997730732,5.0,1.3734299996867776,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.646138199605,725.646138199605,0.007964699994772673,0.09794380003586411,3.0,3.324368800036609,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0131118996069,729.0131118996069,0.007687400095164776,0.09763120021671057,5.0,1.8579286998137832,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.9129690998234,730.9129690998234,0.0006718998774886131,0.09925989992916584,6.0,14.499634400010109,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,745.4463446997106,0.0004054000601172447,0.09762039966881275,751.4462984995916,6.030993899796158,751.6463718996383,751.6463718996383,0.0929723996669054,0.19771999958902597,6.030915699899197,757.7464198996313,757.7464198996313,757.7464198996313,0.08083549980074167,0.19785769982263446,763.4462536997162,763.6463347999379,6.031034599523991,6.13092689961195,769.6462016999722,12.030906599480659,769.7462140000425,769.7462140000425,769.7796656996943,769.7796656996943,0.031056399457156658,0.13100049970671535,up,2.079509699717164,771.9129385999404,3.609992563724518e-05,0.09839029982686043,777.9293135995977,777.9293135995977,0.02746579982340336,0.1149532999843359,2.0,3.3218232998624444,,,,,,,757.6462193997577,757.6462193997577,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.2961916998029,781.2961916998029,0.006608100142329931,0.09718800010159612,4.0,1.6915191998705268,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.029600400012,783.029600400012,0.007145700044929981,0.09852139977738261,2.0,1.858765000011772,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.9294539997354,784.9294539997354,0.007511000148952007,0.09775250032544136,5.0,2.6910260999575257,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6627954998985,787.6627954998985,0.007470699958503246,0.09788599982857704,3.0,1.6580533999949694,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.3629422998056,789.3629422998056,0.006771199870854616,0.0992140001617372,2.0,2.22672659996897,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.6294123996049,791.6294123996049,0.007160799577832222,0.09790909988805652,6.0,2.6919446997344494,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.3629123996943,794.3629123996943,0.0007624998688697815,0.09911259962245822,6.0,2.4995053000748158,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,796.8964254995808,0.0002991999499499798,0.0976853002794087,802.8961237999611,6.031050099991262,803.096190799959,803.096190799959,0.09248600015416741,0.19786889990791678,6.031023699790239,809.1792850997299,809.1792850997299,809.1792850997299,0.0738574001006782,0.18079259991645813,814.8794211996719,815.0794083997607,6.014309699647129,6.114269899670035,821.0795378996991,12.014469400048256,821.1794447000138,821.1794447000138,821.2127092997544,821.2127092997544,0.01450239960104227,0.11426579998806119,up,1.5426872000098228,822.8127680998296,5.3299590945243835e-05,0.09763029962778091,828.8295118999667,828.8295118999667,0.009891399648040533,0.11442249966785312,6.0,2.305590699892491,,,,,,,809.0793654997833,809.0793654997833,828.8295118999667,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1625026999973,831.1625026999973,0.006627500057220459,0.09922849992290139,3.0,1.9272312000393867,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.1292420998216,833.1292420998216,0.007348599843680859,0.0983861000277102,4.0,2.2253322997130454,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.3964781998657,835.3964781998657,0.006862199865281582,0.09828829998150468,3.0,2.2594180000014603,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.6960650999099,837.6960650999099,0.007474400103092194,0.09792640013620257,6.0,1.624672600068152,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
