loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_10.stopped,p_port_6.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,396.38870589993894,0.00035609863698482513,0.09769469872117043,402.4051513001323,6.014301098883152,402.5717302002013,402.5717302002013,0.0723641999065876,0.18112660013139248,6.014275200664997,408.67157630063593,408.67157630063593,408.67157630063593,0.07286070100963116,0.18125860020518303,414.37164550088346,414.57165230065584,6.01432660035789,6.114218400791287,420.57180520147085,12.01447020098567,420.70491450093687,420.70491450093687,0.01467980071902275,0.11420820094645023,up,1.0221656989306211,421.7883981000632,4.5200809836387634e-05,0.09792570024728775,,427.80506880022585,427.80506880022585,0.024880800396203995,0.11445450037717819,5.0,7.658509301021695,,,,,,,420.67162180133164,420.67162180133164,408.5716408006847,408.5716408006847,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.5050001014024,435.5050001014024,0.006604699417948723,0.09806660003960133,1.0,2.6590845994651318,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.20487560145557,438.20487560145557,0.007283998653292656,0.09751039929687977,1.0,1.4579323008656502,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.704949401319,439.704949401319,0.00566679984331131,0.09940190054476261,1.0,1.6608902998268604,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.40505460090935,441.40505460090935,0.006554599851369858,0.09913310036063194,1.0,2.426671700552106,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8716545011848,443.8716545011848,0.005828600376844406,0.09878270141780376,1.0,1.8605186995118856,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.7715640012175,445.7715640012175,0.007315898314118385,0.09730959869921207,7.0,2.624466698616743,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4383023008704,448.4383023008704,0.0015757996588945389,0.09755939990282059,7.0,2.8973130006343126,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,451.37178960070014,0.00025369971990585327,0.09814140014350414,457.37172370031476,6.031671300530434,457.55485820025206,457.55485820025206,0.07564220018684864,0.18148620054125786,6.014714600518346,463.65476140007377,463.65476140007377,463.65476140007377,0.07423430122435093,0.18160130083560944,469.3548013009131,469.55503390170634,6.015054600313306,6.114731300622225,475.55500780045986,12.014984400942922,475.6880908999592,475.6880908999592,0.014922300353646278,0.11470810137689114,up,0.9020258989185095,476.6380996014923,5.410052835941315e-05,0.09781379997730255,,482.65464260056615,482.65464260056615,0.023294100537896156,0.11462489888072014,5.0,8.12544459849596,,,,,,,475.65477700158954,475.65477700158954,463.55481970123947,463.55481970123947,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.8212865013629,490.8212865013629,0.006831100210547447,0.09801659919321537,1.0,3.1590999998152256,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.021398101002,494.021398101002,0.0063857994973659515,0.09915870055556297,1.0,1.1272873990237713,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1880931016058,495.1880931016058,0.00663050077855587,0.09933529980480671,7.0,2.6935277990996838,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.9212285000831,497.9212285000831,0.007743099704384804,0.09917289949953556,1.0,2.1259553004056215,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.088164601475,500.088164601475,0.007132800295948982,0.0995384007692337,1.0,1.19285879842937,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.321506600827,501.321506600827,0.007269499823451042,0.09794070012867451,1.0,2.125118300318718,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.48791540041566,503.48791540041566,0.0021059010177850723,0.09713870100677013,7.0,3.163068398833275,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,506.6879817005247,0.000409100204706192,0.09718050062656403,512.68795360066,6.03049630112946,512.8714324999601,512.8714324999601,0.06810480169951916,0.1806833017617464,6.013558700680733,518.9711016006768,518.9711016006768,518.9711016006768,0.07662990130484104,0.18029980175197124,524.6712645012885,524.8715127017349,6.014012401923537,6.113715002313256,530.8712029010057,12.013718301430345,531.0046252999455,531.0046252999455,0.014079401269555092,0.11382920108735561,down,1.602361399680376,532.654723700136,4.7400593757629395e-05,0.09774580039083958,538.6712982002646,538.6712982002646,538.6712982002646,0.008165901526808739,0.11445660144090652,3.0,6.007271299138665,,,,,,,530.9713361002505,530.9713361002505,518.8546041008085,518.8546041008085,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7216788008809,544.7216788008809,0.007883500307798386,0.11454780027270317,4.0,8.507441200315952,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.2546153012663,553.2546153012663,0.007975399494171143,0.09733640030026436,5.0,3.35666779987514,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6713490001857,556.6713490001857,0.008353199809789658,0.11394909955561161,4.0,10.140100799500942,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.8377137016505,566.8377137016505,0.005560798570513725,0.09936459921300411,4.0,4.028091300278902,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9045085012913,570.9045085012913,0.0070107001811265945,0.0979508999735117,2.0,3.4255906995385885,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.3713497016579,574.3713497016579,0.007055599242448807,0.09769400022923946,4.0,3.15826359950006,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.5713075008243,577.5713075008243,0.0007082000374794006,0.09918130002915859,3.0,4.766327399760485,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,582.3712909016758,0.0001400001347064972,0.09944340027868748,588.3877586014569,6.0159782990813255,588.5544153004885,588.5544153004885,0.07106770016252995,0.18291190080344677,6.015945700928569,594.6542901005596,594.6542901005596,594.6542901005596,0.07186450064182281,0.1827149000018835,600.3543135002255,600.5544893015176,6.016111901029944,6.11610360071063,606.5543211009353,12.015937799587846,606.6876603011042,606.6876603011042,0.01615840010344982,0.11601180024445057,up,1.503005599603057,608.2543431017548,5.380064249038696e-05,0.09793389961123466,,614.2708262000233,614.2708262000233,0.0245255995541811,0.11454149894416332,1.0,2.6244847010821104,,,,,,,606.6543610002846,606.6543610002846,594.5544505007565,594.5544505007565,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.9377250000834,616.9377250000834,0.0072245001792907715,0.09775150008499622,1.0,1.4914854001253843,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4711731001735,618.4711731001735,0.007372599095106125,0.09911299869418144,7.0,1.9929888993501663,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5042715016752,620.5042715016752,0.007561100646853447,0.09802190028131008,5.0,2.4581291992217302,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0212055016309,623.0212055016309,0.007958799600601196,0.11453890055418015,1.0,2.47438919916749,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5207924004644,625.5207924004644,0.007171399891376495,0.0981092993170023,1.0,3.4253966007381678,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9874749016017,628.9874749016017,0.009446699172258377,0.09749609977006912,1.0,1.0224545001983643,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0543435011059,630.0543435011059,0.0012161992490291595,0.09800239838659763,7.0,6.4311876986175776,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,636.5210970006883,0.00015730038285255432,0.09919910132884979,642.5208848007023,5.999109400436282,642.7042409013957,642.7042409013957,0.06891550123691559,0.18252980150282383,6.0157725010067225,648.7874225005507,648.7874225005507,648.7874225005507,0.06711750105023384,0.16571780107915401,654.4875592011958,654.6874933000654,5.999112401157618,6.0990858022123575,660.6874649003148,11.999088700860739,660.8208241015673,660.8208241015673,-0.00045049749314785004,0.099022401496768,up,1.8813482988625765,662.7541470006108,5.199946463108063e-05,0.09788270108401775,,668.7706022001803,668.7706022001803,0.024526899680495262,0.11442440003156662,7.0,2.6577751990407705,,,,,,,660.7706286013126,660.7706286013126,648.704159701243,648.704159701243,12.09887540154159,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.4706206005067,671.4706206005067,0.006466500461101532,0.09908209927380085,1.0,3.1605408005416393,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.670625500381,674.670625500381,0.007718101143836975,0.097638800740242,1.0,3.25779540091753,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9709443002939,677.9709443002939,0.006355300545692444,0.09852669946849346,1.0,0.8273100014775991,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.8374596014619,678.8374596014619,0.007150501012802124,0.09820640087127686,5.0,1.9253521002829075,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8207549005747,680.8207549005747,0.008242299780249596,0.11457289941608906,1.0,2.907330399379134,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.7543025016785,683.7543025016785,0.007446400821208954,0.09806540049612522,1.0,0.9580646995455027,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.7539067007601,684.7539067007601,0.00196169875562191,0.09729169867932796,7.0,3.296788899227977,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,688.0875221006572,0.0002631004899740219,0.09800000116229057,694.104068800807,6.014693900942802,694.2705446016043,694.2705446016043,0.07086070068180561,0.181521100923419,6.014558300375938,700.3708351999521,700.3708351999521,700.3708351999521,0.07244060188531876,0.18129590153694153,706.0706052016467,706.2706286013126,6.014646101742983,6.114613302052021,712.2705186009407,12.014467300847173,712.4039279017597,712.4039279017597,0.014752302318811417,0.11484020203351974,down,2.9550485983490944,715.4038673005998,3.889948129653931e-05,0.09744000062346458,,721.4372664000839,721.4372664000839,0.027318399399518967,0.1309804990887642,6.0,5.27115230076015,,,,,,,712.3539452012628,712.3539452012628,700.2706785015762,700.2706785015762,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.7374141011387,726.7374141011387,0.008403100073337555,0.09753329865634441,5.0,3.32386969961226,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.1207674015313,730.1207674015313,0.007891200482845306,0.11461330018937588,6.0,2.1074017994105816,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.2539451010525,732.2539451010525,0.006683100014925003,0.09925580024719238,2.0,3.660130700096488,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9708567000926,735.9708567000926,0.008323399350047112,0.114427600055933,6.0,4.606923598796129,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6040004007518,740.6040004007518,0.007885199040174484,0.0976209994405508,4.0,6.690886501222849,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.3371921014041,747.3371921014041,0.007897399365901947,0.09759409911930561,1.0,2.690776601433754,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0704612005502,750.0704612005502,0.0013110991567373276,0.0976876001805067,2.0,3.2312471009790897,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,753.3372989017516,0.00013959966599941254,0.0989776998758316,759.353866301477,6.015834599733353,759.5202975999564,759.5202975999564,0.07489750161767006,0.1825783010572195,6.015838000923395,765.6203829012811,765.6203829012811,765.6203829012811,0.07569480128586292,0.18238380178809166,771.3204067014158,771.5204074010253,6.015707600861788,6.115713901817799,777.5203516017646,12.015634201467037,777.6537210009992,777.6537210009992,0.015901202335953712,0.11561550199985504,up,1.6092172972857952,779.3204144015908,5.1800161600112915e-05,0.09778659977018833,,785.3368853013963,785.3368853013963,0.024147899821400642,0.11441590078175068,1.0,2.958950400352478,,,,,,,777.6204614005983,777.6204614005983,765.5204187016934,765.5204187016934,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.3369731009007,788.3369731009007,0.007399201393127441,0.09775000065565109,1.0,1.0249643009155989,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4036527015269,789.4036527015269,0.006337199360132217,0.09907259978353977,1.0,0.9940240010619164,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.4370090011507,790.4370090011507,0.007390599697828293,0.09785250015556812,5.0,2.89158240146935,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.3702954016626,793.3702954016626,0.007137298583984375,0.09899020008742809,7.0,2.326281299814582,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.7370136007667,795.7370136007667,0.0072320010513067245,0.09780880063772202,1.0,1.8248606007546186,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.6036115009338,797.6036115009338,0.007521599531173706,0.09812960028648376,1.0,1.6252225004136562,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.2704029008746,799.2704029008746,0.0006780996918678284,0.09929619915783405,7.0,2.999905301257968,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,802.3036402016878,0.00039239972829818726,0.09732919931411743,808.3202388007194,6.013993499800563,808.4704953003675,808.4704953003675,0.06520359963178635,0.16418099962174892,6.030552899464965,814.6035777013749,814.6035777013749,814.6035777013749,0.08558070100843906,0.19753850065171719,820.303544100374,820.5037619005889,6.030868999660015,6.130621399730444,826.5035399012268,12.030634600669146,826.6201721001416,826.6201721001416,0.013897500932216644,0.11390840075910091,up,1.770041298121214,828.4368899017572,4.0201470255851746e-05,0.09784690104424953,834.4366681016982,834.4366681016982,834.4366681016982,0.007944101467728615,0.0978942010551691,7.0,1.557735899463296,,,,,,,826.5866969004273,826.5866969004273,814.4702222011983,814.4702222011983,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.0368364006281,836.0368364006281,0.008167000487446785,0.09715129993855953,1.0,3.2566007990390062,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.3366699013859,839.3366699013859,0.007909700274467468,0.09774749912321568,1.0,1.4577548000961542,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.8536742012948,840.8536742012948,0.007907100021839142,0.11464180052280426,1.0,0.8409027010202408,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.720234900713,841.720234900713,0.007116498425602913,0.09869389981031418,1.0,0.8260268997400999,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.5867993999273,842.5867993999273,0.006481800228357315,0.09901640005409718,5.0,1.4268734995275736,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0535056013614,844.0535056013614,0.007449999451637268,0.09789730049669743,1.0,2.957966599613428,,,,,,,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0536368004978,847.0536368004978,0.0014762990176677704,0.09770309925079346,7.0,2.2311681006103754,,,,,,,,676,Moral,2024-06-05_15h19.06.052,MoralCondition_v2,2022.2.5,29.998248061035376,
