loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.41800329997204,308.41800329997204,0.0013141001109033823,0.09798670001327991,6.0,5.398066099965945,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,313.851372599951,0.0001537000061944127,0.09896049997769296,319.85129349993076,5.9990625999635085,320.0181317999959,320.0181317999959,0.05311229999642819,0.16579290002118796,5.999087400035933,326.1010353999445,326.1010353999445,326.1010353999445,0.05079810007009655,0.14904350007418543,331.80147609999403,332.0346257999772,6.015766200027429,6.1157409000443295,338.034601100022,12.015740500064567,338.1679643000243,338.1679643000243,0.015924800070933998,0.11569890007376671,up,0.5975785000482574,338.80126179999206,3.7499936297535896e-05,0.09791429992765188,,344.8345830999315,344.8345830999315,0.024848299915902317,0.131266999989748,2.0,3.074111800058745,,,,,,,6.098971999948844,326.017971699941,326.017971699941,338.1012786999345,338.1012786999345,6.099119300022721,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.9345568999415,347.9345568999415,0.005727400071918964,0.09926519996952266,2.0,1.0278494999511167,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0011103999568,349.0011103999568,0.006321300053969026,0.09879620000720024,2.0,0.8266809999477118,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.86793720000423,349.86793720000423,0.008298000087961555,0.09768070001155138,2.0,1.1238847998902202,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0345499999821,351.0345499999821,0.007277400000020862,0.09823070000857115,2.0,1.492186399991624,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.56785210000817,352.56785210000817,0.0066781999776139855,0.09887329989578575,5.0,1.92638119996991,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.53463629994076,354.53463629994076,0.006905399961397052,0.09916199999861419,2.0,4.326331499963999,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.90122669993434,358.90122669993434,0.0011751999845728278,0.09816990001127124,6.0,1.531474499963224,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,360.4683214999968,0.00036940001882612705,0.09776749997399747,366.4678842999274,6.030978100025095,366.66779189999215,366.66779189999215,0.08561730000656098,0.19768049998674542,6.030936100054532,372.76806619996205,372.76806619996205,372.76806619996205,0.08899239997845143,0.19789750000927597,378.46792009996716,378.6678704000078,6.030967100057751,6.130979500012472,384.66810489993077,12.031188199995086,384.80120049999095,384.80120049999095,0.031242100056260824,0.13087560003623366,down,1.668372999993153,386.5345813999884,4.9400026910007e-05,0.09777430002577603,392.53436159994453,392.53436159994453,392.53436159994453,0.009121999959461391,0.09772189997602254,5.0,3.6566199000226334,,,,,,,,372.6679078999441,372.6679078999441,384.7679152999772,384.7679152999772,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2344572999282,396.2344572999282,0.009273699950426817,0.09930269990582019,2.0,2.22425430000294,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.51812060002703,398.51812060002703,0.010192000074312091,0.11391690000891685,4.0,4.671314499923028,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.2347740000114,403.2347740000114,0.008597000036388636,0.1142334999749437,2.0,3.1064587999135256,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.36777439992875,406.36777439992875,0.00636200001463294,0.09919420001097023,2.0,0.993923099944368,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.40094979992136,407.40094979992136,0.007686699973419309,0.09801669989246875,2.0,1.159056199947372,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.60124440002255,408.60124440002255,0.007099200040102005,0.09820959996432066,3.0,3.3253795000491664,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9679770999355,411.9679770999355,0.001098700100556016,0.09817940008360893,3.0,4.598431600024924,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,416.60119209997356,0.0002682999474927783,0.0977333999471739,422.6012486999389,6.031219900003634,422.86768439994194,422.86768439994194,0.15076930006034672,0.26438670000061393,6.031167500070296,428.9010565999197,428.9010565999197,428.9010565999197,0.08623140002600849,0.19766370009165257,434.6011327999877,434.80108929995913,6.031050699995831,6.131036199978553,440.80124529998284,12.03120090009179,440.93442339997273,440.93442339997273,0.03127950010821223,0.13102440000511706,down,0.7984890999505296,441.76775669993367,4.2100087739527225e-05,0.09794130001682788,,447.7806823999854,447.7806823999854,0.02238730003591627,0.13114020007196814,6.0,3.077395600033924,,,,,,,,,,440.9010645999806,440.9010645999806,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.900971999974,450.900971999974,0.005530899972654879,0.09916650003287941,5.0,2.761429200065322,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.7008325000061,453.7008325000061,0.0065228999592363834,0.0994335999712348,2.0,2.5604830000083894,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.30089259997476,456.30089259997476,0.00760520005133003,0.09771270002238452,2.0,1.4583271999144927,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.8009940999327,457.8009940999327,0.0074668999295681715,0.0979063999839127,5.0,8.558128700009547,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.4009858999634,466.4009858999634,0.006547799916006625,0.0991841999348253,4.0,1.6603982000378892,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.10092050000094,468.10092050000094,0.006702600046992302,0.09921010001562536,2.0,1.4932830999605358,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.63449869991746,469.63449869991746,0.0019503000658005476,0.09733120002783835,2.0,2.9298580000177026,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,472.6012601000257,0.0002573999809101224,0.09795849991496652,478.6009703000309,6.031337399967015,478.8008326999843,478.8008326999843,0.09184010000899434,0.19806820002850145,6.031329500023276,484.90107040002476,484.90107040002476,484.90107040002476,0.08840210002381355,0.19781979999970645,490.60102469997946,490.80101990001276,6.03139060002286,6.131354399956763,496.8010809000116,12.031523099984042,496.9343168999767,496.9343168999767,0.03147390007507056,0.1313104999717325,up,1.374692500103265,498.3509908999549,3.650004509836435e-05,0.09793020004872233,,504.38460119999945,504.38460119999945,0.02518440003041178,0.13130950008053333,2.0,1.7403142000548542,,,,,,,,484.801125900005,484.801125900005,496.9009558999678,496.9009558999678,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.1510161999613,506.1510161999613,0.007336299982853234,0.09866449993569404,2.0,0.8257529999827966,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.01778370002285,507.01778370002285,0.007352699991315603,0.0978909000987187,5.0,1.6914559000870213,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.76790189999156,508.76790189999156,0.008676899946294725,0.11435879999771714,2.0,1.6732481000944972,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.48451490001753,510.48451490001753,0.008001800044439733,0.11432890000287443,2.0,1.6406408000038937,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1509379999479,512.1509379999479,0.006152600049972534,0.09884910006076097,2.0,0.9601675999583676,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1510022999719,513.1510022999719,0.005907600047066808,0.09873860003426671,2.0,2.59394659998361,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7843458999414,515.7843458999414,0.00217929994687438,0.09714259998872876,6.0,1.7299503000685945,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,517.5511192999547,0.00013800000306218863,0.09940080007072538,523.5513097000076,5.999550300068222,523.7174848000286,523.7174848000286,0.056620500050485134,0.16583860001992434,5.999191100010648,529.8175491000293,529.8175491000293,529.8175491000293,0.053680800017900765,0.1659310000250116,535.5175774999661,535.7175724999979,5.999225700041279,6.099151900038123,541.7175713999895,11.999274100060575,541.8508945999201,541.8508945999201,-9.819993283599615e-05,0.09916680003516376,up,0.9066692999331281,542.8175625000149,4.4599990360438824e-05,0.09808639995753765,548.8177676999476,548.8177676999476,548.8177676999476,0.0063807000406086445,0.09809310000855476,2.0,1.525963700027205,,,,,,,6.099509499967098,529.7175713999895,529.7175713999895,541.8008378000231,541.8008378000231,6.099239100003615,12.099055500118993,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.3841906000162,550.3841906000162,0.008110399940051138,0.09716779994778335,5.0,2.8236039000330493,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.2508112000069,553.2508112000069,0.008060800028033555,0.09796190005727112,2.0,2.690658299950883,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.001372299972,556.001372299972,0.00967469997704029,0.11458619998302311,2.0,1.4389816999901086,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4674427999416,557.4674427999416,0.0076139000011608005,0.09764350007753819,2.0,2.0577524000545964,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.5675765000051,559.5675765000051,0.007654000073671341,0.09788040001876652,2.0,0.6580353999743238,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2674959999276,560.2674959999276,0.0064425000455230474,0.09910620003938675,2.0,0.6603488998953253,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9675261999946,560.9675261999946,0.0013832999393343925,0.09753909998107702,6.0,1.5307125999825075,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,562.5344834999414,0.00026160001289099455,0.09779959998559207,568.5341774999397,6.031089900061488,568.7173627000302,568.7173627000302,0.07484060002025217,0.18103630002588034,6.014318000059575,574.817778000026,574.817778000026,574.817778000026,0.07112810004036874,0.18126200011465698,580.5174874999793,580.7174606999615,6.014376600040123,6.114396500051953,586.7174739999464,12.014410700066946,586.8507647999795,586.8507647999795,0.014509100117720664,0.11438160005491227,down,0.41015540005173534,587.3010323999915,2.5499961338937283e-05,0.09884019999299198,593.3175019000191,593.3175019000191,593.3175019000191,0.010819899966008961,0.11570650001522154,2.0,2.7723763999529183,,,,,,,,574.7176060000202,574.7176060000202,586.8174378999975,586.8174378999975,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1172943999991,596.1172943999991,0.006639500032179058,0.09909689996857196,5.0,2.460244399961084,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6172399999341,598.6172399999341,0.0075441999360919,0.09811709995847195,2.0,1.5582234000321478,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2172720999224,600.2172720999224,0.0066111000487580895,0.09936000010930002,6.0,1.1935129000339657,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4507779999403,601.4507779999403,0.007593300077132881,0.09819660009816289,5.0,1.8914041999960318,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3841136000119,603.3841136000119,0.006908299983479083,0.0992886999156326,3.0,2.3267370000248775,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7506003000308,605.7506003000308,0.006614699959754944,0.09918429993558675,4.0,4.626759300008416,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.4176512999693,610.4176512999693,0.0009135999716818333,0.09859130007680506,2.0,2.2988901999779046,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,612.75089939998,0.00044020009227097034,0.09750060003716499,618.7673545000143,6.014107100083493,618.9342679999536,618.9342679999536,0.07073130004573613,0.18083200010005385,6.014388800016604,625.0341365999775,625.0341365999775,625.0341365999775,0.07105700008105487,0.180991500033997,630.7339814000297,630.9340048999293,6.014177900040522,6.114105800050311,636.9339691000059,12.014139900100417,637.0673245999496,637.0673245999496,0.014269500155933201,0.11450860009063035,down,0.33870199997909367,637.4506661000196,2.6899971999228e-05,0.09913200000301003,643.4505617999239,643.4505617999239,643.4505617999239,0.006069700000807643,0.09905680001247674,3.0,4.127467399928719,,,,,,,,624.9340038999217,624.9340038999217,637.033959500026,637.033959500026,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.617312300019,647.617312300019,0.00664789997972548,0.0991536999354139,2.0,1.326648800051771,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.9839886999689,648.9839886999689,0.006824200041592121,0.09953330003190786,3.0,1.726793700014241,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7504816999426,650.7504816999426,0.006713000009767711,0.09945830004289746,2.0,2.7602428999962285,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.5503950000275,653.5503950000275,0.007720900001004338,0.09811770007945597,3.0,1.4579808000707999,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0504471999593,655.0504471999593,0.007671899977140129,0.09788060002028942,5.0,3.5244241999462247,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6171097999904,658.6171097999904,0.007709600031375885,0.0976303000934422,2.0,1.5908515000483021,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2507287999615,660.2507287999615,0.0013741999864578247,0.09767429996281862,3.0,3.197512899991125,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,663.4842038999777,0.00027660001069307327,0.09775810001883656,669.5005707999226,6.0145654999651015,669.6671258999268,669.6671258999268,0.07418360002338886,0.1812698000576347,6.0145381999900565,675.767311399919,675.767311399919,675.767311399919,0.07425090007018298,0.1814714000793174,681.4672031999798,681.6672617000295,6.0146922001149505,6.114800100098364,687.6671740999445,12.014576500048861,687.8006388000213,687.8006388000213,0.014935600105673075,0.11452490009833127,up,1.613076000008732,689.4505164999282,4.070007707923651e-05,0.0978948000119999,695.4837970000226,695.4837970000226,695.4837970000226,0.0034690999891608953,0.13096830004360527,2.0,1.6116239000111818,,,,,,,,675.6672131000087,675.6672131000087,687.7673826999962,687.7673826999962,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.1003098000074,697.1003098000074,0.007554500014521182,0.11531300004571676,5.0,1.7755123000824824,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.9172417999944,698.9172417999944,0.00773539999499917,0.09769750002305955,2.0,1.390772399958223,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.3503969999729,700.3503969999729,0.007743200054392219,0.09772820002399385,2.0,1.1243054999504238,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.5170259999577,701.5170259999577,0.007599500007927418,0.09813739999663085,2.0,1.357952499995008,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.9337893999182,702.9337893999182,0.012815899914130569,0.11425859993323684,2.0,1.5688531999476254,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.5336484999862,704.5336484999862,0.007667900063097477,0.0977081999881193,2.0,1.2911360999569297,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
