loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_10.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.6562189999968,383.6562189999968,0.006628001108765602,0.09922949969768524,2.0,1.5269290003925562,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2226195000112,385.2226195000112,0.007728800177574158,0.09784029982984066,4.0,2.2244866993278265,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.489448800683,387.489448800683,0.0074413008987903595,0.09760989993810654,5.0,1.3914271984249353,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.92275810055435,388.92275810055435,0.00665459968149662,0.0991072990000248,5.0,3.1935073994100094,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.15613520145416,392.15613520145416,0.007264198735356331,0.09807959944009781,6.0,1.4254195000976324,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.6229077000171,393.6229077000171,0.00722150132060051,0.09824790060520172,3.0,1.82519649900496,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.48968050070107,395.48968050070107,0.0012142006307840347,0.09807910025119781,5.0,4.0314493998885155,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,399.55632520094514,0.00014979951083660126,0.09931349940598011,405.556368900463,5.99925209954381,405.7396027017385,405.7396027017385,0.07063700072467327,0.18292630091309547,6.01585610024631,411.8228007014841,411.8228007014841,411.8228007014841,0.06977000087499619,0.16624350100755692,417.5227500014007,417.72278390079737,5.999309800565243,6.099083600565791,423.7227632012218,11.999227700755,423.8561702016741,423.8561702016741,-0.0003534983843564987,0.09950580075383186,up,0.7119779996573925,424.6227631010115,3.4300610423088074e-05,0.09828530065715313,,430.6394297014922,430.6394297014922,0.02083980105817318,0.11505270004272461,6.0,2.3949614986777306,,,,,,,411.7226989008486,411.7226989008486,423.82279560156167,423.82279560156167,6.099118199199438,12.099190900102258,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0900274012238,433.0900274012238,0.007115799933671951,0.11386490054428577,4.0,3.507564000785351,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.6396582014859,436.6396582014859,0.007663700729608536,0.11432999931275845,5.0,1.574168600142002,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.2562634013593,438.2562634013593,0.008608300238847733,0.11457839980721474,3.0,1.6408270988613367,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9228408001363,439.9228408001363,0.005683800205588341,0.09866710007190704,3.0,3.227538000792265,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.1895642001182,443.1895642001182,0.007418399676680565,0.09768749959766865,2.0,1.4913852997124195,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.72267390042543,444.72267390042543,0.0070555005222558975,0.09712829999625683,1.0,1.5911660995334387,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.35598370060325,446.35598370060325,0.0007173996418714523,0.09909570030868053,7.0,3.766676999628544,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,450.1563485004008,0.00013690069317817688,0.09904780052602291,456.1558075007051,6.015668399631977,456.3228056002408,456.3228056002408,0.05747400037944317,0.16588340140879154,6.032330499961972,462.4559452999383,462.4559452999383,462.4559452999383,0.0893625020980835,0.1989654004573822,468.1561362016946,468.3562031015754,5.999048002064228,6.09920410066843,474.35600530169904,12.032363500446081,474.48934780061245,474.48934780061245,0.03266000188887119,0.13237790204584599,up,0.6148343980312347,475.1393191013485,6.110034883022308e-05,0.09733109921216965,481.1561639010906,481.1561639010906,481.1561639010906,0.009233199059963226,0.1141262985765934,1.0,3.7393036987632513,,,,,,,462.3227106016129,462.3227106016129,474.4562054015696,474.4562054015696,6.099032901227474,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.92268230021,484.92268230021,0.007818600162863731,0.09747109934687614,5.0,1.424184100702405,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.40623380057514,486.40623380057514,0.0077630989253520966,0.11402329988777637,2.0,1.57411739975214,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.00594220124185,488.00594220124185,0.0072801001369953156,0.09798110090196133,5.0,2.1251296997070312,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.17261890135705,490.17261890135705,0.007693300023674965,0.09772340022027493,3.0,3.1911575999110937,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.40584140084684,493.40584140084684,0.007128000259399414,0.09813280031085014,2.0,1.4587023984640837,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.9058554004878,494.9058554004878,0.0076143015176057816,0.09799110144376755,6.0,1.7249474003911018,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.67272219993174,496.67272219993174,0.0016197003424167633,0.09757170081138611,7.0,2.064011801034212,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,498.77271670103073,0.00035789981484413147,0.09759610146284103,504.7892581000924,6.014190800487995,504.95597920008004,504.95597920008004,0.07214370183646679,0.18085330165922642,6.014094401150942,511.05599969998,511.05599969998,511.05599969998,0.06918620131909847,0.18061840161681175,516.7560016009957,516.9558920003474,6.013986900448799,6.113895101472735,522.9558388013393,12.01391240209341,523.0891704000533,523.0891704000533,0.014033902436494827,0.1140644010156393,up,1.4714409988373518,524.6225372012705,4.6700239181518555e-05,0.0978183001279831,,530.6396642010659,530.6396642010659,0.02607019990682602,0.11462870053946972,3.0,2.323549499735236,,,,,,,510.9558899011463,510.9558899011463,523.0558170005679,523.0558170005679,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0058453008533,533.0058453008533,0.007452299818396568,0.09793779999017715,4.0,2.0583272017538548,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.1060136016458,535.1060136016458,0.008363800123333931,0.09701380133628845,5.0,1.9563500992953777,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1227196007967,537.1227196007967,0.009439000859856606,0.11444759927690029,3.0,1.839369598776102,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9892981015146,538.9892981015146,0.006261199712753296,0.09939569979906082,2.0,1.960682898759842,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.9892210010439,540.9892210010439,0.006800800561904907,0.09837120026350021,6.0,1.859314899891615,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8890579007566,542.8890579007566,0.006872400641441345,0.09903489984571934,5.0,2.526588199660182,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.4558916017413,545.4558916017413,0.0011844001710414886,0.09797989949584007,4.0,4.231261599808931,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,549.7229131013155,0.00030029937624931335,0.0973838996142149,555.7224102001637,6.030697898939252,555.9056146014482,555.9056146014482,0.07033669948577881,0.1806947998702526,6.013858800753951,562.0057427007705,562.0057427007705,562.0057427007705,0.07302900031208992,0.1808500997722149,567.7060542013496,567.9056687001139,6.013966500759125,6.114205500110984,573.9059918001294,12.014310101047158,574.0390202011913,574.0390202011913,0.014190100133419037,0.11391240172088146,up,0.8099549002945423,574.9057044014335,3.2199546694755554e-05,0.09840049967169762,,580.9391485005617,580.9391485005617,0.026383699849247932,0.13163689896464348,6.0,1.7063107006251812,,,,,,,561.9057158008218,561.9057158008218,573.9890020005405,573.9890020005405,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.6724061015993,582.6724061015993,0.006740100681781769,0.09901170060038567,4.0,2.2597171012312174,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9721445012838,584.9721445012838,0.008462700992822647,0.09724880009889603,2.0,2.390123698860407,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.405540401116,587.405540401116,0.0064476002007722855,0.0990872010588646,1.0,1.6270987000316381,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0722403004766,589.0722403004766,0.006281198933720589,0.09846139885485172,3.0,1.8269422985613346,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9388606008142,590.9388606008142,0.006829800084233284,0.09809880144894123,2.0,1.5256856996566057,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.5225226003677,592.5225226003677,0.008549600839614868,0.11371690034866333,5.0,1.2062989007681608,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7557232007384,593.7557232007384,0.0012486986815929413,0.09792809933423996,7.0,2.5310241002589464,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,596.3226180002093,0.00031270086765289307,0.09742389991879463,602.3223036006093,6.030818201601505,602.522205600515,602.522205600515,0.08507740125060081,0.19740080088377,6.030639501288533,608.6223348006606,608.6223348006606,608.6223348006606,0.08241140097379684,0.19759750179946423,614.3221892006695,614.5222326014191,6.030755100771785,6.130696902051568,620.5224215015769,12.030936101451516,620.655584000051,620.655584000051,0.03104170225560665,0.13076660223305225,up,1.313476599752903,622.0054935012013,4.8100948333740234e-05,0.09781290031969547,628.0053301006556,628.0053301006556,628.0053301006556,0.003790099173784256,0.0977937001734972,6.0,1.8949238006025553,,,,,,,608.5222634002566,608.5222634002566,620.6222467999905,620.6222467999905,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9386889003217,629.9386889003217,0.007013000547885895,0.09808470122516155,3.0,1.7588555999100208,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7556909006089,631.7556909006089,0.008188899606466293,0.11436359956860542,5.0,1.540685199201107,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.3391106016934,633.3391106016934,0.008817799389362335,0.11482100002467632,2.0,1.5069030988961458,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.872025700286,634.872025700286,0.00710969977080822,0.09720649942755699,3.0,3.59116730093956,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5057284999639,638.5057284999639,0.008236100897192955,0.09712470136582851,6.0,1.3232617992907763,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.8720287010074,639.8720287010074,0.007480001077055931,0.09788640029728413,3.0,3.324956100434065,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2388914003968,643.2388914003968,0.0007715001702308655,0.09938690066337585,7.0,2.9328433983027935,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,646.2056707013398,0.00013690069317817688,0.09924919903278351,652.2053359001875,5.99904459901154,652.3720084000379,652.3720084000379,0.06126699969172478,0.16571670025587082,5.9995457995682955,658.471963500604,658.471963500604,658.471963500604,0.058518800884485245,0.16572190076112747,664.1720762010664,664.4056028015912,5.999206300824881,6.098835499957204,670.4053848013282,11.999019199982285,670.505362899974,670.505362899974,-5.509890615940094e-05,0.09913540072739124,up,1.3273638989776373,671.8886950016022,4.340149462223053e-05,0.09801900014281273,677.8888572007418,677.8888572007418,677.8888572007418,0.00854790024459362,0.09774710051715374,2.0,2.257082300260663,,,,,,,658.3721708003432,658.3721708003432,670.4720839001238,670.4720839001238,6.099025899544358,12.099093900993466,6.099201200529933,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.1886347010732,680.1886347010732,0.0069976989179849625,0.09781529940664768,5.0,1.025305800139904,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.2553733009845,681.2553733009845,0.006595300510525703,0.09922370128333569,6.0,2.3933653999119997,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.7053163014352,683.7053163014352,0.007868001237511635,0.1142485998570919,3.0,1.4406915996223688,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1720018014312,685.1720018014312,0.007178299129009247,0.09802090004086494,6.0,3.2586815990507603,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.4719831999391,688.4719831999391,0.005936099216341972,0.09938069991767406,2.0,1.561158800497651,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0718775000423,690.0718775000423,0.006159801036119461,0.09902910143136978,5.0,2.560955500230193,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.672079000622,692.672079000622,0.0007762014865875244,0.09904170036315918,7.0,1.7992896009236574,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,694.5055569000542,0.00027170032262802124,0.09826070070266724,700.5052771009505,6.031483700498939,700.7054432015866,700.7054432015866,0.08615129999816418,0.19826750084757805,6.0315346997231245,706.8054720014334,706.8054720014334,706.8054720014334,0.08748860098421574,0.19841460138559341,712.5052273012698,712.7052278015763,6.031480800360441,6.131401801481843,718.7052271999419,12.031465901061893,718.8385748006403,718.8385748006403,0.03168710134923458,0.14843040145933628,up,1.2656057998538017,720.1385713014752,4.1699036955833435e-05,0.09772039949893951,,726.1721303015947,726.1721303015947,0.02561359852552414,0.13119449838995934,5.0,2.8397880997508764,,,,,,,706.7052318006754,706.7052318006754,718.8053284008056,718.8053284008056,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0385030005127,729.0385030005127,0.007121199741959572,0.09930909983813763,2.0,2.2263981997966766,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3219971004874,731.3219971004874,0.007390601560473442,0.11362200044095516,4.0,1.7072071004658937,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0553331002593,733.0553331002593,0.006296899169683456,0.09913319908082485,3.0,3.6938387006521225,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.7884511016309,736.7884511016309,0.008668100461363792,0.09934640116989613,2.0,1.1917795985937119,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0387374013662,738.0387374013662,0.009133800864219666,0.11430929973721504,5.0,1.5731201004236937,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6384934000671,739.6384934000671,0.008833300322294235,0.0986820999532938,5.0,1.3906980995088816,,,,,,,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0716904010624,741.0716904010624,0.0015817005187273026,0.09710790030658245,3.0,2.963418399915099,,,,,,,,8827,Moral,2024-07-09_10h25.09.902,MoralCondition_v2,2022.2.5,30.00320737078306,
