loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.3940890002996,267.3940890002996,0.008993599563837051,0.11593030020594597,3.0,1.807889599353075,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.2273105997592,269.2273105997592,0.007853299379348755,0.09762910008430481,1.0,1.9912209007889032,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2607911005616,271.2607911005616,0.0013200994580984116,0.09753240086138248,4.0,15.797325300052762,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,287.09414630010724,0.0002247001975774765,0.09790479950606823,293.0940492004156,6.031270999461412,293.294130301103,293.294130301103,0.09007779881358147,0.19794229976832867,6.031212700530887,299.39412970095873,299.39412970095873,299.39412970095873,0.0881798006594181,0.19797560013830662,305.0940863005817,305.29408750124276,6.031298400834203,6.13120529986918,311.2940760999918,12.03128970041871,311.41075560078025,311.41075560078025,0.014559600502252579,0.11455539986491203,up,0.6566484980285168,312.1107405014336,5.3200870752334595e-05,0.09772609919309616,318.12744970060885,318.12744970060885,0.009272599592804909,0.1143995001912117,3.0,7.506685400381684,,,,,,,311.37726460024714,311.37726460024714,318.12744970060885,299.29408800043166,299.29408800043166,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.66069089993834,325.66069089993834,0.007068900391459465,0.09806760028004646,1.0,1.5921989008784294,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.2939009014517,327.2939009014517,0.00751739926636219,0.09804669953882694,2.0,3.2583665996789932,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.59426799975336,330.59426799975336,0.007503600791096687,0.0978011004626751,1.0,1.2244298998266459,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8605787009001,331.8605787009001,0.007417898625135422,0.09788979962468147,1.0,1.95856149867177,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.8605484999716,333.8605484999716,0.006805200129747391,0.09953169897198677,1.0,1.4601204004138708,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3776767998934,335.3776767998934,0.008878599852323532,0.11386219970881939,1.0,0.8727135993540287,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.2774921003729,336.2774921003729,0.0013301987200975418,0.0976163987070322,4.0,1.9974329993128777,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,338.3107043001801,0.000211300328373909,0.09798469953238964,344.3107310999185,6.031430799514055,344.5105796009302,344.5105796009302,0.09593009948730469,0.19809870049357414,6.031412599608302,350.61074110120535,350.61074110120535,350.61074110120535,0.08602309972047806,0.19858309999108315,356.3106223009527,356.5106522999704,6.0312879998236895,6.131402499973774,362.5109272003174,12.031535599380732,362.61067570000887,362.61067570000887,0.014450199902057648,0.09822720102965832,up,1.3689354993402958,364.04399510100484,4.780106246471405e-05,0.09781160019338131,370.0439018998295,370.0439018998295,0.010149599984288216,0.09748520143330097,1.0,2.42186869867146,,,,,,,362.59382020123303,362.59382020123303,370.0439018998295,350.5108462013304,350.5108462013304,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.51061110012233,372.51061110012233,0.006745599210262299,0.09919469989836216,1.0,2.5933324992656708,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1609498001635,375.1609498001635,0.008791200816631317,0.11431810073554516,3.0,4.139672400429845,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.3271572012454,379.3271572012454,0.007224999368190765,0.09788619913160801,5.0,3.0250222999602556,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3939565010369,382.3939565010369,0.006500300019979477,0.09925080090761185,1.0,2.0609523002058268,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4939282014966,384.4939282014966,0.0064924005419015884,0.09929840080440044,1.0,1.327183399349451,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.86063290014863,385.86063290014863,0.0075968001037836075,0.09757919982075691,4.0,4.857718901708722,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.76068670116365,390.76068670116365,0.0014226008206605911,0.09746310114860535,4.0,10.26397450082004,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,401.0608532000333,0.0004345998167991638,0.09782120026648045,407.0604851003736,6.014429800212383,407.26072159968317,407.26072159968317,0.09738410077989101,0.19780030101537704,6.0312201995402575,413.36073580011725,413.36073580011725,413.36073580011725,0.08757340162992477,0.19792820140719414,419.0608965009451,419.2605783008039,6.031269900500774,6.13111050054431,425.2605381999165,12.031167199835181,425.3938464000821,425.3938464000821,0.03140540048480034,0.13117660023272038,down,0.9620453994721174,426.3938755001873,3.889948129653931e-05,0.0982481986284256,432.4104177001864,432.4104177001864,0.025247499346733093,0.11447019875049591,5.0,2.6239776015281677,,,,,,,425.3605311997235,425.3605311997235,,413.26054940000176,413.26054940000176,6.097801899537444,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.07701870054007,435.07701870054007,0.006618799641728401,0.09926380030810833,6.0,2.693937599658966,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.8105528000742,437.8105528000742,0.007666800171136856,0.09937559999525547,3.0,2.1593043003231287,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0109657999128,440.0109657999128,0.008719800040125847,0.09730049967765808,1.0,2.1895321011543274,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.24369500018656,442.24369500018656,0.006808500736951828,0.09882939979434013,1.0,2.2598704006522894,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.5607131998986,444.5607131998986,0.009351499378681183,0.1147369984537363,1.0,1.1397991999983788,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.7271087002009,445.7271087002009,0.0068947989493608475,0.09905599988996983,6.0,2.193240398541093,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.9605451002717,447.9605451002717,0.0014329999685287476,0.09750720113515854,4.0,5.59740929864347,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,453.5942927002907,0.0004905983805656433,0.09768729843199253,459.5937665011734,6.030827298760414,459.77727030031383,459.77727030031383,0.06828139908611774,0.18093529902398586,6.014324700459838,465.877056600526,465.877056600526,465.877056600526,0.0716497004032135,0.18086340092122555,471.5773457996547,471.7770991008729,6.01419229991734,6.114101899787784,477.77707970142365,12.014152800664306,477.91038330085576,477.91038330085576,0.014151200652122498,0.11406829953193665,up,1.3498676996678114,479.3104101009667,5.1001086831092834e-05,0.0980595014989376,485.34374380111694,485.34374380111694,0.025682900100946426,0.1315832007676363,1.0,3.10683579929173,,,,,,,477.86027240008116,477.86027240008116,,465.7774211000651,465.7774211000651,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.47687270119786,488.47687270119786,0.00750650092959404,0.0992962010204792,4.0,2.125925099477172,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.6606924999505,490.6606924999505,0.009085200726985931,0.11530140042304993,1.0,1.3071018997579813,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.99361880123615,491.99361880123615,0.006597800180315971,0.0980932004749775,1.0,0.8927688002586365,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9439531005919,492.9439531005919,0.00809989869594574,0.11408739909529686,1.0,0.7403311002999544,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.7101833000779,493.7101833000779,0.007482100278139114,0.09741120040416718,5.0,3.891082299873233,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.64349500089884,497.64349500089884,0.007351299747824669,0.0978143997490406,3.0,2.4914625007659197,,,,,,,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1772298011929,500.1772298011929,0.001483200117945671,0.09737430140376091,4.0,8.397009700536728,,,,,,,,,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,508.6106209997088,0.0001414995640516281,0.09965959936380386,514.6103070005774,5.9990868996828794,514.77686320059,514.77686320059,0.05416079983115196,0.16576609946787357,5.9994006007909775,520.8771441001445,520.8771441001445,520.8771441001445,0.050856299698352814,0.16584059968590736,526.5769095998257,526.8103641998023,5.999055599793792,6.099130200222135,532.8102283999324,11.999085599556565,532.9102293010801,532.9102293010801,-4.759989678859711e-05,0.09906109981238842,up,0.5655608978122473,533.5102134998888,4.780106246471405e-05,0.09757690131664276,539.5267501007766,539.5267501007766,0.02546350099146366,0.1143386997282505,6.0,3.0565108992159367,,,,,,,532.8768883012235,532.8768883012235,,520.7771135009825,520.7771135009825,6.099086798727512,6.099320400506258,12.099087201058865,2951,Moral,2024-07-10_11h31.41.380,MoralCondition_v2,2022.2.5,30.01106797049546,
