loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,p_port_3.started,textbox.stopped,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.0840700045228,0.0005791988223791122,0.12609170004725456,14.504210099577904,14.804492589086294,15.237714199349284,0.031064199283719063,0.15950489975512028,15.009448500350118,30.254526199772954,30.321172999218106,30.321172999218106,0.00955829955637455,0.14273340068757534,space,5.147831700742245,,,,,,,,,,,,,,,,666,Visual,2024-06-04_13h27.47.003,Visual_Condition_v2,2022.2.5,29.986472960647244,
0,0,0,0,,,,,,,,,,,,,,,,,35.52109389938414,0.005548298358917236,0.1324263997375965,41.53799229860306,6.015693699941039,41.654374999925494,0.030283499509096146,0.1656072996556759,5.999141799286008,47.68797159940004,47.754353599622846,0.03529679961502552,0.16559950076043606,1.0,3.745023800060153,666,Visual,2024-06-04_13h27.47.003,Visual_Condition_v2,2022.2.5,29.986472960647244,
,,,,,,,,,,,,,,,,,,,,51.538131499662995,0.00031349994242191315,0.1313278991729021,57.554508900269866,6.014710498973727,57.67111459933221,0.029405899345874786,0.16492499969899654,,,,,,,,,,,,,,
