loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,,170.93074440024793,0.00022350065410137177,0.09915580041706562,176.91348869912326,6.015533801168203,177.047085698694,0.014796700328588486,0.11598900146782398,183.04707929864526,6.0158065017312765,183.14704079926014,0.018414100632071495,0.11578680202364922,2.0,2.3649842999875546,6.0991205014288425,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
10,0,10,0,,,,,,,,,,,,,,,,,,185.5474366992712,0.0002356991171836853,0.09916409850120544,191.56371489912271,6.016166398301721,191.71368340030313,0.06322979927062988,0.16605019941926003,197.7137254998088,5.9992830995470285,197.74707029946148,0.0021832995116710663,0.0990849994122982,2.0,2.0646457001566887,,6.099229000508785,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
11,0,11,0,,,,,,,,,,,,,,,,,,199.84717500023544,0.00014789961278438568,0.09915379993617535,205.84705109894276,5.999097399413586,205.96369729936123,0.02165920101106167,0.11599140055477619,211.96371549926698,6.015825500711799,212.0803126990795,0.03522940166294575,0.13237480074167252,1.0,1.4647211991250515,6.0991118010133505,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
12,0,12,0,,,,,,,,,,,,,,,,,,213.58060569874942,0.0005015004426240921,0.09734009951353073,219.58036439865828,6.030576299875975,219.73044930025935,0.044864799827337265,0.1474668998271227,225.71355529874563,6.013952199369669,225.79690779931843,0.015135999768972397,0.11379219964146614,0.0,1.4994456991553307,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
13,0,13,0,,,,,,,,,,,,,,,,,,227.33065499924123,0.00045190006494522095,0.09748359955847263,233.34717189893126,6.0140295997262,233.46361150033772,0.03301510028541088,0.130698399618268,239.46360589936376,6.030704699456692,239.54690119996667,0.015846000984311104,0.1140305008739233,1.0,1.4326212983578444,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
14,0,14,0,,,,,,,,,,,,,,,,,,241.01400309987366,0.0005013998597860336,0.09720000065863132,247.01371479965746,6.03055389970541,247.1642969995737,0.05203100107610226,0.14718930050730705,253.16373379901052,6.013828299939632,253.23032739944756,0.016496701166033745,0.11397750116884708,0.0,1.5982354991137981,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
15,0,15,0,,,,,,,,,,,,,,,,,,254.86392910033464,0.0004992987960577011,0.09726999886333942,260.8638177998364,6.030799699947238,261.0136430989951,0.05705929920077324,0.14736769907176495,267.0136542990804,6.014079298824072,267.08025929890573,0.016739699989557266,0.11393160000443459,0.0,1.4645732995122671,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
16,0,16,0,,,,,,,,,,,,,,,,,,268.5803835000843,0.00047060102224349976,0.09720980003476143,274.5635898988694,6.0139729008078575,274.7136030998081,0.0404169000685215,0.1305420007556677,280.7136866990477,6.030546601861715,280.8137731999159,0.03311690129339695,0.1306783016771078,1.0,2.3316015005111694,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
17,0,17,0,,,,,,,,,,,,,,,,,,283.18032610043883,0.0005435999482870102,0.09693370014429092,289.19700969941914,6.01358119957149,289.6970981992781,0.24558809958398342,0.5138121005147696,,6.009641699492931,295.39699400030077,0.016241401433944702,0.11347360163927078,1.0,1.798386499285698,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
18,0,18,0,,,,,,,,,,,,,,,,,,297.2303183991462,0.0007351003587245941,0.09701789915561676,303.2303531989455,6.030479699373245,303.3801966998726,0.049778200685977936,0.14704770036041737,309.3803068995476,6.013807099312544,309.44690779969096,0.016285400837659836,0.11364850029349327,1.0,1.7317278999835253,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
19,0,19,0,,,,,,,,,,,,,,,,,,311.2140899002552,0.0004647001624107361,0.09720890037715435,317.21364299952984,6.030592201277614,317.3635884989053,0.049018701538443565,0.14744350127875805,323.3636189997196,6.013923801481724,323.43021559901536,0.016591202467679977,0.1138377021998167,2.0,1.5315196011215448,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
20,0,20,0,,,,,,,,,,,,,,,,,,324.99718539975584,0.0004671011120080948,0.09763500094413757,330.99696779996157,6.030831500887871,331.14676719903946,0.052818501368165016,0.1474069021642208,337.14689330011606,6.01420290209353,337.21346589922905,0.016218401491642,0.11403300240635872,2.0,1.9991902988404036,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
21,0,21,0,,,,,,,,,,,,,,,,,,339.24725079908967,0.000506298616528511,0.09760320000350475,345.2635963000357,6.014261899515986,345.39689829945564,0.04981129989027977,0.14759119972586632,351.3969193994999,6.014386799186468,351.4634594004601,0.01693420112133026,0.11417379975318909,2.0,1.464970899745822,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
22,0,22,0,,,,,,,,,,,,,,,,,,352.9635818004608,0.0008444990962743759,0.09700989909470081,358.9802154004574,6.013631599023938,359.11360079981387,0.04288090020418167,0.14698120020329952,365.1136034987867,6.013601899147034,365.18012829869986,0.015929600223898888,0.1135891992598772,1.0,1.5986870992928743,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
23,0,23,0,,,,,,,,,,,,,,,,,,366.81395739875734,0.0006457995623350143,0.09750420041382313,372.813525300473,6.0307276006788015,372.9634568989277,0.05054030008614063,0.1473208013921976,378.9635650999844,6.013929899781942,379.03013579919934,0.01674790121614933,0.11396180093288422,1.0,1.5650257989764214,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
24,0,24,0,,,,,,,,,,,,,,,,,,380.63036699965596,0.0004524998366832733,0.09727229923009872,386.6133626997471,6.013766698539257,386.7468132004142,0.014451999217271805,0.1140976995229721,392.7470084987581,6.013891899958253,392.84705219976604,0.016719700768589973,0.11402120068669319,3.0,2.231434101238847,6.097222300246358,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
25,0,25,0,,,,,,,,,,,,,,,,,,395.11375780031085,0.0006876010447740555,0.0971521008759737,401.1134513001889,6.0303029008209705,401.36361959949136,0.11032790131866932,0.24701750092208385,,6.01360160112381,407.33010809868574,0.016084400936961174,0.11361180059611797,0.0,1.1983077004551888,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
26,0,26,0,,,,,,,,,,,,,,,,,,408.5633754990995,0.00014800019562244415,0.09838340058922768,414.5634812992066,6.031925201416016,414.71348679997027,0.049555400386452675,0.14838510192930698,420.71342479996383,6.015069400891662,420.7799359988421,0.01775430142879486,0.11509070172905922,1.0,1.3984840009361506,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
27,0,27,0,,,,,,,,,,,,,,,,,,422.21387029998004,0.00021999888122081757,0.09905359894037247,428.2301465999335,6.015625199303031,428.3467621989548,0.03861909918487072,0.1324888989329338,434.34691979922354,5.999030999839306,434.4133237991482,0.0019934996962547302,0.09898149967193604,0.0,1.0978565011173487,,6.098978899419308,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
28,0,28,0,,,,,,,,,,,,,,,,,,435.5469920001924,0.0005127005279064178,0.09735800139605999,441.54676499962807,6.030697600916028,441.6966910995543,0.04496400058269501,0.1473174002021551,447.696713199839,6.013924101367593,447.76335509866476,0.016649501398205757,0.1137086022645235,3.0,1.9316725004464388,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
29,0,29,0,,,,,,,,,,,,,,,,,,449.73030019924045,0.0003752000629901886,0.09783290140330791,455.74687749892473,6.014360100030899,455.94686250016093,0.08755690045654774,0.21441890113055706,,6.01434270106256,461.94687279872596,0.017111001536250114,0.11463000066578388,2.0,1.3313966002315283,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
30,0,30,0,,,,,,,,,,,,,,,,,,463.31334359943867,0.000269399955868721,0.09878529980778694,469.31345669925213,6.032063700258732,469.8301349002868,0.2562730014324188,0.5154681000858545,,6.0282304007560015,475.5095396004617,0.01326730102300644,0.09852980077266693,0.0,1.2195708993822336,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
31,0,31,0,,,,,,,,,,,,,,,,,,476.7802299987525,0.0004961993545293808,0.0969443991780281,482.77999169938266,6.030455999076366,482.9298199992627,0.04496319964528084,0.14705529995262623,488.9300595987588,6.013738000765443,488.99660229869187,0.01619590073823929,0.1136780995875597,0.0,1.0003788005560637,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
32,0,32,0,,,,,,,,,,,,,,,,,,490.0299893002957,0.00038450025022029877,0.09814189933240414,496.0466095004231,6.014884099364281,496.1797716990113,0.05685750022530556,0.14788730069994926,502.17999199964106,6.014613399282098,502.2465447988361,0.016991300508379936,0.11451460048556328,1.0,1.2985517010092735,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
33,0,33,0,,,,,,,,,,,,,,,,,,503.5799745991826,0.0007601995021104813,0.09681460075080395,509.596590898931,6.013579299673438,509.713229900226,0.03354090079665184,0.13050100021064281,515.7133852988482,6.030228599905968,515.7964420001954,0.014014201238751411,0.11375010013580322,0.0,1.9008339997380972,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
34,0,34,0,,,,,,,,,,,,,,,,,,517.7299176994711,0.0004912000149488449,0.09682390093803406,523.7465320993215,6.01368710026145,523.8631261996925,0.0256654005497694,0.1305084004998207,529.8463633991778,6.030244700610638,529.9463653992862,0.014857100322842598,0.11349980160593987,1.0,0.9997237008064985,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
35,0,35,0,,,,,,,,,,,,,,,,,,530.9800338000059,0.0005368012934923172,0.09729500114917755,536.9797970000654,6.030418200418353,537.1464814990759,0.0622429009526968,0.1638971008360386,543.1464804001153,6.03035950101912,543.2130869999528,0.03274470195174217,0.13032040186226368,0.0,1.46525239944458,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
36,0,36,0,,,,,,,,,,,,,,,,,,544.7133926004171,0.0004222989082336426,0.09738809987902641,550.7298018988222,6.013975499197841,550.8463861998171,0.03573229908943176,0.130868099629879,556.8464777003974,6.030665099620819,556.9296749997884,0.016116300597786903,0.11398440040647984,3.0,1.4988997001200914,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
37,0,37,0,,,,,,,,,,,,,,,,,,558.4634507000446,0.0006261002272367477,0.0971756000071764,564.4630527999252,6.030451999977231,564.6295940000564,0.06878740154206753,0.1637691017240286,570.6297197993845,6.030441401526332,570.6963176000863,0.03343530185520649,0.13046440109610558,1.0,2.064971199259162,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
38,0,38,0,,,,,,,,,,,,,,,,,,572.7964492999017,0.0006751008331775665,0.0965289007872343,578.7963922992349,6.029948301613331,578.9463091995567,0.04716330021619797,0.1465699002146721,584.9464520998299,6.013210501521826,585.0129847992212,0.015629000961780548,0.11313380114734173,3.0,1.6318803988397121,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
39,0,39,0,,,,,,,,,,,,,,,,,,586.6799030993134,0.0002372991293668747,0.09916969947516918,592.696300599724,6.015779498964548,592.8128495998681,0.03975220024585724,0.13242360018193722,598.8129869997501,5.999242698773742,598.8796378988773,0.0004284009337425232,0.09898380003869534,1.0,2.0663442984223366,,6.098939798772335,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
40,0,40,0,,,,,,,,,,,,,,,,,,600.9798405002803,0.0005077999085187912,0.09716099873185158,606.9962971992791,6.013759998604655,607.1129241995513,0.029874999076128006,0.13028750009834766,613.1130924988538,6.030419299378991,613.212852999568,0.032460300251841545,0.1301793996244669,0.0,1.0320667009800673,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
41,0,41,0,,,,,,,,,,,,,,,,,,614.2796221002936,0.00038049928843975067,0.09796370007097721,620.2795595992357,6.031338099390268,620.4296613000333,0.049245500937104225,0.14812069945037365,626.4295712001622,6.0147376004606485,626.4961371999234,0.017196301370859146,0.11450950056314468,2.0,1.2982462998479605,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
42,0,42,0,,,,,,,,,,,,,,,,,,627.829808998853,0.0004913993179798126,0.09728899970650673,633.8462316989899,6.0138041991740465,633.9627669993788,0.030153900384902954,0.13050629943609238,639.9628670997918,6.0304652992635965,640.0461486000568,0.016127601265907288,0.11375110037624836,0.0,1.1652837991714478,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
43,0,43,0,,,,,,,,,,,,,,,,,,641.246244398877,0.000633900985121727,0.0974700003862381,647.2630234993994,6.014099299907684,647.3794836997986,0.031202100217342377,0.13076990097761154,653.379553899169,6.030732100829482,653.4797711987048,0.033889200538396835,0.13090580143034458,0.0,0.997682798653841,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
44,0,44,0,,,,,,,,,,,,,,,,,,654.513207199052,0.0004992000758647919,0.097519900649786,660.5128306001425,6.030814200639725,660.6629364993423,0.04663980007171631,0.1476610004901886,666.662773899734,6.014166200533509,666.7293509989977,0.016994301229715347,0.11437270045280457,1.0,1.0980898011475801,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
45,0,45,0,,,,,,,,,,,,,,,,,,667.8628153000027,0.000696299597620964,0.09730339981615543,673.8627784997225,6.030485698953271,674.0127095002681,0.048456499353051186,0.14746079966425896,680.0127341989428,6.013730300590396,680.0793852992356,0.0152778010815382,0.11373700015246868,0.0,1.0661627985537052,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
46,0,46,0,,,,,,,,,,,,,,,,,,681.1797908991575,0.00023949891328811646,0.09917359985411167,687.1626187991351,5.999003799632192,687.3128200992942,0.029235800728201866,0.13268749974668026,693.3128405995667,5.999161899089813,693.379298299551,0.002205200493335724,0.09910670109093189,3.0,0.8645254001021385,6.099124498665333,6.0990955997258425,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
47,0,47,0,,,,,,,,,,,,,,,,,,694.2794850002974,0.0003765001893043518,0.09802049957215786,700.2962544988841,6.014810299500823,700.41287419945,0.03950910083949566,0.13122180104255676,706.4127126988024,6.031154600903392,706.5127236992121,0.03419800102710724,0.13101280108094215,2.0,0.997868999838829,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
48,0,48,0,,,,,,,,,,,,,,,,,,707.5463012997061,0.00023670122027397156,0.09910649992525578,713.5626758988947,6.015712400898337,713.6792507991195,0.031145300716161728,0.13237080164253712,719.6793093997985,5.999033000320196,719.7457911986858,0.002433301880955696,0.09901640191674232,0.0,1.1641598008573055,,6.099008800461888,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
49,0,49,0,,,,,,,,,,,,,,,,,,720.9462248999625,0.0006804000586271286,0.09721609950065613,726.9459798000753,6.030449599027634,727.0958925988525,0.04683529958128929,0.14706929959356785,733.0959692001343,6.013712199404836,733.1624909993261,0.016405999660491943,0.11383490078151226,1.0,1.1648255996406078,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
50,0,50,0,,,,,,,,,,,,,,,,,,734.362891798839,0.0005227997899055481,0.0974119994789362,740.3792646992952,6.0140935983508825,740.4958512987942,0.027143599465489388,0.13070940040051937,746.4959073998034,6.030684299767017,746.5958024002612,0.03351430036127567,0.13052120059728622,0.0,0.9314387999475002,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
51,0,51,0,,,,,,,,,,,,,,,,,,747.5629602000117,0.0005994010716676712,0.09708080068230629,753.5792129989713,6.013834100216627,753.695829000324,0.02578130178153515,0.13058330118656158,759.6958849001676,6.03056750074029,759.7957661002874,0.03271670080721378,0.13046770170331,1.0,1.19873440079391,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
52,0,52,0,,,,,,,,,,,,,,,,,,761.0291005000472,0.00022269971668720245,0.11583380028605461,767.0292069986463,5.999081401154399,767.1794633995742,0.04013600014150143,0.1493266001343727,773.1791241001338,6.015796300023794,773.2457247991115,0.01860620081424713,0.11570100113749504,4.0,1.531401900574565,6.099142100661993,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
53,0,53,0,,,,,,,,,,,,,,,,,,774.8128375001252,0.0002197008579969406,0.09918409958481789,780.8124751001596,5.999170800670981,780.9292741995305,0.01557920128107071,0.11610810086131096,786.929124198854,6.016058299690485,787.0289536993951,0.016399601474404335,0.11579150147736073,3.0,2.2670208998024464,6.099185800179839,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
54,0,54,0,,,,,,,,,,,,,,,,,,789.3290982004255,0.000710800290107727,0.09697720035910606,795.3457391988486,6.0136756002902985,795.4623466990888,0.030521100386977196,0.1303173005580902,801.4455257989466,6.030198199674487,801.5455917995423,0.015345100313425064,0.11361580155789852,3.0,1.299312999472022,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
55,0,55,0,,,,,,,,,,,,,,,,,,802.8792585991323,0.0005562994629144669,0.09689659997820854,808.8791423998773,6.030300199985504,809.0290047992021,0.054788000881671906,0.14705749973654747,815.0291558988392,6.013435300439596,815.0957782994956,0.01603740081191063,0.11333120055496693,2.0,1.06511539965868,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
56,0,56,0,,,,,,,,,,,,,,,,,,816.1959899999201,0.0006290003657341003,0.09744619950652122,822.1955919992179,6.030409200116992,822.3289198987186,0.03000280074775219,0.13047850131988525,828.3121770992875,6.030284900218248,828.4288321994245,0.03280840069055557,0.13050590083003044,0.0,0.8984110001474619,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
57,0,57,0,,,,,,,,,,,,,,,,,,829.362457100302,0.0006363987922668457,0.09726429916918278,835.3622747994959,6.030462900176644,835.4792266003788,0.02399660088121891,0.11395739950239658,841.4620999004692,6.013662800192833,841.5622623991221,-0.0007131993770599365,0.09687240049242973,0.0,0.9320692997425795,,6.0969051998108625,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
58,0,58,0,,,,,,,,,,,,,,,,,,842.5291495993733,0.0004991013556718826,0.09730940125882626,848.5289524998516,6.030759200453758,848.695473600179,0.06011170148849487,0.16389210149645805,854.6955545004457,6.030576700344682,854.7621226999909,0.033297501504421234,0.13057440146803856,0.0,0.8648489993065596,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
59,0,59,0,,,,,,,,,,,,,,,,,,855.6624248996377,0.0002510007470846176,0.09938270039856434,861.678835099563,6.015735300257802,861.7790075000376,0.027184300124645233,0.11605960130691528,867.7788839992136,6.015760000795126,867.8786820992827,0.017747201025485992,0.11573160067200661,1.0,1.0995260998606682,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
60,0,60,0,,,,,,,,,,,,,,,,,,869.0121900998056,0.00045269913971424103,0.09716559946537018,875.0121302995831,6.030534999445081,875.161970499903,0.043596599251031876,0.14719939976930618,881.162110099569,6.013760199770331,881.2287725992501,0.016672499477863312,0.11358660086989403,2.0,1.1981196999549866,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
61,0,61,0,,,,,,,,,,,,,,,,,,882.4621037002653,0.00041819922626018524,0.09756729938089848,888.4621862992644,6.030958499759436,888.6119106989354,0.058029498904943466,0.14753049984574318,894.6120747998357,6.014140699058771,894.6785562988371,0.016778599470853806,0.1142560001462698,0.0,1.231614300981164,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
62,0,62,0,,,,,,,,,,,,,,,,,,895.9456571992487,0.0004871003329753876,0.09724310040473938,901.9454787988216,6.030764799565077,902.0952380001545,0.05400030128657818,0.14726020023226738,908.0953077990562,6.0140070002526045,908.1619480997324,0.015080101788043976,0.11384540051221848,1.0,1.1662747003138065,,,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
63,0,63,0,,,,,,,,,,,,,,,,,,909.362243000418,0.00023209862411022186,0.09903249889612198,915.3619944993407,6.032363899052143,915.5286848992109,0.06106540001928806,0.16572199948132038,921.5286286994815,5.999007498845458,921.5619310997427,0.0022011995315551758,0.09911569952964783,1.0,1.7978743985295296,,6.098991598933935,5010,Visual,2024-07-08_18h23.52.613,Visual_Condition_v2,2022.2.5,29.949014799469605,
