loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,p_port_3.stopped,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,p_port_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,,,171.10698290006258,0.0007082999218255281,0.09699210012331605,177.10694810003042,6.030345099978149,177.25684890011325,0.05659829988144338,0.14694339991547167,6.013614400057122,183.2568902000785,183.32343730004504,0.0164468998555094,0.11351069994270802,0.0,1.8981873001903296,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
10,0,10,0,,,,,,,,,,,,,,,,,,,185.2571497000754,0.0005018999800086021,0.09762099990621209,191.2737159000244,6.014224899932742,191.39010359998792,0.0317561998963356,0.1308409997727722,6.030842099804431,197.39031710010022,197.47348390007392,0.016664899652823806,0.11403489974327385,2.0,1.7985487000551075,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
11,0,11,0,,,,,,,,,,,,,,,,,,,199.307078700047,0.00038270000368356705,0.09791360003873706,205.32351769995876,6.0145652000792325,205.44024239992723,0.029108999762684107,0.13126409985125065,6.0312150998506695,211.44016829994507,211.54010819992982,0.03413549973629415,0.1312572997994721,1.0,0.8979420000687242,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
12,0,12,0,,,,,,,,,,,,,,,,,,,212.4737512001302,0.00045059993863105774,0.09724200004711747,218.47348539996892,6.030682400101796,218.6234107001219,0.053593300050124526,0.1472753998823464,6.013916899915785,224.62350669992156,224.69006510009058,0.01492819981649518,0.11399539979174733,0.0,2.6999687999486923,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
13,0,13,0,,,,,,,,,,,,,,,,,,,227.42378180008382,0.00024560000747442245,0.0989693000447005,233.4403667000588,6.0157999999355525,233.57328619994223,0.06102839997038245,0.14884939999319613,6.0155173998791724,239.573431200115,239.64021739992313,0.017317799851298332,0.11549539980478585,3.0,1.632559800054878,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
14,0,14,0,,,,,,,,,,,,,,,,,,,241.30700369994156,0.0002180000301450491,0.09909979999065399,247.32345880009234,6.015744499862194,247.45667669991963,0.049148499965667725,0.1490782997570932,6.015707799931988,253.45671629998833,253.52329099993221,0.018391599878668785,0.11560719972476363,4.0,0.9649995001964271,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
15,0,15,0,,,,,,,,,,,,,,,,,,,254.52362490002997,0.0005014000926166773,0.09753370005637407,260.50659120013006,6.014028900070116,260.6732843001373,0.045835800003260374,0.14747379999607801,6.014155300101265,266.6734931000974,266.7399170999415,0.016810699831694365,0.11412649997510016,3.0,1.764742000028491,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
16,0,16,0,,,,,,,,,,,,,,,,,,,268.54032010002993,0.000551499892026186,0.09719509980641305,274.5566831000615,6.013810999924317,274.67330479994416,0.029011499835178256,0.13034479971975088,6.030485499883071,280.6733433001209,280.7732812000904,0.03321719984523952,0.13051639962941408,0.0,1.7314821002073586,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
17,0,17,0,,,,,,,,,,,,,,,,,,,282.54039580002427,0.0007159998640418053,0.09723439998924732,288.5400105000008,6.03061189991422,288.68985379999503,0.054860099917277694,0.1471766997128725,6.013847899856046,294.68994230008684,294.7565528000705,0.016625599702820182,0.11393149965442717,0.0,1.1983453000430018,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
18,0,18,0,,,,,,,,,,,,,,,,,,,295.9901262000203,0.00022290018387138844,0.09913400001823902,302.00655840011314,6.015782700153068,302.1397718000226,0.04914269992150366,0.14921610010787845,6.015724499942735,308.13995010009967,308.2065880000591,0.018373499857261777,0.11568269995041192,2.0,2.4316279999911785,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
19,0,19,0,,,,,,,,,,,,,,,,,,,310.67326810001396,0.0008468001615256071,0.09714590013027191,316.68990859994665,6.013750500045717,316.8230815001298,0.059384800028055906,0.1471589000429958,6.013750799931586,322.82323530013673,322.88978919992223,0.01662359992042184,0.11366019980050623,4.0,2.6982189000118524,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
20,0,20,0,,,,,,,,,,,,,,,,,,,325.6234772000462,0.00033469987101852894,0.09833439998328686,331.639897499932,6.014940399909392,331.75654490012676,0.03680799971334636,0.13157799979671836,6.031553299864754,337.7565155001357,337.85648360010237,0.03421669965609908,0.13164799963124096,2.0,1.8985992998350412,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
21,0,21,0,,,,,,,,,,,,,,,,,,,339.7900183000602,0.0004406999796628952,0.09721649996936321,345.80650650011376,6.014112599892542,345.92311959993094,0.03847069991752505,0.1310698997694999,6.030688999919221,351.9231350000482,352.00644790008664,0.015611999668180943,0.11419819970615208,0.0,2.499389600008726,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
22,0,22,0,,,,,,,,,,,,,,,,,,,354.5400157000404,0.0005719000473618507,0.11418260005302727,360.556446300121,6.01401949999854,360.7063748999499,0.061082799918949604,0.16388829983770847,6.030500799883157,366.7065506000072,366.77299370011315,0.03259199974127114,0.13039509975351393,2.0,1.6654123000334948,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
23,0,23,0,,,,,,,,,,,,,,,,,,,368.4734100999776,0.0005521001294255257,0.09678420005366206,374.47307449998334,6.0301113000605255,374.6229533001315,0.054904700024053454,0.14668989996425807,6.0136116000358015,380.6230777001474,380.68963570008054,0.016123499954119325,0.11329889995977283,4.0,1.8316029999405146,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
24,0,24,0,,,,,,,,,,,,,,,,,,,382.5566491999198,0.00022469996474683285,0.09918349981307983,388.55634430004284,5.999022800009698,388.7899027999956,0.0924267997033894,0.23249449976719916,5.9990119996946305,,394.78958220011555,0.035152899799868464,0.1324523997027427,0.0,1.2315559999551624,6.099056099774316,6.099073799792677,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
25,0,25,0,,,,,,,,,,,,,,,,,,,396.05653359997086,0.0002250999677926302,0.09888359997421503,402.05649590003304,5.999104399932548,402.15642350004055,0.005389399826526642,0.09926409996114671,5.999258899828419,408.13945979997516,408.2397235999815,0.015751099912449718,0.11583479982800782,1.0,1.6333179001230747,6.082067399984226,6.099006799980998,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
26,0,26,0,,,,,,,,,,,,,,,,,,,409.9062584999483,0.0005463000852614641,0.09722979995422065,415.9062882999424,6.030648099957034,416.07294750004075,0.05924039985984564,0.16384739987552166,6.030556199839339,422.0729277001228,422.1394933999982,0.0329949997831136,0.13039299985393882,0.0,1.1650174998212606,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
27,0,27,0,,,,,,,,,,,,,,,,,,,423.33956749993376,0.0006319999229162931,0.09726859978400171,429.33967450005,6.0307242998387665,429.48946169996634,0.047651499742642045,0.14722779975272715,6.013644799822941,435.47269570012577,435.555983700091,0.014521299628540874,0.11364729981869459,0.0,1.0003508001100272,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
28,0,28,0,,,,,,,,,,,,,,,,,,,436.5893864000682,0.00015239999629557133,0.0989967999048531,442.5857148999348,6.012107799993828,442.6896594001446,0.007299899822100997,0.09929129993543029,6.01571589987725,448.672702500131,448.7894707999658,-6.110011599957943e-05,0.09895659983158112,2.0,1.3668873000424355,6.098858800018206,6.095301700057462,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
29,0,29,0,,,,,,,,,,,,,,,,,,,450.1893535000272,0.00014779996126890182,0.09910150012001395,456.18571879994124,6.0119911001529545,456.3061279000249,0.027411499992012978,0.11574549996294081,6.015855900011957,462.2893676001113,462.3894665001426,7.449975237250328e-05,0.0991213999222964,0.0,1.7669492999557406,6.098921800032258,6.095335100078955,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
30,0,30,0,,,,,,,,,,,,,,,,,,,464.18927580001764,0.00025659985840320587,0.09868509997613728,470.18557530012913,6.011686600046232,470.289403000148,0.0047658998519182205,0.09882289986126125,6.015203399816528,476.27245320007205,476.3892878999468,-0.0007097001653164625,0.09861179976724088,0.0,3.6004372001625597,6.098532199859619,6.094920099945739,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
31,0,31,0,,,,,,,,,,,,,,,,,,,480.02273860014975,0.00017140014097094536,0.0988264000043273,486.00584920006804,6.015511499950662,486.1356095999945,0.02626720000989735,0.11176020000129938,6.032150299986824,492.13910020003095,492.23913260013796,0.01644829986616969,0.11551769985817373,3.0,1.8668370998930186,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
32,0,32,0,,,,,,,,,,,,,,,,,,,494.13920879992656,0.00026830006390810013,0.09857460018247366,500.1355483001098,6.011719700181857,500.2558472000528,0.009164100047200918,0.1152870999649167,6.015104999998584,506.2390918000601,506.3391791000031,-0.000719000119715929,0.09853029996156693,4.0,1.7668246999382973,6.098486100090668,6.098503000102937,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
33,0,33,0,,,,,,,,,,,,,,,,,,,508.13905340014026,0.00015849992632865906,0.0989546999335289,514.1224903999828,6.01572969998233,514.3058335001115,0.062433899845927954,0.16577229998074472,5.999281500000507,520.2889970999677,520.3392565001268,0.00014849985018372536,0.09911409975029528,2.0,1.3999625998549163,6.098962499992922,6.099064799956977,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
34,0,34,0,,,,,,,,,,,,,,,,,,,521.7724898001179,0.00015279999934136868,0.09907160000875592,527.7556344000623,5.999228200176731,527.8854086000938,0.0013876999728381634,0.11211470002308488,6.015786899952218,533.8722932999954,533.9723930000328,0.0001721000298857689,0.09904829994775355,1.0,3.2666486999951303,6.098998799920082,6.082349200034514,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
35,0,35,0,,,,,,,,,,,,,,,,,,,537.2727135999594,0.00023210002109408379,0.09884219989180565,543.2555989001412,6.015341799939051,543.3889989999589,0.011723399860784411,0.11538819991983473,6.015275799902156,549.37230310007,549.4723652999382,-0.0005964001175016165,0.09874469973146915,2.0,2.766888700192794,6.098600499797612,6.0988606999162585,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
36,0,36,0,,,,,,,,,,,,,,,,,,,552.2722980999388,0.00020330003462731838,0.09903769986703992,558.2555555999279,5.999012700049207,558.3520768999588,0.012190999928861856,0.09530399972572923,6.015617599943653,564.3388507000636,564.4724181999918,0.00014609983190894127,0.09892839984968305,0.0,4.733303300105035,6.099047899944708,6.082394100027159,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
37,0,37,0,,,,,,,,,,,,,,,,,,,569.2389076000545,0.00017150002531707287,0.09900390007533133,575.2221379999537,5.999021800002083,575.4055262999609,0.04493119986727834,0.16585939982905984,5.999239299912006,581.388839200139,581.439043499995,0.00029259989969432354,0.0990827998612076,1.0,1.9333093001041561,6.098914799978957,6.082427500048652,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
38,0,38,0,,,,,,,,,,,,,,,,,,,583.4055860999506,0.00017290003597736359,0.09866849984973669,589.3887434001081,6.015352499904111,589.5186580000445,0.024605999933555722,0.1119379997253418,6.032091399887577,595.5220816999208,595.6222238000482,0.016315499786287546,0.1155727996956557,0.0,1.866853800136596,,,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
39,0,39,0,,,,,,,,,,,,,,,,,,,597.5224357000552,0.00015230011194944382,0.09879019996151328,603.522144400049,6.011927700135857,603.6388479999732,0.012779099866747856,0.11581699992530048,6.01544119999744,609.6221406001132,609.7222156000789,-3.240024670958519e-05,0.09883489971980453,4.0,0.7999942000024021,6.098717299988493,6.09880860010162,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
40,0,40,0,,,,,,,,,,,,,,,,,,,610.555424500024,0.00018349988386034966,0.09910519979894161,616.5388823000249,5.999184699961916,617.1221692000981,0.30508099985308945,0.5657298997975886,5.999109199736267,,622.7515640000347,0.012814799789339304,0.09912389982491732,1.0,1.2873690000269562,,6.095422599930316,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
41,0,41,0,,,,,,,,,,,,,,,,,,,624.0887488001026,0.0001666999887675047,0.09901790018193424,630.0719345000107,6.01566160004586,630.2053406001069,0.0135969000402838,0.11573560000397265,6.015775700099766,636.1886416999623,636.288621300133,0.00011799996718764305,0.09900369984097779,0.0,1.6000546000432223,6.09893439989537,6.099389499984682,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
42,0,42,0,,,,,,,,,,,,,,,,,,,637.9219416000415,0.00017090002074837685,0.09900960000231862,643.9182089001406,6.01197150000371,644.0183357000351,0.004764599958434701,0.1157989997882396,6.0157149999868125,650.0218963001389,650.1219999000896,0.00014989986084401608,0.09907249989919364,4.0,1.9330726999323815,6.09896029997617,6.0953935999423265,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
43,0,43,0,,,,,,,,,,,,,,,,,,,652.0885606999509,0.00015460001304745674,0.09905329998582602,658.0851350000594,6.012150000082329,658.2053909001406,0.006824699928984046,0.11586409993469715,6.0157107000704855,664.1884943000041,664.288569400087,0.00017429981380701065,0.09907649992965162,4.0,0.9665239001624286,6.098977700108662,6.095336900092661,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
44,0,44,0,,,,,,,,,,,,,,,,,,,665.2885694999713,0.00025100004859268665,0.09904200001619756,671.2717371000908,5.999371600104496,671.3884236000013,0.0007547999266535044,0.0991213999222964,5.999209699919447,677.3717430001125,677.4718037999701,0.015786599833518267,0.11569849983789027,3.0,1.7668945000041276,6.082385800080374,6.082413800060749,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
45,0,45,0,,,,,,,,,,,,,,,,,,,679.2718571999576,0.0001604000572115183,0.09901050012558699,685.2683586999774,6.011953600216657,685.3885697999503,0.004906800109893084,0.11608520010486245,6.015806399984285,691.3716621999629,691.471964900149,0.0004800998140126467,0.09916280000470579,0.0,1.09960460010916,6.098910900065675,6.09537270013243,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
46,0,46,0,,,,,,,,,,,,,,,,,,,692.6052083000541,0.0005818998906761408,0.09727889997884631,698.6051511000842,6.0140033001080155,698.7680826000869,0.06614160002209246,0.16404619999229908,6.030656799906865,704.7549213001039,704.8219073999207,0.014809699729084969,0.1140436998102814,1.0,2.1668793000280857,,6.0972357001155615,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
47,0,47,0,,,,,,,,,,,,,,,,,,,707.0216628001072,0.0002680998295545578,0.09869039990007877,713.018018099945,6.011646599974483,713.171899399953,0.04194649984128773,0.148597999708727,6.032000899780542,719.1715502999723,719.2383266000543,0.015892999712377787,0.11530319973826408,1.0,3.5671504999045283,,6.0986603000201285,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
48,0,48,0,,,,,,,,,,,,,,,,,,,722.8383277999237,0.0002117000985890627,0.09877380006946623,728.8345872000791,6.011769500095397,728.9382381001487,0.009687799960374832,0.09886080003343523,6.015306300017983,734.9213978000917,735.0385897001252,8.109980262815952e-05,0.09876969992183149,4.0,1.1332568998914212,6.09879789990373,6.098738000029698,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
49,0,49,0,,,,,,,,,,,,,,,,,,,736.2048275999259,0.00015940004959702492,0.09906870010308921,742.1881770000327,5.99906440009363,742.3678435001057,0.06248359987512231,0.16579089988954365,5.999170199967921,748.3548904000781,748.4048895000014,-3.150012344121933e-05,0.0991223999299109,2.0,3.43356079980731,6.099064799956977,6.082362300017849,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
50,0,50,0,,,,,,,,,,,,,,,,,,,751.8715810000431,0.0001697998959571123,0.09891419997438788,757.871497400105,6.011919399956241,757.9881770999637,0.008633599849417806,0.1158802998252213,6.015674299793318,763.9715209000278,764.0715119000524,7.789977826178074e-05,0.09903329983353615,1.0,7.233279600040987,6.098890599794686,6.098916199989617,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
51,0,51,0,,,,,,,,,,,,,,,,,,,771.3383027000818,0.00018500001169741154,0.09896440012380481,777.3213283999357,5.999244000064209,777.4213805000763,0.01577159995213151,0.11574919987469912,6.015846099937335,783.4045929999556,783.5379644001368,0.00017799995839595795,0.09913739981129766,2.0,2.933604800142348,6.0989208000246435,6.082420099992305,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
52,0,52,0,,,,,,,,,,,,,,,,,,,786.5049060999881,0.00015029986388981342,0.09892219980247319,792.4879092001356,6.015593399992213,793.1713984000962,0.4261293997988105,0.6656823998782784,6.015881499741226,,798.7177194999531,0.01644649961963296,0.11192399961873889,2.0,5.433197499951348,,6.099016599822789,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
53,0,53,0,,,,,,,,,,,,,,,,,,,804.1879465000238,0.0002657999284565449,0.09882450010627508,810.1878428000491,6.015538400039077,810.3213673001155,0.020083499839529395,0.1321492998395115,6.032165999989957,816.3044130001217,816.4045959999785,0.016471499809995294,0.11542899976484478,1.0,4.433437800034881,,6.098722399910912,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
54,0,54,0,,,,,,,,,,,,,,,,,,,820.8712576001417,0.0003418999258428812,0.09911499987356365,826.8674832000397,6.01215979992412,826.9673983999528,0.005087799858301878,0.11591299972496927,6.016023999778554,832.9715094000567,833.0711781999562,0.00038209976628422737,0.09930419968441129,1.0,7.333106300095096,6.099128799745813,6.095543899806216,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
55,0,55,0,,,,,,,,,,,,,,,,,,,840.437836300116,0.00017729983665049076,0.09876680001616478,846.4340139001142,6.011780399829149,846.554429900134,0.007287699729204178,0.11556209973059595,6.015780399786308,852.5376047000755,852.6380396001041,-0.00020270026288926601,0.09870629967190325,2.0,3.3666959998663515,6.09872609982267,6.098787099821493,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
56,0,56,0,,,,,,,,,,,,,,,,,,,856.0378203000873,0.00015870016068220139,0.09938889998011291,862.0210671999957,5.999319400172681,862.1340073000174,0.004667300032451749,0.0956536999437958,6.015876800054684,868.137848299928,868.2375717000104,6.87998253852129e-05,0.09921239991672337,0.0,1.6335473998915404,6.099152599927038,6.082464700099081,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
57,0,57,0,,,,,,,,,,,,,,,,,,,869.9042521000374,0.00016150018200278282,0.09931099996902049,875.9006580000278,6.012206000043079,876.0043822999578,0.006281800102442503,0.09913039999082685,5.999087899923325,881.9874845999293,882.0875500999391,0.015819499967619777,0.1157033999916166,4.0,0.7998309000395238,6.0825585999991745,6.095448300009593,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
58,0,58,0,,,,,,,,,,,,,,,,,,,882.9209750001319,0.0002400998491793871,0.09879239997826517,888.9040953000076,6.015418299939483,889.0171400001273,0.009589299792423844,0.09513159980997443,6.015398799907416,895.0040707001463,895.1211506000254,-0.0004285003524273634,0.09903809963725507,3.0,0.766995299840346,6.0986547998618335,6.098770999815315,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
59,0,59,0,,,,,,,,,,,,,,,,,,,895.9210198000073,0.00016120006330311298,0.09894170006737113,901.9041208999697,5.999062200076878,902.0041986000724,0.0158116000238806,0.1121076000854373,5.999012100044638,908.0041793999262,908.1042367001064,0.015955499839037657,0.11573600000701845,4.0,0.8002730999141932,6.082205400103703,6.082276200177148,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
60,0,60,0,,,,,,,,,,,,,,,,,,,908.93746990012,0.0002576999831944704,0.0987599000800401,914.9206407000311,6.015413300134242,915.0337545000948,0.009832700015977025,0.09886049991473556,6.015394599875435,921.020605500089,921.1376104999799,-0.0002573002129793167,0.09886009991168976,1.0,1.0334153999574482,6.098699599970132,6.095255000051111,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
61,0,61,0,,,,,,,,,,,,,,,,,,,922.2041307000909,0.0001680999994277954,0.09886569995433092,928.1872684999835,6.015525999944657,928.3205935999285,0.011943399906158447,0.11570619978010654,6.015644099796191,934.3038846999407,934.4040940001141,-0.00016530021093785763,0.0989014997612685,2.0,1.0334908000659198,6.098790799966082,6.0987940998747945,9565,Visual,2024-08-14_18h25.02.105,Visual_Condition_v2,2022.2.5,29.950602454365892,
