loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,p_port_6.started,fixation_cross.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.2710745000004,247.2710745000004,0.0007651999994777725,0.1322547999998278,2.0,6.999481299999388,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,254.30437830000028,0.00013549999948736513,0.11539100000027247,6.015373600000203,260.30435690000013,260.5210030999997,260.5210030999997,0.11736109999947075,0.24875639999936539,6.015494699999181,266.58777100000043,266.58777100000043,266.58777100000043,0.07732509999914328,0.21545269999933225,272.32100119999996,272.52093609999974,6.015390299999126,6.148747499999445,278.5543438000004,12.01538889999938,278.60432539999965,278.60432539999965,0.015570999998999469,0.11538199999904464,up,7.453762600000118,286.10430650000035,1.7700000171316788e-05,0.11603110000032757,292.1208879000005,292.1208879000005,0.02330400000028021,0.14929040000060922,5.0,5.060324400000354,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22085160000006,297.22085160000006,0.006795399999646179,0.13219739999931335,2.0,3.4931239000006826,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.7541868999997,300.7541868999997,0.006121700000221608,0.13262750000012602,1.0,2.160848100000294,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.95419779999975,302.95419779999975,0.006428100000448467,0.13246820000040316,6.0,2.2271100999996634,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2209850999998,305.2209850999998,0.006046700000297278,0.1323221000002377,6.0,2.260790100000122,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.52096809999966,307.52096809999966,0.006312900000011723,0.13213809999979276,6.0,3.027155799999491,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5875070000002,310.5875070000002,0.006680999999844062,0.13213790000008885,6.0,4.059963800000332,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.6875146000002,314.6875146000002,0.0007470000000466825,0.1322533000002295,2.0,4.999388899999758,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,319.7208363,0.00013409999974101083,0.11570500000016182,6.01563570000053,325.72076819999984,325.9004931999998,325.9004931999998,0.06992489999993268,0.21586279999974067,6.015685999999732,332.00411780000013,332.00411780000013,332.00411780000013,0.07303129999945668,0.2156848999993599,337.7374781999997,337.90409700000055,6.01568479999969,6.149032399999669,343.9374807000004,12.015636599999198,344.0206688999997,344.0206688999997,0.015835899998819514,0.11558399999921676,up,2.7497223999998823,346.8041003999997,2.409999979136046e-05,0.1159204999994472,352.8207183000004,352.8207183000004,0.023427299999639217,0.1493745999996463,1.0,3.5936831999997594,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.45405010000013,356.45405010000013,0.006419399999685993,0.13226299999951152,2.0,7.260217500000181,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.75402029999987,363.75402029999987,0.006292000000030384,0.13230949999979202,2.0,2.727347300000474,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.5206715000004,366.5206715000004,0.006826899999396119,0.1323298999996041,2.0,1.7601056000003155,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.3206607000002,368.3206607000002,0.00655189999997674,0.13234809999994468,5.0,3.0936496999993324,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.45404880000024,371.45404880000024,0.007153800000196497,0.13231120000000374,6.0,2.45961940000052,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9540803,373.9540803,0.0070693000006940565,0.13235600000007253,1.0,2.8264591000006476,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.8206418,376.8206418,0.0007584000004499103,0.13231350000023667,7.0,3.5997215999996115,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,380.45395180000014,0.00010610000026645139,0.11581280000063998,6.012111400000322,386.4669104000004,386.6373142000002,386.6373142000002,0.0761144999996759,0.21584470000016154,6.01598279999962,392.7373526000001,392.7373526000001,392.7373526000001,0.07350129999940691,0.21589589999985037,398.4706259000004,398.6373119,6.015869299999395,6.149123399999553,404.67055340000024,12.015754299999571,404.7538572000003,404.7538572000003,0.015766499998790096,0.11560629999894445,up,3.9919620000000577,408.7668660999998,1.2900000001536682e-05,0.10288089999994554,414.7871401000002,414.7871401000002,0.010519400000703172,0.13629470000068977,2.0,7.660407299999861,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.48708590000024,422.48708590000024,0.007000200000220502,0.13218140000026324,5.0,5.226463400000284,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.7538245000005,427.7538245000005,0.006231500000467349,0.1323524000008547,2.0,3.2272325000003548,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0203842000001,431.0203842000001,0.006667000000561529,0.1325157000001127,1.0,1.9270606000000043,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.98706240000047,432.98706240000047,0.006335600000056729,0.1324997000001531,1.0,1.0273523000005298,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0537159000005,434.0537159000005,0.005865099999937229,0.13238189999992755,4.0,2.3944846999993388,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.4870374000002,436.4870374000002,0.00608620000002702,0.1323499999998603,2.0,3.9942249000005177,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.52038230000016,440.52038230000016,0.0007498999993913458,0.13221129999965342,7.0,3.9328420000001643,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,444.4870259999998,0.00010130000009667128,0.11553460000050109,6.015574600000036,450.48702820000017,450.7369933,450.7369933,0.13479459999962273,0.2822654000001421,6.0155470999998215,456.7703876000005,456.7703876000005,456.7703876000005,0.07169879999946716,0.21561059999930876,462.50365500000044,462.70376450000003,6.015629099999387,6.149010999999518,468.73698179999974,12.015515799999775,468.7869093999998,468.7869093999998,0.015576799999507784,0.11547469999914028,up,0.7035093000004053,469.5369572999998,1.6699999832781032e-05,0.11565710000013496,475.55353749999995,475.55353749999995,0.02369120000003022,0.14534960000037245,2.0,2.9265771999998833,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.5202414000005,478.5202414000005,0.0066853999996965285,0.13236649999998917,4.0,5.893597599999339,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4535310000001,484.4535310000001,0.006646400000136055,0.13220379999984289,2.0,5.926780699999654,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.42026780000015,490.42026780000015,0.006669800000054238,0.13252200000079029,6.0,5.69366379999974,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.15343399999983,496.15343399999983,0.006193400000483962,0.13250299999981507,1.0,2.193986799999948,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.38680320000003,498.38680320000003,0.006662499999947613,0.13222110000060638,1.0,0.6933637000001909,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.12014270000054,499.12014270000054,0.006840099999863014,0.13246369999978924,2.0,2.1267251999997825,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.2867851000001,501.2867851000001,0.00046720000045752386,0.13256400000045687,7.0,5.6999039000002085,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,507.0201340000003,9.920000047713984e-05,0.11590499999965687,5.999166999999943,513.0200329999998,513.1867428000005,513.1867428000005,0.06131980000009207,0.19921309999972436,5.9990829999997,519.3033560000003,519.3033560000003,519.3033560000003,0.07571809999899415,0.21578239999962534,525.0366873000003,525.2033011000003,6.01576599999953,6.149120699999003,531.2366202000003,12.015709299998889,531.3199083,531.3199083,0.01579729999866686,0.11565259999861155,up,2.546012300000257,533.9033238000002,1.9400000383029692e-05,0.11587210000016057,539.9162219999998,539.9162219999998,0.019969800000581017,0.1325901000000158,6.0,3.046940899999754,,,,,,,6.09908170000017,519.2032987000002,519.2032987000002,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0032399000002,543.0032399000002,0.007064700000228186,0.1323142999999618,2.0,2.7597445999999763,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.8032424000003,545.8032424000003,0.0064238000004479545,0.13251610000043001,1.0,1.7942015999997238,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.6366040000003,547.6366040000003,0.005828999999721418,0.13240659999974014,2.0,3.561077700000169,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.2365658999997,551.2365658999997,0.007192400000349153,0.1323579999998401,4.0,3.7931173999995735,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0698422000005,555.0698422000005,0.007065400000101363,0.1326073999998698,2.0,3.459967699999652,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
