loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.23379017964471,0.0010952999582514167,0.11198569997213781,17.813622170081363,18.113765400019474,18.414146469975822,18.713892100029625,19.01366837003734,19.347032300080173,0.014492499991320074,0.1119173999177292,34.36370420001913,15.02847959997598,34.44706849998329,0.011882200022228062,0.11191710003186017,34.91383840003982,space,0.9959328999975696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.11306660005357,282.11306660005357,0.001191499992273748,0.0978870999533683,7.0,2.7980820999946445,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,284.94668370008003,0.00013509998098015785,0.09910759993363172,290.94645899999887,5.99912209995091,6.099127599969506,291.14647760009393,291.14647760009393,0.08389230002649128,0.19935150002129376,5.999206600012258,297.21314220002387,297.21314220002387,297.21314220002387,0.06386510003358126,0.1660550000378862,302.91293150000274,303.11311090004165,5.999162600026466,6.099123100051656,309.1130675000604,11.999114700010978,309.2467664000578,309.2467664000578,0.00019240006804466248,0.09910310001578182,down,0.5903328000567853,309.87975090008695,3.8499943912029266e-05,0.09806570003274828,315.89629820000846,315.89629820000846,0.02423019998241216,0.114868100034073,5.0,2.3583650999935344,,,,,,,297.21314220002387,297.21314220002387,309.2132905999897,309.2132905999897,,6.099115299992263,12.099351400043815,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2963238999946,318.2963238999946,0.007240900071337819,0.09798820002470165,5.0,1.4918642999837175,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8296755000483,319.8296755000483,0.00660650001373142,0.09905620000790805,2.0,1.893545200000517,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.76319780002814,321.76319780002814,0.00725260004401207,0.09794940007850528,2.0,1.7918291999958456,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.6131195999915,323.6131195999915,0.00849130004644394,0.11459060001652688,2.0,1.8737050000345334,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5129321999848,325.5129321999848,0.007970399921759963,0.09825739997904748,2.0,2.0914687999757007,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.64644180005416,327.64644180005416,0.007566399988718331,0.09778109996113926,1.0,1.3245981999207288,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0131771999877,329.0131771999877,0.0014831000007689,0.09720369998831302,1.0,2.630695999949239,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,331.67948709998745,8.87999776750803e-05,0.0990126000251621,337.6963299000636,6.015948800020851,,337.8630584999919,337.8630584999919,0.0796591000398621,0.18287010001949966,6.016021199990064,343.9632765999995,343.9632765999995,343.9632765999995,0.07347330008633435,0.18264660006389022,349.66296250000596,349.8629705000203,6.015922600054182,6.1158934000413865,355.862976500066,12.01592380006332,355.9962690999964,355.9962690999964,0.01612760010175407,0.11585120006930083,up,0.6009893999435008,356.66293460002635,5.3200055845081806e-05,0.09792010008823127,362.66343570000026,362.66343570000026,0.009645800106227398,0.098133800085634,7.0,2.6894917999161407,,,,,,,343.8629938000813,343.8629938000813,355.9629742000252,355.9629742000252,362.66343570000026,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.39610000001267,365.39610000001267,0.006599299958907068,0.09907809994183481,2.0,1.5601773000089452,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9960536999861,366.9960536999861,0.00647749996278435,0.0984324999153614,6.0,1.2267432999797165,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2630642000586,368.2630642000586,0.007686399971134961,0.0977321999380365,1.0,1.5246284999884665,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.84628619998693,369.84628619998693,0.009057399933226407,0.1139033999061212,1.0,1.072372099966742,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.96311900008004,370.96311900008004,0.008423099992796779,0.11441459995694458,2.0,1.740317599964328,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.74639039998874,372.74639039998874,0.008291799924336374,0.11446009995415807,2.0,1.2074121999321505,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9798937999876,373.9798937999876,0.000681400066241622,0.09901690005790442,7.0,1.8328067999100313,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,375.84620390005875,0.00034990010317415,0.09726840001530945,381.8461067000171,6.0137187000364065,6.097176800016314,382.0127713000402,382.0127713000402,0.0626199000980705,0.16348810005001724,6.030623500118963,388.14636940008495,388.14636940008495,388.14636940008495,0.0887433000607416,0.19736100011505187,393.84624089999124,394.0462078000419,6.030528000090271,6.130515200085938,400.04637840006035,12.030706000048667,400.17950860003475,400.17950860003475,0.03058640006929636,0.13046230014879256,down,0.521871600067243,400.7629821000155,6.19000056758523e-05,0.09791750006843358,406.7632458000444,406.7632458000444,0.007123399991542101,0.09796090004965663,1.0,2.3917638999409974,,,,,,,388.01285140006803,388.01285140006803,400.14611349999905,400.14611349999905,406.7632458000444,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.1960154999979,409.1960154999979,0.0064221000066027045,0.09909399994648993,5.0,2.2937071999767795,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.52947890001815,411.52947890001815,0.006828800076618791,0.09801650000736117,2.0,1.5925533999688923,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.1627017999999,413.1627017999999,0.007061900105327368,0.09926810010802001,2.0,1.7597757999319583,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.9629196000751,414.9629196000751,0.006709599983878434,0.09915319993160665,6.0,3.160068599972874,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1626424000133,418.1626424000133,0.006844799965620041,0.09918569994624704,2.0,2.4267785000847653,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.6294046000112,420.6294046000112,0.006607999908737838,0.09934419998899102,2.0,1.260112899937667,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.92922839999665,421.92922839999665,0.0017042000545188785,0.09861720004118979,1.0,1.9645889000967145,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,423.9294296000153,0.00013870000839233398,0.09918930009007454,429.9460293999873,6.015749900019728,,430.1129654000979,430.1129654000979,0.07668410008773208,0.18285150011070073,6.015885600121692,436.2129512000829,436.2129512000829,436.2129512000829,0.06757260009180754,0.18243480008095503,441.91269940009806,442.11266280000564,6.015757600078359,6.115694200037979,448.1127460000571,12.015851800097153,448.2459817000199,448.2459817000199,0.015873800148256123,0.11573720013257116,down,0.7357760000741109,449.0124869000865,1.3299984857439995e-05,0.09962570003699511,455.01282260008156,455.01282260008156,0.016342799994163215,0.11635670007672161,2.0,2.089926699991338,,,,,,,436.1126942000119,436.1126942000119,448.2126371000195,448.2126371000195,455.01282260008156,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.14606330008246,457.14606330008246,0.007201300002634525,0.09920870000496507,2.0,3.5596818000776693,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7459124000743,460.7459124000743,0.007035300019197166,0.09841490001417696,6.0,1.9259323000442237,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.72940760001075,462.72940760001075,0.009054300026036799,0.11405269999522716,6.0,1.839408400002867,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.5961368000135,464.5961368000135,0.006612399942241609,0.09762119990773499,2.0,1.2925227000378072,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.9290865000803,465.9290865000803,0.008102099993266165,0.09785459993872792,2.0,1.1241146000102162,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.09591899998486,467.09591899998486,0.006299300002865493,0.09895650006365031,1.0,1.5270252999616787,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.662850700086,468.662850700086,0.0006673999596387148,0.09955249994527549,1.0,1.7997655000071973,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,470.4961729000788,0.00013219995889812708,0.09926469996571541,476.51256470009685,6.015791599988006,,476.679441699991,476.679441699991,0.07543740002438426,0.18276519991923124,6.015894599957392,482.7793692999985,482.7793692999985,482.7793692999985,0.07020269997883588,0.18264410004485399,488.4791490000207,488.67921289999504,6.015854400000535,6.1159025999950245,494.6792187000392,12.015858600032516,494.8123465999961,494.8123465999961,0.01595260004978627,0.11552170000504702,up,0.664955599932,495.5293975000968,5.64999645575881e-05,0.09775630000513047,501.5293417000212,501.5293417000212,0.007537199999205768,0.09759040002245456,7.0,1.6246308999834582,,,,,,,482.67926960007753,482.67926960007753,494.7791537999874,494.7791537999874,501.5293417000212,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1959598000394,503.1959598000394,0.0061237000627443194,0.09907160000875592,1.0,1.1271603000350296,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.36249249998946,504.36249249998946,0.006594100035727024,0.09948019997682422,1.0,1.293695000000298,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6959252000088,505.6959252000088,0.007305199978873134,0.09809529990889132,2.0,1.0588301999960095,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.79581819998566,506.79581819998566,0.007262400002218783,0.09820350003428757,2.0,0.9584921000059694,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.79585990007035,507.79585990007035,0.007751400000415742,0.09784609999042004,1.0,1.6910264999605715,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5460848000366,509.5460848000366,0.009000899968668818,0.11439499992411584,6.0,1.1399394000181928,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.71251169999596,510.71251169999596,0.0007206000154837966,0.09898849995806813,7.0,3.599620599998161,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,514.3461085000308,0.00013679999392479658,0.09919979993719608,520.3623728000093,6.015826300019398,,520.5459455000237,520.5459455000237,0.08437609998509288,0.19923379993997514,5.999157799989916,526.6123586000176,526.6123586000176,526.6123586000176,0.05905370006803423,0.16596480004955083,532.3123233000515,532.5123158000642,5.999097799998708,6.0990753000369295,538.5122929000063,11.999055200023577,538.6456089999992,538.6456089999992,-0.0001257999101653695,0.09905620000790805,up,0.5601986999390647,539.2456830000738,4.1499966755509377e-05,0.0979508999735117,545.2456273999996,545.2456273999996,0.0065243999706581235,0.09805999998934567,1.0,1.6927481000311673,,,,,,,526.6123586000176,526.6123586000176,538.6123309000395,538.6123309000395,545.2456273999996,6.09913129999768,12.099121500039473,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9790144000435,546.9790144000435,0.006705499952659011,0.09918869996909052,2.0,2.4934131000190973,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5123631000752,549.5123631000752,0.008805599994957447,0.09790729999076575,7.0,1.3567855000728741,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.9124332000501,550.9124332000501,0.007462699897587299,0.09792509989347309,1.0,1.1582457000622526,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.1121349000605,552.1121349000605,0.0077300999546423554,0.09797999996226281,2.0,1.0577698000706732,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.2291494000237,553.2291494000237,0.008098900085315108,0.11438769998494536,2.0,0.8740538998972625,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.1457196000265,554.1457196000265,0.008902600035071373,0.11442130000796169,6.0,1.4065331000601873,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.579180700006,555.579180700006,0.0015084999613463879,0.09889129991643131,7.0,3.8318178000627086,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,559.4458599000936,0.000152299995534122,0.09926729998551309,565.4455902000191,5.999267900013365,6.099459700053558,565.6123376000905,565.6123376000905,0.06437460007146001,0.16626099997665733,5.999265399994329,571.71224360005,571.71224360005,571.71224360005,0.05263250006828457,0.16606449999380857,577.412278200034,577.6121948000509,5.999239500029944,6.099224800011143,583.6121283000102,11.99917500000447,583.7456708000973,583.7456708000973,-2.0999927073717117e-05,0.09927710006013513,up,0.7389355000341311,584.5454688000027,4.7900015488266945e-05,0.09813329996541142,590.5622090999968,590.5622090999968,0.009607100044377148,0.11446189996786416,7.0,1.4734902000054717,,,,,,,571.6121694000904,571.6121694000904,583.7121536000632,583.7121536000632,590.5622090999968,6.099223700002767,12.099205700098537,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0788456000155,592.0788456000155,0.007746899966150522,0.1144203000003472,1.0,1.7073551000794396,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.829091200023,593.829091200023,0.009458299959078431,0.11382319999393076,2.0,1.3721002000384033,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2288199000759,595.2288199000759,0.007119499961845577,0.0987827000208199,2.0,0.8924646000377834,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1620756000048,596.1620756000048,0.0064073000103235245,0.09913949994370341,6.0,1.5272085999604315,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7287628999911,597.7287628999911,0.007213500095531344,0.0997836000751704,2.0,1.126301100011915,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.8953558000503,598.8953558000503,0.00860059994738549,0.09905589988920838,1.0,1.0915372000308707,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.028777700034,600.028777700034,0.0007018999895080924,0.09898220002651215,7.0,1.9329270001035184,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,601.9956011000322,0.00027600000612437725,0.0979728999081999,607.9953570000362,6.031082100002095,,608.228770500049,608.228770500049,0.12618949997704476,0.23129409993998706,6.031020499998704,614.2785560000921,614.2785560000921,614.2785560000921,0.07964160002302378,0.18093699996825308,619.9788200000767,620.1789354000939,6.0146432999754325,6.11427260003984,626.1786277000792,12.014337899978273,626.3119299000828,626.3119299000828,0.014478500001132488,0.11442380002699792,up,1.972900400054641,628.3453144000378,2.1700048819184303e-05,0.09911469998769462,634.3617087000748,634.3617087000748,0.02695770002901554,0.11602359998505563,2.0,2.723207400063984,,,,,,,,,626.278594500036,626.278594500036,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.1284283000277,637.1284283000277,0.006593500031158328,0.09921670006588101,6.0,1.427058200002648,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5953696999932,638.5953696999932,0.006983599974773824,0.09751879994291812,1.0,1.1583458000095561,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.7952482000692,639.7952482000692,0.00918589998036623,0.0976888999575749,7.0,1.5226454000221565,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3620233000256,641.3620233000256,0.008352400036528707,0.0985530000180006,2.0,1.2245301000075415,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
