loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.70785240014084,352.70785240014084,0.0006936998106539249,0.09916289988905191,6.0,4.399917599977925,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,357.1409577000886,0.0002747001126408577,0.09816509997472167,363.1407699000556,6.014678499894217,363.3075320001226,363.3075320001226,0.05443449993617833,0.1648742000106722,6.031300699803978,369.4409517000895,369.4409517000895,369.4409517000895,0.08696319977752864,0.19822929985821247,375.140859000152,375.34085309994407,6.031243399716914,6.1313374997116625,381.34089170000516,12.031331799924374,381.47422119998373,381.47422119998373,0.031561599811539054,0.1312833996489644,up,2.2121383999474347,383.7408954000566,4.579988308250904e-05,0.09799539996311069,389.74083269992843,389.74083269992843,0.005259199999272823,0.09803309990093112,3.0,2.8604122998658568,,,,,,,381.44086199998856,381.44086199998856,6.09788929997012,,389.74083269992843,,369.30757219996303,369.30757219996303,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.64069480006583,392.64069480006583,0.008008199976757169,0.09810459986329079,5.0,3.024378400063142,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.72432860010304,395.72432860010304,0.008115200093016028,0.11433000001125038,5.0,2.6901701998431236,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.45730399992317,398.45730399992317,0.005785999819636345,0.0993549998383969,3.0,3.9617971000261605,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.4574573999271,402.4574573999271,0.007757399929687381,0.09800260001793504,3.0,2.4245929000899196,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.9408350000158,404.9408350000158,0.008519199909642339,0.11431069998070598,2.0,2.139989099930972,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.10747219994664,407.10747219994664,0.0066425001714378595,0.09890980017371476,3.0,3.693568699993193,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.84077190002427,410.84077190002427,0.0018551000393927097,0.0979234001133591,3.0,4.830197199946269,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,415.7075118999928,0.00042470009066164494,0.09762050001882017,421.70747300004587,6.030987600097433,421.89078349992633,421.89078349992633,0.07568689994513988,0.18116070004180074,6.014483999926597,427.99069870007224,427.99069870007224,427.99069870007224,0.07203619997017086,0.18114489992149174,433.6908055001404,433.8907958001364,6.014336899854243,6.114238099893555,439.89076330000535,12.014495199779049,440.02410749997944,440.02410749997944,0.014474099734798074,0.11412189970724285,down,0.8623484999407083,440.9240906999912,4.710000939667225e-05,0.0976821999065578,446.94120640004985,446.94120640004985,0.02613509981893003,0.11431049997918308,5.0,4.189249399816617,,,,,,,439.99077160004526,439.99077160004526,,,,,427.89085069997236,427.89085069997236,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.1740993000567,451.1740993000567,0.006804200122132897,0.09922110009938478,5.0,1.8935271000955254,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.107394099934,453.107394099934,0.008395600132644176,0.09898730018176138,2.0,2.858877700055018,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0074748999905,456.0074748999905,0.006469399901106954,0.09917939989827573,1.0,2.293790200026706,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.3577509999741,458.3577509999741,0.008888000156730413,0.1138818000908941,5.0,2.3062507999129593,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.6905775000341,460.6905775000341,0.0063356999307870865,0.09927789983339608,5.0,2.027169300010428,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.7740561000537,462.7740561000537,0.00780680007301271,0.11443060007877648,5.0,3.0406051001045853,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.84062499995343,465.84062499995343,0.0018352000042796135,0.09789770003408194,2.0,3.897073200205341,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,469.7743637000676,0.00014590006321668625,0.0991463998798281,475.7741179000586,5.999116699909791,475.9408257000614,475.9408257000614,0.06381139997392893,0.1660509998910129,5.9991182999219745,482.04091099998914,482.04091099998914,482.04091099998914,0.06282149977050722,0.16597119974903762,487.74062420008704,487.94058079994284,5.9991391997318715,6.099083799868822,493.94077300000936,11.999260899843648,494.07394360005856,494.07394360005856,-0.00028750021010637283,0.09885689965449274,up,1.404226299840957,495.5241020999383,4.700012505054474e-05,0.09798120008781552,501.5406196000986,501.5406196000986,0.009252500021830201,0.11451059998944402,3.0,2.4397048999089748,,,,,,,494.02379960007966,494.02379960007966,6.098961200099438,12.098926399834454,501.5406196000986,6.099138599820435,481.940643100068,481.940643100068,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0071566000115,504.0071566000115,0.007250900147482753,0.09761840011924505,5.0,2.657777799991891,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.70739440014586,506.70739440014586,0.006922699976712465,0.09908690000884235,2.0,2.4933009000960737,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.24068229994737,509.24068229994737,0.007567900000140071,0.09752239985391498,2.0,3.5242826000321656,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8070471999235,512.8070471999235,0.007314099930226803,0.09715109993703663,5.0,2.1244153999723494,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9738563999999,514.9738563999999,0.007912100059911609,0.09785589994862676,1.0,3.0244430999737233,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0404702001251,518.0404702001251,0.007853700080886483,0.0977366000879556,5.0,4.591053199954331,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6737963000778,522.6737963000778,0.001205699983984232,0.09796649985946715,6.0,2.965192399919033,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,525.6739221999887,0.0001526998821645975,0.09923599986359477,531.6739338999614,5.999186399858445,531.8741568999831,531.8741568999831,0.09285279992036521,0.1992452999111265,5.999323799740523,537.9237238001078,537.9237238001078,537.9237238001078,0.04757339973002672,0.1491772998124361,543.6238363999873,543.8572015999816,6.015919299796224,6.115868999855593,549.8571325999219,12.01584369968623,549.9904477000237,549.9904477000237,0.016027999576181173,0.11581529956310987,down,0.7197353998199105,550.7571167999413,5.119992420077324e-05,0.0981789999641478,556.7907201000489,556.7907201000489,0.025609900010749698,0.13159510004334152,5.0,4.407066199928522,,,,,,,549.9237802000716,549.9237802000716,6.0993270999751985,,,6.099632199853659,537.9237238001078,537.9237238001078,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2235970001202,561.2235970001202,0.00675159995444119,0.09927239990793169,2.0,2.0275092001538724,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3071107999422,563.3071107999422,0.008149599889293313,0.11448229989036918,5.0,2.8406498001422733,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.1905499999411,566.1905499999411,0.008361699990928173,0.1144705000333488,5.0,6.1071192000526935,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3403801000677,572.3403801000677,0.010147300083190203,0.11446910002268851,5.0,3.605481500038877,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9736329999287,575.9736329999287,0.006652000127360225,0.09921439993195236,2.0,2.0270746999885887,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0572995000985,578.0572995000985,0.007835600059479475,0.11387849994935095,3.0,5.940962800057605,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0239526000805,584.0239526000805,0.0006876999977976084,0.09913980006240308,2.0,3.3994989001657814,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,587.457157399971,0.00038849981501698494,0.09758309996686876,593.4569876999594,6.030686799902469,593.6738281000871,593.6738281000871,0.10269739991053939,0.21426349971443415,6.01424409984611,599.7402197001502,599.7402197001502,599.7402197001502,0.07268709968775511,0.18067329982295632,605.4404073001351,605.6403886999469,6.014283799799159,6.11398069979623,611.6403878999408,12.014094799757004,611.7736154999584,611.7736154999584,0.014151899609714746,0.11395229957997799,up,1.2883895998820662,613.1069441,4.0800077840685844e-05,0.09789830003865063,619.1067721000873,619.1067721000873,0.01069859997369349,0.09799599996767938,3.0,9.988082500174642,,,,,,,611.7402812000364,611.7402812000364,,,619.1067721000873,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.1570192999206,629.1570192999206,0.009456600062549114,0.11376850004307926,3.0,3.905072799883783,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0903177999426,633.0903177999426,0.0076563002075999975,0.09782420005649328,3.0,1.2247449001297355,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.3568428999279,634.3568428999279,0.006631399970501661,0.0991695998236537,2.0,2.3268816999625415,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.7236593000125,636.7236593000125,0.007219999795779586,0.09803019999526441,3.0,1.8919675000943244,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6567047999706,638.6567047999706,0.008342599961906672,0.09915909986011684,5.0,1.9583143000490963,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.6567534999922,640.6567534999922,0.0075592000503093,0.09781700000166893,5.0,1.7579139999579638,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.456951700151,642.456951700151,0.0013080998323857784,0.09795769979245961,6.0,4.797882799990475,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,647.2903605999891,0.0002620001323521137,0.0976338000036776,653.2901832000352,6.031070000026375,653.4734551999718,653.4734551999718,0.0760196999181062,0.18111809995025396,6.0142844000365585,659.5734360001516,659.5734360001516,659.5734360001516,0.07487679994665086,0.18101489986293018,665.2734900000505,665.4734459000174,6.014312399784103,6.114231099840254,671.4733883999288,12.014260299969465,671.6068864001427,671.6068864001427,0.01425229967571795,0.11424429970793426,up,0.6552722998894751,672.3234339000192,4.819990135729313e-05,0.09765719994902611,678.340090499958,678.340090499958,0.009560699807479978,0.11443479987792671,2.0,2.472317600157112,,,,,,,671.5565692000091,671.5565692000091,,,678.340090499958,,659.4734747000039,659.4734747000039,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8399545000866,680.8399545000866,0.006948200054466724,0.09802090004086494,3.0,6.025638299994171,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.9067049999721,686.9067049999721,0.006630899850279093,0.09947520005516708,5.0,7.527298399945721,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4731839001179,694.4731839001179,0.008385800058022141,0.09910810017026961,3.0,6.125123800011352,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.6398742001038,700.6398742001038,0.007854599971324205,0.0977209999691695,3.0,2.0244120000861585,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.7066047999542,702.7066047999542,0.007534600095823407,0.0975305000320077,5.0,1.957577400142327,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.7067046000157,704.7067046000157,0.00767350010573864,0.09792950004339218,3.0,2.924784299917519,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6733429001179,707.6733429001179,0.0012552000116556883,0.09769789990969002,6.0,1.7310144000221044,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,709.4401583001018,0.00044739991426467896,0.09707250003702939,715.4566011999268,6.013805099995807,715.640022699954,715.640022699954,0.08765589981339872,0.19737109984271228,6.030496099963784,721.7231368999928,721.7231368999928,721.7231368999928,0.06957809976302087,0.18069379986263812,727.423240599921,727.6232221000828,6.013756199739873,6.113819699734449,733.6230880999938,12.013576799770817,733.7565556000918,733.7565556000918,0.013911999762058258,0.11374239972792566,up,4.377007799921557,738.1731350000482,2.2200169041752815e-05,0.0991138000972569,744.2066401001066,744.2066401001066,0.027509700041264296,0.1324779000133276,2.0,2.5725825999397784,,,,,,,733.7232016001362,733.7232016001362,,,,,721.623176400084,721.623176400084,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.8063837999944,746.8063837999944,0.008951200172305107,0.09924620017409325,5.0,2.4579102001152933,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.3063483999576,749.3063483999576,0.007355600129812956,0.09792660013772547,5.0,2.958187900017947,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.3234697999433,752.3234697999433,0.009302800055593252,0.11435379995964468,3.0,2.4392893000040203,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7898218000773,754.7898218000773,0.00740850018337369,0.0979698000010103,5.0,3.4916608000639826,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3233740001451,758.3233740001451,0.006534100044518709,0.09913860005326569,5.0,2.926794899860397,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.29006020003,761.29006020003,0.008208699990063906,0.09707810007967055,2.0,2.5231816000305116,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.8567296999972,763.8567296999972,0.001098899869248271,0.09843589994125068,3.0,2.4318562000989914,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,766.3234514999203,0.00014389981515705585,0.09932799986563623,772.3397033000365,6.015705799916759,772.5062698000111,772.5062698000111,0.07760889991186559,0.18247619969770312,6.015864999732003,778.6064448000398,778.6064448000398,778.6064448000398,0.07304559973999858,0.1825879996176809,784.3063300000504,784.506336600054,6.015723699703813,6.115636099828407,790.5063466001302,12.015734899789095,790.6228100999724,790.6228100999724,0.015506499679759145,0.09896399965509772,up,1.7032555998302996,792.3729950999841,4.269997589290142e-05,0.09791769995354116,798.3897893000394,798.3897893000394,0.025404599960893393,0.11447779997251928,2.0,2.1902483000885695,,,,,,,790.6061505000107,790.6061505000107,,,,,778.5063924000133,778.5063924000133,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.6228283999953,800.6228283999953,0.0072882999666035175,0.09927270002663136,3.0,3.1596446000039577,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.8229588000104,803.8229588000104,0.007945199962705374,0.0977787000592798,5.0,1.5906238998286426,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.4562317000236,805.4562317000236,0.006464600097388029,0.09915990009903908,3.0,1.8271018001250923,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.3398416000418,807.3398416000418,0.008395599899813533,0.11461249995045364,3.0,3.3075013998895884,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.6895765999798,810.6895765999798,0.010015000123530626,0.11426920001395047,2.0,1.7717110998928547,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
