loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.580411699484102,0.002488899976015091,0.1082882999908179,18.17586820999859,18.49247870000545,18.792538510018495,19.10918839997612,19.3758776100236,19.709155300050043,19.709155300050043,0.04171430005226284,0.14179070002865046,34.70901520003099,15.024867999949493,34.80907399998978,0.008137500029988587,0.12513840000610799,35.29248709999956,space,0.6995129000861198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.29284060001373,423.29284060001373,0.006596399936825037,0.09913769992999732,5.0,4.393519400036894,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.72603490005713,427.72603490005713,0.006630399962887168,0.09858789993450046,4.0,3.4264002999989316,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2096932999557,431.2096932999557,0.008417399949394166,0.11418469995260239,1.0,1.4400338000850752,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.67596629995387,432.67596629995387,0.00656479992903769,0.09918749995995313,4.0,2.9271229000296444,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.6429551000474,435.6429551000474,0.0006978999590501189,0.09914890001527965,4.0,11.999667400028557,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,447.67631869995967,0.0001351999817416072,0.09925029997248203,453.676102599944,5.9991746000014246,453.8428736999631,453.8428736999631,0.05925410008057952,0.16602780006360263,5.999176900018938,459.94282370002475,459.94282370002475,459.94282370002475,0.06513430003542453,0.1658970001153648,465.6427972000092,465.87598110002,5.999337500077672,6.09914960002061,471.8760985999834,11.999202700098976,471.97613780002575,471.97613780002575,-5.599926225841045e-06,0.09917760011740029,up,0.5111473000142723,472.5428130000364,4.4599990360438824e-05,0.09792920004110783,,478.5762366000563,478.5762366000563,0.02601989998947829,0.13125069998204708,4.0,1.8062442000955343,,,,,,,459.8428599999752,459.8428599999752,471.94277970003895,471.94277970003895,6.09913750004489,6.09929749998264,12.099189500091597,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.42627039994113,480.42627039994113,0.008077200036495924,0.1138043999671936,5.0,3.9065933999372646,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.3763167000143,484.3763167000143,0.008341099950484931,0.11438849999103695,1.0,1.8067109000403434,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.2094683999894,486.2094683999894,0.0074760999996215105,0.09749299997929484,1.0,1.3910606000572443,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6426541999681,487.6426541999681,0.006678400095552206,0.09935400006361306,4.0,1.4270646999357268,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1094357999973,489.1094357999973,0.006771899992600083,0.099202899960801,4.0,6.060189299983904,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2264054999687,495.2264054999687,0.008846399956382811,0.11463470000308007,5.0,1.9399123000912368,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.19287769997027,497.19287769997027,0.0014263000339269638,0.09738970000762492,2.0,5.130528199952096,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,502.35971800005063,0.0001379000023007393,0.09933310002088547,508.3759940000018,6.015906699933112,508.54289309994783,508.54289309994783,0.07412100001238286,0.18245640001259744,6.01580189995002,514.6428043999476,514.6428043999476,514.6428043999476,0.0713864000281319,0.18273050000425428,520.34274620004,520.5427835000446,6.015829600044526,6.115812400006689,526.5427508000284,12.015871500014327,526.6760894999607,526.6760894999607,0.015942600090056658,0.11578500003088266,up,0.4519294999772683,527.1761476000538,5.40000619366765e-05,0.09778960002586246,533.1760606999742,533.1760606999742,533.1760606999742,0.008064800058491528,0.09795379999559373,4.0,1.424150799983181,,,,,,,514.5427526000421,514.5427526000421,526.6427475999808,526.6427475999808,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6427421000553,534.6427421000553,0.006464999984018505,0.0989847999298945,4.0,2.1936517000431195,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.8760405000066,536.8760405000066,0.007562099955976009,0.09926639997866005,2.0,2.259494199999608,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.17595970002,539.17595970002,0.006402100087143481,0.09913200000301003,5.0,2.227015499956906,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.4428612999618,541.4428612999618,0.007236500037834048,0.09803450002800673,4.0,2.825082099996507,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.3094755000202,544.3094755000202,0.007411700091324747,0.09800870006438345,1.0,1.424712699954398,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.776213999954,545.776213999954,0.009066600003279746,0.09732919989619404,5.0,1.5224296000087634,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3430696999421,547.3430696999421,0.0007033000001683831,0.09921480005141348,4.0,5.132947400095873,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,552.5097099000122,0.0003454000689089298,0.09745170001406223,558.5262840000214,6.014366899966262,558.6925766000059,558.6925766000059,0.0725162000162527,0.1807115999981761,6.014305900083855,564.7927331000101,564.7927331000101,564.7927331000101,0.06866610003635287,0.18067390006035566,570.4927245000144,570.6928375000134,6.01420610002242,6.1138506000861526,576.6926331999712,12.013892400078475,576.8092615000205,576.8092615000205,0.013828200055286288,0.09755380009301007,up,0.6547958999872208,577.5261867999798,1.4600111171603203e-05,0.09935840009711683,,583.5426289000316,583.5426289000316,0.024540500016883016,0.1162022000644356,5.0,3.9593278999673203,,,,,,,564.6928387000225,564.6928387000225,576.7759389999555,576.7759389999555,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.5426327999448,587.5426327999448,0.006288699922151864,0.0992104000179097,2.0,1.6605891999788582,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2428131999914,589.2428131999914,0.006277799955569208,0.09931229997891933,4.0,2.59403330006171,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8759224000387,591.8759224000387,0.007659299997612834,0.0984166000271216,4.0,1.6247966999653727,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5426548999967,593.5426548999967,0.006969299982301891,0.09940749988891184,5.0,2.6267914000200108,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2094665999757,596.2094665999757,0.006712100002914667,0.09897209994960576,1.0,1.5600392000051215,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8094493000535,597.8094493000535,0.008340400061570108,0.09745140001177788,5.0,2.4568422000156716,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.3093293999555,600.3093293999555,0.0013516999315470457,0.09776119992602617,4.0,6.197678099968471,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,606.5429255999625,0.00012610002886503935,0.09915200003888458,612.5593306999654,6.015739600057714,612.7925639000023,612.7925639000023,0.1329808000009507,0.24900429998524487,6.015762700000778,618.8257891000248,618.8257891000248,618.8257891000248,0.07823580002877861,0.18234780000057071,624.5259606000036,624.7259724000469,6.015711400075816,6.115644400008023,630.7259674000088,12.015683800098486,630.8591849999502,630.8591849999502,0.015824300120584667,0.11566360003780574,up,0.764743100036867,631.6593165999511,3.93999507650733e-05,0.09788899996783584,637.6761631000554,637.6761631000554,637.6761631000554,0.00941709999460727,0.11462759994901717,5.0,3.606235899962485,,,,,,,,,630.8259444000432,630.8259444000432,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3262178000296,641.3262178000296,0.008726899977773428,0.11505969997961074,5.0,2.2070428000297397,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5593783999793,643.5593783999793,0.007617199909873307,0.09789059998001903,5.0,2.1245546999853104,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.7265519000357,645.7265519000357,0.007635300047695637,0.0969839000608772,4.0,4.2573649999685585,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0259884999832,650.0259884999832,0.006539599969983101,0.09941170003730804,2.0,1.7270871000364423,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.7926349999616,651.7926349999616,0.007714099949225783,0.09768280002754182,5.0,1.9244943000376225,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7593024000525,653.7593024000525,0.007222199928946793,0.09817290003411472,1.0,3.158889599959366,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.9592705999967,656.9592705999967,0.0007253000512719154,0.09928800002671778,4.0,12.19952160003595,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,669.1928340999875,0.00026000000070780516,0.09802719997242093,675.1924682999961,6.014694900019094,675.3593151000096,675.3593151000096,0.06033830007072538,0.1649136000778526,6.031333300052211,681.4927040999755,681.4927040999755,681.4927040999755,0.09172340005170554,0.19825980009045452,687.1925921000075,687.3926095999777,6.031419200007804,6.1312798000872135,693.3928793000523,12.031646500108764,693.5259339000331,693.5259339000331,0.03151970007456839,0.131175700109452,up,0.6414648999925703,694.2093827000353,4.069996066391468e-05,0.09793349995743483,700.2260835999623,700.2260835999623,700.2260835999623,0.009204000001773238,0.11473319993820041,2.0,30.13955940003507,,,,,,,681.3592531000031,681.3592531000031,693.4926124999765,693.4926124999765,6.097916400060058,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3924192000413,730.3924192000413,0.0065944999223575,0.09827900002710521,4.0,2.6926786999683827,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.1259099999443,733.1259099999443,0.007545099942944944,0.09756679995916784,5.0,1.9243439000565559,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.1094206999987,735.1094206999987,0.00799329997971654,0.11428439989686012,5.0,1.4740831999806687,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.60927669995,736.60927669995,0.007662800024263561,0.0976041000103578,4.0,2.5243552000029013,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.1758309999714,739.1758309999714,0.007691300008445978,0.09772479999810457,1.0,1.6244149999693036,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.8426211000187,740.8426211000187,0.006832299986854196,0.09937680000439286,5.0,2.393161699990742,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.2760207999963,743.2760207999963,0.0006777000380679965,0.09915399993769825,4.0,4.932937099947594,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,748.2429182999767,0.00014100002590566874,0.09908159996848553,754.2424650000175,5.9990958999842405,754.409174600034,754.409174600034,0.060383500065654516,0.16585240000858903,5.999131400021724,760.5093901000218,760.5093901000218,760.5093901000218,0.05172400001902133,0.16566970001440495,766.2096169999568,766.4424992999993,5.9990735000465065,6.098972900072113,772.4424443000462,11.999048100085929,772.5424498999491,772.5424498999491,-0.00015289988368749619,0.09891140006948262,up,0.34517550002783537,772.9424744000426,4.349998198449612e-05,0.09792769991327077,778.9428185999859,778.9428185999859,778.9428185999859,0.00889539998024702,0.09809230000246316,5.0,2.2233284999383613,,,,,,,760.4090703000547,760.4090703000547,772.5091341000516,772.5091341000516,6.098974199965596,6.098918400006369,12.099028100026771,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.2260289000114,781.2260289000114,0.008423599996604025,0.11400669999420643,3.0,4.139514200040139,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3925125000533,785.3925125000533,0.006738200085237622,0.09935580007731915,1.0,4.026849199901335,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4590864999918,789.4590864999918,0.007933599990792572,0.09759859996847808,2.0,3.2238893000176176,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.7258642000379,792.7258642000379,0.00767319998703897,0.09773150004912168,4.0,3.424405400059186,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.1923858999508,796.1923858999508,0.007711199927143753,0.09788669995032251,4.0,3.1241245000855997,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3590285000391,799.3590285000391,0.007436199928633869,0.09800869994796813,1.0,2.258233500062488,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.6591697999975,801.6591697999975,0.0013617000076919794,0.09808409994002432,4.0,5.864471599925309,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,807.5591217000037,0.00031949998810887337,0.09778459998778999,813.5590411999729,6.031131699914113,813.7589131999994,813.7589131999994,0.09096099995076656,0.1977678999537602,6.031092799967155,819.8591739999829,819.8591739999829,819.8591739999829,0.08737409999594092,0.19792880001477897,825.5590788000263,825.7590847000247,6.031195800052956,6.1310678999871016,831.7590204000007,12.031200699973851,831.8924078999553,831.8924078999553,0.031357200001366436,0.13105269998777658,up,1.1876490999711677,833.1424051000504,5.859998054802418e-05,0.09763109998311847,839.1590659000212,839.1590659000212,839.1590659000212,0.011701300041750073,0.11463319999165833,5.0,2.570515500032343,,,,,,,819.7590640999842,819.7590640999842,831.8590837999946,831.8590837999946,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.758933700039,841.758933700039,0.0067529999651014805,0.09924669994506985,1.0,1.6267897000070661,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.425751099945,843.425751099945,0.007148800068534911,0.0977913000388071,4.0,2.2250086999265477,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7090123000089,845.7090123000089,0.009647099999710917,0.11398920009378344,4.0,2.771775500033982,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.5258788999636,848.5258788999636,0.008280199952423573,0.11446779989637434,5.0,1.6404104999965057,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.192477399949,850.192477399949,0.00732209999114275,0.09814699995331466,1.0,1.4917414999799803,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.725710800034,851.725710800034,0.007199599989689887,0.09923319995868951,2.0,2.6931660000700504,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.4590263999999,854.4590263999999,0.0013951000291854143,0.09794469992630184,6.0,9.164222900057212,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,863.6589732000139,0.00038739992305636406,0.09727839997503906,869.6589606000343,6.030595600022934,869.8589694000548,869.8589694000548,0.08986890001688153,0.19724690006114542,6.03055589995347,875.9591371000279,875.9591371000279,875.9591371000279,0.08696770004462451,0.19757399999070913,881.6589817999629,881.8588904000353,6.0305296999868006,6.130516799981706,887.85885650001,12.030561299994588,887.9922811000142,887.9922811000142,0.030729299993254244,0.1306480000494048,up,0.4636040000477806,888.4922824000241,7.730000652372837e-05,0.09773080004379153,,894.5088006999576,894.5088006999576,0.025801100069656968,0.11436260002665222,1.0,2.8229888000059873,,,,,,,875.8591583999805,875.8591583999805,887.9589260000503,887.9589260000503,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
