loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,p_port_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,182.230057799723,0.0005678003653883934,0.09685710025951266,188.24674699967727,6.013428200036287,188.3799751000479,0.043458400294184685,0.1471143001690507,6.013427600264549,194.38009109999985,194.4467360000126,0.014402200002223253,0.11332619981840253,1.0,1.3670141999609768,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
10,0,10,0,,,,,,,,,,,,,,,,,195.8467929000035,0.0002254997380077839,0.09915870008990169,201.8635354996659,6.015781399793923,201.99678259994835,0.04340269975364208,0.1491199997253716,6.015763999894261,207.99688009964302,208.06330629996955,0.01850909972563386,0.11579329986125231,0.0,1.2982917004264891,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
11,0,11,0,,,,,,,,,,,,,,,,,209.39703609980643,0.00023879995569586754,0.09911930002272129,215.41346529964358,6.015668900217861,215.59664959972724,0.0991734997369349,0.19901489978656173,5.999092199839652,221.59660349972546,221.59660349972546,0.0026968996971845627,0.09885499998927116,1.0,0.997229200322181,6.099010199774057,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
12,0,12,0,,,,,,,,,,,,,,,,,222.6303656999953,0.0004545999690890312,0.09733120026066899,228.6467517996207,6.013802099972963,228.76327480003238,0.039912099950015545,0.13062610011547804,6.030473700258881,234.76337439985946,234.86333979992196,0.03328539989888668,0.13047119975090027,0.0,1.2648394000716507,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
13,0,13,0,,,,,,,,,,,,,,,,,236.1636579995975,0.00023570004850625992,0.09943389985710382,242.16341909999028,5.999275399837643,242.26325899967924,0.01034519961103797,0.0992939998395741,5.999288199935108,248.26340429997072,248.36329789971933,0.001978299580514431,0.09919279953464866,0.0,1.0315070999786258,6.09920349996537,6.099271799903363,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
14,0,14,0,,,,,,,,,,,,,,,,,249.43041989998892,0.00021950015798211098,0.09921390004456043,255.4132737996988,6.015753600280732,255.54672280000523,0.015129399951547384,0.1157523998990655,6.015953700058162,261.5468047000468,261.64663479989395,0.018786499742418528,0.11590189998969436,4.0,1.7646292001008987,,6.099246799945831,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
15,0,15,0,,,,,,,,,,,,,,,,,263.44669799972326,0.00022299960255622864,0.09922059997916222,269.4467485998757,5.999190999660641,269.5636149998754,0.013777399901300669,0.11581039987504482,6.015853799879551,275.56339989975095,275.6633398998529,0.018764399457722902,0.11573589965701103,0.0,0.9647973999381065,,6.099219199735671,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
16,0,16,0,,,,,,,,,,,,,,,,,276.6636444996111,0.00022269971668720245,0.09917679987847805,282.6802452998236,6.015724099706858,282.8133512996137,0.053996899630874395,0.14902139967307448,6.015725799836218,288.8134248997085,288.880270099733,0.018516499549150467,0.1156248995102942,0.0,0.898344499990344,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
17,0,17,0,,,,,,,,,,,,,,,,,289.8136700997129,0.0002218000590801239,0.09898999985307455,295.83009529998526,6.015657399781048,295.99657789990306,0.0776464999653399,0.18234260007739067,6.015721600037068,301.9967776997946,302.03007159987465,0.018558899872004986,0.11584539990872145,2.0,2.0315698999911547,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
18,0,18,0,,,,,,,,,,,,,,,,,304.0967915998772,0.0006564999930560589,0.0967586999759078,310.09675989998505,6.0301608997397125,310.2466323999688,0.04809559974819422,0.14677049964666367,6.013392299879342,316.2467652000487,316.3134592999704,0.01718189986422658,0.11359079973772168,0.0,1.1306684999726713,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
19,0,19,0,,,,,,,,,,,,,,,,,317.4803787996061,0.000520200002938509,0.0972176999785006,323.46330439997837,6.013828999828547,323.5965870996006,0.023098499979823828,0.1138605996966362,6.013875199947506,329.5967855998315,329.69675949960947,0.01633640006184578,0.11389259994029999,1.0,0.7984600998461246,,6.09702969994396,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
20,0,20,0,,,,,,,,,,,,,,,,,330.53035199968144,0.0006341999396681786,0.09731459990143776,336.53009379981086,6.0306282001547515,336.6799514000304,0.054459099657833576,0.14722489984706044,6.0138690997846425,342.68010909995064,342.7466804999858,0.016583299729973078,0.11389769986271858,0.0,1.4981886995956302,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
21,0,21,0,,,,,,,,,,,,,,,,,344.2804402997717,0.00048739975318312645,0.09710210002958775,350.2967906999402,6.013706299941987,350.41362999984995,0.030697399750351906,0.130479299928993,6.030428599566221,356.4132779999636,356.49662239989266,0.01581499958410859,0.11366619961336255,1.0,1.832355699967593,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
22,0,22,0,,,,,,,,,,,,,,,,,358.3636479000561,0.00022079981863498688,0.09909320017322898,364.3633685996756,5.999119599815458,364.4799674996175,0.01735189976170659,0.1157438000664115,6.015894599724561,370.4800554998219,370.57994569977745,0.018346400000154972,0.11578099988400936,2.0,1.331567000132054,,6.099099900107831,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
23,0,23,0,,,,,,,,,,,,,,,,,371.9470350998454,0.0006522000767290592,0.0973105002194643,377.96334599982947,6.01393790030852,378.07992559997365,0.03673759987577796,0.13059760024771094,6.030565500259399,384.0800226996653,384.1800123997964,0.03338639996945858,0.1306039998307824,3.0,3.598287499975413,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
24,0,24,0,,,,,,,,,,,,,,,,,387.8135981997475,0.0005657002329826355,0.09729269985109568,393.8133535999805,6.030514299869537,393.96330989990383,0.055769599974155426,0.14725340018048882,6.013809199910611,399.9633553996682,400.0304584996775,0.01654599979519844,0.11394319962710142,1.0,1.5649876003153622,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
25,0,25,0,,,,,,,,,,,,,,,,,401.63026539981365,0.0005175000987946987,0.09716030023992062,407.64665769971907,6.013806500006467,407.7632674998604,0.03755570016801357,0.1308025000616908,6.030437699984759,413.7633286998607,413.86330659966916,0.03353249980136752,0.13059129985049367,3.0,2.1646647001616657,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
26,0,26,0,,,,,,,,,,,,,,,,,416.0635604998097,0.0004775999113917351,0.09717899980023503,422.06338069960475,6.030733599793166,422.1965043996461,0.03561129979789257,0.1308079999871552,6.030659599695355,428.19669939996675,428.29652479989454,0.033250299748033285,0.13048989977687597,1.0,1.464974599890411,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
27,0,27,0,,,,,,,,,,,,,,,,,429.79678869992495,0.00021540001034736633,0.09939390001818538,435.8133298000321,6.015860199928284,435.9465426998213,0.0492874002084136,0.1491371002048254,6.01586339995265,441.94659919990227,442.01324620004743,0.018482699990272522,0.11571939988061786,3.0,3.964916499797255,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
28,0,28,0,,,,,,,,,,,,,,,,,446.01359759969637,0.0004720003344118595,0.09738010028377175,452.0132831996307,6.030644699931145,452.16340539976954,0.048219299875199795,0.14731490006670356,6.013965500053018,458.16345739969984,458.229804799892,0.01651410013437271,0.11385839991271496,1.0,2.2983993999660015,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
29,0,29,0,,,,,,,,,,,,,,,,,460.56357609992847,0.0006257998757064342,0.09727489994838834,466.5465175998397,6.0138944000937045,466.8800389999524,0.17652039974927902,0.3140127998776734,6.0139115997590125,,472.7798235998489,0.015433999709784985,0.11392739973962307,1.0,0.8327201004140079,,6.097166200168431,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
30,0,30,0,,,,,,,,,,,,,,,,,473.64663419965655,0.0002210000529885292,0.0992124998010695,479.6467196997255,5.999186399858445,479.7631612997502,0.012995100114494562,0.11586519982665777,6.015824900008738,485.76322389999405,485.8631646996364,0.018407499883323908,0.11576539976522326,4.0,1.9317473000846803,,6.099053699988872,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
31,0,31,0,,,,,,,,,,,,,,,,,487.8301172000356,0.00048429984599351883,0.0974840996786952,493.84656119998544,6.014129899907857,493.96319499984384,0.03201029961928725,0.13070849981158972,6.030757499858737,499.96332759968936,500.0630742996,0.03331519942730665,0.13067729957401752,4.0,1.8317158003337681,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
32,0,32,0,,,,,,,,,,,,,,,,,501.9301666999236,0.0006234999746084213,0.09702829970046878,507.946625799872,6.01362539967522,508.0631260997616,0.03166749980300665,0.1302335998043418,6.030281899962574,514.063215199858,514.1464998000301,0.015448199585080147,0.11350599955767393,3.0,1.3989544999785721,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
33,0,33,0,,,,,,,,,,,,,,,,,515.5801398996264,0.000514499843120575,0.09748339978978038,521.5798519998789,6.030790300108492,521.7297621998005,0.045809200033545494,0.14740350004285574,6.014038399793208,527.729813199956,527.7963765999302,0.017018699552863836,0.11394369974732399,1.0,2.5980438999831676,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
34,0,34,0,,,,,,,,,,,,,,,,,530.429803499952,0.000651900190860033,0.09697810001671314,536.4298405996524,6.030368400271982,536.5629711998627,0.04096610005944967,0.13031519996002316,6.0304944003000855,542.5632591997273,542.6630453998223,0.033009099774062634,0.13021710002794862,0.0,1.031526600010693,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
35,0,35,0,,,,,,,,,,,,,,,,,543.7300939997658,0.00021799979731440544,0.09933369979262352,549.7297791000456,5.99923580000177,549.8462791997008,0.02150249993428588,0.11588449962437153,6.015874999575317,555.8464075997472,555.9465248999186,0.018705799710005522,0.11585519975051284,0.0,0.8647921998053789,,6.099192399997264,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
36,0,36,0,,,,,,,,,,,,,,,,,556.8464647997171,0.00021900003775954247,0.09916530037298799,562.8631039997563,6.015803300309926,563.0130491997115,0.06396159995347261,0.1659137001261115,5.999122200068086,569.013107100036,569.0463067996316,0.0025279000401496887,0.0989597998559475,3.0,1.8308422998525202,6.09920800011605,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
37,0,37,0,,,,,,,,,,,,,,,,,570.9132840996608,0.0006117001175880432,0.09732630010694265,576.913044499699,6.030686399899423,577.5631229998544,0.3713369001634419,0.647465200163424,6.0102920001372695,,583.1128503000364,0.012102100066840649,0.09709780011326075,1.0,1.1194798997603357,6.093528000172228,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
38,0,38,0,,,,,,,,,,,,,,,,,584.2799621997401,0.000493400264531374,0.09731470001861453,590.2963201999664,6.0138672003522515,590.4295794996433,0.04122440004721284,0.14724399987608194,6.013885400258005,596.4296209998429,596.4962343997322,0.01581009989604354,0.11382419988512993,1.0,1.6990897003561258,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
39,0,39,0,,,,,,,,,,,,,,,,,598.2299381997436,0.00023639993742108345,0.09927699994295835,604.2296556998044,5.99914629990235,604.379631199874,0.05217080004513264,0.1493999999947846,6.015801900066435,610.3796496996656,610.4461654997431,0.018491599708795547,0.11574500007554889,0.0,0.8316502002999187,,6.099130399990827,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
40,0,40,0,,,,,,,,,,,,,,,,,611.3130719996989,0.00040089990943670273,0.09789269976317883,617.3129352000542,6.031039399560541,617.4628483997658,0.04755899962037802,0.14789409982040524,6.0144192995503545,623.4628993999213,623.5294741997495,0.017299499362707138,0.11417979979887605,2.0,2.6314070001244545,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
41,0,41,0,,,,,,,,,,,,,,,,,626.1965422998182,0.0002313000150024891,0.09913050010800362,632.1794775999151,6.015679500065744,632.3295525996946,0.03213729988783598,0.13258699979633093,5.999049899633974,638.329534499906,638.3961604000069,0.002402199897915125,0.09902349999174476,1.0,0.8307814998552203,6.098999899812043,6.098922899924219,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
42,0,42,0,,,,,,,,,,,,,,,,,639.263102399651,0.0006360001862049103,0.09718549996614456,645.26285859989,6.0304346000775695,645.4294040999375,0.06782640004530549,0.16391030000522733,6.03040669998154,651.429527499713,651.496051099617,0.033140699844807386,0.13033279962837696,1.0,2.3315336001105607,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
43,0,43,0,,,,,,,,,,,,,,,,,653.8630184996873,0.0005351998843252659,0.09738520020619035,659.8628158997744,6.030513700097799,660.0127057000063,0.04930400010198355,0.1473946999758482,6.013792600017041,666.0127820000052,666.0794214997441,0.016685699578374624,0.11368619976565242,3.0,2.231250799726695,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
44,0,44,0,,,,,,,,,,,,,,,,,668.3463375000283,0.0005051000043749809,0.09692659974098206,674.3628570996225,6.0136086996644735,674.4792994000018,0.028892299626022577,0.13031689962372184,6.030241699889302,680.4794381000102,680.56261789985,0.016117199789732695,0.11365189962089062,0.0,0.8651351002044976,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
45,0,45,0,,,,,,,,,,,,,,,,,681.4630578998476,0.00022369995713233948,0.09928959980607033,687.4793933997862,6.0159053998067975,687.6125682997517,0.05922419996932149,0.1492264000698924,6.015925699844956,693.6127875000238,693.679390499834,0.019327399786561728,0.11618429981172085,0.0,1.097339800093323,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
46,0,46,0,,,,,,,,,,,,,,,,,694.8129216996022,0.00021769991144537926,0.09918429981917143,700.8127584997565,5.9991423999890685,700.9292756998911,0.014032399747520685,0.11581490002572536,6.015792399644852,706.9293620996177,707.0292686996982,0.017856299877166748,0.11567449988797307,0.0,1.0322855999693274,,6.099102499894798,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
47,0,47,0,,,,,,,,,,,,,,,,,708.0963083999231,0.0006042998284101486,0.09703579964116216,714.0960079999641,6.030491199810058,714.2292415997945,0.02813219977542758,0.1304503995925188,6.030419199727476,720.2293717996217,720.3292140997946,0.03205589950084686,0.13031539972871542,0.0,1.0328360996209085,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
48,0,48,0,,,,,,,,,,,,,,,,,721.3963367999531,0.0002514999359846115,0.09944309992715716,727.3959638997912,5.999259700067341,727.6295006996952,0.0947900996543467,0.2327783997170627,5.999216799624264,,733.6292158998549,0.03550969948992133,0.13255659956485033,0.0,1.1313288998790085,6.099342399742454,6.099260000046343,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
49,0,49,0,,,,,,,,,,,,,,,,,734.7961642998271,0.00045800022780895233,0.09741759998723865,740.7959390999749,6.030745000112802,740.945843799971,0.045548100024461746,0.14733979990705848,6.0139859998598695,746.9459273996763,747.0126117998734,0.01675079995766282,0.11393589992076159,2.0,2.2313136998564005,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
50,0,50,0,,,,,,,,,,,,,,,,,749.2795698996633,0.0006025996990501881,0.09715700009837747,755.2959385998547,6.013769899960607,755.4127109996043,0.040078199934214354,0.13042719988152385,6.030344999860972,761.4125280999579,761.4957791999914,0.015940599609166384,0.11362009961158037,0.0,1.1987433996982872,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
51,0,51,0,,,,,,,,,,,,,,,,,762.7294025998563,0.00024239998310804367,0.09914360009133816,768.7458687997423,6.015811700373888,768.8791667995974,0.04578510019928217,0.14908860018476844,6.0158055000938475,774.8792061996646,774.945887199603,0.018444799818098545,0.11582109984010458,3.0,3.5984008996747434,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
52,0,52,0,,,,,,,,,,,,,,,,,778.5794738000259,0.0006782002747058868,0.09736100025475025,784.595816699788,6.013814900070429,784.7292050998658,0.043349700048565865,0.14717769995331764,6.013782700058073,790.7291345000267,790.7957627996802,0.016096599865704775,0.11369499983265996,4.0,1.4651672998443246,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
53,0,53,0,,,,,,,,,,,,,,,,,792.2962298998609,0.0005935998633503914,0.09718280006200075,798.3125771996565,6.013841699808836,798.4123573000543,0.02656489983201027,0.11387130012735724,6.013803099747747,804.4124456997961,804.5123977996409,0.016383699607104063,0.11375029990449548,1.0,1.731801999732852,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
54,0,54,0,,,,,,,,,,,,,,,,,806.2794739999808,0.0004428001120686531,0.0977804004214704,812.2957704998553,6.01441580010578,812.412384300027,0.028797300066798925,0.13125440012663603,6.030995800159872,818.4124027998187,818.5123378997669,0.03370779985561967,0.13087749993428588,3.0,1.5315213003195822,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
55,0,55,0,,,,,,,,,,,,,,,,,820.079311999958,0.0005265995860099792,0.09757669968530536,826.0957220997661,6.014087799936533,826.2123594000004,0.02859049988910556,0.1307572997175157,6.0307960994541645,832.2125001996756,832.2957370998338,0.016375999432057142,0.11393069941550493,1.0,1.2318950998596847,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
56,0,56,0,,,,,,,,,,,,,,,,,833.5626373998821,0.0002380996011197567,0.09901369968429208,839.5624371999875,5.999143599998206,840.0624643997289,0.24177789967507124,0.4989527999423444,6.0118423998355865,,845.778911399655,0.01826529949903488,0.11554849985986948,1.0,1.8648675000295043,,6.098792599979788,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
57,0,57,0,,,,,,,,,,,,,,,,,847.6792787997983,0.0004893997684121132,0.09716379968449473,853.695702099707,6.013796899933368,853.8123553995974,0.030683899763971567,0.1305166999809444,6.0304816998541355,859.8122974997386,859.9123188997619,0.0333184995688498,0.13034479971975088,3.0,2.2317872000858188,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
58,0,58,0,,,,,,,,,,,,,,,,,862.1790606998838,0.0005016997456550598,0.09718259982764721,868.1956177996472,6.0138776996172965,868.3121594996192,0.031534699723124504,0.1305775996297598,6.030540899839252,874.3123254999518,874.412146799732,0.03314539976418018,0.1305061997845769,4.0,2.2316094003617764,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
59,0,59,0,,,,,,,,,,,,,,,,,876.6792345996946,0.000559699721634388,0.09743889980018139,882.6787112997845,6.013756599742919,882.7955094999634,0.01672249985858798,0.11399579979479313,6.013980799820274,888.7955350996926,888.89540499961,0.016677999403327703,0.11388299940153956,4.0,1.9648326002061367,,6.097274599596858,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
60,0,60,0,,,,,,,,,,,,,,,,,890.8957624998875,0.00022689998149871826,0.09922999981790781,896.8957535997033,5.999289899598807,897.0121231996454,0.015928199514746666,0.11575339967384934,6.015817799605429,903.0122074997053,903.1122066997923,0.018614099361002445,0.1159216994419694,0.0,0.8319511003792286,,6.099178199656308,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
61,0,61,0,,,,,,,,,,,,,,,,,903.978863499593,0.0006447001360356808,0.0972083997912705,909.9787192996591,6.030418899841607,910.1286459998228,0.050685799680650234,0.14719509985297918,6.013830800075084,916.1288030999713,916.1954720998183,0.016890899743884802,0.1140052997507155,3.0,1.7312566000036895,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
62,0,62,0,,,,,,,,,,,,,,,,,917.9623043998145,0.0005735000595450401,0.09725910006090999,923.9788055997342,6.01407580031082,924.0955246998928,0.02959250006824732,0.13092830032110214,6.030784500297159,930.0954253999516,930.1787509997375,0.015255500096827745,0.11386060016229749,3.0,1.5666441000066698,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
63,0,63,0,,,,,,,,,,,,,,,,,931.779056399595,0.000617599580436945,0.09703779965639114,937.778756399639,6.030417299829423,937.9289993997663,0.03916029958054423,0.14706539968028665,6.013638899661601,943.9287306996994,943.995303099975,0.01649099960923195,0.11353909969329834,4.0,1.2981229000724852,,,8770,Visual,2024-10-03_16h47.49.072,Visual_Condition_v2,2022.2.5,30.011923747739694,
