loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,p_port_3.stopped,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,,190.336877300404,0.0007579000666737556,0.09718629997223616,196.33677269984037,6.030500799417496,196.4701126003638,0.035249500535428524,0.1306274002417922,6.030561700463295,202.4533916004002,202.55332539975643,0.015359700657427311,0.11391190066933632,0.0,3.765888400375843,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
10,0,10,0,,,,,,,,,,,,,,,,,,206.35362350009382,0.0005280002951622009,0.0970687996596098,212.37011369969696,6.013658699579537,212.48666630033404,0.03158450033515692,0.13030240032821894,6.0302776005119085,218.48675110004842,218.58667190000415,0.03244440071284771,0.1305260006338358,3.0,4.032276900485158,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
11,0,11,0,,,,,,,,,,,,,,,,,,222.65363890025765,0.00025929976254701614,0.0993333999067545,228.63657569978386,5.999002099968493,228.7865177001804,0.03748220019042492,0.13254830054938793,5.999203000217676,234.786706100218,234.85329840052873,0.0019850004464387894,0.09908580034971237,0.0,3.1981358006596565,6.082498099654913,6.099249999970198,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
12,0,12,0,,,,,,,,,,,,,,,,,,238.0867494996637,0.0004890002310276031,0.11416869983077049,244.10359090007842,6.014201000332832,244.22000700049102,0.029979700222611427,0.1307646008208394,6.030798000283539,250.22009239997715,250.3199907001108,0.03377450071275234,0.1307845013216138,1.0,6.53131299931556,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
13,0,13,0,,,,,,,,,,,,,,,,,,256.88684840034693,0.0002586999908089638,0.09899500012397766,262.9032169999555,6.015550199896097,263.0533975996077,0.05867260042577982,0.16557190101593733,6.032270601019263,269.0366535000503,269.10319610033184,0.01854800060391426,0.11553680058568716,1.0,2.8979866001755,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
14,0,14,0,,,,,,,,,,,,,,,,,,272.0369845004752,0.0004645995795726776,0.09735330007970333,278.03670679964125,6.030811400152743,278.1865146001801,0.057720599696040154,0.1472418000921607,6.014072500169277,284.1866207998246,284.2531462004408,0.016769500449299812,0.1139030009508133,0.0,3.331430099904537,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
15,0,15,0,,,,,,,,,,,,,,,,,,287.6201573004946,0.00045400019735097885,0.09800869971513748,293.63659400027245,6.014743300154805,293.7530014999211,0.034449100494384766,0.13154240045696497,6.0313346004113555,299.75322279985994,299.8530892999843,0.03415970038622618,0.13130490016192198,2.0,2.5979501996189356,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
16,0,16,0,,,,,,,,,,,,,,,,,,302.4867350002751,0.000224200077354908,0.09918329957872629,308.503242299892,6.0159179996699095,308.6364336004481,0.04982540011405945,0.14905140083283186,6.015739100053906,314.63652549963444,314.7029657000676,0.018474901095032692,0.11569540109485388,3.0,2.5316025000065565,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
17,0,17,0,,,,,,,,,,,,,,,,,,317.27006009966135,0.00022209994494915009,0.09883190039545298,323.2700052000582,5.999077000655234,323.3864412000403,0.02385600097477436,0.11589600052684546,6.015715801157057,329.369677499868,329.4864149997011,0.017157001420855522,0.11562990117818117,0.0,2.966046799905598,6.098920700140297,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
18,0,18,0,,,,,,,,,,,,,,,,,,332.48669060040265,0.00022079981863498688,0.09933829959481955,338.46966960001737,6.015667399391532,338.60302770044655,0.012260500341653824,0.11589470040053129,6.015812899917364,344.60310880001634,344.7031017001718,0.017701000906527042,0.1156778009608388,0.0,3.0320984004065394,6.098932299762964,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
19,0,19,0,,,,,,,,,,,,,,,,,,347.769940700382,0.00047270022332668304,0.09741020016372204,353.7864584000781,6.014162499457598,353.9029219998047,0.03484470024704933,0.13069669995456934,6.030744300223887,359.90306800045073,360.0029811998829,0.03357560094445944,0.13073080033063889,3.0,3.8978935005143285,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
20,0,20,0,,,,,,,,,,,,,,,,,,363.9367009997368,0.0006505995988845825,0.09721369948238134,369.9365212004632,6.030682899989188,370.08624850027263,0.04624960012733936,0.14709690026938915,6.013721300289035,376.0862798001617,376.1530579002574,0.015699200332164764,0.11365560069680214,2.0,3.5989731000736356,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
21,0,21,0,,,,,,,,,,,,,,,,,,379.78651080001146,0.00039929989725351334,0.09753629937767982,385.78629510011524,6.030815599486232,386.08643660042435,0.15109070017933846,0.2976323002949357,6.03057590033859,,392.01955990027636,0.031418200582265854,0.13086310029029846,0.0,6.000226399861276,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
22,0,22,0,,,,,,,,,,,,,,,,,,398.0531072001904,0.0005053002387285233,0.09728549979627132,404.0529212001711,6.030596099793911,404.23621269967407,0.07296430040150881,0.18057760037481785,6.0138922007754445,410.23622060008347,410.2694872999564,0.016590001061558723,0.11392570100724697,2.0,3.2649957993999124,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
23,0,23,0,,,,,,,,,,,,,,,,,,413.5695393998176,0.0003720000386238098,0.0979466000571847,419.58621130045503,6.014573600143194,419.7027476998046,0.038043299689888954,0.13144190050661564,6.031520900316536,425.70302909985185,425.80274549964815,0.03346100077033043,0.13122980017215014,2.0,3.1987714003771544,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
24,0,24,0,,,,,,,,,,,,,,,,,,429.0363940000534,0.0004735998809337616,0.09792229998856783,435.03613719996065,6.030858400277793,435.1694221999496,0.03352800104767084,0.13083780091255903,6.030878201127052,441.1695640999824,441.26933499984443,0.03346560150384903,0.1308130007237196,1.0,2.798269599676132,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
25,0,25,0,,,,,,,,,,,,,,,,,,444.1029890002683,0.0006539002060890198,0.09727969951927662,450.1027893004939,6.0305495001375675,450.2360971001908,0.02863800060003996,0.1303829001262784,6.030444400385022,456.23612650018185,456.33607050031424,0.03324290085583925,0.130311100743711,2.0,2.364868300035596,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
26,0,26,0,,,,,,,,,,,,,,,,,,458.73628360033035,0.0005989000201225281,0.09753189980983734,464.73603460006416,6.030904300510883,464.8860978996381,0.045820100232958794,0.14758830051869154,6.014171400107443,470.86919560004026,470.9526631999761,0.016679201275110245,0.11418700125068426,3.0,3.665082599967718,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
27,0,27,0,,,,,,,,,,,,,,,,,,474.6528669996187,0.0004735998809337616,0.09756410028785467,480.63591920025647,6.013947200030088,481.2863301001489,0.36992730014026165,0.6309772999957204,6.030955100432038,,486.84893210045993,0.012089801020920277,0.09720600116997957,2.0,4.3862979002296925,6.097373499535024,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
28,0,28,0,,,,,,,,,,,,,,,,,,491.2862331997603,0.0004749000072479248,0.09769180044531822,497.3026245003566,6.014293200336397,497.4359426004812,0.04057730082422495,0.14762560091912746,6.014225800521672,503.4359688004479,503.502491899766,0.01653170119971037,0.11410390119999647,0.0,2.83206079993397,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
29,0,29,0,,,,,,,,,,,,,,,,,,506.3694999003783,0.00022330041974782944,0.09925150033086538,512.3692327998579,5.999146300368011,512.502408400178,0.036033700220286846,0.13244850002229214,5.999123000539839,518.502540900372,518.5692034997046,0.002716801129281521,0.099056800827384,3.0,3.2971272002905607,6.099114200100303,6.099104100838304,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
30,0,30,0,,,,,,,,,,,,,,,,,,521.9025437999517,0.0006981994956731796,0.0967953996732831,527.9193422999233,6.013491199351847,528.03578200005,0.028575100004673004,0.13009210024029016,6.029782400466502,534.0189230004326,534.1189349004999,0.013745800592005253,0.11316330078989267,0.0,3.734312399290502,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
31,0,31,0,,,,,,,,,,,,,,,,,,537.8859500996768,0.00037789996713399887,0.11474400013685226,543.9024558998644,6.01450049970299,544.0192413004115,0.0343639999628067,0.13104630075395107,6.031130800023675,550.0191146004945,550.1190726002678,0.03379760030657053,0.13105370104312897,0.0,2.764906599186361,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
32,0,32,0,,,,,,,,,,,,,,,,,,552.9194259000942,0.0006240997463464737,0.09780550003051758,558.9358582003042,6.014226200059056,559.052417400293,0.031143800355494022,0.13087920006364584,6.030858700163662,565.0523888003081,565.1523478999734,0.03353610076010227,0.1307619009166956,2.0,4.3983940994367,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
33,0,33,0,,,,,,,,,,,,,,,,,,569.5857635997236,0.0007732994854450226,0.09699849970638752,575.602416000329,6.013651099987328,575.7191067999229,0.03262630011886358,0.1302834004163742,6.030350299552083,581.7190322000533,581.8189249997959,0.032900300808250904,0.130455800332129,2.0,4.4648307003080845,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
34,0,34,0,,,,,,,,,,,,,,,,,,586.3193212002516,0.0002226000651717186,0.0993095999583602,592.3356745997444,6.0159175004810095,592.452250700444,0.03639640100300312,0.13262460101395845,5.9992864010855556,598.452329499647,598.5189594002441,0.0024000005796551704,0.09922970086336136,0.0,2.9644084004685283,,6.0992146003991365,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
35,0,35,0,,,,,,,,,,,,,,,,,,601.5192558001727,0.00040430016815662384,0.09813220053911209,607.535610999912,6.014794600196183,607.6523227998987,0.035873101092875004,0.13148130103945732,6.031458300538361,613.6522438004613,613.7521897004917,0.03257150109857321,0.13144150096923113,1.0,6.3663938995450735,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
36,0,36,0,,,,,,,,,,,,,,,,,,620.1523168003187,0.00041429977864027023,0.09777409955859184,626.1688890000805,6.014307899400592,626.2854851000011,0.03019220009446144,0.13121960032731295,6.031028499826789,632.2855641003698,632.3854580996558,0.03346530068665743,0.13110799994319677,2.0,5.165143799968064,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
37,0,37,0,,,,,,,,,,,,,,,,,,637.5856983996928,0.00024880003184080124,0.09907589945942163,643.5855112997815,6.032379900105298,643.7188114002347,0.02979960013180971,0.13227680046111345,5.999130399897695,649.718811600469,649.7853642003611,0.002138500101864338,0.09890070091933012,3.0,3.231072099879384,,6.0989875998348,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
38,0,38,0,,,,,,,,,,,,,,,,,,653.0523966001347,0.0006301002576947212,0.09722840040922165,659.0521566001698,6.030515800230205,659.2021278999746,0.044855100102722645,0.14724320080131292,6.013680900447071,665.2021486004815,665.2686818996444,0.0173513013869524,0.11373990122228861,4.0,3.2973162000998855,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
39,0,39,0,,,,,,,,,,,,,,,,,,668.6023431001231,0.00022959988564252853,0.09935849998146296,674.5853310003877,6.015606200322509,674.7352796997875,0.044277400709688663,0.1326088011264801,5.999076901003718,680.7353894002736,680.8019666001201,0.0023581013083457947,0.09897230099886656,3.0,3.530902599915862,6.098770400509238,6.099015600979328,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
40,0,40,0,,,,,,,,,,,,,,,,,,684.368773999624,0.00014850031584501266,0.09891659952700138,690.3687942000106,6.0154852997511625,690.5019378997386,0.027706800028681755,0.1321951998397708,6.032401000149548,696.5020864997059,696.5852295001969,0.01823400054126978,0.11544910073280334,0.0,2.831414700485766,6.098982599563897,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
41,0,41,0,,,,,,,,,,,,,,,,,,699.4521516002715,0.0005230000242590904,0.0974220996722579,705.4686249000952,6.01404230017215,705.6185322003439,0.06878610048443079,0.16399480029940605,6.030712600797415,711.6186124999076,711.6852169996127,0.03336700052022934,0.13055900111794472,2.0,6.665237599983811,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
42,0,42,0,,,,,,,,,,,,,,,,,,718.3855240000412,0.00028430018573999405,0.09866959974169731,724.4019084004685,6.015113200061023,724.5187106002122,0.029530100524425507,0.13167310040444136,6.031758400611579,730.5185064999387,730.6184278000146,0.03467430081218481,0.1315988004207611,1.0,2.831160600297153,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
43,0,43,0,,,,,,,,,,,,,,,,,,733.485503599979,0.0005225995555520058,0.09702519979327917,739.5018466999754,6.013704699464142,739.6351111000404,0.046543500386178493,0.1468911999836564,6.013654300011694,745.6351316003129,745.7017226004973,0.0165527006611228,0.11381240002810955,1.0,2.698496099561453,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
44,0,44,0,,,,,,,,,,,,,,,,,,748.4352157004178,0.00024410057812929153,0.09898850042372942,754.4517668001354,6.015649100765586,754.5683589000255,0.03569610044360161,0.13231200072914362,6.032423201017082,760.568402200006,760.6683227000758,0.0351867014542222,0.13234820123761892,0.0,3.0313646998256445,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
45,0,45,0,,,,,,,,,,,,,,,,,,763.7353170998394,0.00022610090672969818,0.09909490030258894,769.7517646998167,6.015683100558817,769.8682358004153,0.03388070035725832,0.132378701120615,5.999006400816143,775.8684882996604,775.9350576000288,0.0022901007905602455,0.09889660123735666,0.0,3.3643309995532036,,6.09900480043143,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
46,0,46,0,,,,,,,,,,,,,,,,,,779.3353382004425,0.00022059958428144455,0.09906169958412647,785.3349898997694,5.9991464000195265,785.4682628000155,0.04215679969638586,0.13233620021492243,5.9990029996261,791.4682946000248,791.534998100251,0.0023053009063005447,0.09890890028327703,3.0,3.930950600653887,6.099016999825835,6.09898030012846,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
47,0,47,0,,,,,,,,,,,,,,,,,,795.5016614999622,0.0005095992237329483,0.09696479979902506,801.5017400002107,6.030456599779427,801.6682166997343,0.07387869991362095,0.16362040024250746,6.030308299697936,807.6682801004499,807.7348795002326,0.032925200648605824,0.1301434002816677,2.0,4.2981319995597005,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
48,0,48,0,,,,,,,,,,,,,,,,,,812.0682359002531,0.0006330003961920738,0.09704149980098009,818.0848749997094,6.013660900294781,818.2182016996667,0.0352418003603816,0.14705870021134615,6.013661300763488,824.2184576001018,824.2847466999665,0.016443900763988495,0.11364720109850168,2.0,3.298165200278163,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
49,0,49,0,,,,,,,,,,,,,,,,,,827.6183176003397,0.0005612000823020935,0.09694159962236881,833.6348264999688,6.013757599517703,834.2682389998809,0.39328250009566545,0.6469964003190398,6.030379400588572,,839.8144145999104,0.012579300440847874,0.09322210028767586,2.0,3.8852639999240637,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
50,0,50,0,,,,,,,,,,,,,,,,,,843.7517205998302,0.0002231001853942871,0.09933319967240095,849.7681211996824,6.015801100060344,849.8847941998392,0.03587810043245554,0.13252170011401176,5.999127000570297,855.8847971996292,855.9517889004201,0.0022706007584929466,0.09893660061061382,0.0,3.597741199657321,,6.099242600612342,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
51,0,51,0,,,,,,,,,,,,,,,,,,859.5850032996386,0.00022170040756464005,0.09923879988491535,865.5847041001543,5.999095999635756,865.7014816999435,0.02432710025459528,0.11594060063362122,6.015832399949431,871.7013817001134,871.801336100325,0.01931040082126856,0.11575130093842745,3.0,3.0976741006597877,6.099038399755955,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
52,0,52,0,,,,,,,,,,,,,,,,,,874.934907800518,0.00021990016102790833,0.099210100248456,880.9514864999801,6.015781300142407,881.0845793001354,0.04936670046299696,0.14907880034297705,6.015812100842595,887.0846368996426,887.1511898003519,0.017909700982272625,0.11593160033226013,4.0,6.998628799803555,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
53,0,53,0,,,,,,,,,,,,,,,,,,894.1848641000688,0.0004367996007204056,0.09748130012303591,900.1677289996296,6.013871499337256,900.3177680000663,0.04046959988772869,0.13078230060636997,6.030756300315261,906.317937400192,906.4179536001757,0.03339860029518604,0.1307034008204937,4.0,2.1316336998715997,6.097555799409747,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
54,0,54,0,,,,,,,,,,,,,,,,,,908.584793000482,0.0006946995854377747,0.09729469940066338,914.584548600018,6.030446999706328,914.7345073996112,0.05307250004261732,0.1470795003697276,6.013713399879634,920.734512699768,920.8011282002553,0.0164213003590703,0.11376050021499395,2.0,4.6981998002156615,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
55,0,55,0,,,,,,,,,,,,,,,,,,925.5346386004239,0.0005304999649524689,0.09711669944226742,931.5177154000849,6.013723899610341,931.6510842004791,0.017033100128173828,0.11383920069783926,6.01375410053879,937.6511164000258,937.7511357003823,0.016620800830423832,0.11388510093092918,0.0,3.198152200318873,6.0971421003341675,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
56,0,56,0,,,,,,,,,,,,,,,,,,940.9847879000008,0.00041930004954338074,0.09770250041037798,947.0011839997023,6.01438229996711,947.1844738004729,0.09729850105941296,0.19799840077757835,6.031000700779259,953.1843953998759,953.2176679000258,0.03385450132191181,0.1308750007301569,0.0,2.7314050998538733,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
57,0,57,0,,,,,,,,,,,,,,,,,,955.9845155999064,0.0006907004863023758,0.0974244000390172,961.9843950001523,6.030527699738741,962.1346589997411,0.04549670033156872,0.14737840089946985,6.013803800567985,968.1343906996772,968.2010799003765,0.016180400736629963,0.114002401009202,2.0,5.631945100612938,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
58,0,58,0,,,,,,,,,,,,,,,,,,973.8679149001837,0.0006838003173470497,0.09721800033003092,979.8843443002552,6.013838799670339,980.0175018999726,0.04351990018039942,0.1469333004206419,6.013797200284898,986.017664000392,986.084187200293,0.016534000635147095,0.1136979004368186,3.0,5.498359300196171,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
59,0,59,0,,,,,,,,,,,,,,,,,,991.6179146999493,0.0002765003591775894,0.09930079989135265,997.6342714000493,6.015733100473881,997.7508116001263,0.02951830066740513,0.13243510015308857,5.99905090034008,1003.7509227003902,1003.8174622002989,0.0025282008573412895,0.09903860092163086,2.0,3.9306530002504587,,6.099114100448787,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
60,0,60,0,,,,,,,,,,,,,,,,,,1007.7844521002844,0.0005104001611471176,0.09727250039577484,1013.8008968001232,6.013838799670339,1014.0344126997516,0.12426920048892498,0.24740960076451302,6.013783600181341,,1020.0008484004065,0.016757200472056866,0.11391750071197748,2.0,2.297820500098169,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
61,0,61,0,,,,,,,,,,,,,,,,,,1022.3345037000254,0.0002300003543496132,0.09925790037959814,1028.3508008997887,6.015899600461125,1028.4674209002405,0.03278120048344135,0.132536300458014,5.9993075001984835,1034.4674442000687,1034.534129500389,0.002978600561618805,0.09932070132344961,4.0,4.630536500364542,,6.099121800623834,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
62,0,62,0,,,,,,,,,,,,,,,,,,1039.2009773002937,0.00023959949612617493,0.09900789987295866,1045.2005997002125,6.015483699738979,1045.334018100053,0.032059899531304836,0.13239359948784113,5.999015999957919,1051.3340461002663,1051.400590799749,0.0023019006475806236,0.09880680032074451,0.0,4.231112900190055,,6.098909200169146,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
63,0,63,0,,,,,,,,,,,,,,,,,,1055.667468899861,0.0003119995817542076,0.09867540001869202,1061.6673454996198,6.0319972997531295,1061.817245000042,0.05809250008314848,0.14862900041043758,6.015274600125849,1067.8173171998933,1067.8839108999819,0.01803590077906847,0.11521060019731522,0.0,3.1982612004503608,,,8536,Visual,2024-12-10_12h47.19.121,Visual_Condition_v2,2022.2.5,30.05345009362767,
