loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,p_port_7.stopped,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
22,0,22,0,,,,,,,,,,,,,,,,,365.69088330003433,0.00046900007873773575,0.0972097001504153,371.7072523001116,6.013904900057241,,371.8239599999506,0.03151330002583563,0.130705599905923,377.8240418001078,6.030769200064242,377.92387040005997,0.03342489991337061,0.13036329997703433,0.0,1.1978733001742512,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
23,0,23,0,,,,,,,,,,,,,,,,,379.1574828000739,0.0005350001156330109,0.09731510002166033,385.17391830007546,6.013835400110111,,385.29041450005025,0.028951100073754787,0.13048000005073845,391.29051620000973,6.030489299912006,391.3904216999654,0.032943999860435724,0.13033919990994036,0.0,0.9652937001083046,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
24,0,24,0,,,,,,,,,,,,,,,,,392.39081740006804,0.00023990008048713207,0.09916820004582405,398.40735980006866,6.015773399965838,,398.52376360003836,0.038372699869796634,0.1323201998602599,404.52392449998297,5.9990538998972625,404.5904389000498,0.0026075998321175575,0.09899929980747402,1.0,1.130663299933076,6.099024299997836,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
25,0,25,0,,,,,,,,,,,,,,,,,405.75727630010806,0.0004983001854270697,0.09688750002533197,411.75729160010815,6.030089300125837,,411.9071452000644,0.04505149996839464,0.1466216000262648,417.90719350008294,6.013341200072318,417.9738046999555,0.015812800033017993,0.11322279996238649,1.0,0.9986252000089735,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
26,0,26,0,,,,,,,,,,,,,,,,,419.00722869997844,0.000427100108936429,0.09896220010705292,425.00705850007944,6.015763200121,6.09924320015125,425.1407099000644,0.030948299914598465,0.13238890003412962,431.1404768000357,5.9990777999628335,431.22372519993223,0.018343099858611822,0.11544329999014735,2.0,1.6651423999574035,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
27,0,27,0,,,,,,,,,,,,,,,,,432.9241500000935,0.00021680002100765705,0.0990603999234736,438.9404997001402,6.015682100085542,,439.0739407001529,0.04875089996494353,0.14922789996489882,445.0738353000488,6.015674999915063,445.1404182999395,0.018373199738562107,0.11573459976352751,2.0,1.26507359999232,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
28,0,28,0,,,,,,,,,,,,,,,,,446.4410029000137,0.00048230006359517574,0.0969895999878645,452.45717160007916,6.013547400012612,,452.57399039994925,0.025163599755614996,0.13027439988218248,458.57391080004163,6.030197199899703,458.6736852999311,0.032982099801301956,0.13020729972049594,3.0,2.5649112998507917,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
29,0,29,0,,,,,,,,,,,,,,,,,461.27413509995677,0.00021990016102790833,0.09923100005835295,467.27375870011747,5.9991546999663115,6.098994200117886,467.40694839996286,0.03513709991239011,0.13244719989597797,473.3902734001167,5.999213800067082,473.4736373000778,0.0023644999600946903,0.09920079982839525,1.0,1.6644827001728117,6.099296000087634,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
30,0,30,0,,,,,,,,,,,,,,,,,475.1737617999315,0.0004292000085115433,0.09732900001108646,481.1737387001049,6.030876799952239,,481.3236414999701,0.04821979999542236,0.14727930002845824,487.3237230000086,6.013980699935928,487.390286100097,0.01697609992697835,0.11386849987320602,0.0,1.464699000120163,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
31,0,31,0,,,,,,,,,,,,,,,,,488.89044230012223,0.0002590999938547611,0.09927759994752705,494.890396800125,5.999131999909878,6.0991654000245035,495.0244233000558,0.029909499920904636,0.1323671997524798,501.02372070006095,5.999100799905136,501.0902808001265,0.0023990997578948736,0.09907049965113401,1.0,1.7977611001115292,6.099113799864426,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
32,0,32,0,,,,,,,,,,,,,,,,,502.9241345000919,0.0005558000411838293,0.09757429989986122,508.9403395000845,6.014216399984434,,509.0903992999811,0.06178679992444813,0.16446289978921413,515.0903443000279,6.0312334997579455,515.156933600083,0.03200229979120195,0.1308153998106718,2.0,2.9330199998803437,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
33,0,33,0,,,,,,,,,,,,,,,,,518.1239398999605,0.00022279983386397362,0.0990028998348862,524.140450200066,6.015728099970147,,524.2401640999597,0.02493639988824725,0.11601609992794693,530.2403423001524,6.015812899917364,530.3402132000774,0.018650499638170004,0.1156513998284936,0.0,1.2319033001549542,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
34,0,34,0,,,,,,,,,,,,,,,,,531.6072249000426,0.000605299836024642,0.09723379998467863,537.6069796001539,6.030552200041711,,537.7568073000293,0.047460399800911546,0.14718399988487363,543.7569556001108,6.013795099919662,543.8235403001308,0.016672999830916524,0.1137796996627003,2.0,3.1648188999388367,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
35,0,35,0,,,,,,,,,,,,,,,,,547.0238372001331,0.0008819999638944864,0.09719059988856316,553.0402625999413,6.013679399853572,,553.1568056000397,0.036638799821957946,0.13035869994200766,559.1569358999841,6.030316699761897,559.2569108000025,0.03298329981043935,0.1305505996569991,3.0,1.4315760999452323,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
36,0,36,0,,,,,,,,,,,,,,,,,560.7237991001457,0.000484999967738986,0.09708269988186657,566.72360259993,6.030482199974358,,566.8904154000338,0.07448819978162646,0.16386819980107248,572.8903324999847,6.030384699814022,572.9567911000922,0.03339819982647896,0.13047649967484176,2.0,0.9312472001183778,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
37,0,37,0,,,,,,,,,,,,,,,,,573.9237595000304,0.00026530004106462,0.09912090003490448,579.9401976000518,6.015750299906358,,580.0568192000501,0.03263159980997443,0.13239269983023405,586.056889800122,5.99902609991841,586.1234258001205,0.0008629998192191124,0.09893169975839555,0.0,1.0325170999858528,6.09888429986313,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
38,0,38,0,,,,,,,,,,,,,,,,,587.190422500018,0.0005246000364422798,0.09727669996209443,593.1902761999518,6.030904500046745,,593.3401550000999,0.04902969999238849,0.14724829979240894,599.3401665000711,6.0139957999344915,599.4068883000873,0.017322999890893698,0.11392679973505437,3.0,3.1975868998561054,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
39,0,39,0,,,,,,,,,,,,,,,,,602.6401699001435,0.0006043999455869198,0.09724199981428683,608.6568333001342,6.0139005000237375,,608.773312299978,0.03040809975937009,0.13058169977739453,614.7737052000593,6.030574199743569,614.873321800027,0.03329719975590706,0.13046569982543588,0.0,1.1316545999143273,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
40,0,40,0,,,,,,,,,,,,,,,,,616.0401270999573,0.00021929992362856865,0.09909929987043142,622.0402092000004,5.999067799886689,6.099066199967638,622.1567977000959,0.02338399994187057,0.11570049985311925,628.1567862001248,6.015834299847484,628.256760600023,0.01882329978980124,0.11566059966571629,2.0,1.097970400005579,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
41,0,41,0,,,,,,,,,,,,,,,,,629.3901458999608,0.00023210002109408379,0.09890500013716519,635.4067347999662,6.015724099939689,,635.523610800039,0.04384529986418784,0.13234549993649125,641.5233430000953,6.0323097999207675,641.623228700133,0.03512419993057847,0.1324447998777032,1.0,2.5981876999139786,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
42,0,42,0,,,,,,,,,,,,,,,,,644.2569295000285,0.00045980000868439674,0.09764859988354146,650.2566373001318,6.030918099917471,,650.406697000144,0.04735019989311695,0.14786139992065728,656.4067041000817,6.014258699724451,656.4733744999394,0.01606749976053834,0.11428969982080162,3.0,1.1660658000037074,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
43,0,43,0,,,,,,,,,,,,,,,,,657.6736034001224,0.0002188999205827713,0.09916270012035966,663.6900780999567,6.015703900018707,,663.7898911000229,0.02415900002233684,0.115722700022161,669.7899979001377,6.01569139980711,669.8899525001179,0.016511199763044715,0.1155269998125732,1.0,1.2000927000772208,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
44,0,44,0,,,,,,,,,,,,,,,,,671.1234307999257,0.0002397999633103609,0.09942019986920059,677.1399133999366,6.01578909996897,,677.3065663999878,0.08823589980602264,0.18266499997116625,683.3065218001138,6.0159090999513865,683.3397514000535,0.01771649974398315,0.11581669980660081,0.0,2.5659721000120044,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
45,0,45,0,,,,,,,,,,,,,,,,,685.9400605999399,0.00023610005155205727,0.0990593999158591,691.956582200015,6.015654900111258,,692.0732547000516,0.03091469989158213,0.132351899985224,698.0732084999327,5.999006500001997,698.1399020000827,0.0025984998792409897,0.09901619981974363,3.0,1.3973513999953866,6.099085099995136,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
46,0,46,0,,,,,,,,,,,,,,,,,699.5734618999995,0.0005378997884690762,0.09731149999424815,705.5734286999796,6.030912199988961,,705.7231765999459,0.04529009968973696,0.1474424998741597,711.7231616000645,6.013948799809441,711.7896962999366,0.01677379966713488,0.11383669963106513,3.0,3.1981738000176847,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
47,0,47,0,,,,,,,,,,,,,,,,,715.0232780000661,0.0002348001580685377,0.09878830006346107,721.0232824999839,5.999020599992946,6.098745600087568,721.172977300128,0.052972699981182814,0.14876309991814196,727.1730871000327,6.015389600070193,727.2397563999984,0.018089399905875325,0.11542059993371367,1.0,3.4649811999406666,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
48,0,48,0,,,,,,,,,,,,,,,,,730.739765400067,0.000394199974834919,0.09795229998417199,736.7565043000504,6.014404700137675,,736.8729578999337,0.03517309995368123,0.13102749991230667,742.873094700044,6.031133699929342,742.9729639000725,0.033851000014692545,0.13106079981662333,1.0,3.4313775000628084,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
49,0,49,0,,,,,,,,,,,,,,,,,746.4400337999687,0.0004920999053865671,0.09712599986232817,752.456383400131,6.013885099906474,,752.5899923001416,0.036480399779975414,0.1473345998674631,758.5899875999894,6.01399329979904,758.6565467999317,0.01660269987769425,0.1138950998429209,0.0,1.264829499879852,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
50,0,50,0,,,,,,,,,,,,,,,,,759.9566182999406,0.00022029993124306202,0.09913360001519322,765.9563823000062,5.9990735000465065,6.099096999969333,766.473214500118,0.2522250998299569,0.5158298998139799,,5.9990234998986125,772.1524549000897,0.01388959982432425,0.09530619974248111,0.0,1.0028496000450104,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
51,0,51,0,,,,,,,,,,,,,,,,,773.2063939000946,0.0004304000176489353,0.09777049999684095,779.2066351000685,6.031660299981013,,779.4229467001278,0.11957259988412261,0.2146342999767512,,6.014524499885738,785.4228854000103,0.017364699859172106,0.11457259976305068,0.0,1.5981670999899507,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
52,0,52,0,,,,,,,,,,,,,,,,,787.0564721000846,0.0006745997816324234,0.09706529998220503,793.0729682999663,6.013659799937159,,793.1895205001347,0.03981189988553524,0.1305494997650385,799.1896661999635,6.030309699708596,799.2728927999269,0.014823599718511105,0.11379529978148639,3.0,1.0664167001377791,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
53,0,53,0,,,,,,,,,,,,,,,,,800.3731953001115,0.00045909988693892956,0.09683789988048375,806.3896178000141,6.013444199925289,,806.5063186001498,0.03488449985161424,0.1302662999369204,812.5062657000963,6.030229599913582,812.6061428999528,0.03301259968429804,0.13001719978637993,2.0,1.1980703000444919,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
54,0,54,0,,,,,,,,,,,,,,,,,813.8397328001447,0.00040479982271790504,0.09770889999344945,819.8395497000311,6.031033399980515,,820.0060871001333,0.06586659979075193,0.16437909984961152,826.0062998000067,6.0309887998737395,826.0727481001522,0.03418859979137778,0.1310891998000443,0.0,1.3644508998841047,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
55,0,55,0,,,,,,,,,,,,,,,,,827.4730623001233,0.0005461000837385654,0.0971796999219805,833.4895244000945,6.013643099926412,,833.6228881001007,0.047084599966183305,0.14697470003739,839.6060202000663,6.013811100041494,839.6895194000099,0.01640089973807335,0.11361519992351532,3.0,1.031623300164938,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
56,0,56,0,,,,,,,,,,,,,,,,,840.7564084001351,0.0006238999776542187,0.09721699985675514,846.772849699948,6.013852800009772,,847.256407600129,0.2475068997591734,0.49751229980029166,,6.030506699811667,852.9522522999905,0.012415599776431918,0.09326219977810979,1.0,1.22069129999727,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
57,0,57,0,,,,,,,,,,,,,,,,,854.2230128000956,0.0007395001593977213,0.0967267001979053,860.222844999982,6.03016690001823,,860.3894031001255,0.06142159993760288,0.16362480004318058,866.3894055001438,6.030002000043169,866.4393514001276,0.01581699983216822,0.11332459980621934,0.0,1.6985736000351608,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
58,0,58,0,,,,,,,,,,,,,,,,,868.1731635001488,0.0005667000077664852,0.09739140002056956,874.1894233999774,6.013877199962735,,874.3061317000538,0.034514799946919084,0.13081509992480278,880.3061065999791,6.0304713998921216,880.3892572000623,0.01624289993196726,0.11386339995078743,0.0,1.5318120999727398,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
59,0,59,0,,,,,,,,,,,,,,,,,881.9563758000731,0.0002280999906361103,0.09903359995223582,887.9727169000544,6.015644999919459,,888.0892988000996,0.030619699973613024,0.1322703999467194,894.0891319999937,6.032171399798244,894.1725741000846,0.020056699868291616,0.11543809971772134,0.0,1.0299619000870734,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
60,0,60,0,,,,,,,,,,,,,,,,,895.2394165999722,0.000673400005325675,0.09722419991157949,901.2560316000599,6.013863600092009,,901.5062828999944,0.11324939993210137,0.26384399994276464,,6.030347199877724,907.4726740999613,0.03274629986844957,0.1305809998884797,0.0,1.1318780998699367,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
61,0,61,0,,,,,,,,,,,,,,,,,908.6396121999715,0.00031109992414712906,0.09867139998823404,914.6392995000351,6.031964800087735,,914.7893425000366,0.04807229992002249,0.14879949996247888,920.7893193999771,6.015238399850205,920.8559540000279,0.01794789987616241,0.1152102998457849,0.0,1.0317365999799222,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
62,0,62,0,,,,,,,,,,,,,,,,,921.9226349999662,0.00023889984004199505,0.0993089999537915,927.9392514000647,6.015791499987245,,928.0559431000147,0.03543169982731342,0.13271589973010123,934.0559199000709,5.99911699979566,934.1392087999266,0.01839049975387752,0.11587719968520105,0.0,1.0986385999713093,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
63,0,63,0,,,,,,,,,,,,,,,,,935.2726571001112,0.000237699830904603,0.09902719990350306,941.2892645001411,6.015686400001869,,941.4227730000857,0.04439759976230562,0.14913959987461567,947.4225562000647,6.015712599968538,947.4890960000921,0.018359399866312742,0.11543389968574047,2.0,1.0315362999681383,,7152,Visual,2024-08-16_13h18.28.664,Visual_Condition_v2,2022.2.5,30.034503641772133,
