loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
17,0,17,0,,,,,,,,,,,,,,,,,,280.52207860024646,0.0005367998965084553,0.09731069998815656,286.53834210010245,6.013849799986929,286.6549530001357,0.032878799829632044,0.1306087002158165,6.030417699832469,292.6381685002707,292.7383222999051,0.016317499801516533,0.11365599976852536,0.0,1.0984094999730587,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
18,0,18,0,,,,,,,,,,,,,,,,,,293.8720158999786,0.0006881002336740494,0.09706410020589828,299.8716442002915,6.030447300057858,300.0216957000084,0.045161799993366,0.14709350001066923,6.013670099899173,306.02162350015715,306.08824500022456,0.016558599658310413,0.11353849992156029,0.0,6.498214699793607,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
19,0,19,0,,,,,,,,,,,,,,,,,,312.6218452001922,0.0008322000503540039,0.09652969986200333,318.6048115999438,6.013306700158864,318.7382666002959,0.009357200004160404,0.11355029977858067,6.0133493999019265,324.73824639990926,324.8381660003215,0.016173099633306265,0.11322759976610541,1.0,0.9646799000911415,6.0964057999663055,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
20,0,20,0,,,,,,,,,,,,,,,,,,325.83862170018256,0.0007158997468650341,0.09721119981259108,331.8382022003643,6.030444299802184,331.98826800007373,0.044665899593383074,0.1470776996575296,6.013823999557644,337.9881657003425,338.05478790029883,0.016795899718999863,0.11369349947199225,0.0,1.0312733999453485,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
21,0,21,0,,,,,,,,,,,,,,,,,,339.12152420030907,0.0005562999285757542,0.0969934999011457,345.13820150028914,6.013641099911183,345.25481800036505,0.0289338999427855,0.13020489970222116,6.030293399933726,351.2548154001124,351.35484750010073,0.03190739965066314,0.13028749963268638,0.0,1.2996310000307858,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
22,0,22,0,,,,,,,,,,,,,,,,,,352.68853300018236,0.0002465001307427883,0.09920680010691285,358.688183600083,5.999079300090671,358.80466750031337,0.016069400124251842,0.11569890007376671,6.015759899746627,364.8048209999688,364.9047424001619,0.018288499675691128,0.11588370008394122,2.0,3.6983257001265883,6.098917200230062,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
23,0,23,0,,,,,,,,,,,,,,,,,,368.63848560024053,0.0006343000568449497,0.09688040008768439,374.6548433001153,6.013757100328803,374.7713093003258,0.029010099824517965,0.13018350023776293,6.030196200124919,380.7714565000497,380.87128130020574,0.03246189979836345,0.13012380013242364,0.0,1.5653019002638757,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
24,0,24,0,,,,,,,,,,,,,,,,,,382.47168110031635,0.0004734001122415066,0.0973900998942554,388.4880420002155,6.014002200216055,389.0549038001336,0.30951520008966327,0.5810091001912951,6.030643499922007,,394.6674418002367,0.012813599780201912,0.09339579986408353,2.0,1.385551099665463,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
25,0,25,0,,,,,,,,,,,,,,,,,,396.1050908002071,0.0002513001672923565,0.09934449987486005,402.121360800229,6.015783700160682,402.3545027002692,0.11337669985368848,0.24892199970781803,6.0157801997847855,,408.3212758000009,0.01871169963851571,0.11592109967023134,1.0,1.2981695998460054,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
26,0,26,0,,,,,,,,,,,,,,,,,,409.65500700008124,0.00021960027515888214,0.0990038001909852,415.6711861002259,6.0155956000089645,415.8045502002351,0.05035609984770417,0.14884279994294047,6.0153004000894725,421.78781050024554,421.87121900031343,0.018132099881768227,0.11551519995555282,0.0,4.964933900162578,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
27,0,27,0,,,,,,,,,,,,,,,,,,426.87134899990633,0.0006438000127673149,0.09706219984218478,432.8879106999375,6.01370789995417,433.0047770999372,0.028388999868184328,0.13065469963476062,6.03033379977569,439.0045508001931,439.1045472002588,0.032208599615842104,0.1304643996991217,0.0,0.6991373999044299,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
28,0,28,0,,,,,,,,,,,,,,,,,,439.83824599999934,0.00024370010942220688,0.09918660018593073,445.85451159998775,6.015831300057471,445.971218300052,0.031477800104767084,0.1324116000905633,5.999081899877638,451.9712197002955,452.037730100099,0.002166399732232094,0.09926720010116696,3.0,2.8312633000314236,,6.099088899791241,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
29,0,29,0,,,,,,,,,,,,,,,,,,454.90468800021335,0.00022239983081817627,0.09921240014955401,460.9044518000446,5.999111900106072,461.02104940032586,0.016679799649864435,0.11596739990636706,6.015681299846619,467.0210966002196,467.12103949999437,0.018566899932920933,0.11575279990211129,3.0,1.331490600015968,6.099117800127715,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
30,0,30,0,,,,,,,,,,,,,,,,,,468.48816270008683,0.0004217000678181648,0.09781969990581274,474.50442830007523,6.014515199698508,474.6213352000341,0.027582999784499407,0.13113779993727803,6.0311125996522605,480.6210527000949,480.7209609001875,0.032857599668204784,0.13089709961786866,3.0,1.6658763997256756,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
31,0,31,0,,,,,,,,,,,,,,,,,,482.4213833003305,0.0006353002972900867,0.09712580032646656,488.4210184002295,6.0303831002675,488.5543769001961,0.026574499905109406,0.1303997002542019,6.030319199897349,494.5544280000031,494.6379263000563,0.01487830001860857,0.11337530007585883,2.0,1.5996948997490108,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
32,0,32,0,,,,,,,,,,,,,,,,,,496.2713020001538,0.000224200077354908,0.09873250033706427,502.2876468002796,6.015270600095391,502.4208480999805,0.05376810021698475,0.14859860017895699,6.015209800098091,508.4209378003143,508.48759970022365,0.017947199754416943,0.11510400008410215,0.0,0.798348699696362,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
33,0,33,0,,,,,,,,,,,,,,,,,,509.32095250021666,0.00023479992523789406,0.09910609992220998,515.3376263002865,6.015810899902135,515.454096400179,0.03728119982406497,0.1325960997492075,5.999277399852872,521.4543555001728,521.5211968999356,0.0019304999150335789,0.09907629992812872,0.0,1.1982254004105926,,6.0990148996934295,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
34,0,34,0,,,,,,,,,,,,,,,,,,522.7544657001272,0.00023789983242750168,0.0992811000905931,528.7708394001238,6.0159586002118886,528.8874270003289,0.03024689992889762,0.1324931001290679,5.999196600168943,534.8877420001663,534.9540737001225,0.0022597997449338436,0.09911879990249872,1.0,6.397926100064069,,6.099108700174838,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
35,0,35,0,,,,,,,,,,,,,,,,,,541.3875186000951,0.000520200002938509,0.09709260007366538,547.3876066002995,6.0305894003249705,547.5207380000502,0.028508000075817108,0.13040560018271208,6.030367500148714,553.5208113002591,553.6040691002272,0.015184000134468079,0.11367970006540418,1.0,1.199519599787891,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
36,0,36,0,,,,,,,,,,,,,,,,,,554.8374407999218,0.0004801996983587742,0.09699069987982512,560.8375186002813,6.030449599958956,560.9873820003122,0.04409239999949932,0.1469952999614179,6.013685299549252,566.987389900256,567.0539681999944,0.016150699462741613,0.11348859965801239,3.0,1.8985220999456942,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
37,0,37,0,,,,,,,,,,,,,,,,,,568.9877609000541,0.0006349999457597733,0.09693460026755929,575.0040732999332,6.013595399912447,575.1212089001201,0.038609299808740616,0.13025940023362637,6.030278000049293,581.1206450001337,581.2205805000849,0.03297480009496212,0.13027819991111755,2.0,2.564903700258583,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
38,0,38,0,,,,,,,,,,,,,,,,,,583.8210007003509,0.00035450002178549767,0.09853720013052225,589.8373301001266,6.014829900115728,589.9538521002978,0.03646930027753115,0.1314667002297938,6.0315793002955616,595.953955899924,596.0538097000681,0.034116600174456835,0.13142240000888705,0.0,8.864972800016403,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
39,0,39,0,,,,,,,,,,,,,,,,,,604.9543556999415,0.0005533001385629177,0.09713630005717278,610.9705644003116,6.013747700024396,611.0871784999035,0.03230910003185272,0.1304105999879539,6.030499699991196,617.0871867001988,617.1704635000788,0.016399499960243702,0.11367700016126037,0.0,1.1650045001879334,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
40,0,40,0,,,,,,,,,,,,,,,,,,618.3707694001496,0.00023319991305470467,0.09922830015420914,624.3871687003411,6.015591199975461,624.5037140999921,0.027844700030982494,0.13227050006389618,6.032275499776006,630.5038188002072,630.5871609002352,0.018361299764364958,0.11551629984751344,0.0,1.0647036000154912,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
41,0,41,0,,,,,,,,,,,,,,,,,,631.6873976001516,0.0005649998784065247,0.09705960005521774,637.6872696001083,6.030564200133085,637.8204213003628,0.028680599760264158,0.13032549992203712,6.030363299883902,643.8204195001163,643.9205851000734,0.03286769986152649,0.1304909000173211,3.0,2.097951900213957,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
42,0,42,0,,,,,,,,,,,,,,,,,,646.0368278999813,0.00016489997506141663,0.08276489982381463,652.0537489000708,5.999766299966723,652.2035606000572,0.054566700011491776,0.14952579978853464,6.0161934001371264,658.2037073001266,658.2702653002925,0.019575399812310934,0.1161837000399828,2.0,1.0975917000323534,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
43,0,43,0,,,,,,,,,,,,,,,,,,659.403756600339,0.0005007004365324974,0.09718020027503371,665.4204061003402,6.013814000412822,665.5369087001309,0.028750200290232897,0.13043740019202232,6.0304388999938965,671.5371342003345,671.620493600145,0.015996300149708986,0.11379919992759824,1.0,1.4988557999022305,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
44,0,44,0,,,,,,,,,,,,,,,,,,673.1538837999105,0.0004644002765417099,0.09703780012205243,679.1703522000462,6.013983500190079,679.3041683002375,0.04650929989293218,0.14730609999969602,6.013681800104678,685.2869351999834,685.3702016999014,0.015895499847829342,0.11394120007753372,3.0,1.198854099959135,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
45,0,45,0,,,,,,,,,,,,,,,,,,686.6038811001927,0.00043139979243278503,0.0980674996972084,692.6037178002298,6.031732199713588,692.7535651000217,0.046414099633693695,0.14814919978380203,6.014757999684662,698.7367805000395,698.8201717999764,0.016619199886918068,0.11474069952964783,2.0,0.9325382998213172,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
46,0,46,0,,,,,,,,,,,,,,,,,,699.7872130000032,0.0005334001034498215,0.09707160014659166,705.7868808000349,6.030584899708629,705.9368771002628,0.049277099780738354,0.14739189995452762,6.013828800059855,711.9368219003081,712.003469100222,0.016524999868124723,0.1137217995710671,0.0,1.7316924002952874,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
47,0,47,0,,,,,,,,,,,,,,,,,,713.7705427999608,0.0002202000468969345,0.0992772001773119,719.7869438999332,6.015945500228554,719.9034373001195,0.03294540010392666,0.13232759991660714,5.999062600079924,725.9034910001792,725.9700448000804,0.0023093000054359436,0.09890029998496175,1.0,1.0977559001185,,6.0990039999596775,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
48,0,48,0,,,,,,,,,,,,,,,,,,727.1038391003385,0.000674000009894371,0.09719059988856316,733.1200721003115,6.013709099963307,733.2367902002297,0.02711109956726432,0.13057239959016442,6.030312599614263,739.2367402999662,739.336622199975,0.03312709974125028,0.1302553997375071,0.0,5.2982596000656486,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
49,0,49,0,,,,,,,,,,,,,,,,,,744.6703165001236,0.00023980019614100456,0.09881180012598634,750.6866727001034,6.015689000021666,750.8033332000487,0.03735679993405938,0.13255580002442002,6.0322182001546025,756.8033262002282,756.8865967001766,0.017016800120472908,0.11539890011772513,0.0,1.5664031999185681,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
50,0,50,0,,,,,,,,,,,,,,,,,,758.487023900263,0.0006185001693665981,0.09710860019549727,764.4866408002563,6.030384900048375,764.6198458001018,0.0290282997302711,0.13030500011518598,6.030260799918324,770.6199420001358,770.7031616000459,0.015755599830299616,0.11351629998534918,3.0,1.565582999959588,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
51,0,51,0,,,,,,,,,,,,,,,,,,772.3036449002102,0.0002292003482580185,0.09908469999209046,778.3200337002054,6.01554340030998,778.4866480999626,0.058774100150913,0.18246879987418652,6.015547300223261,784.4867575000972,784.5200207000598,0.018467599991708994,0.11541720014065504,2.0,1.0314354002475739,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
52,0,52,0,,,,,,,,,,,,,,,,,,785.5867649000138,0.0004941998049616814,0.09729329962283373,791.5865486999974,6.030687699560076,792.1200616001152,0.27878039982169867,0.5308109996840358,6.030756199732423,,797.8160513001494,0.03340149950236082,0.12708869948983192,1.0,1.0981454998254776,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
53,0,53,0,,,,,,,,,,,,,,,,,,798.9534567999654,0.0005875998176634312,0.09741149982437491,804.9531135000288,6.030394500121474,805.1031835000031,0.04533160012215376,0.1469017998315394,6.0137249999679625,811.1030925000086,811.1696629999205,0.01646019984036684,0.11361279990524054,3.0,1.6983665004372597,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
54,0,54,0,,,,,,,,,,,,,,,,,,812.9035889003426,0.0005475999787449837,0.09697890002280474,818.9030158999376,6.0301987999118865,819.0364508000202,0.02546029957011342,0.13025669986382127,6.0303325997665524,825.0364072001539,825.1364405001514,0.032857599668204784,0.13028499949723482,2.0,1.09843759983778,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
55,0,55,0,,,,,,,,,,,,,,,,,,826.2697561001405,0.0006431997753679752,0.09722429979592562,832.286339700222,6.013638099655509,832.4030027003027,0.030966099817305803,0.13029619958251715,6.030316499993205,838.4031487000175,838.5029270001687,0.03260029945522547,0.1302705998532474,1.0,0.7654248001053929,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
56,0,56,0,,,,,,,,,,,,,,,,,,839.3031871002167,0.00045270007103681564,0.0977785000577569,845.3196521000937,6.014326400123537,845.4362800000235,0.027905500028282404,0.13101139990612864,6.030921199824661,851.43626639992,851.519715399947,0.016199300065636635,0.11440540011972189,0.0,0.732313500251621,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
57,0,57,0,,,,,,,,,,,,,,,,,,852.2866013003513,0.00024029985070228577,0.09908619988709688,858.3029309003614,6.015620599966496,858.4194086999632,0.04105429956689477,0.1323421997949481,5.999125599861145,864.4195393002592,864.4861702001654,0.00235889945179224,0.09896819945424795,0.0,1.4976429999805987,,6.099008799530566,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
58,0,58,0,,,,,,,,,,,,,,,,,,866.0197347002104,0.00022660009562969208,0.0992089998908341,872.0362197002396,6.015768900047988,872.1693116002716,0.04931430006399751,0.1491109998896718,6.015747599769384,878.1694844001904,878.2360360003076,0.018368099816143513,0.11563519993796945,0.0,0.5649405997246504,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
59,0,59,0,,,,,,,,,,,,,,,,,,878.8361448002979,0.00041900016367435455,0.0980105004273355,884.8528376002796,6.014920100104064,884.9694095002487,0.02913150005042553,0.13132290029898286,6.031288499943912,890.9694186002016,891.0695147002116,0.03222970012575388,0.13129229983314872,0.0,0.5333635997958481,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
60,0,60,0,,,,,,,,,,,,,,,,,,891.6362308003008,0.0003487002104520798,0.0977547001093626,897.6527297003195,6.014357600361109,897.7859185002744,0.05444360012188554,0.14773310022428632,6.01438710000366,903.7692132000811,903.8526284000836,0.016462099738419056,0.11447420017793775,0.0,0.5989596997387707,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
61,0,61,0,,,,,,,,,,,,,,,,,,904.4862961000763,0.0005814000032842159,0.09728969959542155,910.4860192001797,6.030628399923444,910.6192369000055,0.03433059994131327,0.13058659993112087,6.030576799530536,916.619327200111,916.7192163001746,0.03325969958677888,0.13052849983796477,1.0,0.9649340999312699,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
62,0,62,0,,,,,,,,,,,,,,,,,,917.7197583001107,0.0004669995978474617,0.09723969968035817,923.7359595000744,6.013934999704361,923.8526274003088,0.0321106999181211,0.13062949990853667,6.030453999526799,929.8526765001006,929.9525133003481,0.033934499602764845,0.13067979970946908,0.0,0.6308098002336919,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
63,0,63,0,,,,,,,,,,,,,,,,,,930.619478000328,0.0006222999654710293,0.09709589974954724,936.6359107000753,6.013657900039107,936.752605299931,0.028058599680662155,0.13031479995697737,6.030470199882984,942.7525746002793,942.8524402999319,0.03308869991451502,0.1301812995225191,1.0,1.2649022997356951,,,672,Visual,2024-03-21_10h57.00.403,Visual_Condition_v2,2022.2.5,29.999400021400525,
