loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.833800689934288,0.0007016999879851937,0.0954831000417471,15.247918699984439,15.531655929994304,15.947915999917313,15.947915999917313,0.01664879999589175,0.11237820005044341,30.964681999990717,15.029061499983072,31.06472289992962,31.06472289992962,0.02916540007572621,0.12907740008085966,space,3.283930799923837,,,,,,,,,,,,,,,,666,Visual,2024-08-05_11h12.22.602,Visual_Condition_v2,2022.2.5,29.996367436687567,
0,0,0,0,,,,,,,,,,,,,,,,,,34.39803689997643,0.0016792999813333154,0.09828150004614145,40.39803069992922,6.0316610999871045,40.54816819995176,0.047936900053173304,0.14854149997700006,6.014939000015147,46.54802769992966,46.61459309991915,0.017847100039944053,0.11493360006716102,1.0,2.598267999943346,666,Visual,2024-08-05_11h12.22.602,Visual_Condition_v2,2022.2.5,29.996367436687567,
,,,,,,,,,,,,,,,,,,,,,49.2482606000267,0.0006538999732583761,0.09701619995757937,,,,,,,,,,,,,,,,,,,
