loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,20.19187565045431,0.0006430998910218477,0.09996829996816814,20.886792649840935,21.303237699903548,21.303237699903548,0.00430209981277585,0.09983289986848831,36.32002260000445,15.016539699863642,36.42004829994403,36.42004829994403,0.016644399845972657,0.11652219970710576,space,3.82891650008969,,,,,,,,,,,,,,,,666,Visual,2025-01-30_14h04.03.784,Visual_Condition_v2,2022.2.5,30.04396935168056,
0,0,0,0,,,,,,,,,,,,,,,,,40.320034799864516,0.017158200033009052,0.11465859995223582,46.32004199991934,6.014831000007689,46.43679989990778,0.02915209997445345,0.13174310000613332,52.43673409987241,6.031466299900785,52.52017249981873,0.01633009989745915,0.11500169988721609,2.0,5.966206900076941,666,Visual,2025-01-30_14h04.03.784,Visual_Condition_v2,2022.2.5,30.04396935168056,
,,,,,,,,,,,,,,,,,,,,58.52027039998211,0.000530199846252799,0.09700939990580082,64.52012119977735,6.030434399843216,64.65345379989594,0.026910799788311124,0.13054449995979667,,,,,,,,,,,,,,
