loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,24.745141846500335,0.0006712004542350769,0.09688179939985275,25.160499000921845,25.443941960670053,25.86078630015254,25.86078630015254,0.03022409975528717,0.13020610064268112,40.860735800117254,15.030153099447489,40.99397180043161,40.99397180043161,0.030237101018428802,0.1300716008991003,space,10.084860499948263,,,,,,,,,,,,,,,,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
0,0,0,0,,,,,,,,,,,,,,,,,,51.14401570148766,0.011361299082636833,0.09886620007455349,57.14425050094724,6.032222099602222,57.31073870137334,0.051558900624513626,0.1652894001454115,6.032042101025581,63.310766600072384,63.37724220007658,0.03429710119962692,0.132149800658226,0.0,4.548786699771881,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
1,0,1,0,,,,,,,,,,,,,,,,,,67.96107000112534,0.0005933996289968491,0.09721379913389683,73.97742900066078,6.014006398618221,74.1107886005193,0.029516998678445816,0.1476380992680788,6.014017200097442,80.1107526011765,80.1773481015116,0.016737500205636024,0.11400499939918518,0.0,2.165193499997258,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
2,0,2,0,,,,,,,,,,,,,,,,,,82.3776939008385,0.00023069977760314941,0.09911289997398853,88.3772602006793,6.01576380059123,88.49397290125489,0.015053100883960724,0.11581880040466785,6.015744799748063,94.49407290108502,94.59406560100615,0.01829189993441105,0.11570600047707558,1.0,4.865074001252651,6.099062399938703,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
3,0,3,0,,,,,,,,,,,,,,,,,,99.49432120099664,0.0004508998245000839,0.09722910076379776,105.4941839016974,6.030640000477433,105.6606121007353,0.0753576997667551,0.16399949975311756,6.030578499659896,111.66092460043728,111.72735890001059,0.03142230026423931,0.13071960024535656,2.0,2.2332848999649286,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
4,0,4,0,,,,,,,,,,,,,,,,,,113.99451410025358,0.0006450004875659943,0.09719059988856316,119.9941426999867,6.030448900535703,120.14399190060794,0.04708489961922169,0.1470510009676218,6.013720199465752,126.14411900006235,126.21072890050709,0.015262501314282417,0.11374180018901825,3.0,6.499370500445366,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
5,0,5,0,,,,,,,,,,,,,,,,,,132.7444448005408,0.00021999888122081757,0.09908539988100529,138.74424740113318,5.999041099101305,138.86070450022817,0.022513000294566154,0.11569830030202866,6.015717500820756,144.86082630045712,144.96078550070524,0.018402600660920143,0.1157246995717287,3.0,5.065011899918318,6.0989858992397785,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
6,0,6,0,,,,,,,,,,,,,,,,,,150.06116050109267,0.0006432998925447464,0.09682580083608627,156.07751969993114,6.013466799631715,156.21076310053468,0.053575800731778145,0.14672750048339367,6.0134629011154175,162.21084950119257,162.2774774003774,0.016227301210165024,0.11328390054404736,0.0,2.4315335005521774,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
7,0,7,0,,,,,,,,,,,,,,,,,,164.74456530064344,0.00038059987127780914,0.09757839888334274,170.7441619001329,6.03089189901948,170.91077150031924,0.06697100028395653,0.16415460035204887,6.030902698636055,176.9109008014202,176.97744910046458,0.03347340039908886,0.1308111995458603,1.0,6.565334798768163,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
8,0,8,0,,,,,,,,,,,,,,,,,,183.5779552999884,0.00036670081317424774,0.09830000065267086,189.57763280160725,6.031738501042128,189.72741250135005,0.04752100072801113,0.14834420196712017,6.014884000644088,195.7276167012751,195.79412930086255,0.017709001898765564,0.1150113008916378,0.0,2.1982278991490602,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
9,0,9,0,,,,,,,,,,,,,,,,,,198.0278259012848,0.0002289004623889923,0.09944210015237331,204.0107233002782,6.0155015997588634,204.16098630055785,0.030117100104689598,0.1323437001556158,5.999004099518061,210.16090360097587,210.22744980081916,0.002860000357031822,0.09892239980399609,2.0,2.3305738996714354,,6.099023699760437,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
10,0,10,0,,,,,,,,,,,,,,,,,,212.5944231003523,0.00023669935762882233,0.09935369901359081,218.61093460023403,6.015851000323892,218.7275352012366,0.031001800671219826,0.13261660002171993,5.999255200847983,224.7276234999299,224.7941370010376,0.0023892000317573547,0.09901690110564232,3.0,8.1643829010427,,6.099139999598265,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
11,0,11,0,,,,,,,,,,,,,,,,,,232.9944593012333,0.000485200434923172,0.09754960052669048,238.99427940137684,6.0308721996843815,239.12782640010118,0.042393000796437263,0.130901500582695,6.030819499865174,245.12758640013635,245.21085820160806,0.015733100473880768,0.11409210041165352,2.0,2.966772200539708,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
12,0,12,0,,,,,,,,,,,,,,,,,,248.21128910034895,0.00021919980645179749,0.09899319894611835,254.2276167999953,6.015823800116777,254.37772170081735,0.056890299543738365,0.1656555999070406,6.0324776992201805,260.3776119016111,260.44418850168586,0.03520959988236427,0.13247480057179928,1.0,2.764979399740696,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
13,0,13,0,,,,,,,,,,,,,,,,,,263.24459670111537,0.0006342995911836624,0.09689060039818287,269.24432500079274,6.030355200171471,269.3775699008256,0.025368299335241318,0.13030489906668663,6.030322499573231,275.3775306008756,275.4608701001853,0.015589000657200813,0.113603500649333,0.0,2.265742599964142,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
14,0,14,0,,,,,,,,,,,,,,,,,,277.7613092008978,0.0002206992357969284,0.09921309910714626,283.7610091008246,5.999118600040674,283.87767999991775,0.014535900205373764,0.11571790091693401,6.015775600448251,289.87768240086734,289.9775625001639,0.018504401668906212,0.1158119011670351,2.0,3.965207800269127,6.099132299423218,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
15,0,15,0,,,,,,,,,,,,,,,,,,293.97769970074296,0.0007345005869865417,0.09687159955501556,299.9777025002986,6.0303201004862785,300.1275740005076,0.04754349961876869,0.1469470001757145,6.01354099996388,306.1277678012848,306.1943370010704,0.01625470072031021,0.1134456004947424,2.0,1.5649490989744663,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
16,0,16,0,,,,,,,,,,,,,,,,,,307.7944783009589,0.00040660053491592407,0.0978023000061512,313.79432740062475,6.0312450006604195,314.0112036000937,0.10997620038688183,0.2148572001606226,6.0145589001476765,,320.0111875012517,0.017007701098918915,0.11454199999570847,1.0,2.4319596011191607,,,9647,Visual,2024-06-11_16h45.28.788,Visual_Condition_v2,2022.2.5,29.951939122133012,
