loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.694977699778974,0.0008141000289469957,0.10139389999676496,17.292016580002382,17.591991399996914,17.89232558000367,18.19176710001193,18.47511908004526,18.775000100024045,18.775000100024045,0.001494400086812675,0.1016830001026392,33.77511399996001,15.001678300090134,33.90844739996828,0.0018096000421792269,0.1016092001227662,34.391776200034656,space,1.0848793999757618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,35.52523729996756,0.0014230000087991357,0.09838560002390295,41.541812299983576,6.0149762000655755,41.79179050005041,41.79179050005041,0.12501640000846237,0.26526750007178634,6.0316548000555485,47.84167170000728,47.84167170000728,47.84167170000728,0.08790810010395944,0.21507650008425117,53.54173079994507,53.70856299996376,6.015127300051972,6.115282400045544,59.70843140000943,12.014971300028265,59.84174389997497,59.84174389997497,0.015129400067962706,0.11493320006411523,up,1.395001700031571,61.291732399957255,8.499994874000549e-05,0.09777689992915839,67.3084551000502,67.3084551000502,67.3084551000502,0.010570699931122363,0.11450599995441735,5.0,6.504962399951182,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8416158000473,73.8416158000473,0.00903620000462979,0.09915629995521158,2.0,5.507733999984339,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.40847280004527,79.40847280004527,0.009845699998550117,0.11461659998167306,2.0,3.5724219999974594,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.00824280001689,83.00824280001689,0.009699000045657158,0.09778350009582937,1.0,2.2224569000536576,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.27493650000542,85.27493650000542,0.008668599999509752,0.09925149998161942,6.0,2.7915546000003815,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12514130002819,88.12514130002819,0.00917109998408705,0.11539699998684227,2.0,4.873841000022367,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.02511599997524,93.02511599997524,0.008958999998867512,0.09935459995176643,2.0,2.6916592000052333,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75820120004937,95.75820120004937,0.002500699949450791,0.09752499999012798,7.0,6.929289299994707,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,102.72531500004698,0.00026539992541074753,0.0977211999706924,108.72498109994922,6.031065099989064,108.92485810001381,108.92485810001381,0.09157309995498508,0.1980045000091195,6.030971999978647,115.0249789999798,115.0249789999798,115.0249789999798,0.09832680004183203,0.19785460003186017,120.72493659995962,120.92495300003793,6.031048799981363,6.130992899998091,126.92495749995578,12.031009700032882,127.05825060000643,127.05825060000643,0.031110400101169944,0.13095300004351884,down,2.1623075999086723,129.27503520005848,4.640000406652689e-05,0.09742370003368706,135.29154210002162,135.29154210002162,135.29154210002162,0.008381300023756921,0.11418789997696877,6.0,3.840363399940543,,,,,,,114.92496950004715,114.92496950004715,127.02491719997488,127.02491719997488,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1749429999618,139.1749429999618,0.007923100027255714,0.11448129999917,6.0,2.307583100046031,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.50845329998992,141.50845329998992,0.007233500014990568,0.0977273000171408,5.0,3.6248984000412747,,,,,,,,,,,,,,1094,Moral,2025-03-05_13h06.57.269,MoralCondition_v2,2022.2.5,29.99976000358494,
