loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,p_port_7.stopped,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,187.35562699986622,0.0002586999908089638,0.09926890023052692,193.35524050006643,5.999071100261062,6.09902450023219,193.47180410008878,0.014705900102853775,0.11585659999400377,199.4720049998723,6.015725899953395,199.5718147996813,0.01877309987321496,0.11590309999883175,0.0,1.9979043998755515,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
10,0,10,0,,,,,,,,,,,,,,,,,201.60520390002057,0.0007587000727653503,0.09718310041353106,207.62188779981807,6.013786400202662,,207.73845249973238,0.026886300183832645,0.1305026998743415,213.73856199998409,6.0305389002896845,213.83843069989234,0.03325159987434745,0.13042919989675283,0.0,1.8314033998176455,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
11,0,11,0,,,,,,,,,,,,,,,,,215.70544750010595,0.0002452000044286251,0.09929409995675087,221.7218463998288,6.015807999763638,,221.83885389985517,0.0332205998711288,0.132398699875921,227.83848410006613,5.99910799972713,227.90499889990315,0.002311099786311388,0.09907079953700304,2.0,1.631190599873662,6.0991211999207735,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
12,0,12,0,,,,,,,,,,,,,,,,,229.5722559997812,0.0005213003605604172,0.09835590003058314,235.5717925997451,6.031362000387162,,235.72174829989672,0.05171220004558563,0.14799440000206232,241.72178289992735,6.014591600280255,241.78828130010515,0.01763049978762865,0.11462369980290532,0.0,1.5980704999528825,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
13,0,13,0,,,,,,,,,,,,,,,,,243.42187769990414,0.00023490004241466522,0.09907890018075705,249.42175919981673,5.999041799921542,6.099024700000882,249.5385777996853,0.021736800204962492,0.11589340027421713,255.53843470010906,6.015678899828345,255.63833619980142,0.016663999762386084,0.11579980002716184,3.0,6.03354199975729,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
14,0,14,0,,,,,,,,,,,,,,,,,261.70528359990567,0.00056050019338727,0.09727030014619231,267.72181829996407,6.013899200130254,,267.8380927997641,0.027561599854379892,0.13025090005248785,273.82147770002484,6.0303197000175714,273.92165019968525,0.016402999870479107,0.11399250011891127,0.0,2.2985871001146734,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
15,0,15,0,,,,,,,,,,,,,,,,,276.25524859968573,0.0006868001073598862,0.09726419998332858,282.271655399818,6.013782700058073,,282.4218150000088,0.06389709981158376,0.16381460009142756,288.4215918998234,6.030443400144577,288.488196299877,0.03332730010151863,0.13041729992255569,0.0,1.6980489999987185,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
16,0,16,0,,,,,,,,,,,,,,,,,290.22173859970644,0.0004990003071725368,0.0967934001237154,296.2382319997996,6.013739600311965,,296.3883206997998,0.07542470004409552,0.16388410003855824,302.3883846998215,6.03026709984988,302.45476550003514,0.033126600086688995,0.1301738996990025,0.0,2.3646769002079964,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
17,0,17,0,,,,,,,,,,,,,,,,,304.8552341000177,0.0005018999800086021,0.0972688002511859,310.8716126997024,6.014172800350934,,310.98811749974266,0.03698420012369752,0.1305986000224948,316.98826289968565,6.030562900006771,317.0714163999073,0.01665950007736683,0.11375829996541142,4.0,0.8650144999846816,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
18,0,18,0,,,,,,,,,,,,,,,,,317.97181489970535,0.000546999741345644,0.09699360001832247,323.9714576997794,6.030329999979585,,324.1218674997799,0.04698259988799691,0.14736499963328242,330.1215233998373,6.013667699880898,330.18804619973525,0.016242099925875664,0.11356529965996742,1.0,1.4315186999738216,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
19,0,19,0,,,,,,,,,,,,,,,,,331.65494900010526,0.0005300999619066715,0.09694570023566484,337.6714146998711,6.013709899969399,,337.7880608998239,0.03253930015489459,0.13022230006754398,343.7880957000889,6.030249400064349,343.8879958000034,0.03297309996560216,0.13019869988784194,0.0,1.4317148998379707,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
20,0,20,0,,,,,,,,,,,,,,,,,345.35501449974254,0.00022169994190335274,0.09898999985307455,351.35468739969656,5.999077599961311,6.0989640997722745,351.4879725999199,0.02895719977095723,0.13246749993413687,357.4881168999709,5.999002099968493,357.55455949995667,0.002420099452137947,0.0989523995667696,1.0,1.3308774000033736,6.098988499958068,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
21,0,21,0,,,,,,,,,,,,,,,,,358.9215235998854,0.0005092001520097256,0.09694960014894605,364.93811789993197,6.013719600159675,,365.1384364999831,0.09391780011355877,0.21427869983017445,,6.013763700146228,371.1378676998429,0.016480499878525734,0.11370160011574626,2.0,1.8982055000960827,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
22,0,22,0,,,,,,,,,,,,,,,,,373.0713053001091,0.0005915001966059208,0.11413569981232285,379.071442599874,6.013978399801999,6.097366699948907,379.1877816999331,0.012029199860990047,0.1142786000855267,385.18800529977307,6.014238299801946,385.28787209978327,0.01656069979071617,0.11399029986932874,1.0,1.3985759997740388,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
23,0,23,0,,,,,,,,,,,,,,,,,386.721545800101,0.0006354996003210545,0.09696729993447661,392.72119429986924,6.030248699709773,,392.9715754999779,0.1212916998192668,0.2470006998628378,,6.0135681997053325,398.9377246000804,0.016864899545907974,0.1134292995557189,0.0,1.2977593000978231,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
24,0,24,0,,,,,,,,,,,,,,,,,400.27148599969223,0.0005542999133467674,0.09877069992944598,406.28787209978327,6.0153680997900665,,406.4214107999578,0.0373458000831306,0.14902589982375503,412.421201699879,6.0153979999013245,412.4882243000902,0.017616599798202515,0.11565649975091219,0.0,1.3654153998941183,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
25,0,25,0,,,,,,,,,,,,,,,,,413.8882108996622,0.00022249994799494743,0.0992858000099659,419.88774630008265,5.999286299571395,6.099184299819171,420.0210953000933,0.03397569991648197,0.13253849977627397,426.0211355998181,5.9992482997477055,426.087685899809,0.0029416996985673904,0.09915309958159924,0.0,0.7971292003057897,6.099123599939048,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
26,0,26,0,,,,,,,,,,,,,,,,,426.9212855999358,0.0005804002285003662,0.0973347001709044,432.9210340999998,6.030422700103372,,433.08756679994985,0.0669653001241386,0.16375119984149933,439.08773129992187,6.030320799909532,439.1542652999051,0.03183159977197647,0.13033619988709688,0.0,0.6994746997952461,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
27,0,27,0,,,,,,,,,,,,,,,,,439.88817879976705,0.0002443999983370304,0.09920729976147413,445.90444630011916,6.015673999674618,,446.0207704999484,0.040904299821704626,0.13252579979598522,452.0210486999713,5.999049399513751,452.087610299699,0.0024634995497763157,0.09889609972015023,0.0,0.9641602002084255,6.09905259963125,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
28,0,28,0,,,,,,,,,,,,,,,,,453.08784799976274,0.0005668997764587402,0.09723399998620152,459.10434049973264,6.013850899878889,,459.22102449974045,0.024468599818646908,0.1308029997162521,465.22096819989383,6.030458000022918,465.30430760001764,0.01635919976979494,0.11379049997776747,3.0,2.6653516003862023,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
29,0,29,0,,,,,,,,,,,,,,,,,468.00453560007736,0.0002206997014582157,0.09926579985767603,474.004084199667,6.015768399927765,6.099080799613148,474.1208436000161,0.01573899993672967,0.11612159991636872,480.1041027996689,6.015826099552214,480.22079529985785,0.01723019964993,0.11583869950845838,4.0,1.0331160998903215,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
30,0,30,0,,,,,,,,,,,,,,,,,481.2879224997014,0.0003757001832127571,0.09799810033291578,487.28753020009026,6.031394100282341,,487.42081819986925,0.0407624002546072,0.13133729994297028,493.4208784000948,6.031293699983507,493.52080499986187,0.033805899787694216,0.13141919998452067,1.0,2.931837299838662,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
31,0,31,0,,,,,,,,,,,,,,,,,496.4877671999857,0.0004583001136779785,0.09758789977058768,502.50415159994736,6.014250199776143,,502.6208021999337,0.032191299833357334,0.13102689990773797,508.62080329982564,6.030954199843109,508.7206709999591,0.033470699563622475,0.13087219977751374,0.0,0.8650757996365428,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
32,0,32,0,,,,,,,,,,,,,,,,,509.62100700009614,0.0005312999710440636,0.09712009970098734,515.6374174999073,6.013476099818945,,515.7540091997944,0.03250169986858964,0.13028899999335408,521.7540763998404,6.030109900049865,521.8540125996806,0.03278349991887808,0.13011089991778135,4.0,0.931574699934572,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
33,0,33,0,,,,,,,,,,,,,,,,,522.8210289999843,0.0004662000574171543,0.09710410004481673,528.8373540998437,6.013765700161457,,529.4874483998865,0.41879010014235973,0.6639056000858545,,6.00998210022226,535.016872599721,0.01189580000936985,0.09321750001981854,0.0,0.8695748997852206,6.093361400067806,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
34,0,34,0,,,,,,,,,,,,,,,,,535.9374947999604,0.0005133002996444702,0.09727840032428503,541.953919199761,6.013895700220019,,542.1038862997666,0.06486820010468364,0.16396490018814802,548.104069699999,6.030691199935973,548.1705386000685,0.0332077001221478,0.13047710014507174,0.0,1.8982579000294209,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
35,0,35,0,,,,,,,,,,,,,,,,,550.1042565000243,0.00047319987788796425,0.09721329994499683,556.0871815998107,6.014044099953026,,556.2205039998516,0.02220200002193451,0.11407640017569065,562.2205268996768,6.014050699770451,562.3204378997907,0.016753199975937605,0.11397020006552339,2.0,1.031650099903345,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
36,0,36,0,,,,,,,,,,,,,,,,,563.3875925997272,0.0005383999086916447,0.09759739972651005,569.4038277999498,6.014019299764186,,569.5208519999869,0.030921599827706814,0.13067369954660535,575.5205121999606,6.030737299472094,575.6204364998266,0.03363709943369031,0.13079809956252575,0.0,0.9312506997957826,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
37,0,37,0,,,,,,,,,,,,,,,,,576.5874843997881,0.0004968997091054916,0.09722869982942939,582.5875033000484,6.0309060998260975,,582.7371553997509,0.04560339963063598,0.14733149949461222,588.737096299883,6.013810499571264,588.8037531999871,0.016877999529242516,0.11369949951767921,0.0,1.0647637997753918,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
38,0,38,0,,,,,,,,,,,,,,,,,589.9040186000057,0.0004925001412630081,0.09698469983413815,595.903711500112,6.0304052997380495,,596.0369978998788,0.026800399646162987,0.13033590000122786,602.020196700003,6.030097999610007,602.120355699677,0.0167707996442914,0.11351559963077307,0.0,0.8977002999745309,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
39,0,39,0,,,,,,,,,,,,,,,,,603.053900799714,0.00040849996730685234,0.09794900007545948,609.0536956000142,6.03123340010643,,609.203650499694,0.046579800080507994,0.1478552999906242,615.2036762000062,6.014485400170088,615.2702922997996,0.017189300153404474,0.11453050002455711,1.0,3.7981270998716354,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
40,0,40,0,,,,,,,,,,,,,,,,,619.103898699861,0.0006486997008323669,0.096794200129807,625.1035945001058,6.030154999811202,,625.2537471000105,0.04606750002130866,0.14668079977855086,631.2537056999281,6.013376099988818,631.3201762996614,0.01613869983702898,0.11331719951704144,3.0,1.2314206999726593,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
41,0,41,0,,,,,,,,,,,,,,,,,632.5872851000167,0.00022159982472658157,0.099110699724406,638.5868685999885,5.999041599687189,6.099068499635905,638.7034203000367,0.02109849965199828,0.11570999957621098,644.7035133996978,6.015700499527156,644.8034087000415,0.01832509972155094,0.11570889968425035,4.0,1.2650963002815843,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
42,0,42,0,,,,,,,,,,,,,,,,,646.10379069997,0.00024370010942220688,0.09892670018598437,652.1035625999793,6.032429500017315,,652.2533992999233,0.04773629968985915,0.14891699980944395,658.2534678997472,6.015541299711913,658.3201092998497,0.01842219987884164,0.11555909970775247,4.0,1.4648186000995338,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
43,0,43,0,,,,,,,,,,,,,,,,,659.8205291000195,0.00023999996483325958,0.0991185000166297,665.836769099813,6.01584850018844,,665.9534868998453,0.02959860023111105,0.13224499998614192,671.9534435998648,6.032206400297582,672.0534127997234,0.03501900006085634,0.13229160010814667,1.0,1.531439600046724,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
44,0,44,0,,,,,,,,,,,,,,,,,673.6204193998128,0.0005013002082705498,0.09702840028330684,679.6200609998778,6.030329300090671,,679.7700033998117,0.04509990010410547,0.14703230001032352,685.770022300072,6.013582200277597,685.8366557001136,0.01661279983818531,0.11351840011775494,0.0,1.2979267998598516,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
45,0,45,0,,,,,,,,,,,,,,,,,687.1703679999337,0.0006295000202953815,0.0975538999773562,693.1866452000104,6.014101999811828,,693.3031804999337,0.029187199659645557,0.13089819997549057,699.3032920998521,6.030709899961948,699.3865004000254,0.016546399798244238,0.11406069993972778,1.0,3.298500600270927,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
46,0,46,0,,,,,,,,,,,,,,,,,702.7199913999066,0.0004675001837313175,0.09762080013751984,708.7032130998559,6.014226000290364,6.097465000115335,708.8365094996989,0.01058749994263053,0.11425339989364147,714.8366080000997,6.0142807001248,714.936605699826,0.016880099661648273,0.11421769997105002,0.0,1.3318924000486732,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
47,0,47,0,,,,,,,,,,,,,,,,,716.3036044999026,0.0006360998377203941,0.09744369983673096,722.3198628998362,6.014156800229102,,722.4364759000018,0.02866269974038005,0.13064329978078604,728.4365177000873,6.030673400033265,728.5365005000494,0.033150400035083294,0.1304780999198556,0.0,0.7983128996565938,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
48,0,48,0,,,,,,,,,,,,,,,,,729.3702496998012,0.0002259998582303524,0.09903499996289611,735.3866570997052,6.015618999954313,,735.5032016998157,0.03055329993367195,0.13243219954892993,741.5032520000823,6.032589899841696,741.6031376998872,0.03459349973127246,0.13207909977063537,0.0,0.8321000998839736,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
49,0,49,0,,,,,,,,,,,,,,,,,742.4699413999915,0.00046350015327334404,0.09737610025331378,748.4863853999414,6.01392720034346,,748.6029246998951,0.02690290007740259,0.13061759993433952,754.6031076000072,6.030536599922925,754.7029681997374,0.03321880009025335,0.1304113999940455,3.0,1.264962799847126,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
50,0,50,0,,,,,,,,,,,,,,,,,756.0031491997652,0.0006405999884009361,0.09735970012843609,762.0030735996552,6.030590200331062,,762.1363172000274,0.02736769989132881,0.1305272001773119,768.1363828000613,6.030479600187391,768.2362611000426,0.03292999975383282,0.13040699996054173,0.0,1.0319132003933191,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
51,0,51,0,,,,,,,,,,,,,,,,,769.303117999807,0.0003904998302459717,0.09773549996316433,775.2861901000142,6.0140649997629225,6.09731479967013,775.4195169000886,0.009907699655741453,0.11411699978634715,781.4196792999282,6.014064099639654,781.5196746997535,0.01614309987053275,0.11403469974175096,2.0,2.4656307003460824,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
52,0,52,0,,,,,,,,,,,,,,,,,784.0198694998398,0.00024169962853193283,0.09894079994410276,790.0363453999162,6.01585999969393,,790.1529040997848,0.03107629995793104,0.13222459983080626,796.1528905997984,6.032199699897319,796.2528848997317,0.03518009977415204,0.13215529965236783,2.0,1.5313043999485672,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
53,0,53,0,,,,,,,,,,,,,,,,,797.8197921998799,0.00022620009258389473,0.0992300002835691,803.8196026999503,5.999102800153196,6.0990299000404775,803.9361986997537,0.015835199970752,0.11596419988200068,809.9361625998281,6.015691800042987,810.0360925998539,0.018413499929010868,0.11555119976401329,0.0,1.331447099801153,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
54,0,54,0,,,,,,,,,,,,,,,,,811.4032463999465,0.0006465003825724125,0.09691220009699464,817.4028213000856,6.03017899999395,,817.5528215998784,0.04995690006762743,0.1469165999442339,823.5528000998311,6.01352130016312,823.6193678998388,0.0163250002078712,0.11343170003965497,2.0,3.2980646998621523,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
55,0,55,0,,,,,,,,,,,,,,,,,826.95309490012,0.00029090000316500664,0.09887589979916811,832.952767400071,6.03217659983784,,833.1193307000212,0.06671249959617853,0.16537579987198114,839.1194139998406,6.0322097996249795,839.185988899786,0.03480259981006384,0.1320262998342514,2.0,1.966266400180757,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
56,0,56,0,,,,,,,,,,,,,,,,,841.1860768999904,0.00036320043727755547,0.09818220045417547,847.2026847996749,6.01484590023756,,847.9195562996902,0.45891410019248724,0.7314741001464427,,6.031415200326592,853.3821121999063,0.013054300099611282,0.09422989981248975,0.0,1.569210400339216,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
57,0,57,0,,,,,,,,,,,,,,,,,855.0030426997691,0.0006424998864531517,0.09686199994757771,861.0193219999783,6.013701300136745,,861.1360412999056,0.02866879990324378,0.13060239981859922,867.1360156997107,6.030338800046593,867.2358359000646,0.03283359995111823,0.13025769963860512,2.0,2.0318680997006595,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
58,0,58,0,,,,,,,,,,,,,,,,,869.3030433999375,0.000591800082474947,0.09700569976121187,875.3025978999212,6.030278500169516,,875.4525612997822,0.054412399884313345,0.14711169991642237,881.4525637999177,6.013722399715334,881.5190972997807,0.016420799773186445,0.11356709990650415,1.0,1.9314484000205994,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
59,0,59,0,,,,,,,,,,,,,,,,,883.4861579998396,0.0005896002985537052,0.09725440014153719,889.4860167000443,6.030895400326699,,889.6357215996832,0.047271800227463245,0.14731220016255975,895.6358869997784,6.013970300089568,895.7024288997054,0.01634510001167655,0.11407430004328489,3.0,0.898741299752146,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
60,0,60,0,,,,,,,,,,,,,,,,,896.6358754998073,0.00043849973008036613,0.11443219985812902,902.6524677998386,6.014257799834013,,902.7692114999518,0.022015599999576807,0.13083429960533977,908.7689891997725,6.030886999797076,908.8523538997397,0.015975399874150753,0.11424959963187575,3.0,2.165870100259781,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
61,0,61,0,,,,,,,,,,,,,,,,,911.0527538997121,0.00047369999811053276,0.09802559996023774,917.0690436000004,6.014797800220549,,917.185659899842,0.028972799889743328,0.13143710000440478,923.1857675998472,6.031247599981725,923.2855384000577,0.0345898000523448,0.1311952001415193,3.0,1.1309851999394596,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
62,0,62,0,,,,,,,,,,,,,,,,,924.4525906997733,0.00023789983242750168,0.09900650009512901,930.4523271000944,6.032250799704343,,930.7027174998075,0.11122989980503917,0.24889609962701797,,6.015529099851847,936.669107099995,0.018147899769246578,0.1158459996804595,0.0,1.2316582999192178,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
63,0,63,0,,,,,,,,,,,,,,,,,937.9358299998567,0.0005270000547170639,0.0970601998269558,943.9356403998099,6.030483299866319,,944.0856224996969,0.046641699969768524,0.14703339990228415,950.0855994001031,6.013764499686658,950.152140900027,0.016288899816572666,0.11365729989483953,2.0,1.3317019999958575,,673,Visual,2024-03-22_14h38.28.763,Visual_Condition_v2,2022.2.5,29.945517122649377,
