loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.9831916000694,149.9831916000694,0.006947699934244156,0.09903979999944568,5.0,1.3601877000182867,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.38335030013695,151.38335030013695,0.007004600018262863,0.09883799985982478,6.0,2.7930256000254303,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.21646530018188,154.21646530018188,0.007209199946373701,0.09915790008381009,6.0,1.3929415000602603,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6669274000451,155.6669274000451,0.008634199853986502,0.11456689983606339,6.0,1.5068479999899864,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1999405999668,157.1999405999668,0.007235599914565682,0.09837279981002212,2.0,2.62561669992283,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.86656670016237,159.86656670016237,0.007415799889713526,0.09915589983575046,6.0,3.792670600116253,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.69996610004455,163.69996610004455,0.0013142998795956373,0.09776639984920621,3.0,4.364228599937633,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,168.10032880003564,0.00039430009201169014,0.09732100018300116,174.1000666001346,6.030728100100532,174.33327020006254,174.33327020006254,0.11853479989804327,0.23079199995845556,6.030572799965739,180.39979000017047,180.39979000017047,180.39979000017047,0.0909799998626113,0.19746289984323084,186.09993420005776,186.29990280000493,6.030552199808881,6.13079039985314,192.29989690007642,12.030544299865142,192.433274500072,192.433274500072,0.030966799706220627,0.13068479974754155,down,0.657377399969846,193.13316090009175,4.010018892586231e-05,0.11456140014342964,199.133234300185,199.133234300185,0.005255100084468722,0.09800940006971359,5.0,2.8602686000522226,,,,,,,192.40019450010732,192.40019450010732,199.133234300185,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.03306430019438,202.03306430019438,0.006535099819302559,0.09922329988330603,5.0,1.5270688000600785,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59986250009388,203.59986250009388,0.006793400039896369,0.09925400000065565,6.0,3.29340219986625,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.95008970005438,206.95008970005438,0.007731199963018298,0.11468879994936287,1.0,3.6077457000501454,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.58299280004576,210.58299280004576,0.009192999918013811,0.09709559986367822,6.0,2.65564369992353,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.30016710003838,213.30016710003838,0.008384899934753776,0.11418920010328293,6.0,1.439932300010696,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.78334300010465,214.78334300010465,0.0080186000559479,0.11443990003317595,5.0,1.474043499911204,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.28308450011536,216.28308450011536,0.0013460998889058828,0.09772299998439848,2.0,4.531076199840754,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,220.84983119997196,0.00014239992015063763,0.09881419991143048,226.8665187000297,6.0154764000326395,227.03322680015117,227.03322680015117,0.07107329997234046,0.18235139991156757,6.015448399819434,233.13335880008526,233.13335880008526,233.13335880008526,0.07420839974656701,0.18212459981441498,238.83316180016845,239.03358290018514,6.015998599817976,6.115529199829325,245.03314339998178,12.015508599812165,245.16650350019336,245.16650350019336,0.015631399815902114,0.11544229974970222,down,0.7960922999773175,245.99982190015726,6.59001525491476e-05,0.09765979996882379,252.00025520008057,252.00025520008057,0.009144300129264593,0.0979602001607418,6.0,1.7900127999018878,,,,,,,245.13313239999115,245.13313239999115,252.00025520008057,233.03318080003373,233.03318080003373,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.83342240005732,253.83342240005732,0.007047099992632866,0.09735499997623265,5.0,2.091241099871695,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.9666135001462,255.9666135001462,0.007505899993702769,0.09751940006390214,5.0,1.024354999884963,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0331592001021,257.0331592001021,0.006538700079545379,0.09940840001218021,2.0,1.560556499985978,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.63316690013744,258.63316690013744,0.007428699871525168,0.0981027998495847,6.0,3.4583550000097603,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.13314200006425,262.13314200006425,0.006625199923291802,0.09937720000743866,6.0,0.9604209000244737,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.1332478001714,263.1332478001714,0.007531499955803156,0.09751669992692769,5.0,1.7578431000001729,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.93322180001996,264.93322180001996,0.0012165000662207603,0.09791040001437068,2.0,2.764731999952346,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,267.73345250007696,0.00031189993023872375,0.09769419999793172,273.71619569999166,6.01410559983924,273.90007390012033,273.90007390012033,0.051834399811923504,0.1644085997249931,6.031093099853024,280.0329995001666,280.0329995001666,280.0329995001666,0.08392899972386658,0.19782879971899092,285.7330641001463,285.933168400079,6.031167399836704,6.131000399822369,291.9330033999868,12.030983299715444,292.06633910001256,292.06633910001256,0.031217399751767516,0.1309261997230351,down,0.33633569977246225,292.46658410015516,4.8900023102760315e-05,0.09777339990250766,298.48309600003995,298.48309600003995,0.009648599894717336,0.11402489989995956,1.0,2.439009399851784,,,,,,,292.03306609997526,292.03306609997526,298.48309600003995,279.8997154000681,279.8997154000681,6.097561199916527,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.94969210005365,300.94969210005365,0.007478599902242422,0.09755189996212721,6.0,2.0911063000094146,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0996397000272,303.0996397000272,0.009495200123637915,0.11463550012558699,6.0,1.239474100060761,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.36624980019405,304.36624980019405,0.006656100042164326,0.09898580005392432,5.0,1.5601052001584321,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.9664026000537,305.9664026000537,0.007172399898990989,0.09907819982618093,6.0,2.726407199865207,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.73284840001725,308.73284840001725,0.008089100010693073,0.09800069988705218,6.0,2.5576547000091523,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.33316899999045,311.33316899999045,0.006942200008779764,0.09922109986655414,6.0,1.1598591001238674,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.53308950015344,312.53308950015344,0.001453799894079566,0.09760400000959635,2.0,2.6973614001180977,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,315.26653610006906,0.00025949999690055847,0.09897290007211268,321.24945690017194,6.015275000128895,321.4498587001581,321.4498587001581,0.08080730005167425,0.1820916999131441,6.015383200021461,327.5496167000383,327.5496167000383,327.5496167000383,0.07146379980258644,0.18229289981536567,333.2495902001392,333.4495988001581,6.015426799887791,6.115544899832457,339.449540700065,12.015381099889055,339.58288730005734,339.58288730005734,0.015744299860671163,0.11529789981432259,up,0.5803408999927342,340.21621310012415,5.45999500900507e-05,0.09754780004732311,346.2332248999737,346.2332248999737,0.024864000035449862,0.1140962999779731,2.0,3.523466099984944,,,,,,,339.5496947001666,339.5496947001666,,327.4495989000425,327.4495989000425,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.81657050014473,349.81657050014473,0.007520499872043729,0.11423899978399277,2.0,3.2075564998667687,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.04959160019644,353.04959160019644,0.007655499968677759,0.09702039998956025,2.0,1.4571126999799162,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.5494753001258,354.5494753001258,0.005846400046721101,0.09960580011829734,5.0,4.094550399808213,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.68289900012314,358.68289900012314,0.007813700009137392,0.09745380003005266,2.0,2.624098900007084,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3494567000307,361.3494567000307,0.007441699970513582,0.09793259995058179,2.0,1.491294400068,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.88272930006497,362.88272930006497,0.00748400017619133,0.09795150021091104,3.0,2.691555100027472,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.61616050009616,365.61616050009616,0.001702300040051341,0.09781429986469448,5.0,2.964211900020018,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,368.6161852001678,0.00032800016924738884,0.09757770015858114,374.59934299997985,6.014162400038913,374.79969790019095,374.79969790019095,0.07209450006484985,0.18108349991962314,6.01423199987039,380.8994815000333,380.8994815000333,380.8994815000333,0.07588219991885126,0.18108319980092347,386.5994234001264,386.7997145000845,6.014569399878383,6.1142189998645335,392.7994083999656,12.014227999839932,392.93277890002355,392.93277890002355,0.014511799672618508,0.11421729973517358,down,0.3738685997668654,393.3660747001413,7.109995931386948e-05,0.09778039995580912,399.38252680003643,399.38252680003643,0.027498599840328097,0.11453459993936121,5.0,1.887934499885887,,,,,,,392.8994362000376,392.8994362000376,,380.7995149001945,380.7995149001945,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.3161556001287,401.3161556001287,0.007299599936231971,0.09723459999077022,5.0,1.09111739997752,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.44929220015183,402.44929220015183,0.007519699865952134,0.09759430005215108,6.0,1.4909657998941839,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.98273970000446,403.98273970000446,0.008175599854439497,0.09888960001990199,6.0,1.058842700207606,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0825619001407,405.0825619001407,0.007312899921089411,0.09793090005405247,6.0,1.2260506998281926,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.34961600019597,406.34961600019597,0.006671100156381726,0.09844580013304949,1.0,3.2262992998585105,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.6160716000013,409.6160716000013,0.007594299968332052,0.0984255000948906,5.0,3.791680899914354,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.4495213001501,413.4495213001501,0.0014457001816481352,0.09747819998301566,2.0,2.2640151001978666,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,415.7494916000869,0.0003939999733120203,0.09729539998807013,421.76598280016333,6.01389029994607,421.9324548000004,421.9324548000004,0.06690609990619123,0.1806327998638153,6.013923299731687,428.032723300159,428.032723300159,428.032723300159,0.0686412996146828,0.18081869976595044,433.7325534000993,433.9326408000197,6.013951999600977,6.113946499768645,439.9326300001703,12.013945399783552,440.06596480007283,440.06596480007283,0.014052899554371834,0.11387059953995049,up,0.5764988998416811,440.6992645000573,3.9999838918447495e-05,0.09795369999483228,446.71645990014076,446.71645990014076,0.024846799904480577,0.11440769978798926,3.0,2.3910061998758465,,,,,,,440.0325835000258,440.0325835000258,,427.9326363999862,427.9326363999862,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.1493565000128,449.1493565000128,0.007239500060677528,0.0977978000883013,2.0,1.6915083001367748,,,,,,,,,,,,,,,7152,Moral,2024-08-16_14h25.06.583,MoralCondition_v2,2022.2.5,30.035983102017465,
