loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
20,0,20,0,,,,,,,,,,,,,,,,,,318.34971820004284,0.00024310010485351086,0.09914020006544888,324.3493344001472,5.999077300075442,324.4825091001112,0.03098749998025596,0.1324988000560552,5.999067799886689,330.482677299995,330.549197900109,0.0019154998008161783,0.09889909997582436,0.0,2.164859199896455,,6.0989413999486715,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
21,0,21,0,,,,,,,,,,,,,,,,,,332.74970630020835,0.00022409996017813683,0.0993140998762101,338.76590480003506,6.015574400080368,338.8827173002064,0.030773699982091784,0.13245009980164468,6.032219999935478,344.86587530002,344.96601770003326,0.018595799803733826,0.11576399975456297,0.0,1.5645131999626756,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
22,0,22,0,,,,,,,,,,,,,,,,,,346.56605610018596,0.0004860998596996069,0.09760789992287755,352.5659396001138,6.030930300010368,352.7158735000994,0.04532079980708659,0.14775199978612363,6.0141421998851,358.71589980018325,358.7824888001196,0.016946999821811914,0.1141442998778075,0.0,1.46483250008896,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
23,0,23,0,,,,,,,,,,,,,,,,,,360.28281630016863,0.00048629986122250557,0.09720760001800954,366.29923810018227,6.0138159999623895,366.41597460000776,0.027664699824526906,0.13050389988347888,6.030475599924102,372.41587050003,372.51574980001897,0.03317409986630082,0.13060349971055984,1.0,2.7649668999947608,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
24,0,24,0,,,,,,,,,,,,,,,,,,375.3160785001237,0.0005930999759584665,0.09661999996751547,381.29910639999434,6.01314610010013,381.4490514001809,0.03745960001833737,0.12982339994050562,6.029993099858984,387.4491419000551,387.54906820016913,0.03240599995478988,0.12978619989007711,0.0,1.8983684999402612,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
25,0,25,0,,,,,,,,,,,,,,,,,,389.4824018999934,0.0005860999226570129,0.09721260005608201,395.4991117999889,6.013923899969086,395.6156701000873,0.028109499951824546,0.13027879991568625,6.030547200003639,401.6157660000026,401.71569230011664,0.03142009978182614,0.13076279987581074,0.0,1.2666263000573963,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
26,0,26,0,,,,,,,,,,,,,,,,,,403.0158727001399,0.0005504998844116926,0.09769969992339611,409.0324161001481,6.014286200050265,409.1490667001344,0.03921359986998141,0.13128439988940954,6.031098999781534,415.1491096999962,415.23229040019214,0.016478399746119976,0.11439369968138635,0.0,1.698727199807763,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
27,0,27,0,,,,,,,,,,,,,,,,,,416.9658127001021,0.0005950999911874533,0.09753070003353059,422.9824066001456,6.014149900060147,423.0989324999973,0.026373700005933642,0.13080750009976327,6.03075490007177,429.0990280001424,429.1989041999914,0.03317989991046488,0.13080789986997843,0.0,0.8657292001880705,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
28,0,28,0,,,,,,,,,,,,,,,,,,430.0991338000167,0.00023490004241466522,0.09914020006544888,436.11585980001837,6.015936400042847,436.2322845000308,0.03114930004812777,0.13235770002938807,5.99925719993189,442.21544980001636,442.2988437002059,2.869986928999424e-05,0.09877349995076656,0.0,0.8000442998018116,,6.098748999880627,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
29,0,29,0,,,,,,,,,,,,,,,,,,443.13248770008795,0.00022620009258389473,0.09934079996310174,449.13224860001355,6.032342399936169,449.298860500101,0.07307269982993603,0.16576859983615577,6.032255899859592,455.298894100124,455.3655099000316,0.0347034998703748,0.1324238998349756,0.0,1.398647499969229,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
30,0,30,0,,,,,,,,,,,,,,,,,,456.7992341001518,0.00024119997397065163,0.09900549985468388,462.8155158001464,6.0156546998769045,462.9321842000354,0.03959839977324009,0.13231869973242283,5.9990518998820335,468.9321752001997,468.99867990007624,-0.00010960036888718605,0.09883529972285032,0.0,1.233383399900049,,6.098766299895942,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
31,0,31,0,,,,,,,,,,,,,,,,,,470.2655673001427,0.00026320014148950577,0.09880560007877648,476.282291600015,6.015657600015402,476.4323513000272,0.06441539991647005,0.16564769996330142,6.032306199893355,482.41529580019414,482.4820750001818,0.018135299906134605,0.11552759981714189,1.0,2.2319014000240713,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
32,0,32,0,,,,,,,,,,,,,,,,,,484.7490274000447,0.0004885999951511621,0.09731330000795424,490.74877690011635,6.03044019988738,490.8987203000579,0.044879699824377894,0.14708609995432198,6.013515699887648,496.8818638001103,496.965310000116,0.014481699792668223,0.11339079984463751,0.0,1.2000251999124885,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
33,0,33,0,,,,,,,,,,,,,,,,,,498.1986340000294,0.00016409996896982193,0.09911369998008013,504.1819545000326,5.999289599945769,504.2986515001394,0.032789999851956964,0.13281590002588928,5.999709499999881,510.29866910004057,510.39859650004655,0.00129729975014925,0.09931019996292889,0.0,1.4989270998630673,6.082687000045553,6.099356499966234,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
34,0,34,0,,,,,,,,,,,,,,,,,,511.9320172001608,0.0004695998504757881,0.09751629992388189,517.9319998000283,6.03083959990181,518.0819224000443,0.05332009983249009,0.14745709975250065,6.014124799752608,524.0819648001343,524.1484642000869,0.016498999670147896,0.11433009966276586,0.0,4.931866399943829,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
35,0,35,0,,,,,,,,,,,,,,,,,,529.1156752000097,0.000655400101095438,0.0969412000849843,535.1152502000332,6.030471800127998,535.2651442000642,0.044013299979269505,0.14705509995110333,6.0137008999008685,541.2652389002033,541.3317392000463,0.016943999798968434,0.11369739985093474,1.0,2.431039899820462,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
36,0,36,0,,,,,,,,,,,,,,,,,,543.7990115000866,0.0002391999587416649,0.09924580017104745,549.8151887001004,6.015868700109422,549.931839800207,0.031847900012508035,0.13274309993721545,5.999420000007376,555.9318301000167,555.9983556000516,0.0026978999376296997,0.0990020998287946,0.0,1.797341999830678,,6.099161599995568,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
37,0,37,0,,,,,,,,,,,,,,,,,,557.8320604001638,0.000507500022649765,0.09718220005743206,563.8318394001108,6.0305580999702215,563.9817148000002,0.04489400004968047,0.14745139982551336,6.013881199993193,569.9819100000896,570.048408200033,0.01644679973833263,0.1137936997693032,0.0,1.3653428999241441,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
38,0,38,0,,,,,,,,,,,,,,,,,,571.4487503001001,0.00048089982010424137,0.09691189997829497,577.431701600086,6.013378100004047,577.548172299983,0.007955099921673536,0.09706499986350536,6.013389499858022,583.531629800098,583.648269199999,-0.00014090025797486305,0.09674449963495135,1.0,2.964784099953249,6.096555999945849,6.096761199878529,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
39,0,39,0,,,,,,,,,,,,,,,,,,586.6484043002129,0.0007182999979704618,0.09709659987129271,592.648346300004,6.030426499899477,592.7815915001556,0.029430999886244535,0.13048879988491535,6.030396199785173,598.7817077999935,598.881629700074,0.03316079988144338,0.1304649997036904,1.0,1.5315480001736432,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
40,0,40,0,,,,,,,,,,,,,,,,,,600.4487109000329,0.0006289000157266855,0.09729709988459945,606.4482842001598,6.030626399908215,606.5817842001561,0.03260349971242249,0.13093379978090525,6.0305505997966975,612.5815929002129,612.6649518001359,0.015453399624675512,0.11394279962405562,0.0,0.8328231000341475,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
41,0,41,0,,,,,,,,,,,,,,,,,,613.5319381000008,0.0004249999765306711,0.09739689994603395,619.5483064001892,6.014204300008714,619.6815555000212,0.0531891998834908,0.1474979999475181,6.014104699948803,625.6815384000074,625.7481643001083,0.017001399770379066,0.11373859993182123,0.0,1.4310280999634415,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
42,0,42,0,,,,,,,,,,,,,,,,,,627.2150764001999,0.0001697000116109848,0.09890990005806088,633.2315797000192,6.015519600128755,633.7484034001827,0.26572289993055165,0.5323336999863386,6.011881399899721,,639.411047300091,0.013976699905470014,0.09500909992493689,0.0,1.635871100006625,,6.0951252998784184,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
43,0,43,0,,,,,,,,,,,,,,,,,,641.0983596001752,0.0006242000963538885,0.09784090006724,647.1148054001387,6.014228200074285,647.2315661001485,0.023539100075140595,0.13093889993615448,6.030863800086081,653.2313847001642,653.3314674000721,0.0337460997980088,0.13080479996278882,0.0,0.7313858999405056,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
44,0,44,0,,,,,,,,,,,,,,,,,,654.0984994000755,0.00022990000434219837,0.09933850006200373,660.1147872000001,6.015760699985549,660.2983161001466,0.07561199995689094,0.19900519982911646,6.03239219984971,666.2981339001562,666.3313231000211,0.03529259981587529,0.1323450997006148,0.0,0.9648339999839664,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
45,0,45,0,,,,,,,,,,,,,,,,,,667.331546000205,0.0002250999677926302,0.09932200005277991,673.3480655001476,6.015931400004774,673.4814023000654,0.05253280000761151,0.14945439994335175,6.015753299929202,679.4813610999845,679.5478984001093,0.0176382998470217,0.11581759992986917,1.0,1.8323295000009239,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
46,0,46,0,,,,,,,,,,,,,,,,,,681.4148224000819,0.0006395999807864428,0.09735649987123907,687.4313152001705,6.013890199828893,687.5479111000896,0.03582789981737733,0.13064009975641966,6.030700499890372,693.5479633000214,693.6312916001771,0.01621799962595105,0.11380089982412755,1.0,1.1653549000620842,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
47,0,47,0,,,,,,,,,,,,,,,,,,694.8315912000835,0.0004686000756919384,0.09728930005803704,700.8311629001983,6.030443399911746,700.9814385999925,0.04958659992553294,0.1473942999728024,6.013846599962562,706.9814465001691,707.047771200072,0.01666479976847768,0.11380199971608818,1.0,1.5316341000143439,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
48,0,48,0,,,,,,,,,,,,,,,,,,708.6149399001151,0.0002356001641601324,0.09894310007803142,714.6312410000246,6.015564300119877,714.7477546001319,0.02720970008522272,0.13238499988801777,6.032198499888182,720.7478463000152,720.8478791001253,0.035172299947589636,0.13248309982009232,1.0,0.7313914999831468,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
49,0,49,0,,,,,,,,,,,,,,,,,,721.6148040001281,0.000394799979403615,0.09816000005230308,727.6311563001946,6.014793999958783,727.7477675001137,0.031699900049716234,0.13174850004725158,6.031428399961442,733.747794700088,733.8477088999934,0.03417559992522001,0.13134949980303645,0.0,0.7981692999601364,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
50,0,50,0,,,,,,,,,,,,,,,,,,734.6813368999865,0.0005650999955832958,0.09739809995517135,740.6810821001418,6.030678699957207,740.8314518001862,0.04511419986374676,0.14756960002705455,6.013942599995062,746.831110100029,746.8977795999963,0.016620499780401587,0.1139562998432666,1.0,0.9650046997703612,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
51,0,51,0,,,,,,,,,,,,,,,,,,747.8981094001792,0.00048210006207227707,0.09741230006329715,753.8977030001115,6.030732900137082,754.031315300148,0.04168460005894303,0.13073850004002452,6.030694700079039,760.031046200078,760.114335300168,0.016822299920022488,0.11414279998280108,0.0,1.6648087000939995,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
52,0,52,0,,,,,,,,,,,,,,,,,,761.8147820001468,0.0004716000985354185,0.09757600002922118,767.8143612002023,6.0309200999327,767.9642531999853,0.04624759987927973,0.14753179997205734,6.014174599898979,773.9643457999919,774.0308654999826,0.016565799713134766,0.11412329971790314,0.0,1.1985573000274599,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
53,0,53,0,,,,,,,,,,,,,,,,,,775.26463040011,0.0005013998597860336,0.09717319998890162,781.264276200207,6.0304391998797655,781.414123200113,0.05327389994636178,0.14708359981887043,6.013667099876329,787.4142518001609,787.4808975001797,0.01619489979930222,0.11365319974720478,1.0,2.3318170998245478,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
54,0,54,0,,,,,,,,,,,,,,,,,,789.8478352001403,0.00025809998624026775,0.09851389983668923,795.8475919000339,6.032052599824965,795.980939200148,0.02881349972449243,0.131980299949646,6.0319137999322265,801.9809028001036,802.0807897001505,0.03466769983060658,0.13191689969971776,0.0,2.1315907000098377,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
55,0,55,0,,,,,,,,,,,,,,,,,,804.2477999001276,0.0005129000637680292,0.09693629993125796,810.2641581001226,6.0135733999777585,810.4306923002005,0.08418300002813339,0.1802589998114854,6.01365189999342,816.4307788000442,816.4641005999874,0.01618429971858859,0.11359069985337555,0.0,1.5650394998956472,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
56,0,56,0,,,,,,,,,,,,,,,,,,818.0643661001232,0.0004904998932033777,0.09720560000278056,824.0641003001947,6.030531099997461,824.2141758000944,0.04428189992904663,0.14736759988591075,6.013796099927276,830.2140705999918,830.2806154000573,0.016836099792271852,0.11401819973252714,1.0,2.4311673000920564,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
57,0,57,0,,,,,,,,,,,,,,,,,,832.747750100214,0.0005063998978585005,0.09748569992370903,838.7473750000354,6.030690399929881,838.9143798002042,0.05417739995755255,0.16423299978487194,6.030616999836639,844.9140200000256,844.9805383000057,0.03337549977004528,0.13067119987681508,1.0,1.2649091999046504,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
58,0,58,0,,,,,,,,,,,,,,,,,,846.2810220001265,0.0006361000705510378,0.09688950004056096,852.2806681999937,6.0302060001995414,852.7808292000555,0.24251309991814196,0.4967382000759244,6.030270799994469,,858.5102642001584,0.032847899943590164,0.12633579992689192,0.0,1.7150377999059856,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
59,0,59,0,,,,,,,,,,,,,,,,,,860.264359400142,0.00024429988116025925,0.09915330004878342,866.2805839001667,6.0158080998808146,866.3972877000924,0.034950200002640486,0.1322945998981595,6.032240999862552,872.3972049001604,872.4972006001044,0.033873799722641706,0.1321998997591436,0.0,1.1662958001252264,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
60,0,60,0,,,,,,,,,,,,,,,,,,873.6976269001607,0.0002507998142391443,0.09951089997775853,879.7138296000194,6.015695699956268,879.9306442001835,0.08259459980763495,0.23262679972685874,6.032308799913153,,885.9305098000914,0.03517829976044595,0.1321539997588843,0.0,1.3647302999161184,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
61,0,61,0,,,,,,,,,,,,,,,,,,887.3308916999958,0.0004189999308437109,0.09724340005777776,893.3471196000464,6.013901999918744,893.4803655000869,0.04749709996394813,0.14723549992777407,6.013849899871275,899.4804803000297,899.5469566001557,0.016262499848380685,0.11383899976499379,1.0,2.0984422001056373,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
62,0,62,0,,,,,,,,,,,,,,,,,,901.6806213001255,0.0004789999220520258,0.09751809993758798,907.6805675001815,6.030888499924913,907.8472738000564,0.06408159993588924,0.16417300002649426,6.030670800013468,913.8472571000457,913.9137810000684,0.033084699884057045,0.13066069991327822,0.0,1.2317698998376727,,,671,Visual,2024-03-15_18h40.05.373,Visual_Condition_v2,2022.2.5,30.003000294932786,
