loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_10.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.27232660003938,150.27232660003938,0.007236299803480506,0.09780479990877211,1.0,1.5584684000350535,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.87236889987253,151.87236889987253,0.00744380010291934,0.09797390014864504,3.0,1.3248787999618798,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.23912739986554,153.23912739986554,0.0006905999034643173,0.09911639988422394,7.0,7.066325800027698,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,160.33921359991655,0.0003942998591810465,0.09822479984723032,166.33910400001332,6.031615699874237,166.52215359988622,166.52215359988622,0.07465159986168146,0.1814281998667866,6.014841799857095,172.62225599982776,172.62225599982776,172.62225599982776,0.07202009973116219,0.18209019978530705,178.3223224999383,178.52229939983226,6.0148000998888165,6.114773399662226,184.52224139985628,12.014700199710205,184.65564360003918,184.65564360003918,0.015066099585965276,0.11484779976308346,up,0.7569899002555758,185.45567759987898,5.479995161294937e-05,0.09780809981748462,191.47238649986684,191.47238649986684,191.47238649986684,0.009503799956291914,0.11455930001102388,7.0,2.0393000000622123,,,,,,,184.6224213000387,184.6224213000387,172.50546679995023,172.50546679995023,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.55565469991416,193.55565469991416,0.007943699834868312,0.11413679993711412,2.0,2.8739630000200123,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.45559050003067,196.45559050003067,0.007224299944937229,0.09787409985437989,3.0,1.2251808000728488,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.72222689981572,197.72222689981572,0.007993899984285235,0.09774530003778636,3.0,10.690715100150555,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.4554691000376,208.4554691000376,0.007215599995106459,0.09805530006997287,3.0,6.758764200145379,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.25568749988452,215.25568749988452,0.007051500026136637,0.09932960011065006,1.0,2.2598357999231666,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.57257519988343,217.57257519988343,0.007535299984738231,0.11410310002975166,1.0,2.2742303998675197,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.87209569988772,219.87209569988772,0.001399200176820159,0.09749369998462498,7.0,3.7975143999792635,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,223.70590699999593,0.00015380000695586205,0.09930119989439845,229.7221768000163,6.015742599964142,229.92244390002452,229.92244390002452,0.10007499996572733,0.21567039983347058,6.016083699883893,235.98869899986312,235.98869899986312,235.98869899986312,0.06908749975264072,0.1823764997534454,241.6888035000302,241.88880309998058,6.015708199702203,6.115738799795508,247.88882879982702,12.015731699764729,248.0221567999106,248.0221567999106,0.01597689976915717,0.11563719972036779,up,0.3669665001798421,248.42215869994834,2.369983121752739e-05,0.09821129986084998,,254.43868559994735,254.43868559994735,0.025146199855953455,0.11477779992856085,3.0,2.4907277999445796,,,,,,,247.98879810003564,247.98879810003564,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.9890456998255,256.9890456998255,0.008322800043970346,0.1145758000202477,2.0,2.1402907001320273,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.1721709999256,259.1721709999256,0.007622499950230122,0.11445190012454987,2.0,1.1414928000885993,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3554815000389,260.3554815000389,0.008679399965330958,0.11429769988171756,6.0,2.6402082999702543,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.02195589989424,263.02195589989424,0.007538000121712685,0.09802490007132292,2.0,3.824763200012967,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.8886769998353,266.8886769998353,0.007039999822154641,0.09914759988896549,1.0,0.9267025000881404,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8553674998693,267.8553674998693,0.00727790012024343,0.09798660012893379,3.0,1.424848600057885,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3221294998657,269.3221294998657,0.0014233000110834837,0.09751830017194152,7.0,4.830610299948603,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,274.18894869997166,0.0002498000394552946,0.0981529001146555,280.1887914999388,6.031579199945554,280.3886169998441,280.3886169998441,0.09404039988294244,0.1981130000203848,6.031363599933684,286.48876209999435,286.48876209999435,286.48876209999435,0.09792709979228675,0.19831739994697273,292.18848839984275,292.3885625998955,6.031191499903798,6.1311186999082565,298.3886904998217,12.031425499822944,298.5220013000071,298.5220013000071,0.031519899843260646,0.131328699644655,down,0.442642800277099,299.02198179997504,4.6999892219901085e-05,0.09777579992078245,305.02186480001546,305.02186480001546,305.02186480001546,0.008832700084894896,0.09789950004778802,2.0,3.123458300018683,,,,,,,298.48864689981565,298.48864689981565,286.3887208998203,286.3887208998203,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.18861239985563,308.18861239985563,0.00654420000500977,0.09907129989005625,6.0,2.9933952998835593,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.22218879987486,311.22218879987486,0.007859000004827976,0.09752429998479784,1.0,1.49082179996185,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.7552983998321,312.7552983998321,0.00654849992133677,0.09908019984140992,5.0,2.193906799890101,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9886803999543,314.9886803999543,0.0070547000505030155,0.09795169997960329,5.0,1.9918955999892205,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.02196779986843,317.02196779986843,0.006569999968633056,0.09898759983479977,1.0,2.3603331001941115,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4385746999178,319.4385746999178,0.010219699935987592,0.1139909999910742,3.0,6.104635800002143,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.57182980002835,325.57182980002835,0.0006969999521970749,0.09959100000560284,1.0,4.799485299969092,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,330.4054431999102,0.00013770000077784061,0.09950729995034635,336.40520589984953,5.9991673999466,336.58875699993223,336.58875699993223,0.06770209991373122,0.18245279975235462,6.015765699790791,342.6719799998682,342.6719799998682,342.6719799998682,0.06452179979532957,0.16618369962088764,348.3718307998497,348.57183259981684,5.999117999803275,6.099213199689984,354.5718350999523,11.999155999626964,354.70519339991733,354.70519339991733,-1.5100464224815369e-05,0.09911589953117073,down,0.4036856002639979,355.1718533998355,4.2800093069672585e-05,0.09802050003781915,,361.18869879981503,361.18869879981503,0.025464100064709783,0.11489970004186034,5.0,4.590321599971503,,,,,,,354.67186479992233,354.67186479992233,342.57173740002327,342.57173740002327,6.09913789993152,12.09916519979015,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.8386421999894,365.8386421999894,0.009171799989417195,0.11439220001921058,3.0,3.773228900041431,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.63833869993687,369.63833869993687,0.007473000092431903,0.0992807000875473,5.0,2.3596373999025673,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.05527859996073,372.05527859996073,0.007688299985602498,0.11433909996412694,3.0,2.341299199964851,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4219041999895,374.4219041999895,0.007210999960079789,0.09821500000543892,6.0,3.192086499882862,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.65501259989105,377.65501259989105,0.0060217001009732485,0.09903830010443926,6.0,1.7274921999778599,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4384585998487,379.4384585998487,0.008088500006124377,0.1145038001704961,2.0,2.1408323000650853,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.6052309998777,381.6052309998777,0.0006887998897582293,0.09908559988252819,1.0,2.4330686999019235,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,384.071803299943,0.00013539986684918404,0.09938000002875924,390.0884942000266,6.015859700040892,390.27213159995154,390.27213159995154,0.09224639995954931,0.19939279975369573,5.999169399961829,396.32159309997223,396.32159309997223,396.32159309997223,0.05418279976584017,0.14920809981413186,402.02166430000216,402.2552290998865,6.016080599743873,6.115847299806774,408.2549878999125,12.015826699789613,408.38850490003824,408.38850490003824,0.01596479956060648,0.11577469971962273,down,0.6560915999580175,409.0884284998756,4.419987089931965e-05,0.09810709999874234,,415.1048735999502,415.1048735999502,0.025682799983769655,0.11476040002889931,2.0,3.323543000034988,,,,,,,408.3218729000073,408.3218729000073,396.32159309997223,396.32159309997223,,,6.0992247997783124,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.4716932999436,418.4716932999436,0.006760199787095189,0.09910509991459548,5.0,4.226712600095198,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.75504289986566,422.75504289986566,0.00901000015437603,0.11396870017051697,6.0,2.572573399869725,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3717916000169,425.3717916000169,0.008543299976736307,0.11447950010187924,5.0,1.8403033998329192,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.2549356999807,427.2549356999807,0.010303199989721179,0.11375679983757436,5.0,1.9710095999762416,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.2549759999383,429.2549759999383,0.006908399984240532,0.09843520005233586,2.0,1.75903860013932,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.05506839999,431.05506839999,0.007207500049844384,0.09797980007715523,4.0,3.05839079990983,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.1551577998325,434.1551577998325,0.0007390000391751528,0.09948679991066456,2.0,5.483177599962801,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,439.67149450001307,9.380001574754715e-05,0.09914030018262565,445.67151369992644,5.999381700064987,445.83815929992124,445.83815929992124,0.05295119993388653,0.16607620008289814,5.999446999980137,451.9383954999503,451.9383954999503,451.9383954999503,0.05936169996857643,0.1663454999215901,457.6381484998856,457.8381013998296,5.999356299871579,6.099485599901527,463.83814839995466,11.999400399858132,463.97144560003653,463.97144560003653,0.00021409988403320312,0.09929969976656139,up,0.5924247999209911,464.6047908999026,4.079984501004219e-05,0.09797669993713498,,470.6381973999087,470.6381973999087,0.02548209996894002,0.1312895999290049,6.0,4.173490999964997,,,,,,,463.9381511998363,463.9381511998363,451.83837220002897,451.83837220002897,6.099222300108522,12.099422899773344,6.099625299917534,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.85505929985084,474.85505929985084,0.008323999820277095,0.11432469985447824,3.0,2.907555199926719,,,,,,,,,,,,,,9966,Moral,2025-03-09_14h34.03.255,MoralCondition_v2,2022.2.5,29.940998272662426,
