loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,154.37793690012768,0.0006858999840915203,0.0970503999851644,160.3611028001178,6.013601699844003,160.49455250008032,0.01633129990659654,0.1139539999421686,6.013707899721339,166.49451470002532,166.5945381000638,0.01460639969445765,0.11361699970439076,1.0,1.133261000039056,6.096982899820432,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
10,0,10,0,,,,,,,,,,,,,,,,,167.76144670019858,0.00022459984757006168,0.09903289983049035,173.77790480013937,6.0157212999183685,173.89448460005224,0.029536499874666333,0.13258579978719354,5.999252299778163,179.89474150002934,179.9611903000623,0.0023599998094141483,0.09930269978940487,3.0,1.3977491999976337,,6.099194599781185,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
11,0,11,0,,,,,,,,,,,,,,,,,181.39460480003618,0.0005097000394016504,0.09725699992850423,187.39448670018464,6.030519500141963,187.54441010020673,0.04524459992535412,0.14713589986786246,6.01377770002,193.54445350007154,193.62777680018917,0.033144099870696664,0.13048719987273216,0.0,1.0316383999306709,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
12,0,12,0,,,,,,,,,,,,,,,,,194.69464310002513,0.0002180999144911766,0.09917269996367395,200.71110330009833,6.015836900100112,200.82770210015588,0.030332899885252118,0.13246939983218908,5.999088699929416,206.8109185001813,206.91099310014397,0.019799099769443274,0.11561249988153577,3.0,1.463794199982658,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
13,0,13,0,,,,,,,,,,,,,,,,,208.41137550002895,0.00022289995104074478,0.09912870009429753,214.41103150020353,5.999201399972662,214.52766110002995,0.013861999846994877,0.1157279999461025,6.015940099954605,220.52778840018436,220.6275983999949,0.018850899767130613,0.11561689991503954,3.0,1.7311850001569837,6.099089700030163,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
14,0,14,0,,,,,,,,,,,,,,,,,222.3946014000103,0.00021860003471374512,0.09901840006932616,228.41097600013018,6.015657200012356,228.5275973000098,0.04110639984719455,0.13229239988140762,5.999064299976453,234.52762880013324,234.5942067001015,0.0023759999312460423,0.09885339974425733,0.0,1.197360800113529,,6.098960499977693,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
15,0,15,0,,,,,,,,,,,,,,,,,235.82787890010513,0.0003168999683111906,0.09844550001434982,241.84430220001377,6.015021200058982,241.9608900002204,0.02919659996405244,0.1319213998503983,6.031723099993542,247.96094500017352,248.04423430003226,0.017564499750733376,0.1149470997042954,2.0,1.7650375000666827,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
16,0,16,0,,,,,,,,,,,,,,,,,249.8442711001262,0.00045679998584091663,0.09758219984360039,255.8442429001443,6.031025199918076,255.99413020000793,0.054760699858888984,0.1477315998636186,6.0142243998125196,261.9944002002012,262.0608530000318,0.01707599963992834,0.11413569981232285,3.0,0.9980275998823345,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
17,0,17,0,,,,,,,,,,,,,,,,,263.0944311001804,0.0005154001992195845,0.09707330004312098,269.11084810015745,6.013768300181255,269.22745550004765,0.02976830000989139,0.130616300040856,6.0303740000817925,275.2275133000221,275.32747370004654,0.03321439982391894,0.13040509982965887,3.0,1.8980970999691635,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
18,0,18,0,,,,,,,,,,,,,,,,,277.2610350002069,0.00024339999072253704,0.09913850016891956,283.26092330017127,5.9990855001378804,283.37754970020615,0.022019099909812212,0.11604949994944036,6.015691099921241,289.3774567001965,289.4773649000563,0.018240900011733174,0.1156708998605609,3.0,1.9317367000039667,6.099187800195068,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
19,0,19,0,,,,,,,,,,,,,,,,,291.44437820021994,0.0005607998464256525,0.09698009979911149,297.4440520000644,6.0305017998907715,297.5772705001291,0.0366110997274518,0.13047029986046255,6.030580899911001,303.5773911001161,303.6606513001025,0.01602739980444312,0.11370309977792203,0.0,1.0652973998803645,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
20,0,20,0,,,,,,,,,,,,,,,,,304.7607846001629,0.0006432000081986189,0.0969698999542743,310.76068350020796,6.030519699910656,311.4107962001581,0.38038099999539554,0.6472524998243898,6.009894999908283,,316.96046360000037,0.012505099875852466,0.09703149972483516,2.0,2.6521267001517117,,6.093414400005713,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
21,0,21,0,,,,,,,,,,,,,,,,,319.66080970014445,0.0005288999527692795,0.09746489999815822,325.64411510014907,6.014204500010237,325.79387420020066,0.027484399965032935,0.13072309992276132,6.030635999981314,331.79391480004415,331.87713160016574,0.016372599871829152,0.11400519986636937,4.0,1.898456099908799,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
22,0,22,0,,,,,,,,,,,,,,,,,333.81086389999837,0.00022500008344650269,0.09907920006662607,339.827220100211,6.015692499931902,339.9439117000438,0.030805799877271056,0.13241259986534715,6.03230269998312,345.94400630006567,346.0439357000869,0.03493719990365207,0.1323171998374164,2.0,2.1313835000619292,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
23,0,23,0,,,,,,,,,,,,,,,,,348.2107837002259,0.0004865999799221754,0.09727400005795062,354.21068720007315,6.0307781000155956,354.3436903001275,0.029760999837890267,0.13067630003206432,6.0304876998998225,360.343819900183,360.42715990007855,0.01608239975757897,0.11379379988647997,0.0,1.3321537000592798,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
24,0,24,0,,,,,,,,,,,,,,,,,361.79403590015136,0.0005460998509079218,0.09757989994250238,367.79378910013475,6.0308407000266016,367.92707090009935,0.027208299841731787,0.1307693999260664,6.0307821999304,373.92709240014665,374.0103468000889,0.016510899644345045,0.11397069972008467,2.0,1.4317379998974502,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
25,0,25,0,,,,,,,,,,,,,,,,,375.4771273001097,0.0007380999159067869,0.09720709989778697,381.4772218000144,6.030557199846953,381.6104102001991,0.03366139973513782,0.13057599985040724,6.030400599818677,387.6104387000669,387.7102493001148,0.033831099746748805,0.1303472996223718,2.0,0.9973551000002772,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
26,0,26,0,,,,,,,,,,,,,,,,,388.7440189002082,0.00022309995256364346,0.09931029984727502,394.7437027001288,5.999220399884507,394.87697890005074,0.024279099889099598,0.13273069984279573,5.999295999761671,400.8770517001394,400.94357710005715,0.002807899843901396,0.09954639966599643,3.0,1.0639802999794483,6.0992763000540435,6.099261199822649,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
27,0,27,0,,,,,,,,,,,,,,,,,402.04368870006874,0.0007375001441687346,0.09659980004653335,408.0603053001687,6.0129329999908805,408.17683540005237,0.030744099989533424,0.12977469991892576,6.029693499905989,414.1769443000667,414.27685210015625,0.03220669995062053,0.1295838998630643,0.0,1.5315459000412375,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
28,0,28,0,,,,,,,,,,,,,,,,,415.84390070009977,0.0005155999679118395,0.09706729999743402,421.8602066000458,6.0137368000578135,421.9767437002156,0.03505589975975454,0.13045449974015355,6.030294799944386,427.97691300022416,428.0768110000063,0.032946199644356966,0.13028789986856282,0.0,0.9983800000045449,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
29,0,29,0,,,,,,,,,,,,,,,,,429.11045720009133,0.0005469999741762877,0.09701949986629188,435.11025980021805,6.030418099835515,435.37715300009586,0.12325079971924424,0.26390989986248314,6.030292499810457,,441.34364510001615,0.03298459970392287,0.1303472996223718,1.0,2.3981997000519186,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
30,0,30,0,,,,,,,,,,,,,,,,,443.7770809000358,0.0005183001048862934,0.09714440000243485,449.7768294000998,6.030489600030705,449.92680550017394,0.04294529999606311,0.14738149987533689,6.013899900019169,455.9267999001313,455.993405100191,0.01605129987001419,0.11392719973810017,2.0,1.6985059001017362,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
31,0,31,0,,,,,,,,,,,,,,,,,457.7270808001049,0.0004376000724732876,0.09763119998387992,463.7099437001161,6.013792699901387,463.84333180007525,0.009250700008124113,0.11397750000469387,6.013852800009772,469.843450400047,469.9432399000507,0.01575789973139763,0.11386509984731674,3.0,1.0656572000589222,6.097346199909225,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
32,0,32,0,,,,,,,,,,,,,,,,,471.0434170002118,0.0006227998528629541,0.09709559986367822,477.0434844000265,6.030566499801353,477.1766327000223,0.03243879973888397,0.1306679998524487,6.030534399906173,483.17668310017325,483.276695900131,0.03348989970982075,0.13025509961880744,0.0,1.197621800005436,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
33,0,33,0,,,,,,,,,,,,,,,,,484.51028820010833,0.00046740006655454636,0.09721180004999042,490.5099925000686,6.030537399929017,490.65991630009376,0.048045799834653735,0.14716189983300865,6.013824200024828,496.65993650001474,496.7265152002219,0.016464399872347713,0.11370009975507855,0.0,1.2315378999337554,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
34,0,34,0,,,,,,,,,,,,,,,,,497.9935625002254,0.00021900003775954247,0.09922680002637208,504.0099118000362,6.015787800075486,504.12670390005223,0.031909599900245667,0.13245459995232522,5.999105999944732,510.1265547000803,510.19316320004873,0.0026995998341590166,0.09908939991146326,0.0,0.9304529000073671,,6.099165599793196,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
35,0,35,0,,,,,,,,,,,,,,,,,511.1601780001074,0.0005481999833136797,0.09727000002749264,517.1600846000947,6.030877300072461,517.3097972001415,0.05539419990964234,0.14726429991424084,6.0138906999491155,523.3098737001419,523.3765593001153,0.016760099912062287,0.11386079993098974,4.0,1.098044800106436,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
36,0,36,0,,,,,,,,,,,,,,,,,524.5100532001816,0.0001758001744747162,0.09907640004530549,530.5265556999948,6.015635900199413,530.6430618001614,0.04272780008614063,0.1324553000740707,6.032192500075325,536.6263091000728,536.743081800174,0.03490619990043342,0.1321709998883307,3.0,1.0647682000417262,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
37,0,37,0,,,,,,,,,,,,,,,,,537.8431315000635,0.0006836999673396349,0.09699320001527667,543.8262283999939,6.013404899975285,543.9764859999996,0.020149099873378873,0.13061910006217659,6.0303680000361055,549.9764425000176,550.0596275001299,0.01627359981648624,0.11353919981047511,1.0,2.7980765998363495,6.096750100143254,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
38,0,38,0,,,,,,,,,,,,,,,,,552.893452500226,0.0005228999070823193,0.09740890003740788,558.8762835001107,6.0137815999332815,559.0097314000595,0.013140999944880605,0.11400499986484647,6.013752699829638,565.009664400015,565.1262862000149,0.03280909964814782,0.13043499970808625,0.0,1.1984564999584109,6.09731959993951,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
39,0,39,0,,,,,,,,,,,,,,,,,566.3599603001494,0.0009842999279499054,0.09755319985561073,572.3596866000444,6.030808999901637,572.5095344001893,0.04691329994238913,0.14720829972065985,6.014180999947712,578.5096042000223,578.5762356000487,0.01668389979749918,0.11398979974910617,2.0,2.531733099836856,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
40,0,40,0,,,,,,,,,,,,,,,,,581.1431123001967,0.0002272001001983881,0.09918799996376038,587.1595807000995,6.015826500020921,587.2761523001827,0.03228570008650422,0.13254119991324842,5.999215899966657,593.2762246001512,593.342823700048,0.0024405999574810266,0.09905089996755123,0.0,0.9309374000877142,,6.099161799997091,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
41,0,41,0,,,,,,,,,,,,,,,,,594.3100028000772,0.0005415000487118959,0.0975717999972403,600.3093863001559,6.013986600097269,600.4264496001415,0.012725400039926171,0.11437990004196763,6.014070099918172,606.4261908000335,606.5260751000606,0.017345499945804477,0.11409839987754822,1.0,1.2977352999150753,6.097392500145361,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
42,0,42,0,,,,,,,,,,,,,,,,,607.8597338001709,0.000219699926674366,0.09920649998821318,613.8594765001908,5.999076399952173,613.9593735001981,0.00849829986691475,0.09917299984954298,5.999059199821204,619.9595391000621,620.0592397002038,0.0020125997252762318,0.0990303996950388,2.0,0.8978049999568611,6.09906049980782,6.099068599753082,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
43,0,43,0,,,,,,,,,,,,,,,,,620.9931158002,0.00023819995112717152,0.09944189991801977,627.0094348001294,6.015759899979457,627.1262894000392,0.032261400017887354,0.1326120998710394,5.999054000014439,633.1260391001124,633.2093481000047,0.017863099928945303,0.11559849977493286,2.0,0.9986560000106692,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
44,0,44,0,,,,,,,,,,,,,,,,,634.2429682000075,0.00046960008330643177,0.09745820006355643,640.2427178001963,6.030696900095791,640.4093331000768,0.059461599914357066,0.16397219989448786,6.030624599894509,646.409350000089,646.4759002001956,0.03341239970177412,0.13053539977408946,4.0,1.0981954999733716,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
45,0,45,0,,,,,,,,,,,,,,,,,647.6096227001399,0.0002476999070495367,0.09914199984632432,653.609232700197,5.999349699821323,653.7262751001399,0.024835099931806326,0.11610189988277853,6.0157031998969615,659.7259898001794,659.825913600158,0.018263699719682336,0.11558409966528416,2.0,1.5650245998986065,6.09913059999235,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
46,0,46,0,,,,,,,,,,,,,,,,,661.4262705000583,0.00022060004994273186,0.09915219992399216,667.4426321000792,6.015665400074795,667.5593342001084,0.035003299824893475,0.13261489989235997,5.999006299767643,673.5592220001854,673.6257595000789,0.0026604998856782913,0.09885959979146719,2.0,1.0638787001371384,,6.099034699844196,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
47,0,47,0,,,,,,,,,,,,,,,,,674.7261869001668,0.00022819987498223782,0.09907800005748868,680.7258704002015,5.9990093999076635,680.8423315000255,0.024531599832698703,0.11568009993061423,6.015680699842051,686.8424488001037,686.9423460001126,0.017595899756997824,0.11604809970594943,0.0,1.9323772999923676,6.098847799934447,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
48,0,48,0,,,,,,,,,,,,,,,,,688.9093815002125,0.000507099786773324,0.09714369988068938,694.9091365002096,6.03054209984839,695.1092771000694,0.07927009975537658,0.19735089968889952,6.030449699843302,701.109205200104,701.1423698000144,0.0328362996224314,0.13061219966039062,3.0,1.3320736000314355,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
49,0,49,0,,,,,,,,,,,,,,,,,702.5092656000052,0.0007337001152336597,0.09724449994973838,708.5257426002063,6.013719900045544,709.0257717000786,0.25586689985357225,0.5137010999023914,6.010050900047645,,714.7256631001364,0.016610399819910526,0.11361679993569851,1.0,1.664589500054717,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
50,0,50,0,,,,,,,,,,,,,,,,,716.4259548000991,0.0005094001535326242,0.09739910019561648,722.425728000002,6.03087960020639,722.5922904000618,0.06929080002009869,0.16409040009602904,6.030739400070161,728.5923255002126,728.6422435001004,0.01462029991671443,0.1140779999550432,1.0,1.4670617000665516,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
51,0,51,0,,,,,,,,,,,,,,,,,730.1425865001511,0.00037189992144703865,0.09801950003020465,736.1588442001957,6.014644299866632,736.2755066000391,0.02901829988695681,0.1312698998954147,6.031275499844924,742.2756116001401,742.3756338001695,0.03364259982481599,0.1311960997991264,2.0,2.2317733999807388,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
52,0,52,0,,,,,,,,,,,,,,,,,744.6425443000626,0.0002872999757528305,0.0985143999569118,750.6589430000167,6.015089800115675,750.8087147001643,0.07131859986111522,0.16508609987795353,6.0316997999325395,756.8088686000556,756.8587810001336,0.01724419998936355,0.11515139997936785,0.0,1.3987830001860857,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
53,0,53,0,,,,,,,,,,,,,,,,,758.2922524001915,0.0007847999222576618,0.09678579983301461,764.3089504002128,6.013603399973363,764.4420634000562,0.0480162997264415,0.1469422997906804,6.013685299782082,770.4253304000013,770.5086878000293,0.015484499745070934,0.11353429965674877,0.0,1.198878499912098,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
54,0,54,0,,,,,,,,,,,,,,,,,771.7424325000029,0.0005297998432070017,0.09711720002815127,777.7587836000603,6.0137820998206735,777.875484800199,0.029599899891763926,0.13042179984040558,6.030400199815631,783.8754153000191,783.9586421002168,0.01630449970252812,0.11370639968663454,2.0,1.3317434000782669,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
55,0,55,0,,,,,,,,,,,,,,,,,785.3257425001357,0.0004893001168966293,0.0973965001758188,791.3086566000711,6.013911100104451,791.4420036000665,0.011469800025224686,0.11399480002000928,6.013975800015032,797.4420531000942,797.5421853000298,0.016658599954098463,0.11425319989211857,3.0,1.564859800040722,6.097242900170386,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
56,0,56,0,,,,,,,,,,,,,,,,,799.1423127001617,0.0005718998145312071,0.09699089988134801,805.1420171000063,6.030255999881774,805.2919027002063,0.049668399849906564,0.146900599822402,6.013681199867278,811.2919735000469,811.358554400038,0.01475759968161583,0.11339799966663122,1.0,1.2665067000780255,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
57,0,57,0,,,,,,,,,,,,,,,,,812.6589190000668,0.0002607000060379505,0.0992227999959141,818.6753095001914,6.015903600025922,818.7918208001647,0.03169309999793768,0.13264469988644123,5.99917359999381,824.791959800059,824.8584733000025,0.0024579998571425676,0.09908109973184764,1.0,1.1309104999527335,,6.099212299799547,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
58,0,58,0,,,,,,,,,,,,,,,,,826.0255059001502,0.0002373000606894493,0.0996399000287056,832.0419111000374,6.015952900052071,832.1584115000442,0.03913530008867383,0.1327344998717308,5.999199999962002,838.158533600159,838.2251617000438,0.0017774999141693115,0.09925739979371428,2.0,1.1649762999732047,,6.099171600071713,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
59,0,59,0,,,,,,,,,,,,,,,,,839.4252183001954,0.0005143000744283199,0.09697300009429455,845.4083299001213,6.01342079997994,845.5251147001982,0.008458899799734354,0.1099819999653846,6.013567499816418,851.5084056002088,851.6250446001068,0.00032219989225268364,0.09684509970247746,0.0,1.7642661000136286,6.096753699937835,6.09691539988853,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
60,0,60,0,,,,,,,,,,,,,,,,,853.4253715001978,0.0005000000819563866,0.09725899994373322,859.425115399994,6.030560999875888,859.5749837001786,0.051665399922057986,0.14717449992895126,6.013816399965435,865.5750993001275,865.6416293000802,0.016406399896368384,0.11378329969011247,2.0,1.1649835999123752,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
61,0,61,0,,,,,,,,,,,,,,,,,866.8418585001491,0.0006661999505013227,0.09716859995387495,872.8416961000767,6.0304876998998225,872.9916724001523,0.048409099923446774,0.14711729995906353,6.013763299910352,878.9916963002179,879.0583221002016,0.01616939972154796,0.11366149969398975,0.0,0.9321256000548601,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
62,0,62,0,,,,,,,,,,,,,,,,,880.0252904000226,0.00022070016711950302,0.09937780001200736,886.0416716001928,6.015762000111863,886.1749538001604,0.051628699991852045,0.1494239999447018,6.015702100005001,892.175021600211,892.241565400036,0.018224499886855483,0.11571139981970191,1.0,3.064991099992767,,,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
63,0,63,0,,,,,,,,,,,,,,,,,895.3419048001524,0.0002193001564592123,0.09918959997594357,901.3582748000044,6.01576940016821,901.4748932002112,0.031868600053712726,0.13236599997617304,5.9990109000355005,907.4749132001307,907.5414944000077,0.0016248999163508415,0.09919109987094998,0.0,1.165137599920854,,6.098980400012806,679,Visual,2024-09-24_16h40.00.404,Visual_Condition_v2,2022.2.5,29.946996807680915,
