loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,p_port_3.started,textbox.stopped,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.050142597779633,0.000522000715136528,0.12242469936609268,11.747953600808978,12.181451201438904,0.01152300089597702,0.13920249976217747,15.00604380108416,27.214856700971723,27.281420001760125,27.281420001760125,0.00604570098221302,0.13932730071246624,space,11.068114899098873,,,,,,,,,,,,,,,,666,Visual,2024-06-10_11h34.54.971,Visual_Condition_v2,2022.2.5,59.94201197706065,
0,0,0,0,,,,,,,,,,,,,,,,38.39806320145726,0.0014213994145393372,0.13192049972712994,44.43139789998531,6.032040599733591,44.548056500032544,0.048514001071453094,0.18188440054655075,6.0152896996587515,50.58143540099263,50.61462620086968,0.018035801127552986,0.14848430082201958,2.0,4.298067299649119,666,Visual,2024-06-10_11h34.54.971,Visual_Condition_v2,2022.2.5,59.94201197706065,
,,,,,,,,,,,,,,,,,,,54.9482985008508,0.0005485005676746368,0.13181130029261112,60.98154710046947,6.031789600849152,61.0982124004513,0.04769830033183098,0.18193070031702518,6.015412701293826,67.13156100176275,67.16468340158463,0.017749400809407234,0.1483847014605999,,,,,,,,,
