loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.9148133485578,0.0008783997036516666,0.1095473999157548,20.243406200315803,20.510087930131704,20.82669540029019,21.109965430106968,21.709999930113554,22.043355900328606,0.01108929980546236,0.10963139962404966,37.05993050010875,15.026467199902982,37.14334170008078,0.009704499505460262,0.10972439963370562,37.61001820024103,space,1.5844805999659002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.7092337002978,410.7092337002978,0.007647800259292126,0.09878640016540885,7.0,2.1593208997510374,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.90897140000015,412.90897140000015,0.007621999830007553,0.09850930003449321,1.0,2.1911820000968874,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.1592691000551,415.1592691000551,0.008475400041788816,0.11455529974773526,7.0,2.7736978996545076,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9591685999185,417.9591685999185,0.007195800077170134,0.09799810033291578,7.0,4.491787000093609,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4923614002764,422.4923614002764,0.0016942000947892666,0.09765620017424226,1.0,5.93101210007444,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,428.4590977001935,0.0001555001363158226,0.09919079998508096,434.47572780027986,6.015717700123787,434.67587460018694,434.67587460018694,0.09314309991896152,0.21575090009719133,6.015717800240964,440.75913970032707,440.75913970032707,440.75913970032707,0.09480329975485802,0.19918629992753267,446.45904939994216,446.65904569998384,5.999026999808848,6.09901970019564,452.6590867000632,12.032429799903184,452.7923699002713,452.7923699002713,0.03268949966877699,0.1323246997781098,down,0.9129181997850537,453.7590431999415,4.650000482797623e-05,0.09754419978708029,,459.79246750008315,459.79246750008315,0.02639769995585084,0.13091100007295609,2.0,5.805527800228447,,,,,,,,,452.7590588000603,452.7590588000603,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.62543989997357,465.62543989997357,0.0077668000012636185,0.09800599981099367,6.0,1.8244724003598094,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.49233980011195,467.49233980011195,0.0075563001446425915,0.09767589997500181,6.0,3.0246123000979424,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.575537300203,470.575537300203,0.010915100108832121,0.11381979985162616,6.0,2.937041400000453,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.5424529002048,473.5424529002048,0.007878100033849478,0.09754600003361702,7.0,4.8572756997309625,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.4589534001425,478.4589534001425,0.007529800292104483,0.11416079988703132,7.0,2.907617799937725,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3922739000991,481.3922739000991,0.008487899787724018,0.09801709977909923,5.0,3.0572458999231458,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4921880001202,484.4921880001202,0.0015777996741235256,0.09716769959777594,2.0,2.6637301999144256,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,487.1925298999995,0.0002522999420762062,0.09819620009511709,493.19223219994456,6.031513900030404,493.3922255001962,493.3922255001962,0.08865189971402287,0.19823510013520718,6.031409100163728,499.49216570006683,499.49216570006683,499.49216570006683,0.0846462999470532,0.1980661996640265,505.19215410016477,505.39216919988394,6.0315067996270955,6.131322700064629,511.3922040001489,12.031493499875069,511.5256566000171,511.5256566000171,0.03163209976628423,0.13130199955776334,down,0.8200075002387166,512.3920976999216,4.469975829124451e-05,0.09809720003977418,,518.4085824000649,518.4085824000649,0.02414509980008006,0.11473389994353056,6.0,4.091442000120878,,,,,,,499.39229519991204,499.39229519991204,511.4922386999242,511.4922386999242,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.542070500087,522.542070500087,0.007591699715703726,0.09742299979552627,7.0,1.9240524000488222,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5085356999189,524.5085356999189,0.007932299748063087,0.0978612001053989,7.0,2.0243528997525573,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.5922481003217,526.5922481003217,0.007908999919891357,0.11432379996404052,7.0,3.1739099002443254,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7921796999872,529.7921796999872,0.00748339993879199,0.0975846997462213,7.0,1.4908330999314785,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.3253893000074,531.3253893000074,0.007684799842536449,0.09727119980379939,5.0,2.9241124000400305,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2921716999263,534.2921716999263,0.007453099824488163,0.0980604998767376,1.0,2.0915164002217352,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.4253762001172,536.4253762001172,0.000709999818354845,0.09926849976181984,1.0,3.0335264997556806,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,539.4920065002516,0.00013229995965957642,0.09906930010765791,545.5086790001951,6.015698700211942,545.6752900001593,545.6752900001593,0.07320039998739958,0.1825234000571072,6.015681799966842,551.7752038002945,551.7752038002945,551.7752038002945,0.07637450005859137,0.18256510002538562,557.4754198999144,557.6752328001894,6.015690799802542,6.1156591000035405,563.6752063999884,12.015663099940866,563.8085659001954,563.8085659001954,0.01592750009149313,0.1156068998388946,up,5.992650399915874,569.8418900999241,9.009987115859985e-05,0.09751790016889572,,575.8752800999209,575.8752800999209,0.025283699855208397,0.1309098000638187,6.0,4.473262500017881,,,,,,,551.6752594001591,551.6752594001591,563.7752094999887,563.7752094999887,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.3750983001664,580.3750983001664,0.0065033999271690845,0.09934630012139678,2.0,2.8767631999216974,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2915731999092,583.2915731999092,0.005587200168520212,0.09920880012214184,7.0,3.444603899959475,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7749757999554,586.7749757999554,0.0065981000661849976,0.09926940035074949,6.0,1.6270111999474466,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.441754899919,588.441754899919,0.008702700026333332,0.0971993999555707,5.0,2.1228076997213066,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6083849999122,590.6083849999122,0.007976800203323364,0.09758340008556843,7.0,2.357378199696541,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.008387400303,593.008387400303,0.007931000087410212,0.09855249989777803,5.0,2.4918140997178853,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.5417281999253,595.5417281999253,0.0014023003168404102,0.09773920010775328,2.0,2.730803200043738,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,598.3087639003061,0.00035060010850429535,0.09763390012085438,604.3084042998962,6.030986600089818,604.4917045999318,604.4917045999318,0.07369770016521215,0.18110670009627938,6.014502900186926,610.5919551001862,610.5919551001862,610.5919551001862,0.06967609981074929,0.1811464000493288,616.2916770000011,616.4916909001768,6.014250800013542,6.114172500092536,622.4916988001205,12.014263299759477,622.6251608002931,622.6251608002931,0.014551599975675344,0.11415839986875653,down,1.0478766998276114,623.724998800084,7.079960778355598e-05,0.09805999975651503,,629.7583456002176,629.7583456002176,0.026766099967062473,0.131358299870044,7.0,3.472415499854833,,,,,,,610.4917055000551,610.4917055000551,622.5918621001765,622.5918621001765,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.2752268002369,633.2752268002369,0.008183700032532215,0.11393149988725781,7.0,1.9733773996122181,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2917535998859,635.2917535998859,0.007760300301015377,0.11410450004041195,6.0,4.807489899918437,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1249029999599,640.1249029999599,0.007619800046086311,0.09778290009126067,5.0,5.6578571000136435,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8417822001502,645.8417822001502,0.008221700321882963,0.11435070028528571,5.0,6.641069000121206,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.5081330998801,652.5081330998801,0.007190899923443794,0.09859870001673698,1.0,1.658764399588108,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.2083109999076,654.2083109999076,0.007401700131595135,0.09783550025895238,7.0,1.491478499956429,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.7417549001984,655.7417549001984,0.0014508003368973732,0.09739910019561648,1.0,2.1305920998565853,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,657.9084059000015,0.00013799965381622314,0.09921969985589385,663.9083146001212,5.999059899710119,664.0746554001234,664.0746554001234,0.06432579969987273,0.16560339974239469,5.999004299752414,670.1747364001349,670.1747364001349,670.1747364001349,0.0542604997754097,0.16586609976366162,675.8747871001251,676.1080979001708,6.032291499432176,6.132293899543583,682.1081000999548,12.032310999464244,682.2414567000233,682.2414567000233,0.03238769946619868,0.13224949967116117,up,1.51189999980852,683.8081127000041,4.4300220906734467e-05,0.09804910002276301,689.8247797000222,689.8247797000222,689.8247797000222,0.009671200066804886,0.11476150015369058,4.0,5.472884899936616,,,,,,,670.0748304999433,670.0748304999433,682.1747196000069,682.1747196000069,6.099135499913245,6.099027599673718,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.3248638003133,695.3248638003133,0.0076661002822220325,0.09811120014637709,5.0,3.624888699967414,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.991170400288,698.991170400288,0.00677519990131259,0.09743349999189377,5.0,6.758284099865705,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.791385800112,705.791385800112,0.008733099792152643,0.09754680003970861,3.0,5.989723999984562,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8251435002312,711.8251435002312,0.007153799757361412,0.09812369989231229,6.0,4.591959900222719,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.4748364002444,716.4748364002444,0.007772000040858984,0.11451900005340576,5.0,4.007572500035167,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.5081199998967,720.5081199998967,0.00667419983074069,0.09907489968463778,4.0,3.1937321997247636,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7412812002003,723.7412812002003,0.0013210996985435486,0.09684689994901419,7.0,2.9634638000279665,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,726.7414347003214,0.0002720998600125313,0.09758279984816909,732.7412397000007,6.030922299716622,733.0080980001949,733.0080980001949,0.14648129977285862,0.2642441997304559,6.0141855999827385,739.0247341003269,739.0247341003269,739.0247341003269,0.07450789958238602,0.180957299657166,744.724499499891,744.9245814001188,6.014260699506849,6.114350299816579,750.9244544999674,12.014134799595922,751.0577576002106,751.0577576002106,0.014313599560409784,0.11412529973313212,up,1.4952092999592423,752.607821600046,6.739981472492218e-05,0.09776729997247458,,758.6409792001359,758.6409792001359,0.02744909981265664,0.13126289984211326,2.0,4.871582000050694,,,,,,,,,751.0244444999844,751.0244444999844,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.5578832998872,763.5578832998872,0.008015899918973446,0.11451529990881681,5.0,2.24081140011549,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.8246414000168,765.8246414000168,0.007611200213432312,0.09801060007885098,6.0,2.0913478997536004,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9577240999788,767.9577240999788,0.0077056000009179115,0.09811130026355386,5.0,2.657892200164497,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.674692099914,770.674692099914,0.008039399981498718,0.11417189985513687,3.0,5.007180399727076,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.7078895000741,775.7078895000741,0.007925100158900023,0.09745420003309846,6.0,3.957287199795246,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.7076567001641,779.7076567001641,0.007688700221478939,0.09785440005362034,3.0,2.4910130999051034,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.2411886001937,782.2411886001937,0.001483200117945671,0.09750859998166561,2.0,2.3635805998928845,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,784.6413775999099,0.00030670035630464554,0.09767260029911995,790.6409912998788,6.03109240019694,790.840919600334,790.840919600334,0.09967110026627779,0.1979920999146998,6.030934399925172,796.94115530001,796.94115530001,796.94115530001,0.08490080013871193,0.19768649991601706,802.6408135001548,802.840924799908,6.030959600117058,6.130955600179732,808.8411783003248,12.031220700126141,808.9742383002304,808.9742383002304,0.031090999953448772,0.13085759989917278,up,2.2508653001859784,811.2742662001401,3.639981150627136e-05,0.09758220007643104,,817.2907259999774,817.2907259999774,0.024199599865823984,0.11427409993484616,6.0,4.524439100176096,,,,,,,796.8409561002627,796.8409561002627,808.940903800074,808.940903800074,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.8575691003352,821.8575691003352,0.008919800166040659,0.09736250014975667,6.0,2.1561119998805225,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0574424001388,824.0574424001388,0.007580699864774942,0.09789039986208081,2.0,3.491375799756497,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.6074610999785,827.6074610999785,0.008390800096094608,0.11460690014064312,6.0,2.5741292000748217,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.2074668002315,830.2074668002315,0.007559400051832199,0.0981505997478962,2.0,4.124795999843627,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.3739994000643,834.3739994000643,0.007637999951839447,0.09781309962272644,5.0,3.5243122996762395,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.9406791999936,837.9406791999936,0.007475599646568298,0.09785520005971193,3.0,4.158038999885321,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.1407945002429,842.1407945002429,0.0014729001559317112,0.09761030040681362,2.0,2.6973846000619233,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,844.8743639001623,0.0003804001025855541,0.0974166002124548,850.8742021000944,6.030729100108147,851.0575828999281,851.0575828999281,0.07498509995639324,0.18077229987829924,6.014160799793899,857.1574574001133,857.1574574001133,857.1574574001133,0.06993529992178082,0.18076709983870387,862.857394900173,863.0573936002329,6.013934199698269,6.113852099981159,869.0573589000851,12.013897099997848,869.1906674001366,869.1906674001366,0.01399899972602725,0.11382909957319498,up,1.9703004998154938,871.224110300187,4.590023308992386e-05,0.09799390006810427,,877.2576966001652,877.2576966001652,0.02599200000986457,0.13137490022927523,2.0,3.2731447000987828,,,,,,,857.057379799895,857.057379799895,869.1573081999086,869.1573081999086,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.5571717000566,880.5571717000566,0.007471300195902586,0.0981092001311481,3.0,2.891460800077766,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
