loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,p_port_7.stopped,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,202.38815469993278,0.00029140012338757515,0.09892600029706955,208.3882124996744,6.032051200047135,,208.5379956997931,0.048892800230532885,0.1483968999236822,214.5381878996268,6.015300599858165,214.60470069991425,0.01790089998394251,0.11532370001077652,1.0,2.2318869000300765,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
11,0,11,0,,,,,,,,,,,,,,,,,216.8717163996771,0.0005344999954104424,0.09726249985396862,222.88815659983084,6.013804399874061,,223.00469659967348,0.037248400039970875,0.13047000020742416,229.0047852997668,6.03043989976868,229.10477790003642,0.03289109980687499,0.13060149969533086,2.0,4.198500399943441,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
12,0,12,0,,,,,,,,,,,,,,,,,233.33836979977787,0.0004773000255227089,0.09808109980076551,239.3548345998861,6.014298199675977,,239.47130229976028,0.033406699541956186,0.1307845995761454,245.454643599689,6.030742899514735,245.5713216997683,0.03204709943383932,0.13065579952672124,3.0,1.733146599959582,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
13,0,13,0,,,,,,,,,,,,,,,,,247.3381292000413,0.0006498000584542751,0.096749700140208,253.35474410001189,6.0133453998714685,,253.47133889980614,0.02838269993662834,0.1299975998699665,259.47132309991866,6.030090100131929,259.55459029972553,0.01605350011959672,0.11348279984667897,0.0,1.9983944999985397,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
14,0,14,0,,,,,,,,,,,,,,,,,261.5882872999646,0.0002859998494386673,0.09923759987577796,267.58824749989435,5.999131899792701,6.0989982997998595,267.7045791996643,0.012040999718010426,0.11598159978166223,273.7046826998703,6.0157735999673605,273.80455249967054,0.017398599535226822,0.11580729950219393,1.0,2.2994119003415108,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
15,0,15,0,,,,,,,,,,,,,,,,,276.13822910003364,0.0005004000850021839,0.09684560028836131,282.137957399711,6.030284699983895,,282.2879548999481,0.04725350020453334,0.14693870022892952,288.2879903996363,6.013504600152373,288.35450889961794,0.01631530001759529,0.11339670000597835,0.0,1.5315427999012172,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
16,0,16,0,,,,,,,,,,,,,,,,,289.9214093000628,0.0006577000021934509,0.09688679967075586,295.93789999978617,6.013462199829519,,296.0545438998379,0.030938499607145786,0.13127179956063628,302.0545556996949,6.030117599759251,302.1545319999568,0.03310379944741726,0.13017929950729012,0.0,1.7978898999281228,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
17,0,17,0,,,,,,,,,,,,,,,,,303.98812490003183,0.0005358997732400894,0.09743750002235174,309.98780389968306,6.030674600042403,,310.1380004999228,0.04626249987632036,0.14770569978281856,316.13789479993284,6.013997399713844,316.204504000023,0.016718699596822262,0.11398859973996878,0.0,1.46489920001477,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
18,0,18,0,,,,,,,,,,,,,,,,,317.70488499989733,0.00023999996483325958,0.09914979990571737,323.7211745996028,6.015651799738407,,323.8376503000036,0.03357759956270456,0.13227219972759485,329.8377800998278,6.0322542996145785,329.92110869986936,0.017099599819630384,0.11559119960293174,2.0,2.299267000053078,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
19,0,19,0,,,,,,,,,,,,,,,,,332.25475319987163,0.00023650005459785461,0.09905540011823177,338.25444599986076,5.999011700041592,6.098978099878877,338.3712045997381,0.015753299929201603,0.11563620017841458,344.3711883998476,6.015701599884778,344.47102349996567,0.018032999709248543,0.11559619987383485,0.0,1.0985811999998987,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
20,0,20,0,,,,,,,,,,,,,,,,,345.60441430006176,0.0004116999916732311,0.09802500018849969,351.62105749966577,6.014722399879247,,351.77091409964487,0.06809110008180141,0.1648404998704791,357.771028699819,6.031327299773693,357.8376614996232,0.034483599942177534,0.13122239988297224,1.0,1.6980012999847531,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
21,0,21,0,,,,,,,,,,,,,,,,,359.5712043000385,0.0004246002063155174,0.09804200008511543,365.5876962998882,6.014278000220656,,365.70429609995335,0.03104689996689558,0.13113160012289882,371.7042994997464,6.030925599858165,371.7875790996477,0.016956099774688482,0.1141955996863544,2.0,7.164905900135636,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
22,0,22,0,,,,,,,,,,,,,,,,,378.9877947997302,0.00047209998592734337,0.0972442002967,384.98773879976943,6.030724500305951,,385.13756539998576,0.04751840000972152,0.14740310003980994,391.1375690996647,6.013882800005376,391.2041193996556,0.016269799787551165,0.11371599975973368,3.0,1.9318538000807166,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
23,0,23,0,,,,,,,,,,,,,,,,,393.17111389990896,0.0005117002874612808,0.09750619996339083,399.1875705998391,6.014034599997103,,399.30412280000746,0.033837399911135435,0.13080269983038306,405.30418800003827,6.030805499758571,405.40400539990515,0.03331079985946417,0.13073770003393292,1.0,1.865138300228864,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
24,0,24,0,,,,,,,,,,,,,,,,,407.3043745998293,0.0005320003256201744,0.09761850023642182,413.3041359996423,6.031032400205731,,413.45405159983784,0.048447899986058474,0.1475561000406742,419.45422279974446,6.014285800047219,419.5207696999423,0.01691199978813529,0.11461549997329712,2.0,2.0982177001424134,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
25,0,25,0,,,,,,,,,,,,,,,,,421.6542341997847,0.0006214999593794346,0.09727120026946068,427.67101299995556,6.0138350003398955,,427.77068419987336,0.021536500193178654,0.11372649995610118,433.77082449989393,6.013809300027788,433.870679799933,0.01627989998087287,0.11430979985743761,1.0,1.3318469002842903,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
26,0,26,0,,,,,,,,,,,,,,,,,435.2377479998395,0.0005931002087891102,0.09718589996919036,441.2373445997946,6.030490400269628,,441.88739729998633,0.40467469999566674,0.6473131999373436,,6.013688299804926,447.43355319974944,0.012971499934792519,0.09349079988896847,0.0,2.1015962003730237,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
27,0,27,0,,,,,,,,,,,,,,,,,449.5875880997628,0.0002505001612007618,0.09911430021747947,455.58728059986606,6.0321774003095925,,455.73729219986126,0.04860870027914643,0.14888540003448725,461.7372429999523,6.015449500177056,461.8205061997287,0.0349602997303009,0.13192229997366667,0.0,1.7980469996109605,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
28,0,28,0,,,,,,,,,,,,,,,,,463.6539709996432,0.00022449996322393417,0.09906829986721277,469.6539293997921,5.999004899989814,6.0990430996753275,469.7704990999773,0.0222269999794662,0.11593119986355305,475.7705163997598,6.015676299575716,475.870451499708,0.01912219962105155,0.11564809968695045,3.0,2.064146100077778,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
29,0,29,0,,,,,,,,,,,,,,,,,477.97066859994084,0.00025079958140850067,0.09928139997646213,483.95377139979973,6.015652899630368,,484.10388429975137,0.032244599889963865,0.13254489982500672,490.10379539988935,6.032284899614751,490.187057599891,0.018318099435418844,0.11551459971815348,3.0,1.2983850999735296,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
30,0,30,0,,,,,,,,,,,,,,,,,491.5205740998499,0.0005234000273048878,0.09714820003136992,497.50369259994477,6.013695899862796,,497.6537648998201,0.03136879997327924,0.1306484998203814,503.6537353997119,6.0305703999474645,503.7370694000274,0.016243199817836285,0.11377739999443293,1.0,1.8317122999578714,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
31,0,31,0,,,,,,,,,,,,,,,,,505.6038090996444,0.0002355002798140049,0.09865920012816787,511.6037105997093,6.031968400347978,,511.7370351999998,0.029882400296628475,0.13212280021980405,517.7370555996895,6.032709400169551,517.8369628996588,0.03461380023509264,0.13176199980080128,3.0,1.5649286000989377,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
32,0,32,0,,,,,,,,,,,,,,,,,519.4371146997437,0.00024960003793239594,0.0990896001458168,525.4536694996059,6.015728400088847,,525.5868508997373,0.058504899963736534,0.14903640002012253,531.5870803999715,6.015734300017357,531.6535576996394,0.018131100106984377,0.11580879986286163,3.0,2.2652990999631584,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
33,0,33,0,,,,,,,,,,,,,,,,,533.9539961996488,0.00024560000747442245,0.09918420016765594,539.9534443998709,6.0156466998159885,6.099198000039905,540.0872153998353,0.023409499786794186,0.13273660000413656,546.0870681996457,6.032546099741012,546.1868039998226,0.03556460002437234,0.1323916995897889,0.0,1.7312596002593637,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
34,0,34,0,,,,,,,,,,,,,,,,,547.9538908000104,0.00024349987506866455,0.09921889984980226,553.9330247999169,5.999045699834824,6.078517499845475,554.033066699747,0.012136199977248907,0.09890099987387657,560.0534909996204,5.999220499768853,560.1533552999608,0.0016814996488392353,0.09911099961027503,0.0,1.598374499939382,6.0990002998150885,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
35,0,35,0,,,,,,,,,,,,,,,,,561.787241499871,0.00023070024326443672,0.09912879997864366,567.7868158998899,5.999036299996078,6.098987200297415,567.9199979999103,0.04208659986034036,0.13235090021044016,573.9034063997678,6.032307600136846,574.0033402997069,0.017669400200247765,0.11575869983062148,3.0,2.2657214999198914,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
36,0,36,0,,,,,,,,,,,,,,,,,576.303666499909,0.000466800294816494,0.0974111002869904,582.3034079996869,6.030762200243771,,582.4533711997792,0.048831299878656864,0.14733370020985603,588.4534213999286,6.013991199899465,588.5199583000503,0.016542700119316578,0.11386879999190569,2.0,2.53166180010885,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
37,0,37,0,,,,,,,,,,,,,,,,,591.0870988997631,0.0006523998454213142,0.09733639983460307,597.1035095998086,6.013863199856132,,597.236584099941,0.04550729971379042,0.1471325997263193,603.2367118997499,6.013811099808663,603.3032363997772,0.01602680003270507,0.11356840003281832,3.0,1.7318754000589252,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
38,0,38,0,,,,,,,,,,,,,,,,,605.0702126999386,0.00018199998885393143,0.0987000996246934,611.0699523999356,6.032029399648309,,611.203543999698,0.03022989956662059,0.13208999950438738,617.2032499997877,6.03201839979738,617.2864945000038,0.01820329949259758,0.11532329954206944,1.0,1.7648372002877295,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
39,0,39,0,,,,,,,,,,,,,,,,,619.0867572999559,0.0006818999536335468,0.0969540998339653,625.0866294996813,6.030326399952173,,625.2365021998994,0.04684759955853224,0.1469188998453319,631.2365343999118,6.013652799651027,631.3031068998389,0.016261799726635218,0.11356719955801964,2.0,1.8981351000256836,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
40,0,40,0,,,,,,,,,,,,,,,,,633.2367580998689,0.0007728999480605125,0.09714279975742102,639.2531721997075,6.013559699989855,,639.3698204997927,0.027792399749159813,0.13020649971440434,645.3698410997167,6.030172099824995,645.4696897999384,0.03293119976297021,0.13004999980330467,1.0,1.6316054998897016,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
41,0,41,0,,,,,,,,,,,,,,,,,647.1368431998417,0.00024929968640208244,0.0991500997915864,653.1364576998167,5.999036800116301,6.099014299921691,653.2529997997917,0.016449399758130312,0.11587919993326068,659.2530669998378,6.015635499730706,659.3529221997596,0.018300899770110846,0.11554709961637855,3.0,2.665002199821174,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
42,0,42,0,,,,,,,,,,,,,,,,,662.0533313998021,0.00023990031331777573,0.09926880011335015,668.0533721996471,5.999365400057286,6.099361600354314,668.2196595999412,0.06293680006638169,0.16583409998565912,674.2197222998366,5.9991278001107275,674.252915899735,0.002395699732005596,0.09903409983962774,0.0,1.9310178998857737,6.099242200143635,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
43,0,43,0,,,,,,,,,,,,,,,,,676.2196952998638,0.0007625003345310688,0.09737710002809763,682.2363131996244,6.014057100284845,,682.3529507997446,0.028424799907952547,0.13073530001565814,688.3529435000382,6.03065920015797,688.4528458998539,0.03357149986550212,0.13066110014915466,0.0,1.8646404002793133,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
44,0,44,0,,,,,,,,,,,,,,,,,690.3532111998647,0.0004905997775495052,0.09783919993788004,696.3695819997229,6.014473499730229,,696.4862043997273,0.03225859999656677,0.13111369963735342,702.4862305000424,6.031094599980861,702.5861382000148,0.034072499722242355,0.13108279975131154,1.0,2.8315865001641214,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
45,0,45,0,,,,,,,,,,,,,,,,,705.453030299861,0.0005898000672459602,0.09720100043341517,711.4695216999389,6.013736700173467,,711.5860218000598,0.03761530015617609,0.1304967999458313,717.5861851000227,6.030403800308704,717.6693746000528,0.01626519998535514,0.11377590009942651,0.0,1.7318242001347244,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
46,0,46,0,,,,,,,,,,,,,,,,,719.4365260996856,0.0005708001554012299,0.09720410034060478,725.4193102996796,6.013692200183868,6.097167199943215,725.552686299663,0.01949990028515458,0.11386770009994507,731.5528501998633,6.013776999898255,731.652661900036,0.016434399876743555,0.11383120017126203,0.0,1.7984825000166893,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
47,0,47,0,,,,,,,,,,,,,,,,,733.4865021998994,0.0002293996512889862,0.09896929981186986,739.4860612000339,6.032235299702734,,739.6360879996791,0.04913359973579645,0.1488812998868525,745.6360359997489,6.015450999606401,745.7027987996116,0.018042799551039934,0.11547349952161312,0.0,2.4983606999740005,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
48,0,48,0,,,,,,,,,,,,,,,,,748.236033000052,0.0004231003113090992,0.09761800011619925,754.2526385998353,6.014389700256288,,754.3695155996829,0.029044399969279766,0.13097869977355003,760.3693067999557,6.03097639977932,760.4526164997369,0.016773599665611982,0.11408119974657893,0.0,1.931688899639994,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
49,0,49,0,,,,,,,,,,,,,,,,,762.4192941999063,0.0005438001826405525,0.09800750017166138,768.4359124000184,6.0144636002369225,,768.5526151000522,0.03957210015505552,0.13130610017105937,774.5525479000062,6.031186500098556,774.6526179998182,0.034057799726724625,0.13112709997221828,0.0,1.797817200422287,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
50,0,50,0,,,,,,,,,,,,,,,,,776.4860396999866,0.0006917002610862255,0.09692160040140152,782.4860853999853,6.030484200455248,,783.1192765999585,0.35661379992961884,0.6304223001934588,,6.009789300151169,788.7190946997143,0.032798599917441607,0.13012079987674952,0.0,2.4653789000585675,6.096817700192332,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
51,0,51,0,,,,,,,,,,,,,,,,,791.2194618997164,0.0004818001762032509,0.0976974000222981,797.2361020999961,6.014388099778444,,797.3690781998448,0.0424424996599555,0.14769909996539354,803.3691516998224,6.014306399971247,803.435631299857,0.016936699859797955,0.11432599974796176,0.0,1.5982701000757515,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
52,0,52,0,,,,,,,,,,,,,,,,,805.069147599861,0.0005959002301096916,0.09716430027037859,811.0690645999275,6.030448399949819,,811.252249899786,0.08964719995856285,0.18043059995397925,817.2524296999909,6.013725399971008,817.2857527998276,0.016566900070756674,0.11371499998494983,0.0,1.3314350000582635,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
53,0,53,0,,,,,,,,,,,,,,,,,818.6524748997763,0.0005296999588608742,0.09730749996379018,824.6523478999734,6.030656799674034,,824.8859629998915,0.10036989953368902,0.23053829977288842,,6.030644999817014,830.8857064996846,0.033230599481612444,0.13061289954930544,0.0,1.8982694000005722,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
54,0,54,0,,,,,,,,,,,,,,,,,832.8190460000187,0.0007670000195503235,0.09806520026177168,838.8190852999687,6.031535100191832,,839.0692483996972,0.10715699987486005,0.2482447000220418,,6.014664100017399,845.0355408997275,0.01748770009726286,0.11463460000231862,0.0,2.0329966000281274,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
55,0,55,0,,,,,,,,,,,,,,,,,847.1026426996104,0.0004727998748421669,0.0970870996825397,853.1023060996085,6.030480099841952,,853.2521862997673,0.0449726996012032,0.1472406997345388,859.2523063998669,6.013748599682003,859.3189352997579,0.015980899799615145,0.11357909953221679,3.0,1.832143799867481,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
56,0,56,0,,,,,,,,,,,,,,,,,861.1857190998271,0.0002313000150024891,0.09929609997197986,867.185496899765,5.9992336998693645,6.099204299971461,867.3020464996807,0.0231220000423491,0.1157625000923872,873.302246700041,6.015798000153154,873.4020754997618,0.01853629993274808,0.11589069990441203,1.0,1.731604399625212,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
57,0,57,0,,,,,,,,,,,,,,,,,875.1690018996596,0.00033010030165314674,0.0984684000723064,881.1854179999791,6.015100699849427,,881.3019081996754,0.029004499781876802,0.13177890004590154,887.2852886999026,6.03178030019626,887.3854187997058,0.017547700088471174,0.11499070003628731,2.0,2.298547700047493,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
58,0,58,0,,,,,,,,,,,,,,,,,889.7190604996867,0.0004949998110532761,0.09729909989982843,895.7353396997787,6.013938999734819,,895.8519228999503,0.028583199717104435,0.13068489963188767,901.8520117998123,6.030709099955857,901.951937600039,0.0333207999356091,0.13067599991336465,0.0,1.9652726999484003,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
59,0,59,0,,,,,,,,,,,,,,,,,903.9521622997709,0.0005025002174079418,0.09768080012872815,909.9350765999407,6.014063599985093,6.097391900140792,910.0518211997114,0.0068789999932050705,0.09754669992253184,916.0519359000027,6.031006000004709,916.1686119996011,0.016186200082302094,0.11420550011098385,0.0,2.1659666998311877,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
60,0,60,0,,,,,,,,,,,,,,,,,918.3686379999854,0.0005323002114892006,0.09697610000148416,924.3853875999339,6.013622600119561,,924.5017303000204,0.030636200215667486,0.13027690025046468,930.5018925997429,6.03022320009768,930.6018465999514,0.03306780010461807,0.13016849989071488,3.0,7.798165900167078,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
61,0,61,0,,,,,,,,,,,,,,,,,938.435325099621,0.0006176996976137161,0.0970324999652803,944.4518474997021,6.013724799733609,,944.5683655999601,0.03120599966496229,0.13033829955384135,950.5685739000328,6.03039739979431,950.6685710996389,0.03294689953327179,0.13030099961906672,0.0,1.4316872996278107,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
62,0,62,0,,,,,,,,,,,,,,,,,952.135392899625,0.000524899922311306,0.09741370007395744,958.1350464997813,6.030637099873275,,958.2683043000288,0.0289409002289176,0.13101440016180277,964.2515570996329,6.030520800035447,964.3516001999378,0.01576180011034012,0.11404799995943904,0.0,1.1659157001413405,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
63,0,63,0,,,,,,,,,,,,,,,,,965.5517898998223,0.00022639986127614975,0.09941979963332415,971.5685473000631,6.0157725000754,,971.6851698998362,0.032095099799335,0.13242349959909916,977.6849755998701,6.032332599628717,977.7849290999584,0.03504059975966811,0.13229249976575375,0.0,1.8982846001163125,,3684,Visual,2025-02-18_14h45.34.256,Visual_Condition_v2,2022.2.5,29.94375067875052,
