loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,connecting_message.started,sync_beep_1.started,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,baseline.stopped,Game_Start_Text.started,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,player_image_intro.started,player_name_intro.started,player_image_offer.started,player_name_offer.started,proposed_split.started,proposed_split.stopped,accept_reject.started,accept_reject.stopped,arrow_instructions.started,offer_choice.started,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,43.92223200015724,44.03736708010547,44.354066600091755,44.62072068010457,44.92330540018156,45.22592087998055,45.53738040011376,45.8207462800201,46.43814399978146,46.43814399978146,70.58752569975331,70.58752569975331,71.08746880013496,space,2.652585499919951,,,,,,,,,,,,,,,,,,,,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,73.9050199999474,80.12099390011281,80.12099390011281,86.03759949980304,86.03759949980304,86.03759949980304,91.7375549999997,91.77088319975883,97.77095239982009,111.80441180011258,111.80441180011258,down,0.18701389990746975,112.0210249000229,118.07092069974169,118.07092069974169,118.07092069974169,6.0,3.94831719994545,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.05434949975461,122.05434949975461,4.0,1.4974778997711837,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6228320999071,123.6228320999071,3.0,1.2774618999101222,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.97102000005543,124.97102000005543,2.0,1.2614902998320758,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.25423990003765,126.25423990003765,3.0,0.7633883003145456,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.07109649991617,127.07109649991617,4.0,0.9968242002651095,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1211518999189,128.1211518999189,5.0,1.1642688997089863,,,,,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.32173560000956,129.32173560000956,6.0,1.966820899862796,1000,Moral,2023-08-18_14h52.14.474,MoralCondition,2022.2.4,60.139993753234386,
