loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.11864980000246,142.11864980000246,0.007180700005847029,0.09785459999693558,5.0,1.8922925000078976,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0522370000108,144.0522370000108,0.007624499994562939,0.0987672999908682,2.0,2.359034299995983,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.45200480001222,146.45200480001222,0.007249799993587658,0.09756999999808613,4.0,3.891590900006122,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.38525250001112,150.38525250001112,0.007072100008372217,0.09755720000248402,5.0,3.1914016000082484,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.61846110000624,153.61846110000624,0.007751500001177192,0.0993198000069242,5.0,2.8590381999965757,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.518275800001,156.518275800001,0.005464000001666136,0.09927620000962634,3.0,2.9282792000012705,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.48535680001078,159.48535680001078,0.0010829999955603853,0.09840200000326149,2.0,3.798819800009369,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,163.31891060000635,0.0003274000046076253,0.09800350001023617,169.3185327000101,6.031283800009987,169.5354815000028,169.5354815000028,0.10914849999244325,0.214784800002235,6.0145629000035115,175.60185010000714,175.60185010000714,175.60185010000714,0.07051279999723192,0.1814682999975048,181.3018499000027,181.50185810000403,6.014627699987614,6.114597499996307,187.5018596000009,12.014587199984817,187.60187890000816,187.60187890000816,187.63518690000637,187.63518690000637,0.014871999985189177,0.11453089998394717,down,1.4962541999848327,189.16854030000104,4.460000491235405e-05,0.09764110000105575,195.20208580000326,195.20208580000326,0.0271095000061905,0.1311442000005627,5.0,6.138497299994924,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.36842420000175,201.36842420000175,0.007473399993614294,0.09812510000483599,3.0,1.7245891999918967,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.13526760000968,203.13526760000968,0.00636800000211224,0.09908220000215806,5.0,3.360479700000724,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5352336000069,206.5352336000069,0.007321199998841621,0.0991879999928642,5.0,1.9927572000015061,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.5852034000127,208.5852034000127,0.009051499990164302,0.11428109998814762,5.0,2.139559500006726,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7518648000114,210.7518648000114,0.008165999999619089,0.09740669999155216,5.0,2.7904757000069367,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.58520460000727,213.58520460000727,0.006560699999681674,0.09923290000006091,2.0,2.926939700002549,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.5517843000125,216.5517843000125,0.0011660999880405143,0.0982835999893723,2.0,5.665091400005622,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,222.25202960000024,0.0003161000058753416,0.0977197000029264,228.26858230000653,6.014388700001291,228.43535490000795,228.43535490000795,0.06819829999585636,0.18116290000034496,6.014330199992401,234.5354454000044,234.5354454000044,234.5354454000044,0.07005070000013802,0.18096339999465272,240.23521050000272,240.43521720000717,6.014326399992569,6.11430049999035,246.43522700000904,12.014388399999007,246.5352211000136,246.5352211000136,246.56862640001054,246.56862640001054,0.014525399994454347,0.11439009998866823,down,1.18654839998635,247.80187280000246,4.909999552182853e-05,0.09801509999670088,253.80211120001331,253.80211120001331,0.009160200002952479,0.0981616000062786,6.0,2.223009199995431,,,,,,,253.80211120001331,234.43519860001106,234.43519860001106,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0853483000101,256.0853483000101,0.007949000006192364,0.11412730001029558,6.0,3.1738370999955805,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.285308800012,259.285308800012,0.007717899992712773,0.09791879999102093,6.0,2.8244296000048053,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.1517886000074,262.1517886000074,0.006744099999195896,0.09933579999778885,2.0,3.026913199995761,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2183783000073,265.2183783000073,0.007566200001747347,0.09934270000667311,5.0,3.759258600010071,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.01849349999975,269.01849349999975,0.005687799988663755,0.09937369999533985,1.0,3.061354900011793,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.11856460000854,272.11856460000854,0.008391299998038448,0.09831259999191388,5.0,6.09140330000082,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.25177480001,278.25177480001,0.001028099999530241,0.09826529999554623,1.0,4.031890500002191,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,282.31888830001117,0.00021419998665805906,0.09923749999143183,288.3185766000097,5.999112899997272,288.48538350001036,288.48538350001036,0.05786509998142719,0.16592959998524748,5.999110199991264,294.58512420000625,294.58512420000625,294.58512420000625,0.05803199998626951,0.1660694999882253,300.2851796000032,300.4851811000117,5.999227599982987,6.099132399976952,306.4851928999997,11.999191899987636,306.58520320001116,306.58520320001116,306.6185019000113,306.6185019000113,0.00014839998038951308,0.09917449997738004,up,1.3125300999818137,307.98516630000086,4.539999645203352e-05,0.09762339999724645,314.00165960000595,314.00165960000595,0.02517180000722874,0.11420599999837577,2.0,4.357022099997266,,,,,,,,294.4851871000137,294.4851871000137,6.099107199988794,6.099182299993117,12.09919589998026,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4016483000014,318.4016483000014,0.006786400001146831,0.09938590000092518,6.0,3.026760099994135,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.46840070000326,321.46840070000326,0.007164899987401441,0.09906629999750294,5.0,2.792866199990385,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.30171650000557,324.30171650000557,0.007467500006896444,0.09759780000604223,2.0,6.624577299997327,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.96849450000445,330.96849450000445,0.006895600003190339,0.0991861000075005,2.0,2.4599665999994613,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.46843850000005,333.46843850000005,0.0075151999917579815,0.09904319999623112,5.0,2.559326599992346,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0683505000052,336.0683505000052,0.0066023999970639125,0.09919360000640154,1.0,3.726904700000887,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.835221500005,339.835221500005,0.001377900000079535,0.09763879999809433,7.0,6.1308602999924915,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,346.0020353,0.00013439999020192772,0.09945979999611154,351.9849964000023,5.999296800000593,352.1682878000138,352.1682878000138,0.057460099982563406,0.16594019999320153,5.9992278999852715,358.2684314000071,358.2684314000071,358.2684314000071,0.05155329998524394,0.16616199997952208,363.9684905000031,364.1685300000099,5.9993717999896035,6.099266099976376,370.1684674999997,11.99928709998494,370.26847420001286,370.26847420001286,370.3018002000026,370.3018002000026,0.00014319998444989324,0.09922699998423923,up,1.8052741999854334,372.1684924000001,4.449998959898949e-05,0.09763889999885578,378.2020532000024,378.2020532000024,0.025495299996691756,0.13091639999765903,5.0,3.273211599997012,,,,,,,,358.16868890001206,358.16868890001206,6.082505999991554,6.0995551999949384,12.09930339998391,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.501857500014,381.501857500014,0.010030799996457063,0.09752930000831839,2.0,1.8554632000013953,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.4187654000125,383.4187654000125,0.007760599997709505,0.11439109999628272,5.0,2.9076157999952557,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3516679000022,386.3516679000022,0.006461600001784973,0.09925530001055449,5.0,2.5271158999967156,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9187155000109,388.9187155000109,0.006785899997339584,0.09820749999198597,2.0,6.192178500001319,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1518417000043,395.1518417000043,0.007373899992671795,0.09776869999768678,3.0,2.2912414000020362,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4851875000022,397.4851875000022,0.008113699994282797,0.09742279999773018,1.0,1.5236707000003662,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0520364000113,399.0520364000113,0.0014229000080376863,0.09834229999978561,7.0,9.99813959999301,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,409.0853227000043,0.0003243999963160604,0.09743949999392498,415.0850805000082,6.030855000004522,415.2682831000129,415.2682831000129,0.06780309999885503,0.1809062999964226,6.014072399993893,421.3686774000089,421.3686774000089,421.3686774000089,0.0661334999895189,0.18079089999082498,427.06862900000124,427.26847950000956,6.014234199989005,6.114120099984575,433.26839710000786,12.014245399986976,433.3684088000009,433.3684088000009,433.40176860000065,433.40176860000065,0.01431529998080805,0.11409279998042621,up,2.3221306999912485,435.7683801000094,3.139999171253294e-05,0.09805439999036025,441.7682189000043,441.7682189000043,0.009805399997276254,0.09808709999197163,1.0,1.8555832999991253,,,,,,,441.7682189000043,421.2684084000066,421.2684084000066,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.6682112000126,443.6682112000126,0.005795700009912252,0.09913820000656415,4.0,2.944471800001338,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.65167340000335,446.65167340000335,0.0058160000044154,0.1326688999979524,5.0,3.211464000007254,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.91846230000374,449.91846230000374,0.007850100009818561,0.11429490000591613,5.0,1.5077201999956742,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.45170670001244,451.45170670001244,0.007061000011162832,0.09853750000183936,3.0,2.3591689000022598,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.8517509000085,453.8517509000085,0.007490699994377792,0.09792979998746887,2.0,4.124805200000992,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0182361000043,458.0182361000043,0.007566200001747347,0.097866600000998,5.0,3.5913941000035265,,,,,,,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.6517631000024,461.6517631000024,0.0011627000058069825,0.09794079999846872,7.0,2.46461249999993,,,,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,464.1517055000004,0.0005147999909240752,0.09760779999487568,470.15163230001053,6.031022399998619,470.3351738000056,470.3351738000056,0.07112949999282137,0.18084699999599252,6.014247999992222,476.4351011000108,476.4351011000108,476.4351011000108,0.07239279997884296,0.1809342999913497,482.1349762000027,482.3349198000069,6.014219699980458,6.114259299982223,488.3350824000081,12.014478199984296,488.43509270000504,488.43509270000504,488.46834020000824,488.46834020000824,0.014506799983792007,0.11422449997917283,up,1.7514917999942554,490.2682316000137,3.9300008211284876e-05,0.09787450000294484,496.2849947000068,496.2849947000068,0.009496600003330968,0.11475839999911841,2.0,2.906182999999146,,,,,,,496.2849947000068,476.3350002000079,476.3350002000079,,,,2760,Moral,2025-02-25_16h19.24.199,MoralCondition_v2,2022.2.5,29.970574888815037,
