loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2492325999774,131.2492325999774,0.008506800048053265,0.11411970015615225,6.0,2.174286199733615,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.4491337002255,133.4491337002255,0.0064514996483922005,0.09875250002369285,4.0,1.6601929999887943,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.14929670002311,135.14929670002311,0.007054000161588192,0.0974981002509594,5.0,2.4247993999160826,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6157327000983,137.6157327000983,0.006231300067156553,0.09918939974159002,2.0,1.6274488000199199,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2824475998059,139.2824475998059,0.007538700010627508,0.09827659977599978,1.0,1.7250093999318779,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0659787999466,141.0659787999466,0.011204800102859735,0.11602840013802052,2.0,2.2060227999463677,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.29922940023243,143.29922940023243,0.0007242998108267784,0.09885700000450015,7.0,4.899402900133282,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,148.23271179990843,0.00016249995678663254,0.09947320027276874,154.24920029984787,6.015967400278896,154.43244680017233,154.43244680017233,0.09370210021734238,0.19948770012706518,5.999234599992633,160.49918540008366,160.49918540008366,160.49918540008366,0.05797359999269247,0.1659387000836432,166.19904610002413,166.39886990003288,6.032394699752331,6.13253299985081,172.3992114001885,11.999394599813968,172.53238340001553,172.53238340001553,0.00024329964071512222,0.09917999990284443,up,0.7073915000073612,173.2992275999859,7.100030779838562e-05,0.09767960011959076,179.29925049981102,179.29925049981102,179.29925049981102,0.009055800270289183,0.0974006000906229,2.0,3.122789300046861,,,,,,,,160.49918540008366,160.49918540008366,172.49922849982977,172.49922849982977,6.099207499995828,12.099441399797797,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46584089985117,182.46584089985117,0.007952000014483929,0.09715900011360645,1.0,1.3236821996979415,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.8324230001308,183.8324230001308,0.006910600233823061,0.09812889993190765,2.0,1.5587668996304274,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4324731999077,185.4324731999077,0.007402000017464161,0.0977831999771297,1.0,1.7915683002211154,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.26587020000443,187.26587020000443,0.0073726000264286995,0.09757980005815625,2.0,1.6910926001146436,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.99924769997597,188.99924769997597,0.007375400047749281,0.09784330008551478,4.0,2.3581307996064425,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.41588009987026,191.41588009987026,0.008750800043344498,0.11422260012477636,7.0,1.6066916999407113,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.04902980010957,193.04902980010957,0.0013247998431324959,0.0980460001155734,7.0,1.6978090000338852,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,194.78245590021834,0.0003208001144230366,0.09775849990546703,200.7657131999731,6.014468899928033,200.94892930006608,200.94892930006608,0.05695539992302656,0.16457120003178716,6.0310526001267135,207.08256080001593,207.08256080001593,207.08256080001593,0.0935725998133421,0.19800629978999496,212.78258669981733,212.98228299990296,6.031053800135851,6.1311928001232445,218.98238530009985,12.03116749972105,219.11562060005963,219.11562060005963,0.031201399862766266,0.1310380999930203,up,0.8751699002459645,220.04872820014134,1.550000160932541e-05,0.09918020013719797,,226.08227350004017,226.08227350004017,0.02601819997653365,0.1325805000960827,5.0,2.9741273000836372,,,,,,,6.097557200118899,206.94897630019113,206.94897630019113,219.08227579994127,219.08227579994127,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.09923460008577,229.09923460008577,0.008241900242865086,0.1140812998637557,2.0,2.673379300162196,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.79898920003325,231.79898920003325,0.006850899662822485,0.09928289987146854,1.0,1.2600920996628702,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0988465999253,233.0988465999253,0.007500600069761276,0.09799010027199984,6.0,1.6578581002540886,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.79894929984584,234.79894929984584,0.006980199832469225,0.0990599999204278,5.0,1.2266159998252988,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.065749600064,236.065749600064,0.007521199993789196,0.09814970009028912,6.0,1.7247835998423398,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.8491409998387,237.8491409998387,0.008989099878817797,0.11398919997736812,7.0,1.8395553999580443,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.71573220007122,239.71573220007122,0.0007309997454285622,0.09917300008237362,3.0,4.766596000175923,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,244.51574230007827,0.00026300037279725075,0.09783220011740923,250.51550240023062,6.03112590033561,250.71551490016282,250.71551490016282,0.08803769992664456,0.19803269999101758,6.031086199916899,256.8155251001008,256.8155251001008,256.8155251001008,0.09365559974685311,0.19782189978286624,262.51539850002155,262.7155078998767,6.031146300025284,6.131073799915612,268.71549700014293,12.031124100089073,268.84882399998605,268.84882399998605,0.03142010001465678,0.1310513997450471,up,0.8302854001522064,269.71550570009276,3.550015389919281e-05,0.09779160004109144,,275.7490762001835,275.7490762001835,0.025684399995952845,0.1313481000252068,5.0,1.8731566998176277,,,,,,,,256.71552210021764,256.71552210021764,268.8155072000809,268.8155072000809,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.6488735000603,277.6488735000603,0.007461399771273136,0.09780959971249104,3.0,2.257976899854839,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.94883030001074,279.94883030001074,0.007845199666917324,0.09925779979676008,2.0,1.4256237000226974,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4156121001579,281.4156121001579,0.007579199969768524,0.09783610003069043,7.0,1.8914696001447737,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.36566219991073,283.36566219991073,0.007898099720478058,0.11431399965658784,1.0,2.1407534000463784,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.53203410003334,285.53203410003334,0.007326999679207802,0.09811639972031116,1.0,2.191723699681461,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.7822984000668,287.7822984000668,0.007622300181537867,0.11425830004736781,1.0,1.3074332997202873,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1155928000808,289.1155928000808,0.001345600001513958,0.0977742001414299,7.0,5.330922800116241,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,294.4822991997935,0.0002728002145886421,0.09726690035313368,300.4988683001138,6.014072700403631,300.682222600095,300.682222600095,0.0931080998852849,0.19768820004537702,6.030729399994016,306.78228170005605,306.78228170005605,306.78228170005605,0.09268839983269572,0.19741170015186071,312.48215560009703,312.68215830018744,6.0309163997881114,6.130843800026923,318.6820542002097,12.030797000043094,318.79852449987084,318.79852449987084,0.030696199741214514,0.11399429989978671,up,0.6329951002262533,319.46532780025154,5.059968680143356e-05,0.09774479968473315,325.4823340000585,325.4823340000585,325.4823340000585,0.009182899724692106,0.11455990001559258,2.0,5.439568900037557,,,,,,,,306.6822556001134,306.6822556001134,318.78191679995507,318.78191679995507,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9652610998601,330.9652610998601,0.00795739982277155,0.1143550998531282,2.0,1.6074260999448597,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.59865200007334,332.59865200007334,0.006785099860280752,0.09901250014081597,2.0,1.3934345999732614,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0320128998719,334.0320128998719,0.007077400106936693,0.09799739997833967,2.0,1.6587105998769403,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.731934200041,335.731934200041,0.006553699728101492,0.09919369965791702,6.0,1.7270235996693373,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.498622499872,337.498622499872,0.007636900059878826,0.09788700006902218,3.0,2.49138560006395,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0318626998924,340.0318626998924,0.0064097000285983086,0.09960860013961792,5.0,1.4938711998984218,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5652716001496,341.5652716001496,0.0007071001455187798,0.09922520024701953,6.0,2.000082400161773,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,343.59862670022994,0.0003884001635015011,0.09722740016877651,349.598584999796,6.0305940001271665,349.8152812998742,349.8152812998742,0.10347749991342425,0.21396359987556934,6.013868399895728,355.882031599991,355.882031599991,355.882031599991,0.07238079980015755,0.18059720005840063,361.58213149989024,361.781859499868,6.013875099830329,6.113878400065005,367.78200609982014,12.014047400094569,367.9151710998267,367.9151710998267,0.013909100089222193,0.11385919991880655,up,1.5481968997046351,369.51519609987736,4.2700208723545074e-05,0.09778530010953546,375.5320668001659,375.5320668001659,375.5320668001659,0.00956990011036396,0.11442459980025887,5.0,4.0392877999693155,,,,,,,,,,367.8650774001144,367.8650774001144,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.59849080024287,379.59849080024287,0.007010799832642078,0.09734730003401637,1.0,3.757869299966842,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.39838379994035,383.39838379994035,0.005352099891752005,0.09909240016713738,7.0,2.011548699811101,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4484970001504,385.4484970001504,0.00730480020865798,0.09776300005614758,3.0,1.6249623000621796,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1152536999434,387.1152536999434,0.007260799873620272,0.09794129990041256,7.0,1.3254518997855484,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.49842770025134,388.49842770025134,0.009187200106680393,0.1144775003194809,5.0,2.639558000024408,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.1819422999397,391.1819422999397,0.00864560017362237,0.11448749992996454,2.0,1.773481999989599,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.98186489986256,392.98186489986256,0.0006999997422099113,0.09908840013667941,1.0,2.499557400122285,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,395.51537259994075,0.00023650005459785461,0.09788439981639385,401.5151836001314,6.031309999991208,401.71503050019965,401.71503050019965,0.09212619997560978,0.19778589997440577,6.03112329961732,407.7983925999142,407.7983925999142,407.7983925999142,0.07136889966204762,0.18134079966694117,413.49856580002233,413.6983962999657,6.0145780998282135,6.114549899939448,419.6983346999623,12.014460999518633,419.8316735001281,419.8316735001281,0.014560999814420938,0.11430469946935773,up,0.7350725000724196,420.6317056999542,8.330028504133224e-05,0.09751249989494681,426.6487072999589,426.6487072999589,426.6487072999589,0.009200700093060732,0.11421100003644824,2.0,2.239331000018865,,,,,,,,407.6982553000562,407.6982553000562,419.79830250004306,419.79830250004306,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9149388000369,428.9149388000369,0.007703300099819899,0.09768979996442795,1.0,1.3909284002147615,,,,,,,,,,,,,,674,Moral,2024-04-03_12h11.45.632,MoralCondition_v2,2022.2.5,30.004791763308273,
