loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,p_port_3.started,textbox.stopped,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,171.28191890008748,0.00022779963910579681,0.11565850023180246,177.28228370007128,5.9991500005126,177.3988565998152,0.013789700344204903,0.11580370087176561,6.0156973004341125,183.3987680003047,183.4986135000363,0.01817990094423294,0.11570920050144196,1.0,1.4318829998373985,6.098996500484645,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
10,0,10,0,,,,,,,,,,,,,,,,184.96571229957044,0.00024009961634874344,0.09938069991767406,190.98200719989836,6.015849599614739,191.098586499691,0.033477299846708775,0.13252099975943565,5.999303099699318,197.09866680018604,197.16535110026598,0.0026371004059910774,0.0990365007892251,0.0,1.1973227001726627,,6.099167300388217,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
11,0,11,0,,,,,,,,,,,,,,,,198.39885559957474,0.0006370004266500473,0.0970574002712965,204.41530289966613,6.013800299726427,204.93220899999142,0.2566964002326131,0.5305834002792835,6.0100118005648255,,210.63197250012308,0.033139901235699654,0.1303356010466814,2.0,2.0982451997697353,,6.096969600766897,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
12,0,12,0,,,,,,,,,,,,,,,,212.7655480997637,0.00025170017033815384,0.09947460051625967,218.76542089972645,6.032430300489068,218.898812700063,0.029454100877046585,0.13256150111556053,6.03238920122385,224.89868419989944,224.9986503003165,0.03509100154042244,0.1322188014164567,0.0,1.998143999837339,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
13,0,13,0,,,,,,,,,,,,,,,,227.03208800032735,0.0005792006850242615,0.09734450001269579,233.0320351999253,6.0307445004582405,233.1820326000452,0.04501760099083185,0.14734930079430342,6.013964501209557,239.1819778000936,239.2486535999924,0.016841300763189793,0.11415980104357004,3.0,2.26472229976207,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
14,0,14,0,,,,,,,,,,,,,,,,241.5489480001852,0.0002457005903124809,0.0990198003128171,247.56530699972063,6.015651300549507,247.6651673000306,0.02540850080549717,0.11584130115807056,6.015695100650191,253.6653407998383,253.76530249975622,0.01825440116226673,0.11585980094969273,0.0,1.4319906001910567,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
15,0,15,0,,,,,,,,,,,,,,,,255.23224900010973,0.0006950004026293755,0.09693580027669668,261.232036200352,6.030482499860227,261.36517560016364,0.03480670042335987,0.13044190034270287,6.03042730037123,267.3653009003028,267.4653251999989,0.03310320060700178,0.13035370130091906,0.0,0.965021999552846,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
16,0,16,0,,,,,,,,,,,,,,,,268.4657375998795,0.0005624005571007729,0.09737650025635958,274.4655599994585,6.030817599967122,274.6152096996084,0.05006120074540377,0.14720490109175444,6.0138753009960055,280.61527269985527,280.68187350034714,0.016656501218676567,0.11385270114988089,0.0,1.0651983004063368,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
17,0,17,0,,,,,,,,,,,,,,,,281.78227940015495,0.0006415005773305893,0.09696520026773214,287.79864900000393,6.013700200244784,287.931883700192,0.04248520080000162,0.14715060032904148,6.013643301092088,293.9319540001452,293.99852969963104,0.01624070107936859,0.11360190063714981,2.0,1.865124000236392,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
18,0,18,0,,,,,,,,,,,,,,,,295.8988841995597,0.0004954999312758446,0.09716460015624762,301.89864999987185,6.030507699586451,302.41535010002553,0.25830520037561655,0.5137804001569748,6.00997560005635,,308.1152798002586,0.016168100759387016,0.11371080111712217,0.0,1.6985384998843074,,6.093337200582027,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
19,0,19,0,,,,,,,,,,,,,,,,309.8488815994933,0.00023999996483325958,0.09916209988296032,315.84862460009754,5.999108999967575,315.965225700289,0.018580200150609016,0.11606730055063963,6.015767800621688,321.96527019981295,322.0651193000376,0.01916820090264082,0.11589070037007332,1.0,1.0974024003371596,6.099096399731934,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
20,0,20,0,,,,,,,,,,,,,,,,323.19862719997764,0.0007698992267251015,0.09726179949939251,329.2152934996411,6.01374079938978,329.36522699985653,0.06673939991742373,0.16398520022630692,6.0303879994899035,335.36524000018835,335.4319503000006,0.03303460031747818,0.13051850069314241,3.0,2.9984630001708865,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
21,0,21,0,,,,,,,,,,,,,,,,338.46563170012087,0.0006004003807902336,0.09720130078494549,344.48190480004996,6.0138968005776405,344.5986824994907,0.03262150101363659,0.1305065006017685,6.0305403005331755,350.59860299993306,350.6985218003392,0.03295670077204704,0.13093870133161545,1.0,1.3318605003878474,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
22,0,22,0,,,,,,,,,,,,,,,,352.065276700072,0.0006815996021032333,0.09693059977144003,358.081989900209,6.0135490000247955,358.19851019978523,0.028643700294196606,0.13028089981526136,6.030174200423062,364.19862930011004,364.2984691001475,0.032775500789284706,0.13014630042016506,2.0,1.73158960044384,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
23,0,23,0,,,,,,,,,,,,,,,,366.0653999997303,0.0007010996341705322,0.09705320000648499,372.0653093997389,6.0305618001148105,372.19848849996924,0.02777479961514473,0.13047340046614408,6.030319499783218,378.18178039975464,378.28175919968635,0.014791600406169891,0.11367370001971722,2.0,2.933218600228429,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
24,0,24,0,,,,,,,,,,,,,,,,381.24879540037364,0.00023929961025714874,0.09907339978963137,387.2655806001276,6.01592389959842,387.3819279996678,0.03243390005081892,0.13215530011802912,5.9990103002637625,393.3819941999391,393.44843040034175,0.0024255001917481422,0.09888710081577301,3.0,1.9307789001613855,,6.099139300175011,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
25,0,25,0,,,,,,,,,,,,,,,,395.4153925999999,0.0004795994609594345,0.09721880033612251,401.4317974001169,6.013796499930322,401.56509429961443,0.05096160061657429,0.1471303002908826,6.013814900070429,407.5653048995882,407.63182319980115,0.016615900211036205,0.11371260043233633,1.0,1.431406599469483,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
26,0,26,0,,,,,,,,,,,,,,,,409.09874549973756,0.0005821995437145233,0.09673379920423031,415.1151850000024,6.013432699255645,415.2318129995838,0.03870140016078949,0.13007199950516224,6.029993100091815,421.2318561002612,421.3317964999005,0.03282970003783703,0.12990650068968534,2.0,1.9646326005458832,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
27,0,27,0,,,,,,,,,,,,,,,,423.3322422998026,0.0004877997562289238,0.09728780016303062,429.34846599958837,6.0138373002409935,429.4817532999441,0.04238190036267042,0.14717840030789375,6.013992200605571,435.4818200003356,435.54836659971625,0.016004701144993305,0.11382490023970604,1.0,1.8320683995261788,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
28,0,28,0,,,,,,,,,,,,,,,,437.4154434995726,0.00024059973657131195,0.09904639981687069,443.4152974002063,5.999110599979758,443.54847600031644,0.030594500713050365,0.132587100379169,6.032588400878012,449.54844219982624,449.63163019996136,0.018062801100313663,0.11556600127369165,1.0,1.4653472006320953,6.0991948004812,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
29,0,29,0,,,,,,,,,,,,,,,,451.1322411997244,0.0004511997103691101,0.09740780014544725,457.131792999804,6.030616699717939,457.2649969998747,0.029192800633609295,0.13057250063866377,6.0305234007537365,463.2650474002585,463.36508290003985,0.03336230106651783,0.13076720107346773,3.0,1.1314759999513626,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
30,0,30,0,,,,,,,,,,,,,,,,464.5320616001263,0.00021919980645179749,0.09914000052958727,470.5485773002729,6.016065100207925,470.6649508997798,0.030093400739133358,0.1324934009462595,5.999158200807869,476.6650475002825,476.7316271997988,0.0025258008390665054,0.09897050075232983,0.0,1.030911499634385,,6.0990954004228115,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
31,0,31,0,,,,,,,,,,,,,,,,477.79865709971637,0.00022459961473941803,0.09915270004421473,483.81520599965006,6.015774100087583,483.94833720009774,0.04797360021620989,0.1490013999864459,6.015721100382507,489.9483763994649,490.01500799972564,0.01822060067206621,0.11572990100830793,2.0,1.3650719998404384,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
32,0,32,0,,,,,,,,,,,,,,,,491.4151986995712,0.0005326000973582268,0.0970270000398159,497.4316376997158,6.0136251002550125,497.5491198003292,0.0330891003832221,0.1307030003517866,6.030228100717068,503.5483015002683,503.64825269952416,0.03262040112167597,0.1302159009501338,0.0,1.3653234001249075,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
33,0,33,0,,,,,,,,,,,,,,,,505.04831899981946,0.0006275996565818787,0.09693469945341349,511.031564200297,6.013533099554479,511.1648794002831,0.010524800047278404,0.11376809980720282,6.013545200228691,517.1649589994922,517.2649386003613,0.01572709996253252,0.11350770015269518,1.0,1.6987985000014305,6.096789799630642,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
34,0,34,0,,,,,,,,,,,,,,,,518.9985295999795,0.0004975004121661186,0.0970878005027771,525.0149429002777,6.013828000053763,525.1316109998152,0.027446500957012177,0.13059440068900585,6.030312800779939,531.1316013997421,531.2314245002344,0.03322850074619055,0.1303644012659788,1.0,0.8649351997300982,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
35,0,35,0,,,,,,,,,,,,,,,,532.1317745000124,0.0005481000989675522,0.09708560071885586,538.1481974003837,6.013742400333285,538.2649165997282,0.030694400891661644,0.13034090027213097,6.030344001017511,544.2648508995771,544.3647590996698,0.033009701408445835,0.13052680157124996,3.0,1.2650034995749593,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
36,0,36,0,,,,,,,,,,,,,,,,545.6649871002883,0.0005789995193481445,0.09729420021176338,551.6815428994596,6.013903999701142,551.8148563001305,0.04656460043042898,0.1472371006384492,6.014026800170541,557.8148352997378,557.8813869999722,0.016978200525045395,0.11374880094081163,2.0,1.131245800293982,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
37,0,37,0,,,,,,,,,,,,,,,,559.0486311996356,0.0004384005442261696,0.09744170028716326,565.0483959997073,6.030916900373995,565.1980729997158,0.04437270015478134,0.14739020075649023,6.013999400660396,571.1981084002182,571.2647371003404,0.01660010125488043,0.1139880008995533,0.0,0.9984387001022696,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
38,0,38,0,,,,,,,,,,,,,,,,572.2985327001661,0.00023240037262439728,0.09897049982100725,578.3147473996505,6.0154549004510045,578.4313465999439,0.03327780030667782,0.1321140006184578,6.032156400382519,584.4314332995564,584.531332500279,0.034335000440478325,0.132162700407207,0.0,1.0988101996481419,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
39,0,39,0,,,,,,,,,,,,,,,,585.6650371998549,0.00024089962244033813,0.09878840018063784,591.6812607999891,6.0152727998793125,591.7978822002187,0.02914580050855875,0.13206160068511963,6.032046000473201,597.7980297999457,597.8813864998519,0.018011300824582577,0.11528280097991228,3.0,1.264847599901259,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
40,0,40,0,,,,,,,,,,,,,,,,599.1816857000813,0.0005724998190999031,0.09763099998235703,605.1980504998937,6.013875899836421,605.3148282002658,0.028180100955069065,0.13073290046304464,6.030552500858903,611.3148806998506,611.4147822000086,0.03368810098618269,0.1306335013359785,0.0,1.0978059004992247,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
41,0,41,0,,,,,,,,,,,,,,,,612.548273799941,0.00024749990552663803,0.09920960012823343,618.5646984996274,6.0158753003925085,618.6979472003877,0.04707380011677742,0.14902800042182207,6.015744999982417,624.6977923996747,624.764481600374,0.017150500789284706,0.11566800065338612,3.0,0.9661771999672055,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
42,0,42,0,,,,,,,,,,,,,,,,625.764834200032,0.00043059978634119034,0.0976782999932766,631.7645605998114,6.014148799702525,631.8979652002454,0.03423100057989359,0.1311363009735942,6.030957100912929,637.897908099927,637.9979141997173,0.03383980132639408,0.13105080090463161,0.0,1.1648037992417812,6.0975994002074,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
43,0,43,0,,,,,,,,,,,,,,,,639.1982046002522,0.0002172999083995819,0.09904030058532953,645.2145363995805,6.015717600472271,645.3314445000142,0.03165480028837919,0.13255640026181936,6.0323152001947165,651.3311676997691,651.4310991996899,0.03503500111401081,0.13218800071626902,1.0,0.8982239998877048,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
44,0,44,0,,,,,,,,,,,,,,,,652.3645097995177,0.00022109970450401306,0.09903939999639988,658.364512199536,6.032351199537516,658.497730399482,0.03166670072823763,0.13250020053237677,6.032124400138855,664.4810239998624,664.5810195002705,0.01837730035185814,0.11553220078349113,0.0,0.9319718005135655,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
45,0,45,0,,,,,,,,,,,,,,,,665.5479343002662,0.0004043998196721077,0.09784260019659996,671.5645805001259,6.014298100024462,671.6809815997258,0.03183670062571764,0.13117680046707392,6.031192600727081,677.6811459995806,677.7645391002297,0.0167777007445693,0.11432720068842173,1.0,1.9317150004208088,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
46,0,46,0,,,,,,,,,,,,,,,,679.7314208997414,0.0006751995533704758,0.09763809945434332,685.7310624001548,6.03094819933176,685.8642729995772,0.03772339969873428,0.130897699855268,6.030935600399971,691.8643899997696,691.9642883995548,0.03356350027024746,0.13079440034925938,3.0,1.4314089994877577,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
47,0,47,0,,,,,,,,,,,,,,,,693.431291599758,0.0004604002460837364,0.09727300051599741,699.4477057000622,6.013851700350642,699.6479722000659,0.09443250112235546,0.21421420108526945,6.013793201185763,,705.6475758003071,0.016590801067650318,0.11384320072829723,2.0,2.0314063001424074,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
48,0,48,0,,,,,,,,,,,,,,,,707.7143735997379,0.00023670028895139694,0.0994195006787777,713.7142965998501,5.999222200363874,713.8308742996305,0.02129420079290867,0.11636090092360973,6.015762800350785,719.814147000201,719.9141838001087,0.002055601216852665,0.0990626011043787,3.0,1.1646821992471814,6.099549800157547,6.099034301005304,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
49,0,49,0,,,,,,,,,,,,,,,,721.1146446000785,0.000466800294816494,0.0973132997751236,727.1309112999588,6.013904799707234,727.2475549997762,0.026226500049233437,0.13054830022156239,6.030421500094235,733.2475407999009,733.3474981999025,0.032745000906288624,0.13030380103737116,0.0,0.9652313999831676,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
50,0,50,0,,,,,,,,,,,,,,,,734.3478349996731,0.0006609000265598297,0.09718389995396137,740.3642034996301,6.013648100197315,740.4810525001958,0.02869699988514185,0.13032430037856102,6.030335100367665,746.4808788001537,746.5807432001457,0.03288450092077255,0.13020280096679926,0.0,1.8982774997130036,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
51,0,51,0,,,,,,,,,,,,,,,,748.5144490003586,0.00044870004057884216,0.09722460061311722,754.5141404997557,6.030521499924362,754.6644137995318,0.045833700336515903,0.1474059009924531,6.01384500041604,760.6473131999373,760.7307014996186,0.015681001357734203,0.11388180125504732,0.0,0.799349999986589,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
52,0,52,0,,,,,,,,,,,,,,,,761.564383899793,0.00022849999368190765,0.09908489976078272,767.5640925997868,5.999046599492431,767.6641041003168,0.00914200022816658,0.0990829998627305,5.999243100173771,773.664078200236,773.7641944000497,0.0026384005323052406,0.09918930009007454,1.0,1.164061900228262,6.099032299593091,6.099029900506139,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
53,0,53,0,,,,,,,,,,,,,,,,774.9644727995619,0.0004165004938840866,0.09776690043509007,780.9808267001063,6.014216400682926,781.2476846994832,0.12921700067818165,0.28105130046606064,6.014196900650859,,787.1806525997818,0.016943001188337803,0.11405560094863176,0.0,1.2997425002977252,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
54,0,54,0,,,,,,,,,,,,,,,,788.514019199647,0.00027980003505945206,0.09851570054888725,794.5140086999163,6.031864800490439,794.6640310995281,0.04964260011911392,0.1486773006618023,6.015127600170672,800.6640860000625,800.7306404002011,0.017790401354432106,0.11525340098887682,1.0,1.3983550006523728,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
55,0,55,0,,,,,,,,,,,,,,,,802.1642408994958,0.0005356995388865471,0.09737229999154806,808.1639408003539,6.030600999481976,808.2972927000374,0.02867479994893074,0.13066510017961264,6.03057930059731,814.2972422996536,814.3805064996704,0.01605750061571598,0.1137966001406312,3.0,0.7654188992455602,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
56,0,56,0,,,,,,,,,,,,,,,,815.1808597994968,0.0002330997958779335,0.0989859001711011,821.1972239995375,6.015619000419974,821.3137694001198,0.02964010089635849,0.1322454009205103,6.0322472006082535,827.3139054998755,827.4137407001108,0.03499020077288151,0.13230360113084316,0.0,0.764831499196589,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
57,0,57,0,,,,,,,,,,,,,,,,828.2141535999253,0.0004457002505660057,0.09779440052807331,834.2138614002615,6.031128600239754,834.3470483003184,0.03412960097193718,0.13107240106910467,6.031067900359631,840.3471598997712,840.4471017001197,0.033863700926303864,0.13101240154355764,1.0,1.0980403004214168,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
58,0,58,0,,,,,,,,,,,,,,,,841.5807702001184,0.0005318997427821159,0.09734159987419844,847.5806863000616,6.030822300352156,847.7303769998252,0.05134660005569458,0.1472227005288005,6.013853300362825,853.7304528001696,853.7970337998122,0.016811400651931763,0.11381520051509142,0.0,1.031462199985981,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
59,0,59,0,,,,,,,,,,,,,,,,854.8638180000708,0.00034170038998126984,0.09806129988282919,860.8469054000452,6.014558799564838,860.9636824000627,0.008941800333559513,0.09808270074427128,6.014524499885738,866.9469005996361,867.0635820999742,-0.0005171997472643852,0.09794370085000992,0.0,0.9329253006726503,6.097904799506068,6.097796800546348,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
60,0,60,0,,,,,,,,,,,,,,,,868.0306232003495,0.0002226000651717186,0.0990981999784708,874.0303902998567,5.999017300084233,874.146875699982,0.026167300529778004,0.1158825010061264,6.015682600438595,880.1471172003075,880.2471159994602,0.01915080100297928,0.11557700112462044,3.0,0.7308526998385787,6.099036100320518,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
61,0,61,0,,,,,,,,,,,,,,,,881.0138969002292,0.0005051996558904648,0.09763369988650084,887.0136828003451,6.030936999246478,887.1636803001165,0.058804599568247795,0.14762390032410622,6.014224600046873,893.1636403994635,893.2302189003676,0.016801199875772,0.11416570004075766,3.0,0.5982404006645083,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
62,0,62,0,,,,,,,,,,,,,,,,893.8639131002128,0.0005206996574997902,0.09702369943261147,899.8635873002931,6.030479299835861,900.0138358995318,0.051289199851453304,0.14735309965908527,6.013648400083184,906.0136823002249,906.0800895998254,0.01653370074927807,0.11362750083208084,0.0,0.8648723000660539,,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
63,0,63,0,,,,,,,,,,,,,,,,906.9805116998032,0.00031949952244758606,0.09932259935885668,912.963431100361,6.015528999269009,913.1467503001913,0.06840530037879944,0.16561129968613386,6.032234899699688,919.1468890998513,919.2134390994906,0.03490810003131628,0.13221330009400845,0.0,0.9648962002247572,6.098860699683428,,675,Visual,2024-04-15_14h25.59.911,Visual_Condition_v2,2022.2.5,30.001083008924972,
