loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.1132562998682,475.1132562998682,0.00893470086157322,0.1141234003007412,2.0,2.406309399753809,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.5632655993104,477.5632655993104,0.007932201027870178,0.11406920105218887,3.0,2.640472199767828,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2295971997082,480.2295971997082,0.007348999381065369,0.09780050069093704,3.0,1.9247514996677637,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2132576983422,482.2132576983422,0.007542101666331291,0.1133504007011652,2.0,1.8402232006192207,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.07957899942994,484.07957899942994,0.006326001137495041,0.09924730099737644,2.0,4.760664701461792,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.87976369820535,488.87976369820535,0.0011886991560459137,0.09790590032935143,3.0,2.9312098994851112,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,491.84668089821935,0.00022209994494915009,0.09856759943068027,497.863011399284,6.015283798798919,498.02956959977746,498.02956959977746,0.07869130000472069,0.18200070038437843,6.015363799408078,504.12969929911196,504.12969929911196,504.12969929911196,0.08013010025024414,0.1822469998151064,509.8295353986323,510.0296641997993,6.015270499512553,6.115385500714183,516.0296842996031,12.015312200412154,516.1629994995892,516.1629994995892,0.015527000650763512,0.11523240059614182,up,2.165495101362467,518.3630985990167,3.7400051951408386e-05,0.09762110002338886,524.3632215987891,524.3632215987891,524.3632215987891,0.005541199818253517,0.09773219935595989,2.0,5.959861200302839,,,,,,,504.029912898317,504.029912898317,516.1297100000083,516.1297100000083,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3629731982946,530.3629731982946,0.006474299356341362,0.09904509969055653,2.0,2.5103898998349905,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9131770990789,532.9131770990789,0.006797200068831444,0.09826609864830971,2.0,1.6593471001833677,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6129161994904,534.6129161994904,0.0069753993302583694,0.09842840023338795,2.0,2.2260583993047476,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.8800661992282,536.8800661992282,0.0070687998086214066,0.09833719953894615,2.0,1.1255805995315313,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0631264988333,538.0631264988333,0.008085301145911217,0.11458040028810501,2.0,0.9740056004375219,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0630079992115,539.0630079992115,0.006456799805164337,0.09910209849476814,2.0,1.7271972000598907,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8296173997223,540.8296173997223,0.0014947988092899323,0.09751410037279129,4.0,2.0306528992950916,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,542.8966525997967,0.000223599374294281,0.09850119985640049,548.896308798343,6.031668499112129,549.0965618994087,549.0965618994087,0.09694309905171394,0.19850130006670952,6.031587900593877,555.1963723991066,555.1963723991066,555.1963723991066,0.09411320090293884,0.19843569956719875,560.8964834995568,561.0962554998696,6.03163450025022,6.131584899500012,567.0962446983904,12.031592100858688,567.2296081986278,567.2296081986278,0.03177889995276928,0.131597600877285,down,1.6585728004574776,568.9462135992944,4.700012505054474e-05,0.09794110059738159,574.9629975985736,574.9629975985736,574.9629975985736,0.010159900411963463,0.11471769958734512,5.0,4.40554410032928,,,,,,,555.0962792988867,555.0962792988867,567.1962460000068,567.1962460000068,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.396116098389,579.396116098389,0.007198899984359741,0.09934999980032444,5.0,5.926382400095463,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.3797891996801,585.3797891996801,0.00786370038986206,0.11414659954607487,2.0,2.374005800113082,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7794713992625,587.7794713992625,0.006889300420880318,0.09948470070958138,2.0,4.160368099808693,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.9796379990876,591.9796379990876,0.006953001022338867,0.09942550025880337,2.0,1.2600427996367216,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.2795742992312,593.2795742992312,0.006623201072216034,0.09910810180008411,2.0,1.3601022008806467,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6796059999615,594.6796059999615,0.0071461014449596405,0.09808829985558987,2.0,2.225372700020671,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.946379698813,596.946379698813,0.0010085999965667725,0.09940440021455288,3.0,3.5997147988528013,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,600.5798926986754,0.00029700063169002533,0.09827109985053539,606.596162898466,6.014655200764537,606.7629351988435,606.7629351988435,0.0736612007021904,0.1814029011875391,6.014514300972223,612.8628621995449,612.8628621995449,612.8628621995449,0.07104390114545822,0.1814208012074232,618.5628531984985,618.7628867998719,6.014653101563454,6.114518301561475,624.7628130987287,12.014611901715398,624.8961060997099,624.8961060997099,0.015026601031422615,0.11453800089657307,down,1.0561107005923986,625.996106499806,3.830157220363617e-05,0.0980663001537323,,632.029485899955,632.029485899955,0.025865700095891953,0.13137450069189072,4.0,3.27321869879961,,,,,,,612.7627797983587,612.7627797983587,624.8630032986403,624.8630032986403,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3293328993022,635.3293328993022,0.006367199122905731,0.09920839965343475,2.0,3.293706899508834,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6627349983901,638.6627349983901,0.006314899772405624,0.09916389919817448,2.0,1.4606020990759134,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1630186997354,640.1630186997354,0.006417199969291687,0.09819929860532284,2.0,1.6263551004230976,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8293167985976,641.8293167985976,0.007350999861955643,0.09788819961249828,2.0,1.1249883994460106,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9963400997221,642.9963400997221,0.00827920064330101,0.09891610033810139,2.0,1.258492100983858,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2962400000542,644.2962400000542,0.007720399647951126,0.09770580008625984,2.0,0.8577413987368345,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1961797997355,645.1961797997355,0.001686200499534607,0.09730720147490501,3.0,2.4634994007647038,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,647.6961076986045,0.00013640150427818298,0.09907670132815838,653.7126943990588,6.015761701390147,653.8961314987391,653.8961314987391,0.09056470170617104,0.19929280132055283,5.999078800901771,659.9628201983869,659.9628201983869,659.9628201983869,0.05507580190896988,0.1656808014959097,665.6626629997045,665.862687099725,6.032313602045178,6.132295401766896,671.8626593984663,11.99902400188148,671.9959964994341,671.9959964994341,-9.789876639842987e-05,0.09889430180191994,down,1.1166621018201113,673.1459437999874,0.00025040097534656525,0.09729089960455894,679.1627039983869,679.1627039983869,679.1627039983869,0.00874200090765953,0.1139439009130001,2.0,3.5730081982910633,,,,,,,659.9628201983869,659.9628201983869,671.9626642987132,671.9626642987132,6.098978701978922,12.099097302183509,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.7795646991581,682.7795646991581,0.007986798882484436,0.1142771989107132,2.0,1.3073990996927023,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1126148998737,684.1126148998737,0.006583500653505325,0.09927820041775703,2.0,2.260335501283407,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.4295628983527,686.4295628983527,0.0085378997027874,0.11502479948103428,4.0,3.5077728014439344,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.9626327995211,689.9626327995211,0.006318099796772003,0.09920869953930378,2.0,2.3605962991714478,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.3626218996942,692.3626218996942,0.007154598832130432,0.09815610013902187,2.0,1.125273298472166,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.5461866986006,693.5461866986006,0.008290199562907219,0.11459719948470592,2.0,1.007338099181652,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5791438985616,694.5791438985616,0.0013465993106365204,0.09744130074977875,3.0,2.3973714001476765,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,697.0128814987838,0.0002474002540111542,0.09767189994454384,703.0125811994076,6.03125630132854,703.195921998471,703.195921998471,0.07109140045940876,0.1814177017658949,6.014497300609946,709.2959461994469,709.2959461994469,709.2959461994469,0.07485480234026909,0.18154390156269073,714.9958839993924,715.1957660987973,6.014420101419091,6.114525601267815,721.195858899504,12.014532200992107,721.3291826993227,721.3291826993227,0.014680402353405952,0.11455570161342621,up,1.6877907011657953,723.0625275988132,4.220008850097656e-05,0.09786440059542656,,729.0960915982723,729.0960915982723,0.024773400276899338,0.13129799999296665,2.0,6.674186700955033,,,,,,,709.1960677988827,709.1960677988827,721.295826099813,721.295826099813,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.7958176992834,735.7958176992834,0.008361700922250748,0.09809740073978901,2.0,0.990700701251626,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.8290987983346,736.8290987983346,0.006428899243474007,0.09926169924438,4.0,2.7940858006477356,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6624660994858,739.6624660994858,0.007620999589562416,0.09887219965457916,2.0,2.0255977008491755,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.7290466986597,741.7290466986597,0.007311800494790077,0.09781469963490963,2.0,1.0249204002320766,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7958024982363,742.7958024982363,0.006475299596786499,0.0992892999202013,2.0,0.8938715998083353,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.7290404997766,743.7290404997766,0.006638700142502785,0.09926930069923401,2.0,2.2936452999711037,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0625398997217,746.0625398997217,0.001408599317073822,0.09737559966742992,4.0,2.5973474998027086,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,748.6960624996573,0.0003573000431060791,0.0977375004440546,754.7124103996903,6.014360200613737,754.8793082982302,754.8793082982302,0.07403810136020184,0.18127980083227158,6.014376200735569,760.9622952993959,760.9622952993959,760.9622952993959,0.06538880243897438,0.1644383016973734,766.6622378993779,766.895718999207,6.031027602031827,6.130978802219033,772.8957348000258,12.031045701354742,773.0122027993202,773.0122027993202,0.031060902401804924,0.11426330171525478,up,1.028727700933814,774.0790000986308,3.5099685192108154e-05,0.0982028990983963,780.0788925997913,780.0788925997913,780.0788925997913,0.008975200355052948,0.09801420010626316,2.0,2.957234101369977,,,,,,,760.8793617989868,760.8793617989868,772.9623713996261,772.9623713996261,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0959312990308,783.0959312990308,0.007811300456523895,0.11382870003581047,2.0,0.9071812015026808,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0290072988719,784.0290072988719,0.008762799203395844,0.09827389940619469,2.0,1.4568637013435364,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.529334699735,785.529334699735,0.0070454999804496765,0.09793700091540813,2.0,1.7922843005508184,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.362518498674,787.362518498674,0.007074300199747086,0.09792139939963818,4.0,2.5921497009694576,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0124139990658,790.0124139990658,0.008468899875879288,0.11435299925506115,2.0,2.1069693993777037,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.1456748992205,792.1456748992205,0.007414700463414192,0.09747279994189739,3.0,4.424726400524378,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6124610994011,796.6124610994011,0.001645401120185852,0.09770160168409348,4.0,2.3308519013226032,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,798.979129999876,0.0003497004508972168,0.09683440066874027,804.9788168985397,6.0133441016077995,805.1623749993742,805.1623749993742,0.06779970042407513,0.18024330027401447,6.013449801132083,811.2624864988029,811.2624864988029,811.2624864988029,0.06844240054488182,0.18037110194563866,816.9622289985418,817.1622311994433,6.013441601768136,6.1136671006679535,823.1622620988637,12.013470301404595,823.2955582998693,823.2955582998693,0.013871902599930763,0.1133768018335104,down,1.1285111010074615,824.4790993984789,3.769993782043457e-05,0.09800110012292862,,830.4957713000476,830.4957713000476,0.025828400626778603,0.11459730006754398,2.0,3.356691800057888,,,,,,,811.1622387990355,811.1622387990355,823.2622691988945,823.2622691988945,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.8956397995353,833.8956397995353,0.007746599614620209,0.09725230000913143,4.0,3.0907581988722086,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.028918499127,837.028918499127,0.006479799747467041,0.09936659969389439,4.0,1.9271425008773804,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.9954828992486,838.9954828992486,0.007328800857067108,0.09879780001938343,2.0,3.1592015996575356,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.195621099323,842.195621099323,0.007569098845124245,0.09934119880199432,2.0,0.9927674997597933,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.2289604991674,843.2289604991674,0.007549699395895004,0.09750130027532578,2.0,0.7241417989134789,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0124469995499,844.0124469995499,0.008641200140118599,0.1138215996325016,2.0,2.17284270003438,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.2123428992927,846.2123428992927,0.0007029995322227478,0.09890300035476685,3.0,4.53273499943316,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,850.7791868988425,0.00023059919476509094,0.09793559834361076,856.7955027986318,6.014555398374796,856.9623520988971,856.9623520988971,0.0726028997451067,0.18147850036621094,6.014524100348353,863.0619468986988,863.0619468986988,863.0619468986988,0.06837680004537106,0.18121339939534664,868.7620946988463,868.9622382987291,6.014689099043608,6.114497900009155,874.9621030986309,12.014542799443007,875.0954173989594,875.0954173989594,0.014698700979351997,0.11448010057210922,down,1.3613667003810406,876.5120623987168,5.430169403553009e-05,0.09800510108470917,882.5120877996087,882.5120877996087,882.5120877996087,0.005843000486493111,0.09816300123929977,2.0,2.626555999740958,,,,,,,862.962102599442,862.962102599442,875.0620752982795,875.0620752982795,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
