loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,p_port_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
25,0,25,0,,,,,,,,,,,,,,,,,,422.94961170013994,0.0008971001952886581,0.09702580003067851,428.9662179001607,6.01346189994365,429.0995383001864,0.05261990008875728,0.1468666000291705,435.09954910026863,6.013521200045943,435.16606630012393,0.01628809981048107,0.11333229998126626,0.0,1.6981500000692904,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
26,0,26,0,,,,,,,,,,,,,,,,,,436.89977530017495,0.0005423999391496181,0.09723039995878935,442.89929510001093,6.0137247000820935,443.0328639000654,0.03805239964276552,0.13049819972366095,449.03280899999663,6.0304670999757946,449.11603480018675,0.016681599896401167,0.11375649971887469,1.0,2.464855699799955,,6.097249399870634,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
27,0,27,0,,,,,,,,,,,,,,,,,,451.61640790011734,0.00024250010028481483,0.09935670020058751,457.61603110004216,5.999231900088489,457.76600289996713,0.045130399987101555,0.14924769988283515,463.76603760011494,6.015853399876505,463.83268420025706,0.018530999775975943,0.115856499876827,0.0,2.0316989002749324,,6.099152400158346,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
28,0,28,0,,,,,,,,,,,,,,,,,,465.89982730010524,0.0004676003009080887,0.09702520025894046,471.8993615000509,6.030261200387031,472.0492230001837,0.056263300124555826,0.1469080001115799,478.0493846000172,6.013536900281906,478.1160367000848,0.016625700052827597,0.11365820001810789,2.0,4.131262599956244,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
29,0,29,0,,,,,,,,,,,,,,,,,,482.28291200008243,0.00022299960255622864,0.09903979999944568,488.2827113000676,5.9990547997877,488.48297999985516,0.07093969965353608,0.19921339955180883,494.48261120030656,6.032485199626535,494.51662580017,0.03510619979351759,0.132717399392277,2.0,2.6315016001462936,,6.099022099748254,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
30,0,30,0,,,,,,,,,,,,,,,,,,497.1828979002312,0.0005163000896573067,0.09708809992298484,503.1992786000483,6.013728599995375,503.3325793999247,0.05366700002923608,0.14706549979746342,509.3325681001879,6.013698199763894,509.39918230008334,0.016307299956679344,0.11379189975559711,2.0,2.731684500351548,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
31,0,31,0,,,,,,,,,,,,,,,,,,512.1662138001993,0.0002778000198304653,0.0990353999659419,518.1825437000953,6.015724400058389,518.2990828002803,0.03636289993301034,0.1325032999739051,524.2991726002656,6.03230099985376,524.399089500308,0.0351084996946156,0.13214789982885122,1.0,2.1648848997429013,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
32,0,32,0,,,,,,,,,,,,,,,,,,526.599402199965,0.0006443997845053673,0.09731299988925457,532.5991807999089,6.030683899763972,532.7491624001414,0.04586149984970689,0.14741409989073873,538.7491494002752,6.013949099928141,538.8160514999181,0.01631729956716299,0.11394149949774146,0.0,2.465115000028163,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
33,0,33,0,,,,,,,,,,,,,,,,,,541.3159811999649,0.0005125999450683594,0.09717119997367263,547.29903380014,6.013729100115597,547.4325355999172,0.012197200208902359,0.11400010017678142,553.432398499921,6.013832599855959,553.5323612000793,0.016564900055527687,0.11363859986886382,0.0,2.1981075000949204,,6.097043900284916,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
34,0,34,0,,,,,,,,,,,,,,,,,,555.7659501000308,0.00022300006821751595,0.09900260018184781,561.7824218999594,6.0155953001230955,561.8989035002887,0.030142900068312883,0.13238049997016788,567.8989924001507,6.03240180015564,567.9989932999015,0.03501329990103841,0.13222899986431003,0.0,2.4648352996446192,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
35,0,35,0,,,,,,,,,,,,,,,,,,570.4992319000885,0.0004867999814450741,0.09715820010751486,576.4988404000178,6.013823499903083,576.615468100179,0.010961899999529123,0.11399169964715838,582.6156887002289,6.013793499674648,582.7157430001535,0.01624949974939227,0.11368729965761304,0.0,1.8985867998562753,,6.0970152001827955,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
36,0,36,0,,,,,,,,,,,,,,,,,,584.6493063000962,0.0006788000464439392,0.09733670018613338,590.6489411001094,6.030633400194347,590.798901699949,0.04575689975172281,0.14732699980959296,596.7989202002063,6.013857000041753,596.865479500033,0.015402599703520536,0.11392849963158369,3.0,2.0327206002548337,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
37,0,37,0,,,,,,,,,,,,,,,,,,598.9325492000207,0.00040429970249533653,0.09796389983966947,604.9154234002344,6.01448559993878,605.048793700058,0.014287199825048447,0.11461549997329712,611.0488550001755,6.014594899956137,611.14874290023,0.01730079995468259,0.11446149973198771,0.0,2.3316036998294294,,6.097795499954373,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
38,0,38,0,,,,,,,,,,,,,,,,,,613.515794900246,0.0005208998918533325,0.09707139991223812,619.5155009999871,6.030549999792129,619.6654853001237,0.042826199904084206,0.1470304997637868,625.6655748002231,6.013716499786824,625.7320301001891,0.016314399428665638,0.11359169939532876,2.0,2.8648454998619854,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
39,0,39,0,,,,,,,,,,,,,,,,,,628.632511800155,0.0005764998495578766,0.11350079998373985,634.6322864000686,6.030336900148541,634.7819985002279,0.051589000038802624,0.14675690000876784,640.7653501001187,6.013378500007093,640.8653382002376,0.03305839980021119,0.13008519960567355,3.0,2.031406500376761,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
40,0,40,0,,,,,,,,,,,,,,,,,,642.9322425001301,0.00023030024021863937,0.09894170006737113,648.9152953000739,6.015470699872822,649.065246600192,0.03888869984075427,0.13216699985787272,655.0655243000947,6.0322310999035835,655.1485963002779,0.01797639997676015,0.11552729969844222,3.0,2.0983375003561378,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
41,0,41,0,,,,,,,,,,,,,,,,,,657.2822223999538,0.0006622998043894768,0.09708139998838305,663.2819953998551,6.030390200205147,663.4318750002421,0.04787970008328557,0.14702829997986555,669.4319926998578,6.0136080998927355,669.4985290998593,0.016500699799507856,0.1135096000507474,3.0,2.2313724998384714,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
42,0,42,0,,,,,,,,,,,,,,,,,,671.7656622999348,0.0005732998251914978,0.09750609984621406,677.782000400126,6.013894199859351,677.8988812998869,0.033164399676024914,0.1308687999844551,683.8986110002734,6.03064819984138,683.981788400095,0.015422499738633633,0.11386849964037538,2.0,2.5327916997484863,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
43,0,43,0,,,,,,,,,,,,,,,,,,686.5487738000229,0.00023399991914629936,0.09916809992864728,692.5485291001387,6.032231299672276,692.6984899002127,0.04794299975037575,0.14906249986961484,698.6985084000044,6.0155015997588634,698.7651495998725,0.018411199562251568,0.11537089990451932,0.0,2.1980659002438188,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
44,0,44,0,,,,,,,,,,,,,,,,,,700.9987391000614,0.00045790011063218117,0.0974595001898706,706.998380899895,6.0140769998542964,707.1152285998687,0.011792399920523167,0.1142841000109911,713.0983710000291,6.014055199921131,713.1985706002451,-0.0004321001470088959,0.09731149999424815,1.0,1.8987557999789715,6.0972993997856975,6.097273699939251,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
45,0,45,0,,,,,,,,,,,,,,,,,,715.132157899905,0.0002238997258245945,0.09912099968641996,721.131800299976,6.03241779981181,721.2651257002726,0.027873299550265074,0.13259769976139069,727.2482970003039,5.999066399876028,727.3316776999272,0.001430099830031395,0.09892649948596954,0.0,2.0319511997513473,6.098905299790204,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
46,0,46,0,,,,,,,,,,,,,,,,,,729.3985752998851,0.0005274000577628613,0.09739849995821714,735.4150523999706,6.014013799838722,735.5316107999533,0.029957199934870005,0.13061449956148863,741.5317350998521,6.030629399698228,741.6315501001664,0.03337859967723489,0.130443399772048,0.0,2.99831710010767,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
47,0,47,0,,,,,,,,,,,,,,,,,,744.6652428000234,0.00022300006821751595,0.09895220026373863,750.664989199955,6.03235450014472,750.8148783999495,0.05188019992783666,0.1489796000532806,756.814961399883,6.015583199914545,756.8816157002002,0.016497300006449223,0.11558809969574213,1.0,2.7000258998014033,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
48,0,48,0,,,,,,,,,,,,,,,,,,759.6153289000504,0.0005365000106394291,0.09701419994235039,765.6316136000678,6.013670899905264,765.7649278999306,0.05738849984481931,0.14720029989257455,771.7649198002182,6.013623300008476,771.8314179000445,0.015923899598419666,0.11355629982426763,2.0,3.798715100158006,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
49,0,49,0,,,,,,,,,,,,,,,,,,775.6650935001671,0.00045219995081424713,0.09724789997562766,781.6648770999163,6.030573300085962,781.7981039001606,0.039280000142753124,0.13051179982721806,787.7981753000058,6.030494899954647,787.8981027002446,0.033136799931526184,0.1304293996654451,1.0,2.5316813001409173,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
50,0,50,0,,,,,,,,,,,,,,,,,,790.4651537002064,0.00024399999529123306,0.09929029969498515,796.4647900001146,5.999097099993378,796.581420800183,0.02254029968753457,0.11602299986407161,802.5814843000844,6.015753199812025,802.6814395003021,0.018016699701547623,0.11587169952690601,2.0,2.6652877000160515,,6.099024700000882,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
51,0,51,0,,,,,,,,,,,,,,,,,,805.3817269001156,0.00022220006212592125,0.09975489974021912,811.3814014000818,5.999329600017518,811.5146558000706,0.03766039991751313,0.1325609995983541,817.5147874001414,5.999208799563348,817.5812862999737,0.002268199808895588,0.09906559949740767,1.0,3.5644713998772204,6.0991958999074996,6.099219799973071,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
52,0,52,0,,,,,,,,,,,,,,,,,,821.181621900294,0.0005512000061571598,0.09718969976529479,827.1980216000229,6.013659900054336,827.3313799002208,0.045021199621260166,0.14732629992067814,833.3313627000898,6.013634999748319,833.3979764999822,0.01634889980778098,0.11361739970743656,0.0,1.964898900128901,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
53,0,53,0,,,,,,,,,,,,,,,,,,835.3982569999062,0.0006146999076008797,0.0970601998269558,841.3979772999883,6.030541500076652,841.5478977998719,0.053996399976313114,0.1471615000627935,847.5479485001415,6.013765699695796,847.6145162000321,0.015250599943101406,0.11405009962618351,0.0,2.466199900023639,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
54,0,54,0,,,,,,,,,,,,,,,,,,850.1148577001877,0.00023829983547329903,0.09936549980193377,856.1145720998757,5.999270299915224,856.2812451999635,0.06391139980405569,0.16618539951741695,862.2813101001084,5.9992611994966865,862.3144545000978,0.0026408997364342213,0.09933919971808791,0.0,2.264214599970728,6.099399499595165,6.09919699979946,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
55,0,55,0,,,,,,,,,,,,,,,,,,864.6145017002709,0.000471699982881546,0.09794759983196855,870.6311743999831,6.014490699861199,870.7645812002011,0.053185099735856056,0.1480806996114552,876.76446700003,6.014502499718219,876.8309443001635,0.015823999419808388,0.11431039962917566,2.0,2.532997699920088,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
56,0,56,0,,,,,,,,,,,,,,,,,,879.3980517000891,0.00047579966485500336,0.0978342997841537,885.380987400189,6.014055199921131,885.5146294999868,0.025041299872100353,0.11416019964963198,891.5144225000404,6.0141051998361945,891.6143295001239,0.016863899771124125,0.1140274996869266,0.0,2.3321525999344885,,6.097756999544799,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
57,0,57,0,,,,,,,,,,,,,,,,,,893.9812012999319,0.0005831001326441765,0.09780000010505319,899.981095300056,6.031160300131887,900.1143229003064,0.03165140002965927,0.13104069977998734,906.1144141000696,6.031058799941093,906.1975930002518,0.016709699761122465,0.11434979969635606,0.0,2.165372499730438,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
58,0,58,0,,,,,,,,,,,,,,,,,,908.3977592000738,0.00022649997845292091,0.09886089991778135,914.4143412001431,6.015577500220388,914.5643501002342,0.06567770009860396,0.16571730002760887,920.5643123001792,6.032078699674457,920.6141742998734,0.01705369958654046,0.11553759966045618,0.0,1.4993813997134566,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
59,0,59,0,,,,,,,,,,,,,,,,,,922.1477983002551,0.00045819999650120735,0.09770620008930564,928.1642116000876,6.014111100230366,928.2808642000891,0.026792699936777353,0.13079890003427863,934.2641345001757,6.030687499791384,934.364194100257,0.0159642999060452,0.11404419969767332,1.0,2.265917900018394,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
60,0,60,0,,,,,,,,,,,,,,,,,,936.6644100998528,0.00024109985679388046,0.0993431000970304,942.6808943999931,6.016012100037187,942.7974283001386,0.03990540001541376,0.1326365997083485,948.7975516002625,5.999188499990851,948.864176900126,0.0031961998902261257,0.09934769989922643,1.0,2.0302436999045312,6.099173299968243,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
61,0,61,0,,,,,,,,,,,,,,,,,,950.9311504000798,0.0006447001360356808,0.09716490004211664,956.947561699897,6.013772199861705,957.0975072002038,0.07398819969967008,0.16400579968467355,963.0975041999482,6.030420599970967,963.1640459001064,0.033274299930781126,0.13063339982181787,2.0,2.631392799783498,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
62,0,62,0,,,,,,,,,,,,,,,,,,965.8311310000718,0.0006283000111579895,0.09742469992488623,971.8308763001114,6.0306453998200595,971.9974662000313,0.06262349989265203,0.16371789993718266,977.997435499914,6.030520000029355,978.0640022000298,0.033610399812459946,0.1303465999662876,0.0,2.7312386999838054,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
63,0,63,0,,,,,,,,,,,,,,,,,,980.8311493000947,0.0006301999092102051,0.09737020032480359,986.8473996999674,6.013759300112724,987.497604700271,0.3858574000187218,0.6640531998127699,,6.013737699948251,993.0473160999827,0.01639549992978573,0.11375480005517602,0.0,2.6316865999251604,,,7408,Visual,2024-08-24_10h46.16.881,Visual_Condition_v2,2022.2.5,29.98574478706913,
