loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,192.81773660006002,0.0006204000674188137,0.09721309971064329,198.83416859991848,6.013754399958998,198.98405419988558,0.07528609968721867,0.16372879967093468,6.030336800031364,204.98414009995759,205.0340831000358,0.016074699815362692,0.11383879976347089,0.0,2.3988030003383756,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
11,0,11,0,,,,,,,,,,,,,,,,,,207.4677237002179,0.00022780010476708412,0.09910360025241971,213.46747640008107,6.032307000365108,213.63408089987934,0.06490640016272664,0.1657137000001967,6.032269200310111,219.63411700027063,219.70072810025886,0.03500529984012246,0.13225700007751584,1.0,2.3649663999676704,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
12,0,12,0,,,,,,,,,,,,,,,,,,222.10090780025348,0.0005016997456550598,0.0974700995720923,228.08410730026662,6.014124299865216,228.21733270026743,0.026418499648571014,0.11419219989329576,6.014062899630517,234.21743510011584,234.31737060006708,0.015538899693638086,0.11431369977071881,0.0,2.69948250008747,6.097362899687141,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
13,0,13,0,,,,,,,,,,,,,,,,,,237.05103920027614,0.00022300006821751595,0.09942330000922084,243.0507697998546,5.999052200000733,243.16738029988483,0.014107100199908018,0.11566819995641708,6.015650299843401,249.16742390021682,249.26738830003887,0.018488400150090456,0.11560360016301274,0.0,2.0980809000320733,6.099021700210869,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
14,0,14,0,,,,,,,,,,,,,,,,,,251.40077249985188,0.000520200002938509,0.09731350000947714,257.3838193002157,6.013619500212371,257.5136637999676,0.022746500093489885,0.10995570011436939,6.030522800050676,263.5171961002052,263.617328400258,0.015481899958103895,0.11387669993564487,1.0,2.499571000225842,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
15,0,15,0,,,,,,,,,,,,,,,,,,266.15088240010664,0.00021919980645179749,0.09908429998904467,272.1674012001604,6.015976299997419,272.2839398998767,0.02899360004812479,0.13238869979977608,5.999045299831778,278.283985900227,278.3505466999486,0.002300799824297428,0.09888299973681569,0.0,2.364452399779111,,6.099047699943185,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
16,0,16,0,,,,,,,,,,,,,,,,,,280.75100729987025,0.0006777998059988022,0.09685329999774694,286.76728620007634,6.01371859991923,286.8841102998704,0.030230399686843157,0.1304059997200966,6.030340599827468,292.8839855999686,292.98395200027153,0.03325709979981184,0.13029769994318485,1.0,2.36485099978745,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
17,0,17,0,,,,,,,,,,,,,,,,,,295.3841649000533,0.00046500004827976227,0.09914739988744259,301.40065680025145,6.015828799922019,301.8841367000714,0.23405139986425638,0.49898550007492304,5.9991526999510825,,307.61360000027344,0.03166719991713762,0.12862769979983568,0.0,2.3851626999676228,,6.0990995997563004,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
18,0,18,0,,,,,,,,,,,,,,,,,,310.033996200189,0.0006846999749541283,0.09684549970552325,316.0505734998733,6.013539500068873,316.21731049986556,0.07654359983280301,0.18042639968916774,6.0134449996985495,322.2172173000872,322.25055789994076,0.016282399650663137,0.11342229973524809,0.0,2.4980932995676994,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
19,0,19,0,,,,,,,,,,,,,,,,,,324.78417159989476,0.000283299945294857,0.09926059981808066,330.80056020012125,6.015789600089192,330.917034199927,0.04096029978245497,0.13246219977736473,5.999106099829078,336.91717540007085,336.98418419994414,0.0023311995901167393,0.09919409966096282,0.0,2.2978417999111116,,6.099094299599528,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
20,0,20,0,,,,,,,,,,,,,,,,,,339.3173851002939,0.0003023003228008747,0.09945579990744591,345.333837099839,6.015781200025231,345.4507694998756,0.028468099888414145,0.13250340009108186,5.999210999812931,351.4504884001799,351.5170642999001,0.0026492001488804817,0.09911839989945292,0.0,2.130923599936068,,6.099126699846238,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
21,0,21,0,,,,,,,,,,,,,,,,,,353.68406239990145,0.00022169994190335274,0.09907690016552806,359.68375690001994,5.9990209001116455,359.81704929983243,0.035827099811285734,0.13237749971449375,5.999029699712992,365.8171041002497,365.8837124002166,0.002589699812233448,0.09891729988157749,2.0,1.6974082002416253,,6.098994199652225,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
22,0,22,0,,,,,,,,,,,,,,,,,,367.61736000003293,0.00030820025131106377,0.09905260009691119,373.61711370013654,5.999002400320023,373.7169675002806,0.006425200030207634,0.09915739996358752,5.999001900199801,379.71703759999946,379.8169606998563,0.002343500033020973,0.09926859987899661,2.0,2.3642130000516772,6.0989346001297235,6.098979699891061,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
23,0,23,0,,,,,,,,,,,,,,,,,,382.2173146000132,0.00024010008201003075,0.09926329972222447,388.20064679998904,5.999189000111073,388.31709440005943,-0.0006461003795266151,0.09933350002393126,5.999220700003207,394.3169995001517,394.4168984000571,0.0019506998360157013,0.09915259992703795,0.0,2.2317130002193153,6.082612699829042,6.099151799920946,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
24,0,24,0,,,,,,,,,,,,,,,,,,396.683908900246,0.0005037998780608177,0.09720860002562404,402.68363230023533,6.030497900210321,402.83368830010295,0.04618870001286268,0.14734110003337264,6.013768100179732,408.83379520010203,408.90026250015944,0.01649719988927245,0.11369469994679093,1.0,2.231589099857956,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
25,0,25,0,,,,,,,,,,,,,,,,,,411.1672781002708,0.0005069999024271965,0.09729859977960587,417.16711070016026,6.030801999848336,417.40057370020077,0.10696509992703795,0.2308140997774899,6.030580000020564,,423.40021050022915,0.03352709952741861,0.13053169986233115,0.0,3.0647709001787007,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
26,0,26,0,,,,,,,,,,,,,,,,,,426.50057120015845,0.0002926001325249672,0.09919589990749955,432.5170145002194,6.0157610001042485,432.6500924001448,0.054422599729150534,0.14930459996685386,6.0157821998000145,438.63335700007156,438.71682040020823,0.017628399655222893,0.115516799967736,1.0,1.932428800035268,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
27,0,27,0,,,,,,,,,,,,,,,,,,440.6837726002559,0.00021689990535378456,0.09916340000927448,446.68353960011154,5.999069300014526,446.8002257999033,0.012583100236952305,0.11597070004791021,6.015711400192231,452.8001788002439,452.9000796000473,0.018431699834764004,0.11565259983763099,2.0,2.0315398001112044,6.099071000237018,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
28,0,28,0,,,,,,,,,,,,,,,,,,454.96706739999354,0.00040820008143782616,0.09792410023510456,460.9834957001731,6.014595599845052,461.13379170000553,0.056003499776124954,0.1648327000439167,6.031201499979943,467.13347270013765,467.2001541000791,0.03443520003929734,0.1313501000404358,0.0,2.5976634002290666,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
29,0,29,0,,,,,,,,,,,,,,,,,,469.8335402999073,0.00025610020384192467,0.09927659993991256,475.83344009984285,5.9992014998570085,476.00027310010046,0.04921169998124242,0.16594129987061024,5.999213600065559,482.0002252999693,482.03335019992664,0.002114399801939726,0.09916039975360036,2.0,2.098128399811685,6.099180600140244,6.099396199919283,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
30,0,30,0,,,,,,,,,,,,,,,,,,484.1669872002676,0.00023250002413988113,0.09894150029867887,490.1833159001544,6.0156763000413775,490.2999481000006,0.03388570016250014,0.1322965999133885,5.9991001999005675,496.2999958000146,496.3665519002825,0.0023483997210860252,0.09910389967262745,3.0,2.3309484999626875,,6.098957899957895,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
31,0,31,0,,,,,,,,,,,,,,,,,,498.7333694999106,0.00021980004385113716,0.09910009987652302,504.73330319998786,5.999105699826032,504.849952199962,0.02430750010535121,0.1157808001153171,6.015769199933857,510.84993989998475,510.94989860011265,0.01767840003594756,0.11564029986038804,0.0,3.29890470020473,6.099106700159609,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
32,0,32,0,,,,,,,,,,,,,,,,,,514.2834966001101,0.00043899985030293465,0.09745629969984293,520.2999761998653,6.014090899843723,520.4165341001935,0.030663499608635902,0.1306828996166587,6.030974999535829,526.4165866998956,526.5164179001004,0.03347819950431585,0.13066549971699715,1.0,2.0980580002069473,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
33,0,33,0,,,,,,,,,,,,,,,,,,528.6501267999411,0.0005281004123389721,0.0971912001259625,534.6666337000206,6.013732700143009,534.783227799926,0.0372444000095129,0.1306578000076115,6.030374300200492,540.7832635999657,540.8831898998469,0.033179900143295527,0.13035150012001395,1.0,1.9979618000797927,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
34,0,34,0,,,,,,,,,,,,,,,,,,542.9167491002008,0.00048610009253025055,0.09719750005751848,548.9164986000396,6.030417799949646,549.0497253001668,0.03143970016390085,0.13043659972026944,6.030345799867064,555.0498343999498,555.1497940998524,0.03298649983480573,0.1304604997858405,0.0,2.8982608998194337,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
35,0,35,0,,,,,,,,,,,,,,,,,,558.0833418001421,0.00022150017321109772,0.09920250019058585,564.0997713999823,6.015704700257629,564.2330511999317,0.041499000042676926,0.1492635002359748,6.015645300038159,570.2330658002757,570.2996653001755,0.0184239000082016,0.11575799994170666,1.0,2.1314876000396907,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
36,0,36,0,,,,,,,,,,,,,,,,,,572.4666446000338,0.0005222000181674957,0.09788600029423833,578.4664278998971,6.030698600225151,578.6497072000057,0.07784319994971156,0.18087639985606074,6.013922499958426,584.649681400042,584.6830179002136,0.016547299921512604,0.11390060000121593,1.0,1.8651219001039863,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
37,0,37,0,,,,,,,,,,,,,,,,,,586.583335599862,0.0004582996480166912,0.09724779985845089,592.5830232999288,6.030577899888158,592.7329227002338,0.04776539979502559,0.14721199963241816,6.013838099781424,598.7329975999892,598.7995817000046,0.016441799700260162,0.11381449969485402,0.0,2.0652613998390734,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
38,0,38,0,,,,,,,,,,,,,,,,,,600.899875599891,0.00021750014275312424,0.09919949993491173,606.9162713000551,6.015982199925929,607.0495291999541,0.04523039981722832,0.14914749981835485,6.015844099689275,613.0496249999851,613.1162220002152,0.018826099578291178,0.11570769967511296,0.0,2.2980123003944755,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
39,0,39,0,,,,,,,,,,,,,,,,,,615.4496241002344,0.00022209994494915009,0.09915449982509017,621.4497139002196,5.999227099586278,621.5829769000411,0.027884899638593197,0.13249139953404665,5.99907729960978,627.5828404999338,627.6496784999035,0.0015603997744619846,0.09928259951993823,0.0,2.4317710995674133,6.099099199753255,6.099000199697912,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
40,0,40,0,,,,,,,,,,,,,,,,,,630.1165045001544,0.0004525999538600445,0.09733550017699599,636.1328277001157,6.014044200070202,636.2494467999786,0.037779000122100115,0.13045280007645488,6.030572600197047,642.2495333999395,642.3326685000211,0.01585320010781288,0.11375080002471805,2.0,2.699057400226593,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
41,0,41,0,,,,,,,,,,,,,,,,,,645.0661859000102,0.0006638001650571823,0.09684690041467547,651.0829278002493,6.013526900205761,651.2326989001594,0.06673160009086132,0.16349150007590652,6.0301052001304924,657.232792600058,657.2994054001756,0.03200120013207197,0.12998529989272356,0.0,2.232308799866587,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
42,0,42,0,,,,,,,,,,,,,,,,,,659.5659345001914,0.00015360023826360703,0.09902640013024211,665.5827248999849,6.015923200175166,665.6995133999735,0.030631599947810173,0.13264490012079477,5.99920399999246,671.6993736000732,671.7660437999293,0.0027256999164819717,0.09919280000030994,0.0,2.530807899776846,,6.099252100102603,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
43,0,43,0,,,,,,,,,,,,,,,,,,674.3329427000135,0.0006218999624252319,0.09737089974805713,680.3493837001733,6.013754699844867,680.4659219998866,0.03672929992899299,0.13038749992847443,6.030407399870455,686.4659795998596,686.5659066000953,0.033179199788719416,0.1303407996892929,1.0,2.5647355997934937,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
44,0,44,0,,,,,,,,,,,,,,,,,,689.166301399935,0.0004473002627491951,0.09755900036543608,695.1826279000379,6.014129200018942,695.3325045001693,0.0717258001677692,0.16410410031676292,6.030945400241762,701.332656300161,701.3991970000789,0.033112999983131886,0.1306925998069346,0.0,2.098468199837953,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
45,0,45,0,,,,,,,,,,,,,,,,,,703.5328207002021,0.00021959980949759483,0.09913520002737641,709.5158383999951,5.999013899825513,709.6490462999791,0.022218199912458658,0.11570579977706075,6.015778599772602,715.6493581999093,715.7492076000199,0.017534899525344372,0.1156396996229887,0.0,2.33233999973163,6.082275599706918,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
46,0,46,0,,,,,,,,,,,,,,,,,,718.1161185000092,0.00048719998449087143,0.09706709999591112,724.1326056001708,6.013728300109506,724.249090500176,0.028285100124776363,0.13035500003024936,6.030239200219512,730.2491772999056,730.33240630012,0.015459899790585041,0.11355180013924837,2.0,1.8323687999509275,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
47,0,47,0,,,,,,,,,,,,,,,,,,732.1994298002683,0.0005532996729016304,0.09734859969466925,738.2159581002779,6.01383369974792,738.3325642002746,0.030137899797409773,0.13078059954568744,6.030386699829251,744.332437899895,744.4324618000537,0.03311889944598079,0.13038869947195053,1.0,2.131418500095606,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
48,0,48,0,,,,,,,,,,,,,,,,,,746.5994450002909,0.000696099828928709,0.09719699993729591,752.5990742002614,6.0305321998894215,752.7490552002564,0.04833749961107969,0.14719209959730506,6.013889899943024,758.7490790998563,758.8156896000728,0.016768799629062414,0.11392599949613214,3.0,2.9312133002094924,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
49,0,49,0,,,,,,,,,,,,,,,,,,761.7826244002208,0.00022119982168078423,0.09939979994669557,767.7990129999816,6.015827300027013,767.9156833002344,0.03314699977636337,0.13250839989632368,5.999106999952346,773.9156740000471,773.9823336000554,0.0028310995548963547,0.09936149977147579,3.0,3.3640581001527607,,6.099298399873078,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
50,0,50,0,,,,,,,,,,,,,,,,,,777.3826489001513,0.00023829983547329903,0.09890520013868809,783.3990416000597,6.015768399927765,783.5157168000005,0.030923099722713232,0.13250690000131726,5.999064600095153,789.5156685998663,789.5821424000897,0.0012457999400794506,0.09903049981221557,0.0,2.2323179999366403,,6.09892369993031,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
51,0,51,0,,,,,,,,,,,,,,,,,,791.8490082002245,0.0005538002587854862,0.09711150033399463,797.8656187001616,6.013734000269324,797.982114800252,0.02891550026834011,0.13040800020098686,6.030362599994987,803.9822184001096,804.0822296999395,0.0330961998552084,0.13034870009869337,1.0,1.9981865999288857,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
52,0,52,0,,,,,,,,,,,,,,,,,,806.115547100082,0.0006447001360356808,0.09701030002906919,812.1321866000071,6.013670300133526,812.2821423001587,0.06188239995390177,0.1636284999549389,6.030291500035673,818.282240100205,818.3488381998613,0.03233239986002445,0.1301158000715077,2.0,2.4320898996666074,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
53,0,53,0,,,,,,,,,,,,,,,,,,820.8158040000126,0.0005485001020133495,0.09746860014274716,826.8154911999591,6.030808299779892,826.9652796001174,0.056306999642401934,0.14740539994090796,6.014174100011587,832.9654252002947,833.0319774998352,0.01662309980019927,0.1140083996579051,2.0,2.1315512997098267,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
54,0,54,0,,,,,,,,,,,,,,,,,,835.1988043999299,0.0007231999188661575,0.09718050016090274,841.1987022999674,6.0304471999406815,841.3487257002853,0.04398000007495284,0.14712669979780912,6.013750299811363,847.3487204001285,847.4153257999569,0.016619999893009663,0.11369320005178452,0.0,2.3313655997626483,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
55,0,55,0,,,,,,,,,,,,,,,,,,849.7823266000487,0.0004929997958242893,0.0972976996563375,855.782038200181,6.030673399567604,855.9318878999911,0.04781639948487282,0.14726069988682866,6.013890699483454,861.9319747001864,861.998601200059,0.016612499486654997,0.1140029993839562,1.0,2.598075599875301,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
56,0,56,0,,,,,,,,,,,,,,,,,,864.632118999958,0.0006177998147904873,0.09741199994459748,870.6321103000082,6.030779399909079,870.7822799002752,0.04728939989581704,0.14756419975310564,6.013928500004113,876.7819731002674,876.8485967000015,0.016274699941277504,0.11385039985179901,2.0,2.1320070000365376,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
57,0,57,0,,,,,,,,,,,,,,,,,,879.0153609002009,0.0006172000430524349,0.09693980030715466,885.032067600172,6.013511300086975,885.1485875998624,0.02628199988976121,0.13027739990502596,6.030118700116873,891.1485963002779,891.2485871999525,0.03267599968239665,0.1303264000453055,1.0,2.0984657001681626,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
58,0,58,0,,,,,,,,,,,,,,,,,,893.3821339998394,0.0006297999061644077,0.09723640000447631,899.3820032002404,6.030749300029129,899.5151272001676,0.028240200132131577,0.13059520022943616,6.030602199956775,905.5152056999505,905.6150790001266,0.0331433997489512,0.13051720010116696,2.0,1.9315848001278937,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
59,0,59,0,,,,,,,,,,,,,,,,,,907.5820704000071,0.0004922002553939819,0.09736339980736375,913.5651131002232,6.0139771001413465,913.7151172999293,0.0372338998131454,0.13072030013427138,6.030629700049758,919.7152253999375,919.7983293998986,0.016690699849277735,0.11394929978996515,0.0,2.7982797999866307,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
60,0,60,0,,,,,,,,,,,,,,,,,,922.6319607999176,0.0005326000973582268,0.09770580008625984,928.6318338001147,6.0310295997187495,928.7650593998842,0.0359652996994555,0.13085159985348582,6.031014499720186,934.7650675000623,934.8483585002832,0.017080099787563086,0.11422089952975512,0.0,2.164731299970299,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
61,0,61,0,,,,,,,,,,,,,,,,,,937.0486547001638,0.0002155001275241375,0.09933659993112087,943.0650303000584,6.016005499754101,943.1816664002836,0.03784939972683787,0.1325878999195993,5.999374399892986,949.1816910998896,949.2482802001759,0.002803799696266651,0.09929219959303737,0.0,1.9974144999869168,,6.099261899944395,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
62,0,62,0,,,,,,,,,,,,,,,,,,951.2819131002761,0.000509999692440033,0.09718079958111048,957.2817605999298,6.0306065999902785,957.4315426000394,0.04380919970571995,0.14710199972614646,6.013815699610859,963.4315341999754,963.4981562001631,0.015330199617892504,0.11395479971542954,0.0,2.1993285003118217,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
63,0,63,0,,,,,,,,,,,,,,,,,,965.7318199002184,0.0005459999665617943,0.09707870008423924,971.7316109002568,6.030449700076133,971.8814142001793,0.057831999845802784,0.14712709980085492,6.013729800004512,977.8815708002076,977.9481700998731,0.01625490002334118,0.11358919972553849,1.0,2.1649212003685534,,,7329,Visual,2024-10-01_17h15.28.190,Visual_Condition_v2,2022.2.5,29.958507437240407,
