loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.82995729986578,183.82995729986578,0.007904600352048874,0.09765189979225397,5.0,5.090715600177646,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9634998999536,188.9634998999536,0.006943199783563614,0.09900170005857944,5.0,3.7271079001948237,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.72985519934446,192.72985519934446,0.007182599976658821,0.0979645000770688,5.0,2.258386000059545,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0298204999417,195.0298204999417,0.007570899091660976,0.0987916998565197,5.0,3.8920002998784184,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.98057759925723,198.98057759925723,0.007698300294578075,0.11438999976962805,6.0,5.307711400091648,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.31333419959992,204.31333419959992,0.0063377004116773605,0.09894040040671825,5.0,2.427005600184202,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.78011849988252,206.78011849988252,0.0008062999695539474,0.09914840012788773,7.0,10.399511000141501,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,217.21362879965454,0.0002576000988483429,0.09811559971421957,223.2136941999197,6.031722499988973,223.56373179983348,223.56373179983348,0.232617300003767,0.34824120067059994,6.014888999983668,229.49664979986846,229.49664979986846,229.49664979986846,0.07418500073254108,0.18153960071504116,235.19676729943603,235.3967614993453,6.01478570047766,6.1147201005369425,241.3967438992113,12.014744200743735,241.53006589971483,241.53006589971483,0.015209101140499115,0.114851800724864,down,1.9213819997385144,243.51356879994273,4.4500455260276794e-05,0.09864959958940744,249.53046989999712,249.53046989999712,0.010066299699246883,0.11497270036488771,6.0,5.172605199739337,,,,,,,241.49678149912506,241.49678149912506,249.53046989999712,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.7299639992416,254.7299639992416,0.008894800208508968,0.09893220011144876,7.0,3.057658700272441,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8468104992062,257.8468104992062,0.009281800128519535,0.11470859963446856,7.0,2.0395944006741047,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.93022559955716,259.93022559955716,0.008048399351537228,0.1147547997534275,7.0,2.574393699876964,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5298818992451,262.5298818992451,0.007143000140786171,0.09755459986627102,7.0,2.058874199166894,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.6301449993625,264.6301449993625,0.007426699623465538,0.09884809982031584,7.0,1.7589153004810214,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.4301463998854,266.4301463998854,0.00788820069283247,0.09908790048211813,7.0,1.4255629004910588,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8970473995432,267.8970473995432,0.0007192995399236679,0.09917369950562716,1.0,10.099679100327194,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,278.0301689999178,0.0003700004890561104,0.0973276998847723,284.0468624997884,6.013925899751484,284.26383669953793,284.26383669953793,0.11618490051478148,0.2306409003213048,6.030725200660527,290.3302173996344,290.3302173996344,290.3302173996344,0.08578880038112402,0.1973696006461978,296.03002379927784,296.2301444998011,6.0305656008422375,6.130516100674868,302.23042009957135,12.030862701125443,302.3634801991284,302.3634801991284,0.030831601470708847,0.13049140106886625,up,1.792229700833559,304.19680879916996,3.7400051951408386e-05,0.09769050031900406,310.1968468995765,310.1968468995765,0.00703980028629303,0.09779900033026934,4.0,10.89164540078491,,,,,,,302.33027569949627,302.33027569949627,310.1968468995765,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.1469123000279,321.1469123000279,0.008976800367236137,0.11405969969928265,3.0,4.372441399842501,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.56376970000565,325.56376970000565,0.008700400590896606,0.11434860061854124,3.0,4.539834399707615,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1301728999242,330.1301728999242,0.006687300279736519,0.09901230037212372,4.0,3.1600839998573065,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.33030329924077,333.33030329924077,0.0071929991245269775,0.09815239999443293,7.0,4.192702700383961,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5634856997058,337.5634856997058,0.007065899670124054,0.09795130044221878,5.0,3.4585098000243306,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0804221993312,341.0804221993312,0.010069699957966805,0.11417619977146387,3.0,2.871936700306833,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.98021740000695,343.98021740000695,0.002050899900496006,0.09819069970399141,2.0,8.797339799813926,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,352.81397779937834,0.0002758000046014786,0.09791899938136339,358.81361710000783,6.03127249982208,359.0635058991611,359.0635058991611,0.14193699974566698,0.24800319969654083,6.0146741000935435,365.0969725996256,365.0969725996256,365.0969725996256,0.06934810057282448,0.18128240015357733,370.7967417994514,370.9968208996579,6.014438100159168,6.114778100512922,376.99685169942677,12.01447750069201,377.130224599503,377.130224599503,0.014805400744080544,0.11450050119310617,up,2.4180158004164696,379.61368809919804,4.469975829124451e-05,0.09784880001097918,385.61345029994845,385.61345029994845,0.009350900538265705,0.09768590051680803,4.0,3.156054699793458,,,,,,,377.0970871997997,377.0970871997997,385.61345029994845,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.81360799912363,388.81360799912363,0.006731300614774227,0.09723670035600662,5.0,4.091351999901235,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9469246994704,392.9469246994704,0.007191799581050873,0.09813779965043068,6.0,3.9585213996469975,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.9467833992094,396.9467833992094,0.006365799345076084,0.09922839980572462,6.0,2.3603194998577237,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.3639444997534,399.3639444997534,0.007623099721968174,0.11380890011787415,5.0,5.20727919973433,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5968673992902,404.5968673992902,0.007354799658060074,0.09766649920493364,3.0,3.158117400482297,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.81380739994347,407.81380739994347,0.008880499750375748,0.11429290007799864,1.0,2.87326779961586,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.71357829961926,410.71357829961926,0.0007221996784210205,0.09931359998881817,6.0,5.901052399538457,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,416.64710980001837,0.0003904998302459717,0.09741550032049417,422.66362659912556,6.014240199699998,422.8470577998087,422.8470577998087,0.085075200535357,0.19761440064758062,6.030943300575018,428.9468956999481,428.9468956999481,428.9468956999481,0.09541780035942793,0.19785090070217848,434.64694250002503,434.84711699932814,6.031153300777078,6.130933800712228,440.8469433998689,12.03098240122199,440.9802757995203,440.9802757995203,0.031157201156020164,0.13141070120036602,up,1.3037699004635215,442.3468351997435,3.9099715650081635e-05,0.09743529930710793,448.38051479961723,448.38051479961723,0.025088299997150898,0.13049389980733395,7.0,5.906492699868977,,,,,,,440.9469007998705,440.9469007998705,,428.8470540000126,428.8470540000126,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.3135212995112,454.3135212995112,0.007004899904131889,0.0989207997918129,7.0,1.6264169998466969,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.98014979995787,455.98014979995787,0.007486100308597088,0.09793080016970634,7.0,1.7580282995477319,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.7802784992382,457.7802784992382,0.007447799667716026,0.09797300025820732,7.0,1.6914594005793333,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5135543998331,459.5135543998331,0.007476300001144409,0.09827409964054823,7.0,1.725318600423634,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.2807958992198,461.2807958992198,0.0075019001960754395,0.09779760055243969,3.0,3.524936500005424,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.8469270998612,464.8469270998612,0.00886170007288456,0.09936290048062801,7.0,2.3916129004210234,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2800783999264,467.2800783999264,0.0004681004211306572,0.09984499961137772,1.0,5.433608600869775,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,472.74726979993284,0.00038720015436410904,0.09762100037187338,478.74703689944,6.031159600242972,478.9470587000251,478.9470587000251,0.09261850081384182,0.1979351006448269,6.03114110045135,485.0469335997477,485.0469335997477,485.0469335997477,0.08754630107432604,0.1979233007878065,490.7469215998426,490.9469472998753,6.031008001416922,6.130977900698781,496.9469543993473,12.031014300882816,497.08027099911124,497.08027099911124,0.03122770134359598,0.1309046009555459,up,2.0034685004502535,499.14690489973873,5.699973553419113e-05,0.09795279987156391,505.1466850992292,505.1466850992292,0.007714400067925453,0.09799269959330559,5.0,2.524487399496138,,,,,,,497.0470258994028,497.0470258994028,505.1466850992292,484.9468808993697,484.9468808993697,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7304766997695,507.7304766997695,0.007567800581455231,0.11413110047578812,5.0,1.7074374994263053,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.4634377993643,509.4634377993643,0.00761839933693409,0.09746919944882393,4.0,2.957638499327004,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4634833997115,512.4634833997115,0.007404600270092487,0.09896230045706034,3.0,5.459303199313581,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9636133993044,517.9636133993044,0.006801699288189411,0.09841209929436445,3.0,2.5925703002139926,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.596904899925,520.596904899925,0.007812400348484516,0.0977102005854249,5.0,4.857535999268293,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4969767993316,525.4969767993316,0.006945000030100346,0.09710059966892004,5.0,1.5579049997031689,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0971632990986,527.0971632990986,0.00132680032402277,0.097957500256598,5.0,5.664840900339186,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,532.7974014999345,0.00013670045882463455,0.09917220007628202,538.797009899281,5.999118300154805,538.963454999961,538.963454999961,0.060890500433743,0.16582020092755556,5.999314000830054,545.0637578992173,545.0637578992173,545.0637578992173,0.05690850131213665,0.16593720111995935,550.7635798994452,550.9968958999962,5.999147401191294,6.0991207007318735,556.9969273991883,11.99915090110153,557.0969144999981,557.0969144999981,0.0001840014010667801,0.09918900113552809,down,4.45132640004158,561.5970290992409,3.42000275850296e-05,0.09814850054681301,567.5967593993992,567.5967593993992,0.007515700533986092,0.09795290045440197,6.0,5.424797300249338,,,,,,,557.0637778993696,557.0637778993696,567.5967593993992,544.9636057997122,544.9636057997122,6.0992565006017685,6.099211500957608,12.099391900934279,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.063356699422,573.063356699422,0.007660199888050556,0.09785350039601326,6.0,1.8579043000936508,,,,,,,,,,,,,,,8536,Moral,2024-12-10_12h22.48.282,MoralCondition_v2,2022.2.5,30.011878701200324,
