loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.11412339983508,0.0008153999224305153,0.12507650000043213,16.4304144999478,16.696976600098424,17.313832400017418,17.630529399961233,17.897116599953733,18.23026810004376,18.23026810004376,0.04137329990044236,0.14153029979206622,33.24704589997418,15.02481979993172,33.34697960014455,0.024704199749976397,0.12503309966996312,33.81378010008484,space,1.8477455000393093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.48007980012335,428.48007980012335,0.007575599942356348,0.09782089991495013,6.0,1.0911107000429183,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.6305329001043,429.6305329001043,0.008020399836823344,0.11456319992430508,6.0,1.5741101000458002,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.230216300115,431.230216300115,0.007450199918821454,0.097762499935925,2.0,2.024568800115958,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.29682240006514,433.29682240006514,0.007450200151652098,0.09793650009669363,6.0,1.9251262999605387,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.26379880006425,435.26379880006425,0.007360799936577678,0.09803980006836355,2.0,1.8248793999664485,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.13039409997873,437.13039409997873,0.007138000102713704,0.09791349992156029,6.0,1.5919264999683946,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.76364589994773,438.76364589994773,0.0016980001237243414,0.09745510015636683,2.0,2.4635206998791546,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,441.2637148001231,0.00030339998193085194,0.097521300194785,447.2801372001413,6.014114100020379,447.4638163000345,447.4638163000345,0.08336489996872842,0.197680699871853,6.030760299880058,453.56359070003964,453.56359070003964,453.56359070003964,0.09147339989431202,0.19764239992946386,459.26343209994957,459.4634364999365,6.030789299868047,6.130761799868196,465.46344979992136,12.03081879997626,465.59699510014616,465.59699510014616,0.030986999860033393,0.13055999972857535,up,0.7043288999702781,466.36341410013847,5.550007335841656e-05,0.09784059994854033,472.39683039998636,472.39683039998636,0.025686000008136034,0.13131819991394877,4.0,4.640130399959162,,,,,,,465.5634027000051,465.5634027000051,453.46349200000986,453.46349200000986,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0633251001127,477.0633251001127,0.0072438998613506556,0.09787800000049174,4.0,1.9584433999843895,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0634914000984,479.0634914000984,0.008419699966907501,0.09785709995776415,2.0,3.723877500044182,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.83015180006623,482.83015180006623,0.0075171999633312225,0.09777210000902414,4.0,4.558060699841008,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.4467210001312,487.4467210001312,0.008877600077539682,0.11425210000015795,4.0,1.6728553001303226,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1467303999234,489.1467303999234,0.006742900004610419,0.09922800003550947,4.0,1.5600801000837237,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7635782000143,490.7635782000143,0.008188899839296937,0.11455910000950098,2.0,2.4740925000514835,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.26372479996644,493.26372479996644,0.0015481999143958092,0.09765079990029335,5.0,4.830850400030613,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,498.1303060001228,0.0002723999787122011,0.09787559998221695,504.1466717000585,6.014572400134057,504.3134200000204,504.3134200000204,0.08093610010109842,0.1809459999203682,6.01455399999395,510.41342440014705,510.41342440014705,510.41342440014705,0.07126919995062053,0.18122489983215928,516.1134895000141,516.3133467000443,6.014552399981767,6.1145399999804795,522.3135190000758,12.014750699978322,522.4467778000981,522.4467778000981,0.014904399868100882,0.1145055997185409,up,0.7823042999953032,523.2798651000485,4.2800093069672585e-05,0.09799499996006489,529.2967103000265,529.2967103000265,0.008874600054696202,0.11471810005605221,4.0,2.040115499868989,,,,,,,522.4135501000565,522.4135501000565,510.3133122001309,510.3133122001309,529.2967103000265,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.3633286999539,531.3633286999539,0.006957900011911988,0.09793849987909198,2.0,2.8250665001105517,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2468741999473,534.2468741999473,0.008370399940758944,0.11419769981876016,2.0,1.3734738000202924,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.6637115001213,535.6637115001213,0.010277600027620792,0.113902100129053,1.0,2.238073900109157,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.929985200055,537.929985200055,0.007465700153261423,0.09768740017898381,4.0,2.091448999941349,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0634278999642,540.0634278999642,0.007596899988129735,0.09801100008189678,2.0,2.057795900152996,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.163400700083,542.163400700083,0.007081199903041124,0.09747899998910725,4.0,2.2250643000006676,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4301191000268,544.4301191000268,0.0006899998988956213,0.09923269995488226,5.0,2.599443099927157,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,547.0634689999279,0.00013620010577142239,0.09928330010734499,553.0633511000779,5.99902190011926,553.2298554000445,553.2298554000445,0.06663100002333522,0.16597329988144338,5.999053600011393,559.3466874000151,559.3466874000151,559.3466874000151,0.07091359980404377,0.1827055998146534,565.0465150000528,565.2466953999829,6.015853999881074,6.115724699804559,571.2465111000929,12.015705599915236,571.3798432999756,571.3798432999756,0.015983899822458625,0.11568189971148968,up,0.7456492998171598,572.1631662000436,3.9400067180395126e-05,0.09780450002290308,578.1798630999401,578.1798630999401,0.009000800084322691,0.11434229998849332,6.0,1.7398530000355095,,,,,,,571.3465219000354,571.3465219000354,559.2301306999288,559.2301306999288,578.1798630999401,6.099066399969161,6.099458799930289,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9465562000405,579.9465562000405,0.006923899985849857,0.0992087998893112,2.0,1.759913600049913,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.7464254000224,581.7464254000224,0.006719000171869993,0.09917840012349188,2.0,1.3934164000675082,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.196714400081,583.196714400081,0.007709600031375885,0.11439460003748536,2.0,1.207688600057736,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4297126000747,584.4297126000747,0.007843300001695752,0.09817659994587302,2.0,1.4245558998081833,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8964716000482,585.8964716000482,0.006826200056821108,0.09908529999665916,6.0,2.2269392998423427,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.1801285000984,588.1801285000984,0.007721700007095933,0.11392739997245371,2.0,1.7739659999497235,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9798833001405,589.9798833001405,0.0013805998023599386,0.09944009990431368,6.0,3.09921110002324,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,593.1131081001367,0.0004453998990356922,0.09721529996022582,599.1130647000391,6.0304954999592155,599.329841400031,599.329841400031,0.10855239978991449,0.21400429983623326,6.01377459987998,605.3962477999739,605.3962477999739,605.3962477999739,0.0767941998783499,0.18048179987818003,611.0964367999695,611.2963894000277,6.0138851997908205,6.113766599679366,617.2963461000472,12.013731999788433,617.4296951999422,617.4296951999422,0.014255199581384659,0.1137406995985657,up,0.6321007998194546,618.0965605000965,4.419987089931965e-05,0.09788629994727671,624.1128052999265,624.1128052999265,0.027615099912509322,0.11458809999749064,2.0,2.2545990999788046,,,,,,,617.3966713999398,617.3966713999398,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.4130899999291,626.4130899999291,0.007687999866902828,0.09756159991957247,2.0,1.2912753999698907,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.7464718001429,627.7464718001429,0.006810900056734681,0.09922349988482893,6.0,2.0934919000137597,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.8795302000362,629.8795302000362,0.007983200019225478,0.09919210011139512,6.0,0.9257292000111192,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.8463999999221,630.8463999999221,0.007679899921640754,0.09750259993597865,2.0,2.1575075001455843,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0463809999637,633.0463809999637,0.006557399872690439,0.09909769985824823,2.0,1.0603381998371333,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.1461358000524,634.1461358000524,0.006819999776780605,0.09723559999838471,2.0,1.1915751001797616,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3797798000742,635.3797798000742,0.00135709997266531,0.09763980004936457,6.0,2.6976938999723643,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,638.1131772999652,0.00025209994055330753,0.09779280005022883,644.1129507999867,6.031193899922073,644.3297435999848,644.3297435999848,0.10207789996638894,0.21456589992158115,6.014392399927601,650.3964524001349,650.3964524001349,650.3964524001349,0.0705353997182101,0.18129239976406097,656.0962460001465,656.296232300112,6.0144347997847944,6.114450599765405,662.296290300088,12.014462999766693,662.4297303999774,662.4297303999774,0.01500799972563982,0.11436409968882799,up,0.6718185998033732,663.162914799992,4.429998807609081e-05,0.09806140000000596,669.1795663000084,669.1795663000084,0.026368599850684404,0.11467169993557036,2.0,2.022647100035101,,,,,,,662.3964691001456,662.3964691001456,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.2461435999721,671.2461435999721,0.007756599923595786,0.09941619983874261,2.0,1.2259577999357134,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.512831200147,672.512831200147,0.007168800104409456,0.09779609995894134,2.0,1.4250574000179768,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.979494499974,673.979494499974,0.008236599853262305,0.09894669987261295,6.0,2.0917586002033204,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.1297428000253,676.1297428000253,0.008056299993768334,0.11421009991317987,6.0,1.0738872999791056,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.2295844999608,677.2295844999608,0.007580999983474612,0.09774219989776611,2.0,1.7910007000900805,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0628410000354,679.0628410000354,0.0075419999193400145,0.09800540003925562,2.0,1.3579985001124442,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4629281000234,680.4629281000234,0.001244999933987856,0.09827189985662699,6.0,2.46475200005807,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,682.9631223001052,0.00013739988207817078,0.0993286999873817,688.9795165001415,6.0159958999138325,689.1631549999584,689.1631549999584,0.08581999992020428,0.19962869980372488,5.999274799833074,695.2295324001461,695.2295324001461,695.2295324001461,0.05612229974940419,0.1661851997487247,700.929444400128,701.1292411000468,5.999058299697936,6.098992299754173,707.1295382000972,11.999408399919048,707.2629194001202,707.2629194001202,0.0003975997678935528,0.09926089970394969,up,0.7188855998683721,708.0294057999272,4.290021024644375e-05,0.0976453002076596,714.0460771999788,714.0460771999788,0.011659900192171335,0.11412880010902882,5.0,3.7702784999273717,,,,,,,707.2295715000946,707.2295715000946,695.2295324001461,695.2295324001461,714.0460771999788,,6.099364899797365,12.099524299846962,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.8459406001493,717.8459406001493,0.007072200067341328,0.09798149997368455,2.0,4.258498800219968,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1459820000455,722.1459820000455,0.006695499876514077,0.09912659996189177,2.0,1.2268087998963892,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4128173999488,723.4128173999488,0.006642700172960758,0.09901470015756786,2.0,1.160232000052929,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.6127623999491,724.6127623999491,0.0066460000816732645,0.09929100004956126,2.0,1.5603126999922097,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.212547800038,726.212547800038,0.007757300045341253,0.09802519995719194,5.0,3.7912427000701427,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.045894500101,730.045894500101,0.006698100129142404,0.09926040004938841,2.0,1.7601350999902934,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.8459695000201,731.8459695000201,0.001475699944421649,0.09768289979547262,5.0,2.497404299909249,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,734.3796596999746,0.0002965000458061695,0.09796170005574822,740.3793383000884,6.031346500152722,740.6628533999901,740.6628533999901,0.17541010002605617,0.281167299952358,6.01457199989818,746.6625989000313,746.6625989000313,746.6625989000313,0.06950909993611276,0.181366799864918,752.3626051000319,752.5625933001284,6.014513399917632,6.114553399849683,758.5625873000827,12.01450079982169,758.6957960999571,758.6957960999571,0.014677399769425392,0.11446119984611869,down,0.7579354997724295,759.4959019999951,5.0999922677874565e-05,0.09797949995845556,765.5290701999329,765.5290701999329,0.02623019996099174,0.13102219998836517,3.0,3.1061523999087512,,,,,,,758.6625489001162,758.6625489001162,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.6625574000645,768.6625574000645,0.0074112000875175,0.09781100018881261,3.0,2.55810540006496,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.262392600067,771.262392600067,0.006519000045955181,0.09916049987077713,4.0,2.593948299996555,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.8958068001084,773.8958068001084,0.007444899994879961,0.09826600016094744,2.0,2.2918132999911904,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.2291791001335,776.2291791001335,0.0066812001168727875,0.09894659998826683,2.0,1.7600903999991715,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0297402001452,778.0297402001452,0.007058300077915192,0.09818900004029274,3.0,2.158643800066784,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.2294063000008,780.2294063000008,0.007110999897122383,0.09922420000657439,4.0,2.126311599975452,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.3959512999281,782.3959512999281,0.0007263000588864088,0.09944989997893572,3.0,3.2332061000633985,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
