loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,p_port_7.stopped,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,,,,,,,,,196.79233430000022,0.0005164999747648835,0.09773629996925592,202.77536390000023,6.014403900015168,,202.92533890006598,0.033332400023937225,0.13115250004921108,208.92545430001337,6.031071600038558,209.0253275000723,0.033949100063182414,0.13103980000596493,3.0,1.3314486000454053,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
12,0,12,0,,,,,,,,,,,,,,,,,,210.39207649999298,0.0006344999419525266,0.09699549991637468,216.39206890005153,6.030371299944818,,216.54216650000308,0.04481069999746978,0.14725319994613528,222.54208539996762,6.013576199999079,222.6087212000275,0.0163023000350222,0.11377920000813901,0.0,1.3984970999881625,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
13,0,13,0,,,,,,,,,,,,,,,,,,224.04236399999354,0.0002226000651717186,0.0990508000832051,230.05875810002908,6.015739900059998,,230.1921537000453,0.04615530010778457,0.14900510001461953,236.19211449997965,6.015690100030042,236.25865920004435,0.018225800129584968,0.11562270007561892,1.0,1.7317259000847116,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
14,0,14,0,,,,,,,,,,,,,,,,,,238.02550800004974,0.0005827000131830573,0.0968332999618724,244.02542960003484,6.030186800053343,,244.1754529000027,0.04648370004724711,0.1468170000007376,250.17543080006726,6.013476500054821,250.24206610000692,0.01697770005557686,0.11352220003027469,3.0,3.330856499960646,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
15,0,15,0,,,,,,,,,,,,,,,,,,253.60907969996333,0.0006626000395044684,0.09677220007870346,259.6087901999708,6.030166500015184,,259.7920154000167,0.09048610005993396,0.18034960003569722,265.7921001999639,6.013453799998388,265.82531300000846,0.016226300038397312,0.11363410006742924,1.0,2.531764499959536,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
16,0,16,0,,,,,,,,,,,,,,,,,,268.39213970000856,0.0006363000720739365,0.09706190007273108,274.39207609998994,6.030353600042872,,274.54194869997445,0.05654890008736402,0.14696890010964125,280.5421675000107,6.013694800087251,280.6086747000227,0.016292800079099834,0.113696200074628,0.0,1.7651474999729544,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
17,0,17,0,,,,,,,,,,,,,,,,,,282.40914690005593,0.0006337999366223812,0.09751869994215667,288.40876859996933,6.030903599923477,,288.5587034999626,0.0474279000191018,0.14752539992332458,294.5587774000596,6.014331099926494,294.6252548999619,0.01682629995048046,0.11432319995947182,1.0,1.631504499935545,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
18,0,18,0,,,,,,,,,,,,,,,,,,296.29242399998475,0.0005565000465139747,0.09723519999533892,302.30885829997715,6.013911799993366,,302.42535530007444,0.02981310000177473,0.13076440000440925,308.42544220003765,6.030528000090271,308.52532380004413,0.03349650010932237,0.13056580012198538,1.0,1.2323922000359744,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
19,0,19,0,,,,,,,,,,,,,,,,,,309.79246020002756,0.0004962000530213118,0.09746990003623068,315.79225369996857,6.030936800059862,,315.9254147000611,0.024005300016142428,0.1307305000955239,321.9255916000111,6.03081850009039,322.0253331999993,0.03358370007481426,0.13060880010016263,3.0,1.7312549999915063,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
20,0,20,0,,,,,,,,,,,,,,,,,,323.7923751999624,0.00022410007659345865,0.09918060002382845,329.79196709999815,6.015736500034109,6.098927200073376,329.9088175999932,0.011452600010670722,0.11576060007791966,335.90877840004396,6.0156794000649825,336.008723200066,0.018269400112330914,0.11562980012968183,2.0,1.8316228999756277,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
21,0,21,0,,,,,,,,,,,,,,,,,,337.8757227000315,0.0003295999485999346,0.09851139993406832,343.87539699999616,6.031894199899398,,344.02533249999397,0.05788229999598116,0.14872559998184443,350.042226199992,6.031850700033829,350.1086696999846,0.03437719994690269,0.13183319999370724,2.0,1.7983649999368936,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
22,0,22,0,,,,,,,,,,,,,,,,,,351.94223250006326,0.00047179998364299536,0.09727509994991124,357.94211289996747,6.030652499990538,,358.12536080006976,0.08574140002019703,0.18071880005300045,364.12541330000386,6.014033499988727,364.158663899987,0.016809600056149065,0.11387010000180453,2.0,2.064510100055486,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
23,0,23,0,,,,,,,,,,,,,,,,,,366.2590763999615,0.0005481000989675522,0.09719340002629906,372.2753841000376,6.013749400037341,,372.40893000003416,0.043774600024335086,0.14708390005398542,378.40877039998304,6.0137144001200795,378.47558019997086,0.016448200098238885,0.11382630013395101,0.0,1.564778900006786,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
24,0,24,0,,,,,,,,,,,,,,,,,,380.07538880000357,0.0005407999269664288,0.09716209990438074,386.07538569997996,6.030450699967332,,386.22533759998623,0.0585533999837935,0.14710940001532435,392.2253984999843,6.013663199963048,392.2919479999691,0.016585499979555607,0.11380930000450462,0.0,0.998054499970749,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
25,0,25,0,,,,,,,,,,,,,,,,,,393.32565690006595,0.0005154999671503901,0.09717229998204857,399.3254040000029,6.030592700000852,,399.475496100029,0.0476267000194639,0.1474034000420943,405.4753724000184,6.01389480009675,405.54195830004755,0.016753000090830028,0.1137495000148192,3.0,2.4980243000900373,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
26,0,26,0,,,,,,,,,,,,,,,,,,408.0757318000542,0.0006065999623388052,0.09700499998871237,414.07535930001177,6.030561999999918,,414.22522350004874,0.047082999954000115,0.147433300036937,420.22540480003227,6.013891599955969,420.29195230000187,0.01651380001567304,0.1138131000334397,0.0,2.098507300019264,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
27,0,27,0,,,,,,,,,,,,,,,,,,422.4256237000227,0.00023809995036572218,0.09904220001772046,428.4253566999687,6.032362499972805,,428.5751695999643,0.056967200012877584,0.14896420005243272,434.5753642000491,6.015610300004482,434.64189550001174,0.01847590005490929,0.11558360001072288,0.0,1.431461300002411,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
28,0,28,0,,,,,,,,,,,,,,,,,,436.1090065999888,0.00023999996483325958,0.09929829998873174,442.1253394000232,6.015901100006886,,442.2419645000482,0.02838299993891269,0.1326033000368625,448.24198629998136,5.999267100007273,448.3085712000029,0.002517899964004755,0.09921739995479584,3.0,1.9642298000399023,6.099349900032394,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
29,0,29,0,,,,,,,,,,,,,,,,,,450.30889220000245,0.0004961000522598624,0.0973674999549985,456.3253470000345,6.014028100064024,,456.4418950000545,0.027298000059090555,0.13067460001911968,462.4422308000503,6.030809800024144,462.525209799991,0.016664400114677846,0.11393380002118647,3.0,1.1982241000514477,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
30,0,30,0,,,,,,,,,,,,,,,,,,463.7590238000266,0.0005212000105530024,0.09717680001631379,469.75863299996126,6.0305278999730945,,470.0088944999734,0.1167905000038445,0.2473277000244707,,6.013847300084308,475.9751991999801,0.01559700001962483,0.1138001000508666,3.0,1.499087700038217,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
31,0,31,0,,,,,,,,,,,,,,,,,,477.5088309000712,0.0005873999325558543,0.09736619994509965,483.52529190003406,6.013870699913241,,483.6753971000435,0.06087179994210601,0.16406139999162406,489.67528409999795,6.030518900020979,489.74181869998574,0.03228739998303354,0.13042069994844496,0.0,1.032521800021641,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
32,0,32,0,,,,,,,,,,,,,,,,,,490.808930600062,0.0006771000334993005,0.09717449999880046,496.80857920006383,6.0304681999841705,,496.95850609999616,0.046884299954399467,0.1471356999827549,502.9417327999836,6.013773399987258,503.02525179996155,0.01579680002760142,0.11371740000322461,3.0,0.9654021000023931,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
33,0,33,0,,,,,,,,,,,,,,,,,,504.02559750003275,0.0006400999845936894,0.09708989993669093,510.0252320000436,6.030422399984673,,510.1752334999619,0.05716199998278171,0.14725679997354746,516.1752685999963,6.013751999940723,516.2418690000195,0.01665769994724542,0.11370340001303703,0.0,1.1313717999728397,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
34,0,34,0,,,,,,,,,,,,,,,,,,517.4088966000127,0.0006309999153017998,0.09691859991289675,523.4085503000533,6.030273700016551,,523.5917719000718,0.08213390002492815,0.18024759995751083,529.5751958000474,6.013625500025228,529.6251218999969,0.01618350006174296,0.11353069997858256,2.0,0.9316532999509946,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
35,0,35,0,,,,,,,,,,,,,,,,,,530.5920897000469,0.0005525000160560012,0.09724010003264993,536.6085001999745,6.013865000102669,,536.7251030000625,0.029028900084085763,0.13053350010886788,542.7251847999869,6.030566700035706,542.8252596000675,0.03328600013628602,0.1305211001308635,3.0,1.698122600093484,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
36,0,36,0,,,,,,,,,,,,,,,,,,544.558728300035,0.00025079993065446615,0.09930739994160831,550.5586049000267,5.999252300010994,6.099102100008167,550.6752804999705,0.011018199962563813,0.11584420001599938,556.6751563000726,6.015923200058751,556.775135200005,0.01862530002836138,0.11579230008646846,3.0,1.2314308000495657,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
37,0,37,0,,,,,,,,,,,,,,,,,,558.0420794000383,0.0003391999052837491,0.09853379998821765,564.0587165000616,6.015221599955112,,564.1751898999792,0.02912959991954267,0.13208080001641065,570.1751781000057,6.031771400012076,570.2750372000737,0.03427699999883771,0.1319425000110641,2.0,3.16527929995209,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
38,0,38,0,,,,,,,,,,,,,,,,,,573.475317500066,0.0005147000774741173,0.09756650007329881,579.4917884999886,6.014041000045836,,579.6416597999632,0.06386740005109459,0.1640165001153946,585.6418212000281,6.030691900057718,585.7085109000327,0.03382560005411506,0.13065860013011843,3.0,1.2644596999743953,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
39,0,39,0,,,,,,,,,,,,,,,,,,587.0084649999626,0.000749099999666214,0.09750079992227256,593.0084121000255,6.030480699962936,,593.1583381000673,0.05474559997674078,0.14718189998529851,599.1584522000048,6.0138108999235556,599.2249884000048,0.016723599983379245,0.11362139997072518,0.0,0.7312063000863418,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
40,0,40,0,,,,,,,,,,,,,,,,,,599.9920382000273,0.00022250006441026926,0.09916290000546724,606.0083886999637,6.015642200014554,,606.125279000029,0.030063700047321618,0.1325803000945598,612.125037800055,6.03242639999371,612.2084108999697,0.018164300126954913,0.11582050006836653,3.0,0.9651261999970302,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
41,0,41,0,,,,,,,,,,,,,,,,,,613.2085507999873,0.0004912000149488449,0.09745230001863092,619.2249966000672,6.0141370999626815,,619.3416772000492,0.029911200050264597,0.13078370003495365,625.3416827999754,6.0307246000738814,625.4249571000692,0.016741800005547702,0.11400920001324266,3.0,1.2314772999379784,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
42,0,42,0,,,,,,,,,,,,,,,,,,626.6916773000266,0.0007806000066921115,0.09695580007974058,632.708317700075,6.013621599995531,,632.8254212000174,0.041213300079107285,0.1303516001207754,638.8249737999868,6.030287800123915,638.9248766000383,0.03126550011802465,0.13021650013979524,3.0,1.5331272999756038,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
43,0,43,0,,,,,,,,,,,,,,,,,,640.4917142000049,0.0006537000881507993,0.09737279999535531,646.4916335999733,6.030702200019732,,646.6582584000425,0.06755550007801503,0.16417930007446557,652.6584485999774,6.030536400037818,652.7249409999931,0.03280730010010302,0.13052900007460266,0.0,1.0654918999643996,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
44,0,44,0,,,,,,,,,,,,,,,,,,653.8249943000264,0.00022440007887780666,0.09907380002550781,659.8081584000029,5.999051400111057,6.082402500091121,660.0583139000228,0.09118620003573596,0.2323739001294598,,5.999040800030343,666.058097000001,0.03511130006518215,0.13230350008234382,0.0,2.365041899960488,6.0990417001303285,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
45,0,45,0,,,,,,,,,,,,,,,,,,668.4583756000502,0.00022059993352741003,0.09938060003332794,674.4748847000301,6.015852399985306,,674.5914865999948,0.031296700006350875,0.1327807999914512,680.5916166000534,5.999168899958022,680.6581336000236,0.0024837000528350472,0.0991262000752613,0.0,1.0648196000838652,6.099312699981965,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
46,0,46,0,,,,,,,,,,,,,,,,,,681.7584560000105,0.0004520999500527978,0.09749679989181459,687.7748250999721,6.014246799983084,,687.8913833000697,0.027626700000837445,0.13093599991407245,693.8914875000482,6.030848299968056,693.9750660000136,0.016809799941256642,0.11403950001113117,3.0,2.264940800028853,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
47,0,47,0,,,,,,,,,,,,,,,,,,696.2751426000614,0.00024940003640949726,0.09923400008119643,702.2748225000687,5.999144300003536,6.0991763001075014,702.4080859000096,0.03166750003583729,0.13250210008118302,708.4081842000596,5.999120800057426,708.4747115999926,0.00047570012975484133,0.09910770005080849,3.0,1.3993601000402123,6.0989773001056165,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
48,0,48,0,,,,,,,,,,,,,,,,,,709.9083791000303,0.0005367000121623278,0.09773040004074574,715.9248111000052,6.014326600008644,,716.0580692000221,0.05041330005042255,0.1476406001020223,722.0581577999983,6.014249200117774,722.124714500038,0.017175800050608814,0.11409610009286553,3.0,1.2312568000052124,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
49,0,49,0,,,,,,,,,,,,,,,,,,723.3917759000324,0.00022980000358074903,0.09933499991893768,729.3915798000526,5.999306399957277,6.09919209999498,729.5247308000689,0.03929340001195669,0.13255410001147538,735.5247317000758,5.999224899918772,735.5913400000427,0.003466599970124662,0.09903589996974915,0.0,0.9632549000671133,6.099228499922901,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
50,0,50,0,,,,,,,,,,,,,,,,,,736.5916473000543,0.00022569997236132622,0.09917229996062815,742.6080737999873,6.015686800004914,,742.7247025000397,0.03503699996508658,0.13233549997676164,748.7248670000117,6.03238390001934,748.8079932000255,0.01601180003490299,0.11580060003325343,3.0,0.7339463999960572,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
51,0,51,0,,,,,,,,,,,,,,,,,,749.5750385000138,0.0005589000647887588,0.09724200004711747,755.5746862000087,6.030694300075993,,755.7581830000272,0.0850378000177443,0.1807177000446245,761.758051999961,6.013845500070602,761.7913565000053,0.016798900091089308,0.11384070012718439,3.0,2.697990799904801,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
52,0,52,0,,,,,,,,,,,,,,,,,,764.5248678000644,0.0007565999403595924,0.09723409998696297,770.5413898000261,6.0139058999484405,,770.6582496999763,0.0383191000437364,0.13059970003087074,776.6579850000562,6.030538100050762,776.7412627000595,0.016659900080412626,0.11386120005045086,3.0,0.8648064999142662,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
53,0,53,0,,,,,,,,,,,,,,,,,,777.6416359000141,0.00041179999243468046,0.09805340005550534,783.6413156000199,6.031383200082928,,783.7912505000131,0.04762310010846704,0.14802960003726184,789.7913347000722,6.01478130009491,789.8578828000464,0.017391700064763427,0.11453090002760291,0.0,1.2646936998935416,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
54,0,54,0,,,,,,,,,,,,,,,,,,791.158301700023,0.00026839994825422764,0.09929949999786913,797.1579634000082,5.9990719999186695,6.099135599914007,797.258053699974,0.007736700004898012,0.09928429999854416,803.2581250000512,5.999079099972732,803.3579462000635,0.002028399962000549,0.09913930005859584,2.0,2.3978870999999344,6.099082199973054,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
55,0,55,0,,,,,,,,,,,,,,,,,,805.7915461000521,0.0002226999495178461,0.09941239992622286,811.7912712000543,5.99930249992758,,811.958276099991,0.06037119997199625,0.16595749999396503,817.9579008000437,5.999257700052112,817.9911710000597,0.0028328000335022807,0.09921460004989058,3.0,2.030673300032504,6.099261899944395,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
56,0,56,0,,,,,,,,,,,,,,,,,,820.0582205000101,0.0006631000433117151,0.09748829994350672,826.0580083000241,6.030492600053549,,826.1911701000063,0.03208270005416125,0.1303545000264421,832.1743039999856,6.030066400067881,832.2745624000672,0.014402000000700355,0.1137194000184536,0.0,1.0667144000763074,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
57,0,57,0,,,,,,,,,,,,,,,,,,833.3747742000269,0.00023209990467876196,0.09922489989548922,839.3745205000741,5.999106299947016,6.099139199941419,839.4911745999707,0.014789799926802516,0.11606099992059171,845.4912333000684,6.015765100019053,845.5910992000718,0.018336000037379563,0.11563130002468824,0.0,1.4984501000726596,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
58,0,58,0,,,,,,,,,,,,,,,,,,847.124504800071,0.0007534000324085355,0.09718649997375906,853.1411616000114,6.013874000054784,,853.3913058000617,0.13206610002089292,0.26380840002093464,,6.030602000071667,859.3578743999824,0.03326090006157756,0.13070510001853108,0.0,1.2314621000550687,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
59,0,59,0,,,,,,,,,,,,,,,,,,860.6245932000456,0.0010145000414922833,0.09707630006596446,866.6076250000624,6.013557799975388,6.0970117000397295,866.7417102999752,0.013793200021609664,0.11386240005958825,872.7411265000701,6.013843400054611,872.841077500023,0.016802500002086163,0.11356130009517074,2.0,0.6978548999177292,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
60,0,60,0,,,,,,,,,,,,,,,,,,873.5746037999634,0.00023929995950311422,0.09918589994776994,879.5910845999606,6.015862999949604,,879.7247559999814,0.041475199977867305,0.14936519996263087,885.7244036999764,6.015780600020662,885.7910362000111,0.018415700062178075,0.11578190000727773,3.0,1.8314680999610573,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
61,0,61,0,,,,,,,,,,,,,,,,,,887.6580415000208,0.0006391999777406454,0.09710919996723533,893.6745122000575,6.013703000033274,,893.7911373999668,0.030284600099548697,0.13065910001751035,899.7910262000514,6.030369900050573,899.8743640000466,0.015953700058162212,0.11354580009356141,0.0,1.3319631000049412,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
62,0,62,0,,,,,,,,,,,,,,,,,,901.2410661000758,0.00047009997069835663,0.09741100005339831,907.2410547999898,6.030612500035204,,907.4077887000749,0.06169980007689446,0.16380520001985133,913.4076457000338,6.030558000085875,913.4743128999835,0.03414040012285113,0.1304392000893131,3.0,2.330514600034803,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
63,0,63,0,,,,,,,,,,,,,,,,,,915.8414166000439,0.0005553000373765826,0.0974918999709189,921.8410335000372,6.0308596000541,,922.3744299999671,0.27386590000241995,0.5308869000291452,,6.027179600088857,928.0372038000496,0.01247390010394156,0.0976299000903964,0.0,1.4526041999924928,,678,Visual,2024-09-17_10h30.12.906,Visual_Condition_v2,2022.2.5,30.052474619667144,
