loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,,,,,,,,233.73703669942915,0.00022540055215358734,0.09909260086715221,239.75336140021682,6.016120599582791,239.90321939997375,0.07473910041153431,0.1657292004674673,245.9032492004335,5.99927799962461,245.93652539886534,-0.00015719980001449585,0.09910800121724606,3.0,3.033449500799179,,6.098940100520849,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
12,0,12,0,,,,,,,,,,,,,,,,,249.00352329947054,0.00023880042135715485,0.09930820018053055,255.01999609917402,6.015885800123215,255.50340089946985,0.25264270044863224,0.4994411002844572,,6.012229600921273,261.2199731003493,0.018512001261115074,0.11578350141644478,1.0,2.1652985010296106,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
13,0,13,0,,,,,,,,,,,,,,,,,263.42030359990895,0.0004298985004425049,0.09778209961950779,269.420058298856,6.030987098813057,269.5698591992259,0.04680529981851578,0.1478407997637987,275.5699757989496,6.014210399240255,275.6366197988391,0.01701050065457821,0.11430150084197521,1.0,3.5317477006465197,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
14,0,14,0,,,,,,,,,,,,,,,,,279.20353019982576,0.0005411002784967422,0.0974333006888628,285.2199863996357,6.013950500637293,285.33663399890065,0.029774701222777367,0.13081330060958862,291.336642799899,6.0307463016361,291.43665280006826,0.03329100087285042,0.13071700185537338,0.0,2.932033598423004,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
15,0,15,0,,,,,,,,,,,,,,,,,294.40330229885876,0.0002918001264333725,0.0982831995934248,300.40332680009305,6.031653398647904,301.0201142989099,0.34221949987113476,0.6151691004633904,,6.031648600474,306.59935970045626,0.013532599434256554,0.09430740028619766,1.0,2.18569209985435,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
16,0,16,0,,,,,,,,,,,,,,,,,308.8370177987963,0.00034460052847862244,0.0981712993234396,314.8366181999445,6.031455600634217,314.9865923002362,0.046575700864195824,0.14832450076937675,320.98660209961236,6.014768600463867,321.0533862002194,0.01779710128903389,0.11498589999973774,0.0,2.4981102999299765,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
17,0,17,0,,,,,,,,,,,,,,,,,323.5868097990751,0.00021659955382347107,0.09905329905450344,329.58659469895065,6.032401399686933,329.73649960011244,0.05075019970536232,0.1490716002881527,335.7366156000644,6.015736401081085,335.8032630998641,0.018525799736380577,0.11552330106496811,0.0,1.831843201071024,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
18,0,18,0,,,,,,,,,,,,,,,,,337.6699377000332,0.0008256006985902786,0.0968823004513979,343.68661309964955,6.013494599610567,343.8032600004226,0.03462430089712143,0.13020280003547668,349.8032265994698,6.030152499675751,349.90326719917357,0.03271440044045448,0.13023650087416172,0.0,1.7651651985943317,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
19,0,19,0,,,,,,,,,,,,,,,,,351.7035379000008,0.0005035996437072754,0.09754860028624535,357.70323340035975,6.030878799036145,357.8531764987856,0.05185320042073727,0.1475073006004095,363.85322790034115,6.014260100200772,363.92024379968643,0.015565000474452972,0.11436820030212402,0.0,1.8329962994903326,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
20,0,20,0,,,,,,,,,,,,,,,,,365.78678659908473,0.0005329996347427368,0.0970952995121479,371.80324609950185,6.013537500053644,371.9198613986373,0.03585430048406124,0.13022219948470592,377.91989959962666,6.030191499739885,378.0198141988367,0.03266710042953491,0.13009369932115078,0.0,2.2985357008874416,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
21,0,21,0,,,,,,,,,,,,,,,,,380.35350169986486,0.0005389004945755005,0.09811130166053772,386.3698915988207,6.014230901375413,386.50308419950306,0.05052020028233528,0.14761040173470974,392.503205999732,6.014179401099682,392.56989239901304,0.01706390082836151,0.11408440209925175,0.0,1.0982280001044273,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
22,0,22,0,,,,,,,,,,,,,,,,,393.7034472003579,0.0005121007561683655,0.09725340083241463,399.7198829986155,6.013902900740504,399.85332369990647,0.04412500001490116,0.14740070141851902,405.8363412003964,6.013878600671887,405.91978669911623,0.01693270169198513,0.11401260085403919,1.0,1.7983794007450342,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
23,0,23,0,,,,,,,,,,,,,,,,,407.7534779999405,0.0006222985684871674,0.09721029922366142,413.76998869888484,6.013792298734188,413.8865694999695,0.031340599060058594,0.1304561998695135,419.88662409968674,6.030508399009705,419.9864581003785,0.03311990015208721,0.13043020106852055,2.0,7.098066398873925,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
24,0,24,0,,,,,,,,,,,,,,,,,427.1200118996203,0.0005004014819860458,0.09721910022199154,433.11982529982924,6.030318200588226,433.25303309969604,0.03008430078625679,0.13052650168538094,439.2531786002219,6.030215201899409,439.3363023996353,0.014966301620006561,0.11352960206568241,3.0,1.1330620013177395,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
25,0,25,0,,,,,,,,,,,,,,,,,440.5033228993416,0.00047220103442668915,0.09715070016682148,446.50313689932227,6.030486200004816,446.68631009943783,0.09082460030913353,0.1805512011051178,452.68648399971426,6.013743100687861,452.7197011001408,0.016487400978803635,0.11369840055704117,0.0,1.7648534011095762,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
26,0,26,0,,,,,,,,,,,,,,,,,454.52003179863095,0.00022670067846775055,0.0996141005307436,460.50290019996464,6.01560110040009,460.63633919879794,0.013767901808023453,0.11601290106773376,466.63643690012395,6.0157804004848,466.75314269959927,0.03487610071897507,0.13261290080845356,3.0,4.231883000582457,6.099064700305462,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
27,0,27,0,,,,,,,,,,,,,,,,,471.0199595000595,0.0005849003791809082,0.09703510068356991,477.019837198779,6.03047090023756,477.15290289931,0.036297500133514404,0.13019220158457756,483.153003199026,6.030261201784015,483.2529699001461,0.03272310085594654,0.13024520128965378,1.0,2.031928300857544,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
28,0,28,0,,,,,,,,,,,,,,,,,485.3198699988425,0.0004690997302532196,0.09736490063369274,491.30289370007813,6.014035400003195,491.4361945986748,0.0172629002481699,0.11412909999489784,497.4365264996886,6.014443499967456,497.5365498997271,0.016782600432634354,0.11428599990904331,3.0,1.6317906994372606,6.097447000443935,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
29,0,29,0,,,,,,,,,,,,,,,,,499.20304539985955,0.00022999942302703857,0.0988548994064331,505.2196721993387,6.0155612993985415,505.352906499058,0.0506203006953001,0.14889599941670895,511.35298479907215,6.015644799917936,511.41954609937966,0.018516400828957558,0.11532820016145706,3.0,1.864563001319766,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
30,0,30,0,,,,,,,,,,,,,,,,,513.3197504989803,0.0005793999880552292,0.09720220044255257,519.3362579997629,6.013830499723554,519.4530097991228,0.03100760094821453,0.1306223999708891,525.4529491998255,6.030451400205493,525.5528536997736,0.033303700387477875,0.1306324005126953,1.0,1.998478101566434,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
31,0,31,0,,,,,,,,,,,,,,,,,527.5863147992641,0.00048189982771873474,0.09752709977328777,533.6029655002058,6.014061000198126,533.7194635998458,0.03454729914665222,0.13056650012731552,539.702720599249,6.030752899125218,539.8027414996177,0.016380999237298965,0.11365309916436672,3.0,1.3984505999833345,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
32,0,32,0,,,,,,,,,,,,,,,,,541.2364220991731,0.00021919980645179749,0.0993185006082058,547.2528948001564,6.015946500003338,547.369698099792,0.031377701088786125,0.1324342004954815,553.3695573993027,5.999288201332092,553.4363027997315,0.002319101244211197,0.09920930117368698,0.0,1.764503600075841,,6.099123300984502,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
33,0,33,0,,,,,,,,,,,,,,,,,555.236478799954,0.0006086006760597229,0.09709230065345764,561.2361651994288,6.030504500493407,561.3860039003193,0.05392280034720898,0.14702139981091022,567.3861827999353,6.013761101290584,567.4527182988822,0.016401100903749466,0.11372590065002441,0.0,1.4649564996361732,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
34,0,34,0,,,,,,,,,,,,,,,,,568.9528129994869,0.0008391011506319046,0.09708490036427975,574.9527729991823,6.030419001355767,575.1195000000298,0.06714730150997639,0.1639017015695572,581.11950009875,6.0304303001612425,581.1861341986805,0.03325970098376274,0.13026870042085648,1.0,1.697988299652934,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
35,0,35,0,,,,,,,,,,,,,,,,,582.9197275992483,0.0005883015692234039,0.09684159979224205,588.9194309003651,6.0303956009447575,589.0693592000753,0.044326500967144966,0.1472121011465788,595.0693928003311,6.013742001727223,595.13596569933,0.016147300601005554,0.1136822011321783,0.0,1.3983717001974583,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
36,0,36,0,,,,,,,,,,,,,,,,,596.5696484986693,0.0005970001220703125,0.09716740064322948,602.5861325003207,6.013775801286101,602.7193013001233,0.05217910185456276,0.14709170162677765,608.719392599538,6.013730801641941,608.7859827000648,0.016449902206659317,0.11376510187983513,3.0,2.431735498830676,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
37,0,37,0,,,,,,,,,,,,,,,,,611.2527009993792,0.0004648994654417038,0.09714020043611526,617.2696413993835,6.013999400660396,617.3860873002559,0.031676800921559334,0.13043600134551525,623.3859956990927,6.030530299991369,623.486078299582,0.03297690115869045,0.13033730164170265,0.0,2.331733800470829,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
38,0,38,0,,,,,,,,,,,,,,,,,625.8528099991381,0.00022070109844207764,0.09924929961562157,631.8692838996649,6.015894399955869,631.9860551990569,0.027689000591635704,0.13258940167725086,637.9859710987657,5.999271100386977,638.0526160001755,0.002409501001238823,0.0992337018251419,2.0,2.7977871987968683,,6.099195200949907,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
39,0,39,0,,,,,,,,,,,,,,,,,640.886281600222,0.0006812997162342072,0.09700389951467514,646.8861656989902,6.030555099248886,647.0192358996719,0.02589469961822033,0.13034339994192123,653.0192409995943,6.030310899019241,653.1191998999566,0.032991500571370125,0.13018769957125187,2.0,1.9652116000652313,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
40,0,40,0,,,,,,,,,,,,,,,,,655.1196608990431,0.00022959895431995392,0.09897949919104576,661.1191865988076,6.032291799783707,661.2526411004364,0.03091910108923912,0.1325909998267889,667.2525548003614,6.0322910994291306,667.3357503991574,0.017765400931239128,0.11550640128552914,2.0,3.232650799676776,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
41,0,41,0,,,,,,,,,,,,,,,,,670.6024620998651,0.0009677000343799591,0.096798000857234,676.6191846989095,6.01349070109427,676.752687798813,0.04186210036277771,0.14689490012824535,682.7525171991438,6.013414099812508,682.8190566990525,0.01608620025217533,0.11334490031003952,0.0,1.7316595986485481,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
42,0,42,0,,,,,,,,,,,,,,,,,684.5858759991825,0.000632699579000473,0.09735829941928387,690.5857813004404,6.030538400635123,690.769161099568,0.07589459978044033,0.1804330013692379,696.7691383995116,6.013827800750732,696.8023502994329,0.01724970154464245,0.11374890059232712,2.0,2.730748198926449,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
43,0,43,0,,,,,,,,,,,,,,,,,699.5695069991052,0.00024429894983768463,0.09905349835753441,705.5691314004362,6.03230569884181,705.7024077996612,0.04345399886369705,0.13247410021722317,711.702469298616,6.032329199835658,711.7858768999577,0.0170414000749588,0.11556850001215935,0.0,1.4660430997610092,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
44,0,44,0,,,,,,,,,,,,,,,,,713.2859485987574,0.00023890100419521332,0.09914890117943287,719.3024064991623,6.015624301508069,719.5527180992067,0.12078110128641129,0.2656484004110098,,6.032232200726867,725.5189321003854,0.0341505017131567,0.1321467012166977,0.0,1.6992374006658792,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
45,0,45,0,,,,,,,,,,,,,,,,,727.2527067996562,0.00021969899535179138,0.09936049953103065,733.2690500989556,6.015774600207806,733.3858109991997,0.029307199642062187,0.13258500024676323,739.3856822997332,5.999063599854708,739.4522060994059,0.0025657005608081818,0.09894119948148727,1.0,1.1989588998258114,,6.099124100059271,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
46,0,46,0,,,,,,,,,,,,,,,,,740.6858053002506,0.00047820061445236206,0.09749159961938858,746.6688684001565,6.014033200219274,746.80218699947,0.013036901131272316,0.11415600031614304,752.8023410998285,6.014390200376511,752.9021902997047,0.01698250137269497,0.1144053004682064,2.0,1.2647454999387264,6.097324401140213,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
47,0,47,0,,,,,,,,,,,,,,,,,754.2025776989758,0.0004548989236354828,0.09719479829072952,760.2023141998798,6.030576599761844,760.3523284997791,0.047597698867321014,0.1472293995320797,766.3522813990712,6.013867300003767,766.4188569001853,0.01645829901099205,0.11369599960744381,2.0,1.2983905002474785,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
48,0,48,0,,,,,,,,,,,,,,,,,767.7524964995682,0.0006189011037349701,0.09743810072541237,773.752249199897,6.030607100576162,773.885478399694,0.034192901104688644,0.1305875014513731,779.8855668995529,6.030571701005101,779.985512798652,0.03356250189244747,0.13077450171113014,0.0,1.6645679995417595,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
49,0,49,0,,,,,,,,,,,,,,,,,781.6859218999743,0.0005232002586126328,0.09727120026946068,787.7021960988641,6.013929700478911,787.8189562987536,0.028759099543094635,0.13059340044856071,793.8188634999096,6.030587000772357,793.9187343996018,0.03309820033609867,0.13050089962780476,1.0,1.4318094998598099,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
50,0,50,0,,,,,,,,,,,,,,,,,795.3856068998575,0.0006751995533704758,0.09766010008752346,801.4021611995995,6.01411890052259,801.5190597996116,0.02722970023751259,0.13098780065774918,807.5188322998583,6.030844001099467,807.6187506988645,0.033369701355695724,0.13059870153665543,0.0,1.798359701409936,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
51,0,51,0,,,,,,,,,,,,,,,,,809.4523454997689,0.0002153012901544571,0.0988789014518261,815.4688830990344,6.015754900872707,815.5856127999723,0.03128020092844963,0.13248570077121258,821.5854334998876,5.999113101512194,821.6520587988198,-0.00014949776232242584,0.09896190091967583,2.0,2.0001589991152287,,6.098921401426196,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
52,0,52,0,,,,,,,,,,,,,,,,,823.6855055000633,0.0004961993545293808,0.09900669939815998,829.7023415993899,6.0155613999813795,829.9188489988446,0.10159040056169033,0.23239989951252937,,6.032119799405336,835.9187250994146,0.03483180142939091,0.1319931000471115,1.0,2.6315748002380133,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
53,0,53,0,,,,,,,,,,,,,,,,,838.5855999998748,0.00023510120809078217,0.09913810156285763,844.5853751003742,5.99906020052731,844.7022062987089,0.011919701471924782,0.11585970036685467,850.7020532004535,6.015715701505542,850.8019095994532,0.01856430247426033,0.11559180170297623,0.0,1.531581798568368,6.099067101255059,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
54,0,54,0,,,,,,,,,,,,,,,,,852.368902599439,0.0005317013710737228,0.09705690108239651,858.3686628993601,6.030654801055789,858.5023266989738,0.03635470196604729,0.130289101973176,864.5019729994237,6.030313301831484,864.6020509991795,0.03400310128927231,0.1303056012839079,3.0,2.4305417984724045,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
55,0,55,0,,,,,,,,,,,,,,,,,867.0688920002431,0.00024780072271823883,0.099253099411726,873.0852610990405,6.016003800556064,873.2018552999943,0.03210639953613281,0.13250409997999668,879.2021973002702,5.999009700492024,879.268489299342,0.00293160043656826,0.09910020045936108,0.0,1.2970571015030146,,6.0994093008339405,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
56,0,56,0,,,,,,,,,,,,,,,,,880.602138299495,0.0005002990365028381,0.09724980033934116,886.6019288990647,6.03064570017159,886.7351628988981,0.027189400047063828,0.13081100024282932,892.7352171000093,6.030575899407268,892.8354596998543,0.03322390094399452,0.1306258011609316,0.0,1.7982720006257296,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
57,0,57,0,,,,,,,,,,,,,,,,,894.6688887998462,0.00043510086834430695,0.09745010174810886,900.6684760991484,6.030688701197505,900.8350248988718,0.06596840173006058,0.1640194021165371,906.8351779989898,6.03072240203619,906.9018929004669,0.03347120247781277,0.13087820075452328,1.0,1.3650005999952555,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
58,0,58,0,,,,,,,,,,,,,,,,,908.3020564988256,0.0005814004689455032,0.09739580005407333,914.3018436990678,6.030730100348592,914.4518425986171,0.053117601200938225,0.14754610136151314,920.4517864994705,6.01392799988389,920.5183601994067,0.01664690114557743,0.1141229011118412,2.0,1.7647614013403654,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
59,0,59,0,,,,,,,,,,,,,,,,,922.3186357989907,0.0005527995526790619,0.09708360023796558,928.3350991997868,6.013751100748777,928.4850049987435,0.07327870093286037,0.1638978011906147,934.4850466996431,6.03045380115509,934.5516138002276,0.03328800015151501,0.1304148007184267,2.0,1.7980666998773813,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
60,0,60,0,,,,,,,,,,,,,,,,,936.3852117992938,0.00022150017321109772,0.09900799952447414,942.4018267001957,6.015624800696969,942.5517277996987,0.06118620000779629,0.16558939963579178,948.5516727995127,6.032285900786519,948.6182540990412,0.03487800061702728,0.132150299847126,3.0,2.064920099452138,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
61,0,61,0,,,,,,,,,,,,,,,,,950.7185759991407,0.0005552005022764206,0.09705130010843277,956.7183838002384,6.030363500118256,956.8683986999094,0.04720059968531132,0.14695990085601807,962.8682754989713,6.013680800795555,962.934997599572,0.016378900036215782,0.11352050118148327,2.0,3.0314733013510704,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
62,0,62,0,,,,,,,,,,,,,,,,,966.0017725992948,0.0005999002605676651,0.0972886998206377,972.0016059987247,6.0304060988128185,972.1181552987546,0.023927299305796623,0.11363540031015873,978.1182650998235,6.013672700151801,978.218150800094,0.01621589995920658,0.11376200057566166,0.0,1.9985597990453243,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
63,0,63,0,,,,,,,,,,,,,,,,,980.2515749987215,0.0006067007780075073,0.09701730124652386,986.2515730001032,6.030339600518346,986.3848021999002,0.02922160178422928,0.13029170036315918,992.3846749998629,6.013386100530624,992.4680799990892,0.014370402321219444,0.13011510111391544,2.0,3.666789799928665,,,676,Visual,2024-06-05_14h56.23.749,Visual_Condition_v2,2022.2.5,29.961334836671323,
