loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.38419810123742,138.38419810123742,0.007735399529337883,0.11439199931919575,4.0,4.241040701046586,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.65070510096848,142.65070510096848,0.007170498371124268,0.0977918989956379,4.0,3.25834740139544,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.95050260052085,145.95050260052085,0.007158000022172928,0.09845600090920925,4.0,1.0255894996225834,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0171096008271,147.0171096008271,0.006605999544262886,0.0994148999452591,4.0,1.4271912015974522,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.48377840034664,148.48377840034664,0.006333701312541962,0.09924590028822422,4.0,1.560725199058652,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.10068830102682,150.10068830102682,0.007656000554561615,0.11436410062015057,4.0,1.1745951995253563,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.30047040060163,151.30047040060163,0.0008252989500761032,0.09900679998099804,4.0,2.1661876998841763,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,153.50073369964957,0.00016780011355876923,0.09935380145907402,159.50046280026436,5.999331900849938,159.66744329966605,159.66744329966605,0.05891210027039051,0.1661980003118515,5.999330502003431,165.76714619994164,165.76714619994164,165.76714619994164,0.05755860172212124,0.16614120081067085,171.46711600013077,171.66711859963834,5.999364402145147,6.0992738008499146,177.66719030030072,11.99944250099361,177.80040660127997,177.80040660127997,0.00012360140681266785,0.0990770012140274,up,1.4318914990872145,179.28375050053,4.490092396736145e-05,0.09800880029797554,185.28413799963892,185.28413799963892,185.28413799963892,0.006975801661610603,0.09809350036084652,2.0,2.9252767004072666,,,,,,,177.7670953013003,177.7670953013003,6.099347300827503,165.66709260083735,165.66709260083735,6.099365800619125,12.099344002082944,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.25053070113063,188.25053070113063,0.0073729995638132095,0.09810229949653149,3.0,2.391533998772502,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.70068650133908,190.70068650133908,0.008380100131034851,0.11529939994215965,3.0,1.274260999634862,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.00056019984186,192.00056019984186,0.006816700100898743,0.09900790080428123,4.0,1.5931087993085384,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.6336524002254,193.6336524002254,0.0067976005375385284,0.09795599989593029,4.0,1.159060699865222,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.83382030017674,194.83382030017674,0.006408398970961571,0.09899109974503517,4.0,1.3268331997096539,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.20029750093818,196.20029750093818,0.00609469972550869,0.09876050055027008,4.0,0.8935962989926338,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.13377240113914,197.13377240113914,0.001606399193406105,0.09772250056266785,4.0,1.4643227998167276,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,198.6338509004563,0.00013600103557109833,0.09907790087163448,204.6503651998937,6.015743700787425,204.81681970134377,204.81681970134377,0.0701460000127554,0.18230010010302067,6.015669200569391,210.91705130040646,210.91705130040646,210.91705130040646,0.0716733019798994,0.18265290185809135,216.61725720018148,216.81713140010834,6.015875801444054,6.11564770154655,222.8170037008822,12.015741400420666,222.95032159984112,222.95032159984112,0.015674401074647903,0.1157074011862278,up,1.7693142984062433,224.78363570012152,5.519948899745941e-05,0.09771119989454746,230.8004197999835,230.8004197999835,230.8004197999835,0.010972000658512115,0.11455100029706955,4.0,1.3710586987435818,,,,,,,222.90019060112536,222.90019060112536,,210.81702649965882,210.81702649965882,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.20009149983525,232.20009149983525,0.007465699687600136,0.09756040014326572,3.0,2.424345700070262,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.66689299978316,234.66689299978316,0.007323898375034332,0.09917379915714264,2.0,1.8262000996619463,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.53349490091205,236.53349490091205,0.007920200005173683,0.0978167001157999,3.0,2.2907055988907814,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.86714550107718,238.86714550107718,0.007050100713968277,0.09789640083909035,4.0,1.758705798536539,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.66711090132594,240.66711090132594,0.006656000390648842,0.0988750010728836,4.0,1.4933895990252495,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.20014039985836,242.20014039985836,0.006975499913096428,0.09725259989500046,4.0,3.1913523003458977,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.43371500074863,245.43371500074863,0.0013625994324684143,0.09780989959836006,4.0,4.66422369889915,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,250.1339114997536,0.0002790987491607666,0.09809069894254208,256.1336059011519,6.031621798872948,256.3166995998472,256.3166995998472,0.06937339901924133,0.18156260065734386,6.014825500547886,262.417203200981,262.417203200981,262.417203200981,0.06849060021340847,0.18149490095674992,268.1169134005904,268.3171165008098,6.015156699344516,6.114844400435686,274.31684490107,12.014861701056361,274.45015919953585,274.45015919953585,0.015011699870228767,0.1148030012845993,up,2.349047699943185,276.83350060135126,4.070065915584564e-05,0.09753840044140816,,282.8500360995531,282.8500360995531,0.024019300937652588,0.11407880112528801,4.0,4.5244779009372,,,,,,,274.41681730002165,274.41681730002165,,262.3168512005359,262.3168512005359,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.41697739996016,287.41697739996016,0.007310200482606888,0.09775649942457676,4.0,2.3915630001574755,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.866774700582,289.866774700582,0.009192900732159615,0.11583149991929531,2.0,3.840864000841975,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.7503193002194,293.7503193002194,0.007939599454402924,0.11414819955825806,3.0,1.5738159008324146,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.35026399977505,295.35026399977505,0.007275000214576721,0.09787530079483986,3.0,1.9584344998002052,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.3671164996922,297.3671164996922,0.009178001433610916,0.11577250063419342,4.0,1.707514999434352,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.11699640005827,299.11699640005827,0.007805399596691132,0.11426950059831142,3.0,2.4408685006201267,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5833408012986,301.5833408012986,0.0012280996888875961,0.09776370041072369,4.0,2.130976799875498,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,303.75026960112154,0.00013059936463832855,0.0995934996753931,309.75010040029883,5.999170999974012,309.91662120074034,309.91662120074034,0.05495360121130943,0.16591970063745975,5.999173600226641,316.0168948005885,316.0168948005885,316.0168948005885,0.05340300127863884,0.16591590084135532,321.71670760028064,321.91672370024025,5.999201700091362,6.099151100963354,327.91666890121996,11.999150801450014,328.0500617995858,328.0500617995858,-2.4098902940750122e-05,0.09936770051717758,up,1.341440899297595,329.4333379995078,2.400018274784088e-05,0.09867540001869202,335.4333104006946,335.4333104006946,335.4333104006946,0.010085199028253555,0.09867380000650883,4.0,1.8562173005193472,,,,,,,328.01668430119753,328.01668430119753,6.099142499268055,315.9166870005429,315.9166870005429,6.099184300750494,12.09917340055108,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3500047009438,337.3500047009438,0.008003398776054382,0.11424389854073524,3.0,1.7403929997235537,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.13357360102236,339.13357360102236,0.008297199383378029,0.11412169970571995,3.0,1.7404368985444307,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.899816500023,340.899816500023,0.007496099919080734,0.09779549948871136,4.0,1.491372898221016,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4331746008247,342.4331746008247,0.006517000496387482,0.09919810108840466,2.0,1.726910701021552,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.216850200668,344.216850200668,0.00841980054974556,0.11485549993813038,4.0,2.6073327995836735,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8500776011497,346.8500776011497,0.007706999778747559,0.09924389980733395,3.0,2.0257281996309757,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.9169364012778,348.9169364012778,0.0006939992308616638,0.09926540032029152,4.0,1.8331321999430656,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,350.7835598997772,0.0002635996788740158,0.09796629846096039,356.79990770109,6.0145005993545055,356.9834628999233,356.9834628999233,0.08120659925043583,0.19787359982728958,6.031226899474859,363.0668938010931,363.0668938010931,363.0668938010931,0.08498659916222095,0.18134699948132038,368.76654520072043,368.9665173012763,6.0143897999078035,6.114441100507975,374.9665462002158,12.014500800520182,375.1000580005348,375.1000580005348,0.014690600335597992,0.11443640105426311,up,1.171697000041604,376.3332167007029,5.2599236369132996e-05,0.0974345002323389,,382.3497026003897,382.3497026003897,0.023935599252581596,0.11415630020201206,4.0,2.2248953003436327,,,,,,,375.06653309985995,375.06653309985995,,362.98323100060225,362.98323100060225,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6164682004601,384.6164682004601,0.007808500900864601,0.09920939989387989,3.0,1.6922832001000643,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3499874006957,386.3499874006957,0.0068039000034332275,0.09953160025179386,4.0,2.4932342004030943,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.8832240011543,388.8832240011543,0.007400300353765488,0.09779730066657066,2.0,1.758151100948453,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.68322999961674,390.68322999961674,0.007487401366233826,0.0977570004761219,3.0,2.424642900004983,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.1498461011797,393.1498461011797,0.007429499179124832,0.09798870049417019,3.0,2.0581999998539686,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.26639600098133,395.26639600098133,0.008461600169539452,0.11460839956998825,4.0,1.77394749969244,,,,,,,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.06653979979455,397.06653979979455,0.0007089003920555115,0.09928980097174644,4.0,1.1994065009057522,,,,,,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,398.29969320073724,0.00013410113751888275,0.09929130040109158,404.31638500094414,6.015919100493193,404.4832715000957,404.4832715000957,0.0724164005368948,0.18284800089895725,6.015926901251078,410.5831302013248,410.5831302013248,410.5831302013248,0.07095320150256157,0.18272980116307735,416.2830577008426,416.4829687997699,6.015949301421642,6.115868601948023,422.4829831998795,12.01587400212884,422.6164119001478,422.6164119001478,0.01613040268421173,0.11601170152425766,up,0.9029438979923725,423.56647950038314,3.5000964999198914e-05,0.0989410001784563,,429.58289880119264,429.58289880119264,0.02561130002140999,0.11537710018455982,4.0,2.4576024003326893,,,,,,,422.5829940009862,422.5829940009862,,410.4830163009465,410.4830163009465,,,9462,Moral,2024-07-09_18h42.26.091,MoralCondition_v2,2022.2.5,30.000776966666695,
