loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,disgust_image.started,p_port_8.started,p_port_8.stopped,p_port_9.started,disgust_image.stopped,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_7.stopped,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,179.7008131998591,0.0007827999070286751,0.09674659976735711,185.70075890002772,6.030070899985731,185.85063999984413,0.04779719980433583,0.14676349982619286,6.013376999646425,191.85074950009584,191.91741789970547,0.0161288995295763,0.11335039976984262,1.0,2.131710299756378,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
10,0,10,0,,,,,,,,,,,,,,,,,194.08437249995768,0.0004875999875366688,0.09705300023779273,200.08403709996492,6.01354130031541,200.20071379980072,0.01602079998701811,0.11361319990828633,6.013715799897909,206.2007530000992,206.30090239970013,0.015914800111204386,0.11353620002046227,1.0,2.2983229998499155,6.096823800355196,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
11,0,11,0,,,,,,,,,,,,,,,,,208.63411130011082,0.00032529979944229126,0.09846050012856722,214.6171780996956,6.014892200008035,214.76748349983245,0.02961479965597391,0.1320052999071777,6.031496699899435,220.75061050010845,220.8507737996988,0.017169799655675888,0.11488999985158443,0.0,2.165640600025654,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
12,0,12,0,,,,,,,,,,,,,,,,,223.05083419987932,0.0006558997556567192,0.09718449972569942,229.03387370007113,6.013711200095713,229.18407720001414,0.03113799961283803,0.13053589966148138,6.030423499643803,235.1839731996879,235.26731059979647,0.01641999976709485,0.1138753998093307,2.0,2.798325799871236,6.097131599672139,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
13,0,13,0,,,,,,,,,,,,,,,,,238.10081199975684,0.0004678000696003437,0.09696409991011024,244.1172714997083,6.013651099987328,244.28411629982293,0.08512599999085069,0.18033810006454587,6.013735400047153,250.28391159977764,250.31728200009093,0.017328999936580658,0.11378599982708693,0.0,2.66388350026682,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
14,0,14,0,,,,,,,,,,,,,,,,,253.01763119967654,0.0002488996833562851,0.09928769990801811,259.01718159997836,5.999210400041193,259.1339111998677,0.01402619993314147,0.11566079966723919,6.01572829997167,265.13386199995875,265.23399449978024,0.018342199735343456,0.11568629974499345,2.0,2.298447399865836,6.099058199673891,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
15,0,15,0,,,,,,,,,,,,,,,,,267.56742270011455,0.0007015001028776169,0.09770350018516183,273.55046019982547,6.014180700294673,273.6839048997499,0.009708200115710497,0.11419990006834269,6.01420640014112,279.68380879983306,279.7838389999233,0.016855500172823668,0.11437080008909106,0.0,2.7653159997425973,6.097344200126827,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
16,0,16,0,,,,,,,,,,,,,,,,,282.5839800997637,0.00041220011189579964,0.09777610003948212,288.58391819987446,6.031355100218207,289.2005937998183,0.34780649980530143,0.6145358001813293,6.014524399768561,,294.7803631001152,0.01318500004708767,0.09398269979283214,0.0,2.3690641997382045,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
17,0,17,0,,,,,,,,,,,,,,,,,297.20066609978676,0.0002268003299832344,0.09913430036976933,303.2172487000935,6.015636800322682,303.33361959969625,0.03689050022512674,0.13230070006102324,6.032269400078803,309.33377890009433,309.4169542999007,0.018023000098764896,0.1155362999998033,1.0,2.7984290001913905,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
18,0,18,0,,,,,,,,,,,,,,,,,312.2506315000355,0.0005320999771356583,0.09738430008292198,318.2670285999775,6.013979299925268,318.4169926997274,0.06298849964514375,0.16396569972857833,6.030611800029874,324.4170105000958,324.4835834996775,0.03330389969050884,0.13046509958803654,0.0,2.131680800113827,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
19,0,19,0,,,,,,,,,,,,,,,,,326.6503556999378,0.0007611997425556183,0.09688800014555454,332.65034119971097,6.030219899956137,332.8668561996892,0.11495399987325072,0.21350109996274114,6.01320349983871,,338.86675779987127,0.01745179994031787,0.11321099987253547,0.0,3.213660500012338,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
20,0,20,0,,,,,,,,,,,,,,,,,342.11693889973685,0.00022150017321109772,0.09932729974389076,348.1001450996846,5.999216599855572,348.2168465000577,0.0325662000104785,0.13259899988770485,5.999246600084007,354.21690650004894,354.3168583000079,0.002598999999463558,0.09909059992060065,0.0,1.8314314000308514,6.08255340019241,6.099283100105822,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
21,0,21,0,,,,,,,,,,,,,,,,,356.18375039985403,0.00023989984765648842,0.09917639987543225,362.18353800009936,5.999064599629492,362.31684969970956,0.03065679967403412,0.13234349992126226,5.99901819974184,368.31687940005213,368.38344329968095,0.0024699997156858444,0.09900929965078831,0.0,1.430871699936688,,6.099245099816471,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
22,0,22,0,,,,,,,,,,,,,,,,,369.85027959989384,0.00046270014718174934,0.09773720009252429,375.8668363997713,6.014465699903667,376.0169989001006,0.05341239972040057,0.16453019995242357,6.030965399928391,382.01679389970377,382.08337699994445,0.03444329975172877,0.13088649976998568,0.0,1.6308753998018801,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
23,0,23,0,,,,,,,,,,,,,,,,,383.7504324000329,0.0004413002170622349,0.0974158002063632,389.7501240000129,6.030793000012636,389.90018530003726,0.04661650024354458,0.14768789988011122,6.014060700312257,395.90009510004893,395.966668699868,0.01688160002231598,0.11403910024091601,1.0,2.4314545998349786,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
24,0,24,0,,,,,,,,,,,,,,,,,398.43352579977363,0.0005332999862730503,0.09747060015797615,404.43320519989356,6.013920099940151,404.56672669993713,0.030903299804776907,0.13089569984003901,6.030628900043666,410.5667137997225,410.66662159981206,0.03325929958373308,0.13055549981072545,1.0,2.065008300356567,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
25,0,25,0,,,,,,,,,,,,,,,,,412.76697860006243,0.00022720033302903175,0.09922720026224852,418.766666600015,6.032027100212872,419.23350859992206,0.22279939986765385,0.46552590001374483,6.01156170014292,,424.96287090005353,0.013972799759358168,0.09473459981381893,0.0,2.035586300306022,,6.094899400137365,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
26,0,26,0,,,,,,,,,,,,,,,,,427.05032019969076,0.00022119982168078423,0.09923729998990893,433.0499472999945,5.999060399830341,433.1833486999385,0.027545799501240253,0.13233919953927398,5.99905649991706,439.18329059984535,439.2498592999764,0.002350399736315012,0.0989566994830966,0.0,1.6311063999310136,6.099113199859858,6.099168099462986,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
27,0,27,0,,,,,,,,,,,,,,,,,440.9168481999077,0.0004766997881233692,0.09710340015590191,446.93321850011125,6.0137632000260055,447.0665186000988,0.05448759999126196,0.14713010005652905,6.013636999763548,453.0665239999071,453.1331801000051,0.016578799579292536,0.11366469971835613,0.0,1.7646304001100361,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
28,0,28,0,,,,,,,,,,,,,,,,,454.93319649994373,0.0007567000575363636,0.09725870005786419,460.9331509997137,6.030488099902868,461.06635520001873,0.029416299890726805,0.13057119958102703,6.030403999611735,467.0664836997166,467.16641919966787,0.03345519956201315,0.13041819958016276,1.0,2.9980171001516283,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
29,0,29,0,,,,,,,,,,,,,,,,,470.2000734996982,0.000476200133562088,0.09701150003820658,476.1997394999489,6.030379400122911,476.34968189988285,0.043901999946683645,0.14694290002807975,6.013581399805844,482.3496881998144,482.4162498996593,0.015503699891269207,0.11355499969795346,0.0,2.1989545999094844,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
30,0,30,0,,,,,,,,,,,,,,,,,484.65000029979274,0.0005028997547924519,0.0968288998119533,490.6664227996953,6.01350610004738,490.78300479985774,0.03622979996725917,0.1303579998202622,6.030131599865854,496.78313099965453,496.8829132998362,0.03276499966159463,0.130116599611938,0.0,1.6317038000561297,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
31,0,31,0,,,,,,,,,,,,,,,,,498.5500773997046,0.0002009999006986618,0.09896680014207959,504.54966019978747,6.032158500049263,504.6998695000075,0.04720499971881509,0.14900630014017224,6.015430000144988,510.69965629978105,510.7661850997247,0.018212199676781893,0.11542429961264133,0.0,1.8648312999866903,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
32,0,32,0,,,,,,,,,,,,,,,,,512.6662872997113,0.00024949992075562477,0.0990790999494493,518.6662948997691,5.999146899674088,518.7827681000344,0.026695000007748604,0.11569439992308617,6.0156592996791005,524.7829048000276,524.8828412997536,0.017952899914234877,0.11559129972010851,1.0,1.8321760003454983,6.100005299784243,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
33,0,33,0,,,,,,,,,,,,,,,,,526.7499235998839,0.0004046997055411339,0.09770899964496493,532.7662057997659,6.014409899711609,532.8995002997108,0.04435399966314435,0.14758529979735613,6.014257499482483,538.8995345998555,538.9660963998176,0.017011999618262053,0.11420229962095618,0.0,1.965673899743706,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
34,0,34,0,,,,,,,,,,,,,,,,,540.9664561999962,0.0006247996352612972,0.09718209970742464,546.9827614999376,6.014007399789989,547.1162458998151,0.048274299595505,0.14726769970729947,6.014109699521214,553.1161314998753,553.183044699952,0.016257899813354015,0.11402199976146221,1.0,2.2987509998492897,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
35,0,35,0,,,,,,,,,,,,,,,,,555.516319300048,0.00063699996098876,0.11408549966290593,561.5161290997639,6.030754199717194,561.6660277997144,0.052529099863022566,0.14736179960891604,6.013974499888718,567.6661032000557,567.7327002999373,0.016768399626016617,0.11389139946550131,1.0,1.765239399857819,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
36,0,36,0,,,,,,,,,,,,,,,,,569.5327627998777,0.0006377999670803547,0.09699010010808706,575.5327002000995,6.030320399906486,575.7160394000821,0.08379119960591197,0.18028680002316833,6.013656799681485,581.716002299916,581.7492764997296,0.016635199543088675,0.11344889970496297,1.0,1.697964500170201,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
37,0,37,0,,,,,,,,,,,,,,,,,583.4829470999539,0.0003928001970052719,0.09919420024380088,589.4992706999183,6.015612999908626,589.6496374998242,0.0664649996906519,0.1657775999046862,6.03237870009616,595.649260299746,595.6991630000994,0.01749909995123744,0.11549959983676672,1.0,1.8991618999280035,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
38,0,38,0,,,,,,,,,,,,,,,,,597.6326506999321,0.0005851997993886471,0.0972937997430563,603.649232799653,6.013790199998766,603.7658072998747,0.029716999735683203,0.130443399772048,6.030440299771726,609.765895999968,609.8492191997357,0.016166999470442533,0.11392829939723015,2.0,3.5329885999672115,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
39,0,39,0,,,,,,,,,,,,,,,,,613.4162289998494,0.0005048001185059547,0.09732040017843246,619.4158528000116,6.030687999911606,619.5493125999346,0.027997400145977736,0.13064720015972853,6.030573199968785,625.5491800997406,625.632551799994,0.016323700081557035,0.11383629962801933,0.0,2.3318256000056863,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
40,0,40,0,,,,,,,,,,,,,,,,,627.9991687000729,0.0007855999283492565,0.09704079991206527,633.9992587999441,6.030553199816495,634.2157898000441,0.11474199965596199,0.2138993996195495,6.013675699941814,,640.2159265996888,0.016161199659109116,0.11384359980002046,0.0,2.1985422000288963,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
41,0,41,0,,,,,,,,,,,,,,,,,642.4493207996711,0.00022860011085867882,0.0990081001073122,648.4657240998931,6.015574499964714,648.5823327996768,0.03545579966157675,0.1322274999693036,5.999047499615699,654.5656948997639,654.6489502997138,0.0009933998808264732,0.09880449995398521,2.0,2.965606200043112,,6.098733499646187,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
42,0,42,0,,,,,,,,,,,,,,,,,657.6494092997164,0.00022139959037303925,0.09904449991881847,663.6657306998968,6.015610599890351,663.7988197999075,0.053894799668341875,0.148951499722898,6.015529699623585,669.7989825000986,669.8655531997792,0.017596899531781673,0.11557179968804121,2.0,2.132469200063497,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
43,0,43,0,,,,,,,,,,,,,,,,,672.0323218996637,0.0008407998830080032,0.09712010016664863,678.0322885997593,6.030526699963957,678.2155458997004,0.07983750011771917,0.18047469994053245,6.013768100179732,684.2155883996747,684.2487840997055,0.016488200053572655,0.11374659975990653,2.0,2.0982551998458803,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
44,0,44,0,,,,,,,,,,,,,,,,,686.3826405997388,0.0006584003567695618,0.09711530013009906,692.3822498000227,6.030475500039756,692.532156500034,0.05299980007112026,0.14733610022813082,6.013699600007385,698.5321506001055,698.5987643999979,0.015426300000399351,0.11367949983105063,2.0,1.7659905003383756,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
45,0,45,0,,,,,,,,,,,,,,,,,700.3990508997813,0.00045190006494522095,0.09715009992942214,706.4154727999121,6.013868500012904,706.5321297999471,0.029742400161921978,0.13050779979676008,6.030439999885857,712.5321372998878,712.6153738996945,0.016112799756228924,0.11371780000627041,0.0,2.8321622000075877,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
46,0,46,0,,,,,,,,,,,,,,,,,715.4823775999248,0.0004932000301778316,0.09719699993729591,721.4823117000051,6.030989999882877,721.6653986000456,0.0712523995898664,0.1809541997499764,6.014050399884582,727.6653919997625,727.6986650996841,0.01640309952199459,0.11392709985375404,1.0,1.5987148000858724,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
47,0,47,0,,,,,,,,,,,,,,,,,729.332137899939,0.0005601001903414726,0.09812439978122711,735.3322421000339,6.031581100076437,735.4987997999415,0.05890589999035001,0.16483499994501472,6.031358199659735,741.4986604996957,741.548602799885,0.016805999912321568,0.11457089986652136,2.0,2.098754100035876,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
48,0,48,0,,,,,,,,,,,,,,,,,743.682022199966,0.0006222999654710293,0.09676830004900694,749.6986463996582,6.013358800206333,749.8153530997224,0.02492929995059967,0.1302292998880148,6.030035299714655,755.8152882996947,755.9151983000338,0.03278009966015816,0.12995019974187016,2.0,1.7316692997701466,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
49,0,49,0,,,,,,,,,,,,,,,,,757.6822738996707,0.00045410031452775,0.09921650029718876,763.6651503997855,6.015636400319636,763.798758899793,0.013757800217717886,0.11607250012457371,6.015655600000173,769.7984992000274,769.8984737000428,0.01834359997883439,0.11565029993653297,0.0,2.6983205997385085,6.098942200187594,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
50,0,50,0,,,,,,,,,,,,,,,,,772.6321240998805,0.0004735998809337616,0.097668900154531,778.6485468000174,6.013892900198698,778.7651273999363,0.029731399845331907,0.13058779994025826,6.030528099741787,784.7651772997342,784.8483604998328,0.015635499730706215,0.11383669963106513,2.0,3.5324268001131713,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
51,0,51,0,,,,,,,,,,,,,,,,,788.4151113997214,0.00037189992144703865,0.09824059996753931,794.3982885996811,6.014600700233132,794.5317488000728,0.016093699727207422,0.11489540012553334,6.01474880008027,800.531760300044,800.631704499945,0.01735339965671301,0.11457639979198575,0.0,2.0650450997054577,6.098361299838871,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
52,0,52,0,,,,,,,,,,,,,,,,,802.7318007997237,0.00040869973599910736,0.09795859968289733,808.7316486998461,6.031196599826217,808.8649733997881,0.038283399771898985,0.13131329976022243,6.031334099825472,814.8650362999178,814.9482319997624,0.01726859947666526,0.114529799669981,0.0,1.4647894999943674,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
53,0,53,0,,,,,,,,,,,,,,,,,816.44872879982,0.00024069985374808311,0.09899629978463054,822.4483141996898,5.999073800165206,822.6818888997659,0.10828569997102022,0.23225770005956292,6.032236499711871,,828.681493899785,0.035497499629855156,0.13210609974339604,0.0,1.7643268001265824,6.098943000193685,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
54,0,54,0,,,,,,,,,,,,,,,,,830.4814486997202,0.00015900004655122757,0.09922540001571178,836.4647610997781,5.999205800238997,836.5647288998589,0.015796199906617403,0.1160514997318387,5.999079999979585,842.5480291000567,842.6648111999966,0.01593180000782013,0.11618899973109365,1.0,1.9657263001427054,6.082465799991041,6.082481299992651,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
55,0,55,0,,,,,,,,,,,,,,,,,844.6652631000616,0.00026559969410300255,0.09928379999473691,850.6480135000311,5.9990677000023425,850.7648156997748,0.03254249971359968,0.13247879967093468,5.999160199891776,856.748052299954,856.8481397000141,0.01584919961169362,0.11567779956385493,1.0,1.3984898999333382,6.08233409980312,6.082386799622327,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
56,0,56,0,,,,,,,,,,,,,,,,,858.2815262996592,0.000596699770539999,0.09698989987373352,864.2981618000194,6.013618399854749,864.4314977996983,0.05159369995817542,0.14698700001463294,6.013613899704069,870.4314818000421,870.4980591996573,0.016400599852204323,0.11360249994322658,1.0,1.8979485002346337,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
57,0,57,0,,,,,,,,,,,,,,,,,872.4317852999084,0.0007890001870691776,0.11324600037187338,878.4480745000765,6.013248600065708,878.5647852998227,0.027375600300729275,0.1298989001661539,6.029936499893665,884.5647342000157,884.664616999682,0.032698600087314844,0.12977189989760518,0.0,2.2314689997583628,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
58,0,58,0,,,,,,,,,,,,,,,,,886.9315692996606,0.0005811997689306736,0.09740890003740788,892.9313721000217,6.030777699779719,893.0980539997108,0.0647166995331645,0.16434239968657494,6.030901899561286,899.0980994999409,899.1646741996519,0.03334539942443371,0.13072619959712029,1.0,2.132088200189173,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
59,0,59,0,,,,,,,,,,,,,,,,,901.3314698999748,0.0004427996464073658,0.09811729984357953,907.3480094000697,6.015322099905461,907.4645024999045,0.04295189958065748,0.13153239991515875,6.031428399961442,913.4646208998747,913.5645841998048,0.03408999973908067,0.13137299986556172,1.0,1.8315810998901725,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
60,0,60,0,,,,,,,,,,,,,,,,,915.4316440997645,0.0006107999943196774,0.0973046999424696,921.4478734997101,6.013827200047672,921.5650936998427,0.0309625999070704,0.13041390012949705,6.030555099714547,927.5646583000198,927.6646011997946,0.03317629965022206,0.13060569996014237,0.0,1.8315658001229167,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
61,0,61,0,,,,,,,,,,,,,,,,,929.5315545997582,0.0005219997838139534,0.09708959981799126,935.5311851999722,6.030429999809712,935.6811957000755,0.04511919990181923,0.1469555995427072,6.013676899950951,941.6811504997313,941.7477444997057,0.01662359945476055,0.11340109957382083,2.0,2.1980113997124135,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
62,0,62,0,,,,,,,,,,,,,,,,,943.9814251000062,0.00027090031653642654,0.09900270029902458,949.9977766997181,6.015876900404692,950.114480999764,0.030292900279164314,0.13236210029572248,6.03230269998312,956.114471799694,956.1977490996942,0.017862900160253048,0.11558800004422665,1.0,1.965297699905932,,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
63,0,63,0,,,,,,,,,,,,,,,,,958.198136900086,0.0002230997197329998,0.09949370007961988,964.1976862996817,5.999177099671215,964.381069699768,0.06302289990708232,0.18274679966270924,6.015761699993163,970.3810944999568,970.4142229999416,0.018424599897116423,0.11567139951512218,1.0,1.6316038998775184,6.099083899985999,,8755,Visual,2025-02-19_13h11.24.681,Visual_Condition_v2,2022.2.5,29.97181451431989,
