loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.4992533000186,154.4992533000186,0.006664999760687351,0.09909829962998629,3.0,1.8273293999955058,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.36617710022256,156.36617710022256,0.00732870027422905,0.09769390011206269,3.0,1.4914914001710713,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.89922360004857,157.89922360004857,0.006975600030273199,0.0989605002105236,6.0,4.326727200299501,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.26587999984622,162.26587999984622,0.0077424002811312675,0.09803730016574264,6.0,2.3578691999427974,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.66603509988636,164.66603509988636,0.006743900012224913,0.09930669981986284,1.0,2.9268343998119235,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.63256380008534,167.63256380008534,0.006737999618053436,0.09910339955240488,6.0,3.293539199978113,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9659057999961,170.9659057999961,0.0007589999586343765,0.09910390013828874,2.0,4.79940150026232,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,175.7994721001014,0.00040110014379024506,0.09770820010453463,181.81589540001005,6.014474399853498,181.98264720011503,181.98264720011503,0.07600719993934035,0.18121179984882474,6.014310699887574,188.0827619000338,188.0827619000338,188.0827619000338,0.07245289999991655,0.1811978998593986,193.78253749990836,193.98262639995664,6.014421499799937,6.1141835995949805,199.98253310006112,12.014317099936306,200.115820299834,200.115820299834,0.014258199837058783,0.13095019990578294,up,1.9017312000505626,202.06585530005395,3.9999838918447495e-05,0.09784380020573735,,208.08247230015695,208.08247230015695,0.025667999871075153,0.11457879981026053,3.0,4.4232445997186005,,,,,,,187.98254080023617,187.98254080023617,200.0657659000717,200.0657659000717,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.54933470021933,212.54933470021933,0.006660799961537123,0.09910849994048476,6.0,1.8272716999053955,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.41568229999393,214.41568229999393,0.0075611998327076435,0.09795099962502718,3.0,2.7582803000696003,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.21567700011656,217.21567700011656,0.007312299683690071,0.09834969975054264,2.0,1.7252332996577024,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.98249209998176,218.98249209998176,0.007941000163555145,0.09863860020413995,4.0,1.958074300084263,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.9823723998852,220.9823723998852,0.007429900113493204,0.09759450005367398,3.0,2.5912663000635803,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.6156549998559,223.6156549998559,0.007834100164473057,0.09803389990702271,1.0,3.4913292001001537,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.14916600007564,227.14916600007564,0.0007500001229345798,0.09887620015069842,6.0,3.166053499560803,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,230.34947289992124,0.00033559976145625114,0.0978533998131752,236.34912850009277,6.031173599883914,236.54894110001624,236.54894110001624,0.09443369973450899,0.19778219982981682,6.031095999758691,242.6492381002754,242.6492381002754,242.6492381002754,0.09712069947272539,0.1978461998514831,248.34905380010605,248.54920959984884,6.0312546994537115,6.13125789957121,254.5490838000551,12.03116469969973,254.6823640000075,254.6823640000075,0.031230099499225616,0.1310376995243132,down,0.9833718999288976,255.71593960002065,5.2900053560733795e-05,0.09806300001218915,,261.7492712000385,261.7492712000385,0.025386400055140257,0.13135690009221435,6.0,4.9736542999744415,,,,,,,242.54911459982395,242.54911459982395,254.64903970016167,254.64903970016167,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.76580630009994,266.76580630009994,0.00837669987231493,0.11392020015046,7.0,1.5397899998351932,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.33216700004414,268.33216700004414,0.007267099805176258,0.09760829992592335,1.0,1.6916195000521839,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.06562840007246,270.06562840007246,0.007369999773800373,0.09737499989569187,5.0,3.3574835998006165,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.46560889994726,273.46560889994726,0.006612399592995644,0.09949439996853471,6.0,2.660339499823749,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.18261340027675,276.18261340027675,0.008055400103330612,0.11417709989473224,7.0,1.9738834002055228,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1824663002044,278.1824663002044,0.007528099697083235,0.09757929993793368,5.0,3.3912583999335766,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6158603001386,281.6158603001386,0.0010515996254980564,0.09863849962130189,1.0,2.9652729998342693,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,284.61566250026226,0.0002482999116182327,0.09749000007286668,290.61561960028484,6.030842599924654,290.8156924000941,290.8156924000941,0.08521279972046614,0.1977190999314189,6.031002699863166,296.91558040026575,296.91558040026575,296.91558040026575,0.08958509983494878,0.19752349983900785,302.61557469982654,302.8156385002658,6.0308784996159375,6.130730299744755,308.81553200026974,12.030782199464738,308.94885849999264,308.94885849999264,0.03094199951738119,0.13057889975607395,down,0.6369480001740158,309.63225100003183,4.6900007873773575e-05,0.0978795001283288,,315.64919390017167,315.64919390017167,0.026024300139397383,0.11461619986221194,5.0,2.756116199772805,,,,,,,296.8155940002762,296.8155940002762,308.9155350001529,308.9155350001529,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.44884660001844,318.44884660001844,0.006462499964982271,0.09914739988744259,6.0,3.393770100083202,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.88207270018756,321.88207270018756,0.007892500143498182,0.09778479998931289,4.0,3.1575156999751925,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0824372000061,325.0824372000061,0.007718699984252453,0.0980187002569437,2.0,1.6245252001099288,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7487224000506,326.7487224000506,0.007366000209003687,0.09798710001632571,4.0,1.857949999626726,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6487628002651,328.6487628002651,0.006697199773043394,0.09891509963199496,6.0,3.0267848004586995,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.7154002999887,331.7154002999887,0.007326600141823292,0.09837489994242787,5.0,2.4583787000738084,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.21566529991105,334.21566529991105,0.001449699979275465,0.09759959997609258,3.0,4.13073439989239,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,338.3824908998795,0.00013850023970007896,0.09930170001462102,344.39873309992254,6.015820600092411,344.5652960999869,344.5652960999869,0.07467840006574988,0.18246740009635687,6.0156800001859665,350.66547510027885,350.66547510027885,350.66547510027885,0.08012259984388947,0.18276769993826747,356.3653887002729,356.5654072999023,6.015815699938685,6.115751700010151,362.5653840000741,12.01579670002684,362.69870509998873,362.69870509998873,0.01594540011137724,0.11572520015761256,down,2.886481899768114,365.63222410017624,3.4699682146310806e-05,0.09833239996805787,,371.6486011999659,371.6486011999659,0.02754470007494092,0.11470859963446856,4.0,2.5216743000783026,,,,,,,350.56544549996033,350.56544549996033,362.66535890009254,362.66535890009254,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2153904000297,374.2153904000297,0.006511799991130829,0.09906589984893799,6.0,4.560336800292134,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.83221280016005,378.83221280016005,0.008230600040405989,0.11443990003317595,3.0,1.9402223001234233,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.79844650020823,380.79844650020823,0.00754089979454875,0.0980370999313891,5.0,2.824687300249934,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.665159100201,383.665159100201,0.006801299750804901,0.09925640001893044,5.0,1.8600838999263942,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.5653574001044,385.5653574001044,0.007461900357156992,0.09806910017505288,6.0,1.4248314001597464,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.03186349989846,387.03186349989846,0.007218700367957354,0.09906500019133091,6.0,1.5263892002403736,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5984952999279,388.5984952999279,0.001379100140184164,0.09813030017539859,2.0,6.664855299983174,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,395.29862659983337,0.000305399764329195,0.09800849994644523,401.2985549001023,6.031339599750936,401.49866579985246,401.49866579985246,0.08711599977687001,0.1982614998705685,6.031131999567151,407.5983755001798,407.5983755001798,407.5983755001798,0.08675079979002476,0.19797749957069755,413.29875579988584,413.4986077998765,6.031452899798751,6.1312693995423615,419.4984925999306,12.031304999720305,419.63197119999677,419.63197119999677,0.031685099471360445,0.13119429955258965,up,0.4495629998855293,420.13175390008837,3.91998328268528e-05,0.0977777000516653,426.14874120010063,426.14874120010063,426.14874120010063,0.008740200195461512,0.11451820004731417,3.0,5.373291699681431,,,,,,,407.4985454999842,407.4985454999842,419.59871130017564,419.59871130017564,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.54860510025173,431.54860510025173,0.007946799974888563,0.09734400035813451,2.0,2.3238081000745296,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.91519950004295,433.91519950004295,0.00672199996188283,0.0992046999745071,1.0,2.1933738999068737,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.14851049985737,436.14851049985737,0.007412299979478121,0.09824660001322627,3.0,1.491539299953729,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.698598400224,437.698598400224,0.008479500189423561,0.11406200006604195,6.0,2.2065042997710407,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.93177790008485,439.93177790008485,0.007165899965912104,0.09786360012367368,4.0,1.7251474997028708,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.6985371001065,441.6985371001065,0.0073667000979185104,0.09780779993161559,3.0,2.5247756000608206,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.265222299844,444.265222299844,0.0007012002170085907,0.09918830031529069,6.0,4.03338890010491,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,448.33178270002827,0.0003242003731429577,0.09828880010172725,454.3316740002483,6.031561300158501,454.5316999000497,454.5316999000497,0.0913161002099514,0.19841419998556376,6.031570000108331,460.63180149998516,460.63180149998516,460.63180149998516,0.08728390000760555,0.1984175001271069,466.33184360014275,466.5316778998822,6.0315680000931025,6.131467199884355,472.53167660022154,12.031516800168902,472.6649365001358,472.6649365001358,0.031676100101321936,0.13151809992268682,up,0.9042574996128678,473.6316039999947,4.3400097638368607e-05,0.09744409983977675,479.6483180001378,479.6483180001378,479.6483180001378,0.009091499727219343,0.11422700015828013,3.0,1.80605429969728,,,,,,,460.53163080010563,460.53163080010563,472.6316018002108,472.6316018002108,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.48137579998,481.48137579998,0.007404299918562174,0.09759330004453659,3.0,2.0910943001508713,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.6147480001673,483.6147480001673,0.007884100079536438,0.09795180009678006,4.0,1.8578947000205517,,,,,,,,,,,9560,Moral,2025-02-10_14h32.14.468,MoralCondition_v2,2022.2.5,29.99688031466091,
