loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,textbox.started,p_port_2.started,p_port_2.stopped,textbox.stopped,p_port_3.started,instructions.started,key_resp.started,p_port_4.started,p_port_4.stopped,key_resp.keys,key_resp.rt,cross.started,p_port_6.started,p_port_6.stopped,cross.stopped,p_port_7.started,p_port_7.stopped,disgust_image.started,p_port_8.started,p_port_8.stopped,disgust_image.stopped,p_port_9.started,disgust_score.started,p_port_10.started,p_port_10.stopped,disgust_score.response,disgust_score.rt,p_port_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,,,,,,,,196.06421620002948,0.00022779987193644047,0.09884650004096329,202.08080779993907,6.0154869998805225,,202.26403090008534,0.10532859992235899,0.19890299998223782,208.2640528001357,6.032164599979296,208.2974411000032,0.0349797997623682,0.13212899980135262,0.0,1.231489700032398,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
12,0,12,0,,,,,,,,,,,,,,,,,209.56409350014292,0.0003383001312613487,0.09843870019540191,215.56382029992528,6.031390100019053,,215.69729269994423,0.02922030002810061,0.1316579000558704,221.69734880002216,6.031598299974576,221.78046280005947,0.01747399987652898,0.11480179987847805,1.0,1.2650785001460463,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
13,0,13,0,,,,,,,,,,,,,,,,,223.08081130008213,0.0005652999971061945,0.09772190009243786,229.09731610002927,6.014150199946016,,229.2305588000454,0.04747179988771677,0.14750479999929667,235.23060190002434,6.014112599892542,235.29728049994446,0.01681699976325035,0.11419509979896247,2.0,1.1650454001501203,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
14,0,14,0,,,,,,,,,,,,,,,,,236.4973403001204,0.00032379990443587303,0.09942589979618788,242.51397139998153,6.015751599799842,,242.63042489998043,0.04070809972472489,0.13241339987143874,248.63054680009373,5.999097499763593,248.69718170003034,0.002836299827322364,0.09914459963329136,2.0,1.6971760999877006,6.09907989972271,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
15,0,15,0,,,,,,,,,,,,,,,,,250.4308911000844,0.0005476998630911112,0.09696029988117516,256.4305313001387,6.0301620999816805,,256.6138339000754,0.07794689992442727,0.18026909977197647,262.6139045001473,6.01346469996497,262.64717629994266,0.016393699683248997,0.1132574996445328,3.0,1.2314156999345869,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
16,0,16,0,,,,,,,,,,,,,,,,,263.9141772000585,0.0006430000066757202,0.09700190019793808,269.9139547001105,6.030492600053549,,270.0302947999444,0.025432700058445334,0.11371590010821819,276.0137122001033,6.013626300031319,276.11374499998055,-0.0009350001346319914,0.0968873999081552,0.0,1.2320812998805195,6.09687940008007,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
17,0,17,0,,,,,,,,,,,,,,,,,277.38067970005795,0.0005044999998062849,0.09737519989721477,283.3805307999719,6.030701600015163,,283.5304058000911,0.05816129990853369,0.1472766997758299,289.53049849998206,6.013905799714848,289.59728280012496,0.016267899656668305,0.11413849983364344,3.0,1.1319455998018384,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
18,0,18,0,,,,,,,,,,,,,,,,,290.7639643999282,0.000511599937453866,0.0975144999101758,296.7637914000079,6.014012800063938,6.097350999945775,296.88063620007597,0.011052199872210622,0.1143117998726666,302.8805168000981,6.014003299875185,302.98033770010807,0.016979399835690856,0.11393329966813326,0.0,1.0979607000481337,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
19,0,19,0,,,,,,,,,,,,,,,,,304.1140258000232,0.00027820002287626266,0.09867920004762709,310.11380250006914,6.032011599978432,,310.280356900068,0.06961510004475713,0.16521969996392727,316.2803577000741,6.031866099918261,316.33031599991955,0.01645609992556274,0.11557359993457794,0.0,1.066344000166282,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
20,0,20,0,,,,,,,,,,,,,,,,,317.430698200129,0.0005876999348402023,0.09757050010375679,323.44703090004623,6.014078899985179,,323.5640525999479,0.032423799857497215,0.1308448000345379,329.5637743000407,6.030932999914512,329.66358170006424,0.033428399823606014,0.13073799991980195,0.0,1.0981797999702394,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
21,0,21,0,,,,,,,,,,,,,,,,,330.79741490003653,0.000480499817058444,0.09710629982873797,336.79697480006143,6.030434799846262,,336.93047080002725,0.025904999813064933,0.13062909990549088,342.93033859995194,6.030442999908701,343.0301787001081,0.03311039973050356,0.13034819974564016,0.0,0.698300400050357,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
22,0,22,0,,,,,,,,,,,,,,,,,343.7638596999459,0.00021600001491606236,0.09931499999947846,349.7636116000358,5.999091100180522,6.098923700163141,349.8800987000577,0.02147249993868172,0.11571169993840158,355.88034750008956,6.015762700000778,355.98014570004307,0.01818979997187853,0.11565679986961186,0.0,0.5317931000608951,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
23,0,23,0,,,,,,,,,,,,,,,,,356.54713409999385,0.0006150000263005495,0.09905149997211993,362.5635542999953,6.015253700083122,,362.6800639999565,0.043565299827605486,0.13191679981537163,368.6802267001476,6.031859999988228,368.7801965000108,0.034695399925112724,0.131754299858585,1.0,1.398061600048095,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
24,0,24,0,,,,,,,,,,,,,,,,,370.21371949999593,0.0005624999757856131,0.09715149994008243,376.2134980999399,6.030404000077397,,376.3634085999802,0.047321599908173084,0.14709109999239445,382.363520400133,6.013740899972618,382.4301333001349,0.016061399830505252,0.11361889983527362,0.0,1.0652299001812935,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
25,0,25,0,,,,,,,,,,,,,,,,,383.5301628001034,0.00021789991296827793,0.09918599994853139,389.5301451999694,5.999089499935508,6.09909259993583,389.71337529993616,0.07923239981755614,0.1824331998359412,395.71341570001096,6.015769499819726,395.74672199995257,0.018738199723884463,0.11573069961741567,0.0,0.8646067997906357,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
26,0,26,0,,,,,,,,,,,,,,,,,396.6469852000009,0.00025289994664490223,0.0991607999894768,402.663426599931,6.015793199883774,,402.7800827000756,0.03741449979133904,0.13245059992186725,408.78007269999944,5.999065599869937,408.8466397000011,0.0025790997315198183,0.09905839967541397,3.0,1.1309301999863237,6.099094299832359,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
27,0,27,0,,,,,,,,,,,,,,,,,410.01369270007126,0.00023530004546046257,0.09935769997537136,416.01332170004025,5.999062899965793,6.0991267000790685,416.13031670008786,0.018819699995219707,0.11570489988662302,422.12994150002487,6.0156647998373955,422.24659950006753,0.034966299775987864,0.13243229989893734,1.0,1.5317613000515848,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
28,0,28,0,,,,,,,,,,,,,,,,,423.81347940000705,0.0006316001527011395,0.09720359998755157,429.8133414001204,6.03040700010024,,429.94658059999347,0.027710899943485856,0.13048160006292164,435.9466371999588,6.030559199862182,436.04668619995937,0.03321279981173575,0.13040239992551506,1.0,0.8980453000403941,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
29,0,29,0,,,,,,,,,,,,,,,,,436.9801805000752,0.000300500076264143,0.09892880008555949,442.97997370013036,5.999099200125784,6.098986800061539,443.096566000022,0.016089699929580092,0.11557319993153214,449.0965764001012,6.01554140006192,449.2131787999533,0.03485389985144138,0.1322374998126179,3.0,1.2316590000409633,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
30,0,30,0,,,,,,,,,,,,,,,,,450.4802586999722,0.0004952000454068184,0.09737979993224144,456.4631427000277,6.01400740002282,6.09732579998672,456.5965487000067,0.014545099809765816,0.11405449989251792,462.59653709991835,6.014001399977133,462.6966842999682,0.016818299889564514,0.11394759989343584,0.0,1.0315566000062972,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
31,0,31,0,,,,,,,,,,,,,,,,,463.76343729998916,0.00046469992958009243,0.09742709994316101,469.7799059001263,6.014076199848205,,469.9132787999697,0.03786889975890517,0.14753839978948236,475.9131551999599,6.013892299961299,475.979764000047,0.016236799769103527,0.11387839983217418,1.0,1.7654493998270482,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
32,0,32,0,,,,,,,,,,,,,,,,,477.77989030000754,0.0008421000093221664,0.096966200042516,483.7964437000919,6.013612800044939,,483.91335549997166,0.02692350000143051,0.13052450004033744,489.91310720006004,6.030302099883556,490.01304639992304,0.03284129989333451,0.13023669994436204,2.0,0.9319529999047518,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
33,0,33,0,,,,,,,,,,,,,,,,,490.9800440999679,0.0005395999178290367,0.09737180010415614,496.9964624000713,6.013894099975005,,497.1132088000886,0.029410799965262413,0.13084380002692342,503.1130393000785,6.030502599896863,503.1962393000722,0.01621709973551333,0.11402429989539087,1.0,1.1318926999811083,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
34,0,34,0,,,,,,,,,,,,,,,,,504.3632656999398,0.0006360001862049103,0.09729020018130541,510.3631166999694,6.030721600167453,,510.5129257000517,0.049893399933353066,0.147267899941653,516.5132460999303,6.013973899884149,516.5795758999884,0.01677190000191331,0.11381879984401166,2.0,0.9647178999148309,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
35,0,35,0,,,,,,,,,,,,,,,,,517.5799394000787,0.00024279998615384102,0.09921750007197261,523.5963087999262,6.0157389000523835,,523.7963179000653,0.08913069986738265,0.21570360008627176,,6.015922300051898,529.7963179000653,0.01853029988706112,0.11565459985285997,1.0,1.264768699882552,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
36,0,36,0,,,,,,,,,,,,,,,,,531.096464500064,0.0004926000256091356,0.09749799990095198,537.0962670999579,6.030704899923876,,537.2294201001059,0.030849399976432323,0.13097379985265434,543.229546100134,6.030685299774632,543.3294758999255,0.033373499754816294,0.13059319974854589,0.0,2.3318933001719415,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
37,0,37,0,,,,,,,,,,,,,,,,,545.6963303000666,0.0007335001137107611,0.09650610014796257,551.7128981000278,6.013185800053179,,551.8460421999916,0.049140899907797575,0.14649569988250732,557.8461517000105,6.013103999895975,557.912771299947,0.01586029981262982,0.11333739990368485,2.0,1.1649483998771757,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
38,0,38,0,,,,,,,,,,,,,,,,,559.1131025999784,0.000609799986705184,0.09742799983359873,565.1294800001197,6.014057599939406,,565.2459514001384,0.041086699813604355,0.130705599905923,571.2462929999456,6.0306878997944295,571.3460419001058,0.03358439984731376,0.1306665998417884,2.0,1.0313301000278443,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
39,0,39,0,,,,,,,,,,,,,,,,,572.4131527999416,0.0008348000701516867,0.09683309984393418,578.4295324999839,6.013435799861327,,578.5459102001041,0.029444199753925204,0.13017009990289807,584.5461021000519,6.030048599932343,584.646069200011,0.032669599866494536,0.13004999980330467,3.0,1.4984544001054019,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
40,0,40,0,,,,,,,,,,,,,,,,,586.1794390999712,0.000519599998369813,0.09709390019997954,592.1630238001235,6.014082100009546,6.096907000057399,592.2960099999327,0.012875000014901161,0.11385719990357757,598.2792335001286,6.013623300008476,598.3792509001214,-0.00014120014384388924,0.09703239984810352,1.0,0.8980550998821855,6.096949799917638,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
41,0,41,0,,,,,,,,,,,,,,,,,599.3130310999695,0.00042940001003444195,0.09782610018737614,605.3292300000321,6.014498900156468,,605.4459226999898,0.02939809998497367,0.13112029992043972,611.4292071999516,6.031018299981952,611.5293106001336,0.016782499849796295,0.11431330000050366,2.0,1.1320962999016047,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
42,0,42,0,,,,,,,,,,,,,,,,,612.6961731999181,0.0005286999512463808,0.09734580013900995,618.695972800022,6.030647499952465,,618.8459678001236,0.042441400000825524,0.1473603998310864,624.8458891001064,6.013918699929491,624.912558299955,0.016146699897944927,0.11402099975384772,0.0,0.9319998000282794,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
43,0,43,0,,,,,,,,,,,,,,,,,625.8794247999322,0.0002166999038308859,0.09926819987595081,631.8959763001185,6.015907699940726,,632.0126563999802,0.030176299856975675,0.13277409970760345,638.0126517000608,5.99937879992649,638.0792124001309,0.003248299704864621,0.099340999731794,1.0,0.8968692999333143,6.099205599864945,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
44,0,44,0,,,,,,,,,,,,,,,,,639.0127981000114,0.00022779987193644047,0.09904120001010597,645.0291631000582,6.015553799923509,,645.145829099929,0.033818299882113934,0.1324022999033332,651.145947500132,6.032196699874476,651.2457022999879,0.03498989972285926,0.132194799836725,0.0,1.1981315000448376,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
45,0,45,0,,,,,,,,,,,,,,,,,652.4791890000924,0.00041220011189579964,0.09770380007103086,658.4957973000128,6.014337799977511,,658.6127180999611,0.03876909986138344,0.1309996999334544,664.6125257001258,6.031037499895319,664.6956581999548,0.01631359988823533,0.11423159996047616,0.0,0.8323967000469565,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
46,0,46,0,,,,,,,,,,,,,,,,,665.5626274000388,0.0006660001818090677,0.09727890021167696,671.5790583000053,6.013945100130513,,671.7292023000773,0.07341680000536144,0.16420269990339875,677.7290092001203,6.030561099993065,677.7789324000478,0.016539099859073758,0.11389129981398582,3.0,1.2983823998365551,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
47,0,47,0,,,,,,,,,,,,,,,,,679.1126186000183,0.0004956999327987432,0.09720550011843443,685.1123637999408,6.030649499967694,,685.2455464999657,0.02758460002951324,0.13039839989505708,691.2456551999785,6.030508399941027,691.3289447999559,0.016020699869841337,0.11378779984079301,3.0,0.9986510002054274,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
48,0,48,0,,,,,,,,,,,,,,,,,692.362539099995,0.0005918999668210745,0.0978096998296678,698.3789228999522,6.014247399987653,,698.4956022000406,0.03479249984957278,0.13122519990429282,704.4788462999277,6.03070589969866,704.5787261000369,0.014755699783563614,0.11391149973496795,0.0,1.0668787998147309,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
49,0,49,0,,,,,,,,,,,,,,,,,705.6788733000867,0.00015150010585784912,0.09907550015486777,711.661992300069,5.999072900041938,6.08243770012632,711.7954347000923,0.024777299957349896,0.1157440000679344,717.7786056001205,6.015672700013965,717.8787037001457,0.0002297998871654272,0.09918999997898936,1.0,1.000198399880901,6.099195299902931,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
50,0,50,0,,,,,,,,,,,,,,,,,718.9124603001401,0.00022130017168819904,0.09903280017897487,724.9288796000183,6.015593700110912,,725.0454915999435,0.027313000056892633,0.13223890005610883,731.0455108000897,6.032208600081503,731.1453790001106,0.03486299980431795,0.13215879979543388,1.0,0.8983204001560807,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
51,0,51,0,,,,,,,,,,,,,,,,,732.0791335001122,0.0002166999038308859,0.09908029995858669,738.0955922000576,6.015636499971151,,738.2288019000553,0.04281269991770387,0.149242099840194,744.2287626999896,6.0156081998720765,744.2954416000284,0.018314499873667955,0.11557849985547364,0.0,1.1983664999715984,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
52,0,52,0,,,,,,,,,,,,,,,,,745.5287987000775,0.00030589988455176353,0.09857899998314679,751.5454104000237,6.015104399994016,,751.6619260001462,0.04331159987486899,0.13178189983591437,757.6621020000894,6.031718799844384,757.7620270000771,0.03336629969999194,0.1316780997440219,2.0,1.1992753001395613,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
53,0,53,0,,,,,,,,,,,,,,,,,758.9956129000057,0.00022440007887780666,0.09916900005191565,764.9953410001472,5.9991059000603855,6.099078099941835,765.5288714999333,0.26821629982441664,0.5325668998993933,,5.999066999880597,771.1914785001427,0.013975199777632952,0.09528989973478019,1.0,1.5026674000546336,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
54,0,54,0,,,,,,,,,,,,,,,,,772.7456297001336,0.0005379999056458473,0.09713899996131659,778.7619461999275,6.0137048999313265,,778.912018999923,0.06708059972152114,0.16383949969895184,784.9119303999469,6.030321599915624,784.9785249000415,0.033365899696946144,0.13027519965544343,1.0,0.6643753999378532,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
55,0,55,0,,,,,,,,,,,,,,,,,785.6789734999184,0.0006152999121695757,0.09692709986120462,791.6785727001261,6.030212699901313,,791.8787227000576,0.07931849989108741,0.19717159983702004,797.878707600059,6.030138699803501,797.911785100121,0.03302259976044297,0.130215099779889,2.0,1.0981515999883413,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
56,0,56,0,,,,,,,,,,,,,,,,,799.0455394000746,0.0002223001793026924,0.09939930005930364,805.0452087000012,5.999009600142017,6.099071800010279,805.1785727001261,0.033117800019681454,0.13238859991542995,811.1785720000044,5.999048700090498,811.2451065001078,0.0022061998024582863,0.09909279993735254,2.0,0.6977916001342237,6.099161799997091,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
57,0,57,0,,,,,,,,,,,,,,,,,811.9789068999235,0.0006319000385701656,0.0971164999064058,817.9784645000473,6.030481999972835,,818.1286427001469,0.04878169996663928,0.14740999997593462,824.1284715000074,6.013762099901214,824.1950749999378,0.016396999824792147,0.11351509974338114,0.0,1.3316080998629332,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
58,0,58,0,,,,,,,,,,,,,,,,,825.561900800094,0.0006919000297784805,0.09705249988473952,831.5617593999486,6.030401499941945,,832.0618666000664,0.25317349983379245,0.4972118998412043,,6.0102623999118805,837.7782873001415,0.016512499656528234,0.11363309971056879,1.0,1.0313794000539929,6.093209499958903,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
59,0,59,0,,,,,,,,,,,,,,,,,838.845310300123,0.0004694999661296606,0.09751129988580942,844.8617386000697,6.014212399953976,,844.9783604000695,0.02978019998408854,0.1308927999343723,850.9783674001228,6.030821899883449,851.0782800000161,0.033299699891358614,0.13068469986319542,3.0,1.0983659999910742,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
60,0,60,0,,,,,,,,,,,,,,,,,852.2118879000191,0.0006359000690281391,0.09724309993907809,858.2283113000449,6.013906399952248,,858.4450855001342,0.0940892999060452,0.23050009994767606,,6.030438199872151,864.4449708000757,0.03219819976948202,0.13048719987273216,1.0,0.8991090999916196,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
61,0,61,0,,,,,,,,,,,,,,,,,865.3785983000416,0.00045970012433826923,0.09741699998266995,871.3782868999988,6.030707000056282,,871.5283137999941,0.0457886999938637,0.14734769985079765,877.528201200068,6.013937699841335,877.5950110999402,0.016504599945619702,0.11390359979122877,2.0,1.0652220000047237,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
62,0,62,0,,,,,,,,,,,,,,,,,878.6952253000345,0.00021600001491606236,0.0990311000496149,884.7115660000127,6.015706100035459,,884.828123100102,0.03295089979656041,0.13236019993200898,890.8113637999631,5.999006499769166,890.8950209999457,0.002707699779421091,0.09920399985276163,0.0,1.0973003001417965,6.098905199905857,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
63,0,63,0,,,,,,,,,,,,,,,,,892.028485900024,0.0006904001347720623,0.09702860005199909,898.028157300083,6.030358100077137,,898.1780876000412,0.05235700006596744,0.1469773999415338,904.1781828999519,6.013688900042325,904.2447103001177,0.016426699934527278,0.11374289984814823,0.0,0.798085399903357,,6569,Visual,2024-08-10_10h25.22.431,Visual_Condition_v2,2022.2.5,30.012202963803567,
